date,code,entry_price,exit_price,loss_pct
2021-12-22,600202.SH,5.61,5.14,-8.377896613190739
2021-12-23,300240.SZ,8.61,8.16,-5.226480836236924
2021-12-23,000968.SZ,10.69,10.14,-5.144995322731516
2021-12-23,600939.SH,4.43,4.17,-5.869074492099314
2021-12-23,600791.SH,4.29,4.0,-6.759906759906764
2021-12-23,001213.SZ,6.83,6.34,-7.17423133235725
2021-12-23,002495.SZ,3.14,2.91,-7.324840764331208
2021-12-24,600691.SH,5.22,4.91,-5.938697318007657
2021-12-24,601107.SH,4.29,4.01,-6.526806526806528
2021-12-24,603779.SH,9.17,8.4,-8.396946564885488
2021-12-24,600405.SH,8.66,7.95,-8.1986143187067
2021-12-24,002808.SZ,9.87,8.93,-9.523809523809524
2021-12-24,000736.SZ,6.52,6.18,-5.214723926380371
2021-12-24,000533.SZ,5.54,4.99,-9.927797833935015
2021-12-27,000967.SZ,8.11,7.53,-7.151664611590625
2021-12-28,000767.SZ,4.08,3.77,-7.598039215686281
2021-12-28,000531.SZ,10.05,9.41,-6.368159203980106
2021-12-28,000892.SZ,4.06,3.82,-5.9113300492610765
2021-12-28,600791.SH,4.21,3.98,-5.463182897862229
2021-12-29,600381.SH,8.18,7.74,-5.378973105134466
2021-12-29,600863.SH,4.07,3.83,-5.896805896805901
2021-12-29,300291.SZ,6.7,6.29,-6.119402985074629
2021-12-29,002316.SZ,5.01,4.68,-6.586826347305386
2021-12-29,600540.SH,7.11,6.29,-11.533052039381154
2022-01-05,002708.SZ,7.1,6.63,-6.619718309859158
2022-01-05,601991.SH,3.25,2.93,-9.846153846153838
2022-01-06,002565.SZ,6.81,6.26,-8.07635829662261
2022-01-06,600981.SH,3.53,3.3,-6.515580736543914
2022-01-07,000682.SZ,8.4,7.98,-5.000000000000004
2022-01-07,000595.SZ,3.31,3.06,-7.552870090634444
2022-01-07,002644.SZ,9.57,9.0,-5.956112852664575
2022-01-07,000912.SZ,6.57,6.04,-8.066971080669717
2022-01-10,002063.SZ,9.82,9.21,-6.211812627291236
2022-01-10,600237.SH,9.01,8.45,-6.215316315205333
2022-01-10,000729.SZ,8.8,8.29,-5.795454545454559
2022-01-10,002486.SZ,3.41,3.21,-5.865102639296193
2022-01-10,002482.SZ,3.03,2.85,-5.940594059405935
2022-01-11,002357.SZ,6.48,6.15,-5.0925925925925934
2022-01-11,600255.SH,2.97,2.82,-5.050505050505061
2022-01-11,300164.SZ,5.77,5.41,-6.239168110918536
2022-01-11,600252.SH,4.04,3.8,-5.940594059405946
2022-01-13,002566.SZ,9.94,9.28,-6.639839034205231
2022-01-13,002217.SZ,4.25,3.91,-7.9999999999999964
2022-01-13,000619.SZ,6.53,6.16,-5.6661562021439575
2022-01-14,603011.SH,8.13,7.58,-6.7650676506765155
2022-01-14,600715.SH,3.43,3.24,-5.539358600583089
2022-01-14,002641.SZ,6.38,5.89,-7.68025078369906
2022-01-14,601068.SH,5.9,5.52,-6.440677966101704
2022-01-14,600202.SH,5.7,5.3,-7.017543859649134
2022-01-14,000778.SZ,5.01,4.71,-5.9880239520958
2022-01-14,000069.SZ,8.08,7.57,-6.311881188118806
2022-01-17,002565.SZ,6.19,5.8,-6.300484652665594
2022-01-18,002644.SZ,9.56,9.06,-5.230125523012552
2022-01-18,300039.SZ,6.16,5.79,-6.006493506493504
2022-01-18,002186.SZ,11.86,10.5,-11.467116357504214
2022-01-18,600255.SH,3.01,2.8,-6.976744186046513
2022-01-18,000766.SZ,5.23,4.9,-6.309751434034416
2022-01-18,300147.SZ,8.24,7.62,-7.524271844660191
2022-01-18,600807.SH,5.23,4.71,-9.942638623326971
2022-01-18,002562.SZ,5.56,5.28,-5.035971223021574
2022-01-19,002042.SZ,5.59,5.28,-5.545617173524143
2022-01-19,002693.SZ,5.41,5.08,-6.099815157116451
2022-01-20,002118.SZ,3.43,3.21,-6.413994169096215
2022-01-20,002173.SZ,7.87,7.26,-7.750952986022874
2022-01-20,002554.SZ,3.82,3.58,-6.282722513089
2022-01-20,000836.SZ,3.61,3.33,-7.756232686980602
2022-01-20,300344.SZ,7.95,7.53,-5.283018867924527
2022-01-20,002702.SZ,7.76,7.34,-5.4123711340206215
2022-01-21,600986.SH,8.4,7.35,-12.50000000000001
2022-01-21,600159.SH,3.42,3.08,-9.941520467836252
2022-01-21,300254.SZ,8.66,7.96,-8.083140877598149
2022-01-21,002412.SZ,7.25,6.68,-7.862068965517244
2022-01-21,300387.SZ,8.54,7.83,-8.31381733021076
2022-01-21,000419.SZ,5.71,5.14,-9.982486865148864
2022-01-24,600351.SH,7.98,7.32,-8.270676691729328
2022-01-24,002246.SZ,9.28,8.7,-6.25
2022-01-24,300165.SZ,8.14,7.66,-5.896805896805901
2022-01-24,002069.SZ,3.81,3.44,-9.711286089238847
2022-01-24,920433.BJ,10.4,9.67,-7.019230769230777
2022-01-24,603887.SH,10.49,9.89,-5.719733079122968
2022-01-24,002062.SZ,5.31,4.78,-9.981167608286245
2022-01-24,002584.SZ,10.52,9.98,-5.133079847908739
2022-01-25,002567.SZ,8.37,7.72,-7.7658303464755
2022-01-25,000953.SZ,6.27,5.68,-9.40988835725678
2022-01-25,601339.SH,7.15,6.51,-8.951048951048957
2022-01-25,002104.SZ,8.16,7.6,-6.862745098039225
2022-01-25,002537.SZ,8.62,7.86,-8.8167053364269
2022-01-25,002177.SZ,8.06,7.25,-10.049627791563276
2022-01-25,300292.SZ,4.71,4.24,-9.97876857749469
2022-01-25,002419.SZ,7.87,7.16,-9.02160101651842
2022-01-26,601007.SH,7.25,6.74,-7.034482758620686
2022-01-26,300026.SZ,6.89,6.4,-7.111756168359928
2022-01-26,002059.SZ,7.78,7.34,-5.655526992287918
2022-01-26,600358.SH,5.46,4.91,-10.073260073260071
2022-01-26,600355.SH,4.09,3.68,-10.024449877750607
2022-01-26,000428.SZ,3.76,3.52,-6.382978723404253
2022-01-27,000409.SZ,6.62,6.15,-7.099697885196365
2022-01-27,000069.SZ,8.15,7.74,-5.030674846625772
2022-01-27,300086.SZ,6.74,6.26,-7.121661721068251
2022-01-27,000506.SZ,4.07,3.73,-8.353808353808356
2022-01-27,000810.SZ,12.04,11.33,-5.8970099667774
2022-01-27,002336.SZ,6.2,5.48,-11.612903225806448
2022-01-27,920021.BJ,6.13,5.69,-7.1778140293637716
2022-01-27,600633.SH,10.53,9.48,-9.971509971509962
2022-01-27,000530.SZ,5.4,4.91,-9.07407407407408
2022-01-27,603887.SH,10.2,9.18,-9.999999999999998
2022-01-27,000608.SZ,3.84,3.46,-9.895833333333325
2022-01-27,002104.SZ,8.36,7.74,-7.416267942583721
2022-01-28,300199.SZ,12.27,11.6,-5.46047269763651
2022-01-28,002721.SZ,3.68,3.31,-10.054347826086962
2022-02-07,002235.SZ,6.58,6.04,-8.20668693009119
2022-02-11,300389.SZ,12.21,11.48,-5.978705978705978
2022-02-11,000677.SZ,4.32,3.97,-8.10185185185185
2022-02-15,603616.SH,8.73,8.18,-6.300114547537239
2022-02-15,002161.SZ,6.51,6.05,-7.066052227342546
2022-02-15,000701.SZ,7.05,6.56,-6.950354609929077
2022-02-15,002336.SZ,6.6,6.27,-5.000000000000004
2022-02-15,000965.SZ,3.62,3.38,-6.629834254143652
2022-02-17,002494.SZ,5.54,5.09,-8.122743682310475
2022-02-17,000524.SZ,9.5,8.77,-7.684210526315793
2022-02-17,002061.SZ,7.46,6.93,-7.104557640750675
2022-02-18,002721.SZ,4.86,4.46,-8.230452674897126
2022-02-18,300387.SZ,8.89,8.25,-7.1991001124859455
2022-02-22,002417.SZ,6.45,6.06,-6.04651162790698
2022-02-22,000419.SZ,5.64,5.35,-5.141843971631211
2022-02-22,603357.SH,11.76,10.91,-7.227891156462585
2022-02-22,002707.SZ,7.09,6.61,-6.7700987306064775
2022-02-22,600724.SH,4.69,4.35,-7.249466950959505
2022-02-22,002161.SZ,6.21,5.68,-8.534621578099843
2022-02-22,002717.SZ,4.39,4.11,-6.378132118451008
2022-02-23,600512.SH,4.21,3.91,-7.125890736342033
2022-02-23,002061.SZ,7.59,6.88,-9.354413702239794
2022-02-23,600629.SH,8.67,8.03,-7.381776239907733
2022-02-24,002314.SZ,3.9,3.58,-8.205128205128197
2022-02-24,002348.SZ,2.96,2.75,-7.094594594594595
2022-02-24,002654.SZ,5.27,4.71,-10.626185958254265
2022-02-24,002642.SZ,7.29,6.9,-5.349794238683126
2022-02-24,000937.SZ,7.07,6.62,-6.364922206506362
2022-02-24,002133.SZ,4.25,3.99,-6.117647058823527
2022-02-24,000409.SZ,8.23,7.41,-9.963547995139733
2022-02-24,600602.SH,8.61,7.88,-8.478513356562134
2022-02-24,603388.SH,9.42,8.86,-5.944798301486209
2022-02-28,600248.SH,6.17,5.74,-6.969205834683945
2022-02-28,002721.SZ,4.42,4.06,-8.144796380090503
2022-02-28,300022.SZ,6.2,5.68,-8.387096774193559
2022-02-28,600202.SH,6.49,6.16,-5.0847457627118615
2022-03-01,600830.SH,6.8,5.9,-13.235294117647056
2022-03-01,002231.SZ,7.37,6.9,-6.377204884667565
2022-03-01,600836.SH,7.09,6.69,-5.641748942172065
2022-03-03,000856.SZ,10.43,9.86,-5.465004793863859
2022-03-03,002659.SZ,4.76,4.5,-5.462184873949571
2022-03-04,000622.SZ,4.97,4.66,-6.237424547283698
2022-03-04,002116.SZ,9.54,9.03,-5.345911949685533
2022-03-04,000732.SZ,3.04,2.81,-7.565789473684214
2022-03-04,600172.SH,10.1,9.16,-9.306930693069305
2022-03-04,000852.SZ,7.44,6.96,-6.451612903225811
2022-03-04,603616.SH,9.2,8.59,-6.630434782608685
2022-03-07,600724.SH,4.55,4.32,-5.054945054945048
2022-03-08,300039.SZ,7.89,6.87,-12.927756653992395
2022-03-08,002411.SZ,10.1,9.34,-7.524752475247521
2022-03-08,002573.SZ,8.17,7.59,-7.099143206854341
2022-03-08,600836.SH,7.08,6.64,-6.214689265536732
2022-03-08,601600.SH,7.15,6.71,-6.153846153846154
2022-03-08,000151.SZ,10.3,9.06,-12.038834951456312
2022-03-08,300338.SZ,7.04,6.2,-11.931818181818176
2022-03-08,002659.SZ,4.7,4.37,-7.021276595744686
2022-03-08,600202.SH,6.32,5.83,-7.753164556962034
2022-03-08,000950.SZ,6.15,5.54,-9.918699186991875
2022-03-09,300084.SZ,7.01,6.56,-6.419400855920121
2022-03-09,300086.SZ,9.4,8.7,-7.446808510638315
2022-03-09,000510.SZ,6.77,6.4,-5.465288035450511
2022-03-09,600026.SH,6.49,6.01,-7.39599383667181
2022-03-10,603569.SH,9.46,8.91,-5.813953488372103
2022-03-11,600490.SH,5.68,5.17,-8.978873239436613
2022-03-14,601898.SH,7.7,7.16,-7.012987012987015
2022-03-14,600395.SH,8.51,7.91,-7.050528789659216
2022-03-14,300167.SZ,6.13,5.57,-9.135399673735723
2022-03-14,300157.SZ,5.51,5.16,-6.352087114337557
2022-03-14,600212.SH,5.51,5.17,-6.17059891107078
2022-03-14,603969.SH,6.2,5.59,-9.838709677419356
2022-03-14,300164.SZ,7.11,6.24,-12.23628691983123
2022-03-14,300175.SZ,5.35,5.05,-5.607476635514019
2022-03-14,600576.SH,6.92,6.57,-5.057803468208089
2022-03-15,000937.SZ,6.74,6.31,-6.3798219584569775
2022-03-15,000862.SZ,9.25,8.22,-11.135135135135133
2022-03-15,300387.SZ,9.7,9.14,-5.77319587628865
2022-03-15,600602.SH,8.44,7.66,-9.241706161137431
2022-03-15,603569.SH,9.37,8.64,-7.790821771611512
2022-03-15,000584.SZ,6.72,6.3,-6.25
2022-03-15,300147.SZ,8.28,7.69,-7.125603864734287
2022-03-16,002550.SZ,6.9,6.3,-8.695652173913048
2022-03-22,600192.SH,6.48,6.12,-5.555555555555558
2022-03-22,002584.SZ,10.93,10.24,-6.31290027447392
2022-03-22,600355.SH,4.22,3.91,-7.345971563981035
2022-03-22,300163.SZ,5.07,4.42,-12.82051282051283
2022-03-23,300074.SZ,5.38,5.02,-6.691449814126404
2022-03-23,002437.SZ,3.27,3.06,-6.422018348623848
2022-03-23,600127.SH,10.25,9.6,-6.341463414634152
2022-03-23,002781.SZ,9.63,8.87,-7.8920041536864165
2022-03-24,002366.SZ,5.8,5.48,-5.517241379310334
2022-03-24,600277.SH,7.03,6.44,-8.39260312944523
2022-03-24,000584.SZ,6.71,6.33,-5.663189269746649
2022-03-25,300267.SZ,4.6,4.27,-7.173913043478263
2022-03-25,000950.SZ,6.38,5.97,-6.42633228840126
2022-03-28,300254.SZ,10.83,10.27,-5.170821791320412
2022-03-28,002774.SZ,10.47,9.94,-5.062082139446044
2022-03-29,600804.SH,6.97,6.6,-5.308464849354378
2022-03-29,002620.SZ,6.81,6.25,-8.223201174743021
2022-03-29,300117.SZ,4.5,4.04,-10.222222222222221
2022-03-29,600613.SH,7.34,6.85,-6.675749318801094
2022-03-29,000705.SZ,10.4,9.7,-6.730769230769241
2022-03-29,000517.SZ,3.4,3.22,-5.294117647058815
2022-03-30,600335.SH,9.78,8.81,-9.918200408997945
2022-03-31,000950.SZ,6.42,5.99,-6.697819314641739
2022-04-01,600156.SH,5.42,5.08,-6.273062730627299
2022-04-01,600249.SH,6.29,5.88,-6.518282988871227
2022-04-01,002280.SZ,4.61,4.26,-7.592190889370942
2022-04-01,002173.SZ,9.06,8.15,-10.044150110375272
2022-04-06,002178.SZ,6.39,5.91,-7.511737089201875
2022-04-06,000863.SZ,4.77,4.53,-5.031446540880491
2022-04-07,600602.SH,8.43,7.6,-9.84578884934757
2022-04-07,002166.SZ,10.85,10.17,-6.267281105990785
2022-04-07,002285.SZ,4.42,4.05,-8.371040723981904
2022-04-07,002016.SZ,7.37,6.68,-9.362279511533245
2022-04-07,000031.SZ,5.13,4.76,-7.21247563352827
2022-04-08,300175.SZ,5.29,4.83,-8.695652173913038
2022-04-08,002124.SZ,8.95,8.27,-7.597765363128484
2022-04-08,000665.SZ,9.24,8.64,-6.493506493506485
2022-04-08,000720.SZ,5.64,5.08,-9.92907801418439
2022-04-11,000838.SZ,9.18,8.04,-12.418300653594782
2022-04-11,600665.SH,4.54,4.11,-9.471365638766516
2022-04-11,600604.SH,6.6,5.94,-9.999999999999986
2022-04-12,000918.SZ,3.19,2.94,-7.836990595611281
2022-04-12,600684.SH,4.85,4.51,-7.010309278350513
2022-04-12,600325.SH,8.02,7.42,-7.4812967581047385
2022-04-12,600159.SH,3.82,3.55,-7.0680628272251305
2022-04-13,600736.SH,5.96,5.66,-5.033557046979864
2022-04-13,300026.SZ,7.66,6.99,-8.746736292428192
2022-04-13,000517.SZ,3.41,3.08,-9.677419354838712
2022-04-13,600708.SH,3.18,2.97,-6.6037735849056585
2022-04-13,002424.SZ,8.0,7.22,-9.750000000000004
2022-04-13,600784.SH,7.47,6.94,-7.095046854082987
2022-04-13,600173.SH,6.88,6.39,-7.1220930232558155
2022-04-13,600376.SH,6.81,6.43,-5.580029368575623
2022-04-13,000897.SZ,3.38,3.04,-10.059171597633132
2022-04-13,600502.SH,6.2,5.72,-7.741935483870977
2022-04-14,600359.SH,10.29,9.73,-5.442176870748283
2022-04-14,600712.SH,5.12,4.77,-6.835937500000011
2022-04-14,601116.SH,10.52,9.5,-9.695817490494296
2022-04-15,002561.SZ,8.85,8.25,-6.779661016949145
2022-04-18,000582.SZ,9.45,8.86,-6.24338624338624
2022-04-18,600397.SH,4.15,3.89,-6.2650602409638605
2022-04-18,600712.SH,4.77,4.51,-5.45073375262054
2022-04-18,000069.SZ,7.55,7.13,-5.562913907284772
2022-04-18,000620.SZ,3.54,3.19,-9.887005649717517
2022-04-19,920263.BJ,7.25,6.66,-8.13793103448276
2022-04-19,002146.SZ,4.47,3.94,-11.85682326621924
2022-04-20,000656.SZ,4.94,4.33,-12.348178137651821
2022-04-20,000961.SZ,4.3,4.07,-5.3488372093023155
2022-04-20,000975.SZ,10.55,9.91,-6.0663507109004815
2022-04-20,600606.SH,5.14,4.85,-5.642023346303504
2022-04-20,600936.SH,4.15,3.93,-5.301204819277117
2022-04-20,600665.SH,4.64,4.34,-6.465517241379304
2022-04-21,002305.SZ,2.65,2.48,-6.41509433962264
2022-04-21,000797.SZ,3.54,3.23,-8.757062146892657
2022-04-21,600322.SH,2.57,2.26,-12.062256809338523
2022-04-21,000833.SZ,8.58,7.34,-14.452214452214452
2022-04-21,000014.SZ,11.09,9.74,-12.173128944995494
2022-04-21,300011.SZ,8.16,7.34,-10.049019607843146
2022-04-21,002905.SZ,7.99,7.4,-7.384230287859827
2022-04-21,000759.SZ,5.73,5.0,-12.73996509598605
2022-04-21,600266.SH,5.2,4.81,-7.500000000000007
2022-04-21,600708.SH,3.07,2.87,-6.514657980456018
2022-04-21,002314.SZ,4.63,4.15,-10.367170626349886
2022-04-21,600354.SH,7.7,6.93,-10.000000000000009
2022-04-21,600581.SH,7.2,6.8,-5.555555555555558
2022-04-22,600603.SH,4.58,4.14,-9.60698689956333
2022-04-22,600470.SH,8.47,7.7,-9.090909090909093
2022-04-22,000713.SZ,11.77,10.59,-10.02548853016143
2022-04-22,000615.SZ,10.15,9.39,-7.487684729064037
2022-04-22,002877.SZ,8.17,7.59,-7.099143206854341
2022-04-25,600622.SH,3.9,3.67,-5.897435897435899
2022-04-25,002124.SZ,8.27,7.33,-11.36638452237001
2022-04-25,601007.SH,8.49,7.65,-9.893992932862183
2022-04-25,000665.SZ,8.03,7.45,-7.222914072229136
2022-04-25,600758.SH,4.62,3.96,-14.28571428571429
2022-04-25,600180.SH,9.09,7.88,-13.311331133113313
2022-04-25,000056.SZ,8.72,8.14,-6.65137614678899
2022-04-25,601898.SH,9.25,8.46,-8.540540540540531
2022-04-25,600858.SH,6.12,5.79,-5.392156862745101
2022-04-25,600063.SH,6.35,5.62,-11.496062992125978
2022-04-25,603227.SH,7.38,6.55,-11.246612466124661
2022-04-25,000514.SZ,5.4,4.86,-9.999999999999998
2022-04-25,600892.SH,4.28,3.85,-10.046728971962615
2022-04-26,601872.SH,5.29,4.78,-9.640831758034018
2022-04-26,600630.SH,6.66,5.86,-12.012012012012008
2022-04-26,600448.SH,4.55,4.1,-9.8901098901099
2022-04-26,601116.SH,9.94,8.95,-9.959758551307852
2022-04-26,601086.SH,5.23,4.71,-9.942638623326971
2022-04-26,600101.SH,8.22,7.4,-9.97566909975669
2022-04-27,000416.SZ,5.08,4.61,-9.251968503937002
2022-04-27,600792.SH,5.52,5.21,-5.615942028985499
2022-04-27,600665.SH,4.8,4.19,-12.708333333333321
2022-04-27,603696.SH,10.77,9.69,-10.027855153203348
2022-04-28,002187.SZ,10.15,9.05,-10.837438423645319
2022-04-28,600792.SH,5.21,4.69,-9.980806142034538
2022-05-06,002403.SZ,9.23,8.23,-10.834236186348868
2022-05-06,000715.SZ,6.82,6.37,-6.598240469208216
2022-05-11,600101.SH,9.27,8.57,-7.5512405609492905
2022-05-13,600975.SH,8.44,8.01,-5.094786729857814
2022-05-13,601368.SH,7.22,6.8,-5.8171745152354575
2022-05-17,300239.SZ,8.1,7.31,-9.753086419753087
2022-05-17,600628.SH,9.66,9.16,-5.175983436853004
2022-05-18,000498.SZ,10.37,9.48,-8.582449373191892
2022-05-18,300284.SZ,7.72,7.18,-6.994818652849744
2022-05-19,600228.SH,8.55,7.97,-6.783625730994158
2022-05-20,300100.SZ,9.37,8.9,-5.016008537886862
2022-05-20,600628.SH,9.38,8.69,-7.356076759061847
2022-05-24,601116.SH,10.44,9.8,-6.130268199233702
2022-05-24,600863.SH,3.74,3.51,-6.149732620320869
2022-05-24,002489.SZ,4.31,3.91,-9.280742459396741
2022-05-24,600770.SH,9.77,8.84,-9.518935516888426
2022-05-24,600778.SH,6.55,6.06,-7.480916030534357
2022-05-24,000682.SZ,6.74,6.35,-5.7863501483679585
2022-05-25,000632.SZ,5.01,4.74,-5.3892215568862145
2022-05-26,603166.SH,9.33,8.4,-9.967845659163988
2022-05-27,600243.SH,5.04,4.66,-7.539682539682535
2022-06-01,600854.SH,6.12,5.78,-5.555555555555558
2022-06-02,002305.SZ,3.02,2.85,-5.629139072847678
2022-06-02,000665.SZ,9.81,9.08,-7.441386340468914
2022-06-06,600609.SH,6.07,5.64,-7.084019769357508
2022-06-06,002296.SZ,7.57,7.19,-5.019815059445176
2022-06-07,600127.SH,10.03,9.44,-5.882352941176472
2022-06-09,600336.SH,7.19,6.82,-5.1460361613351875
2022-06-09,300129.SZ,7.6,7.19,-5.394736842105252
2022-06-13,000899.SZ,6.81,6.2,-8.957415565345073
2022-06-13,001896.SZ,6.53,5.96,-8.728943338437977
2022-06-13,002999.SZ,8.72,8.12,-6.880733944954143
2022-06-15,300360.SZ,10.37,9.74,-6.075216972034703
2022-06-16,000937.SZ,8.88,8.36,-5.855855855855873
2022-06-17,002659.SZ,4.78,4.43,-7.322175732217584
2022-06-20,600617.SH,5.05,4.72,-6.5346534653465405
2022-06-20,002492.SZ,6.55,6.14,-6.259541984732831
2022-06-20,600777.SH,2.7,2.55,-5.55555555555557
2022-06-20,600725.SH,4.4,4.14,-5.909090909090919
2022-06-20,601015.SH,6.55,6.09,-7.022900763358775
2022-06-21,600469.SH,4.84,4.51,-6.818181818181824
2022-06-21,601519.SH,6.72,6.36,-5.357142857142849
2022-06-21,000601.SZ,5.83,5.24,-10.120068610634647
2022-06-21,600173.SH,6.73,6.36,-5.4977711738484425
2022-06-22,600491.SH,6.99,6.44,-7.868383404864088
2022-06-28,002567.SZ,9.7,9.05,-6.701030927835038
2022-06-29,600986.SH,6.37,6.05,-5.023547880690737
2022-06-29,002239.SZ,3.33,3.15,-5.405405405405405
2022-06-29,002204.SZ,4.66,4.38,-6.008583690987135
2022-06-29,600577.SH,6.05,5.63,-6.94214876033058
2022-06-29,000678.SZ,5.85,5.26,-10.085470085470083
2022-06-29,000530.SZ,5.16,4.87,-5.620155038759689
2022-06-29,002363.SZ,7.61,6.87,-9.724047306176086
2022-07-01,600215.SH,8.36,7.8,-6.698564593301426
2022-07-01,300353.SZ,9.29,8.81,-5.166846071044118
2022-07-01,603015.SH,7.84,7.35,-6.25
2022-07-04,000428.SZ,4.88,4.58,-6.147540983606559
2022-07-05,300097.SZ,7.08,6.65,-6.073446327683607
2022-07-06,603066.SH,9.81,9.2,-6.218144750254851
2022-07-06,603993.SH,5.79,5.27,-8.981001727115723
2022-07-06,002528.SZ,4.33,3.85,-11.085450346420323
2022-07-07,002527.SZ,7.68,7.27,-5.338541666666674
2022-07-08,002753.SZ,9.43,8.87,-5.938494167550379
2022-07-08,600121.SH,5.88,5.47,-6.972789115646261
2022-07-08,000037.SZ,8.6,8.13,-5.465116279069759
2022-07-11,002340.SZ,9.45,8.88,-6.031746031746021
2022-07-12,002348.SZ,2.61,2.45,-6.130268199233702
2022-07-13,002077.SZ,7.61,7.22,-5.124835742444156
2022-07-13,300006.SZ,5.12,4.77,-6.835937500000011
2022-07-14,300026.SZ,7.28,6.9,-5.219780219780223
2022-07-14,002388.SZ,6.01,5.68,-5.490848585690522
2022-07-14,000600.SZ,5.83,5.42,-7.032590051457976
2022-07-14,600187.SH,2.83,2.67,-5.65371024734983
2022-07-15,001896.SZ,6.52,6.09,-6.5950920245398725
2022-07-15,300209.SZ,8.1,7.54,-6.913580246913575
2022-07-15,000868.SZ,6.72,6.08,-9.523809523809524
2022-07-15,002502.SZ,3.53,3.31,-6.232294617563728
2022-07-15,002589.SZ,5.08,4.58,-9.842519685039374
2022-07-22,002567.SZ,9.82,9.25,-5.804480651731159
2022-07-25,600027.SH,4.89,4.58,-6.33946830265848
2022-07-25,300080.SZ,6.31,5.92,-6.180665610142622
2022-07-25,000709.SZ,3.02,2.86,-5.298013245033117
2022-07-25,600769.SH,9.7,8.97,-7.525773195876273
2022-07-25,000533.SZ,4.7,4.43,-5.744680851063844
2022-07-28,603300.SH,9.45,8.41,-11.005291005290996
2022-07-28,600630.SH,7.48,7.09,-5.213903743315518
2022-07-28,603421.SH,9.39,8.87,-5.537806176783821
2022-07-28,000601.SZ,6.56,6.22,-5.182926829268286
2022-07-29,002374.SZ,5.45,5.16,-5.321100917431199
2022-07-29,300066.SZ,6.88,6.25,-9.156976744186041
2022-08-01,002621.SZ,5.1,4.79,-6.078431372549009
2022-08-02,600361.SH,7.17,6.49,-9.483960948396087
2022-08-02,002526.SZ,2.75,2.51,-8.727272727272739
2022-08-02,002289.SZ,7.58,7.11,-6.200527704485481
2022-08-02,002033.SZ,9.06,8.15,-10.044150110375272
2022-08-02,000404.SZ,6.72,6.38,-5.059523809523803
2022-08-02,002172.SZ,4.37,3.9,-10.755148741418763
2022-08-02,002379.SZ,4.84,4.31,-10.950413223140497
2022-08-02,300062.SZ,9.13,8.45,-7.4479737130339725
2022-08-02,002796.SZ,10.36,9.5,-8.301158301158296
2022-08-02,002766.SZ,7.14,6.43,-9.943977591036413
2022-08-03,603227.SH,10.62,9.83,-7.438794726930309
2022-08-03,000856.SZ,9.89,9.25,-6.471183013144599
2022-08-03,600477.SH,6.06,5.42,-10.561056105610556
2022-08-03,002276.SZ,9.93,9.37,-5.6394763343403875
2022-08-03,002494.SZ,5.49,4.94,-10.018214936247716
2022-08-03,002121.SZ,8.95,8.4,-6.145251396648033
2022-08-04,002579.SZ,9.55,8.6,-9.947643979057597
2022-08-04,300123.SZ,7.67,7.19,-6.2581486310299805
2022-08-05,000599.SZ,5.05,4.54,-10.099009900990097
2022-08-05,603335.SH,7.75,7.26,-6.322580645161291
2022-08-05,002209.SZ,8.69,7.92,-8.860759493670878
2022-08-05,000533.SZ,4.87,4.56,-6.365503080082147
2022-08-09,002148.SZ,6.09,5.71,-6.239737274220037
2022-08-11,300209.SZ,8.39,7.53,-10.250297973778311
2022-08-11,002329.SZ,7.5,6.95,-7.333333333333336
2022-08-12,002404.SZ,7.39,6.96,-5.8186738836265235
2022-08-17,000536.SZ,2.65,2.48,-6.41509433962264
2022-08-17,600866.SH,7.95,7.26,-8.679245283018878
2022-08-19,300110.SZ,5.11,4.73,-7.436399217221135
2022-08-19,600731.SH,8.99,8.49,-5.561735261401557
2022-08-22,603528.SH,7.78,7.18,-7.7120822622108065
2022-08-22,000584.SZ,8.32,7.67,-7.8125
2022-08-22,002564.SZ,6.32,5.93,-6.170886075949378
2022-08-24,000837.SZ,10.5,9.76,-7.0476190476190474
2022-08-24,300319.SZ,10.68,9.76,-8.614232209737827
2022-08-24,000056.SZ,5.3,4.98,-6.037735849056592
2022-08-24,002148.SZ,6.35,5.92,-6.771653543307088
2022-08-25,002654.SZ,4.76,4.43,-6.932773109243695
2022-08-25,600063.SH,9.3,8.76,-5.80645161290324
2022-08-25,002199.SZ,10.36,9.32,-10.03861003861003
2022-08-26,002161.SZ,6.05,5.62,-7.107438016528922
2022-08-26,002532.SZ,8.65,8.14,-5.895953757225437
2022-08-26,002632.SZ,8.56,7.74,-9.579439252336453
2022-08-26,002148.SZ,6.51,6.06,-6.912442396313367
2022-08-29,000728.SZ,8.26,7.84,-5.0847457627118615
2022-08-29,000045.SZ,9.56,9.05,-5.334728033472802
2022-08-30,600207.SH,8.72,8.25,-5.389908256880737
2022-08-30,600212.SH,8.07,7.65,-5.2044609665427455
2022-08-30,300131.SZ,6.73,6.23,-7.42942050520059
2022-08-30,300044.SZ,4.55,4.26,-6.373626373626373
2022-08-30,601798.SH,9.59,8.94,-6.777893639207511
2022-08-30,600405.SH,8.71,8.04,-7.692307692307709
2022-08-31,605228.SH,9.77,9.07,-7.164790174002045
2022-08-31,002369.SZ,5.56,5.13,-7.733812949640284
2022-08-31,600107.SH,8.02,7.56,-5.735660847880297
2022-08-31,002350.SZ,10.56,9.8,-7.19696969696969
2022-08-31,000059.SZ,7.71,7.12,-7.6523994811932505
2022-08-31,300335.SZ,7.05,5.88,-16.595744680851066
