date,code,strategy,reason,pnl
2021-05-06,688080.SH,红利低波,买入,0.0
2021-05-06,002027.SZ,红利低波,买入,0.0
2021-05-06,000020.SZ,红利低波,买入,0.0
2021-05-10,300251.SZ,红利低波,调仓,-2.5683512841756406
2021-05-10,300136.SZ,红利低波,调仓,-6.56100258016955
2021-05-10,300308.SZ,红利低波,调仓,-7.83517121300058
2021-05-10,002027.SZ,红利低波,调仓,-5.5037313432835795
2021-05-10,002749.SZ,红利低波,买入,0.0
2021-05-17,300660.SZ,红利低波,调仓,14.008004574042321
2021-05-17,300181.SZ,红利低波,调仓,8.052708638360162
2021-05-17,000506.SZ,红利低波,调仓,1.4084507042253724
2021-05-17,300502.SZ,红利低波,调仓,3.412616339193386
2021-05-17,600549.SH,红利低波,调仓,-2.1994884910485957
2021-05-17,300136.SZ,红利低波,买入,0.0
2021-05-17,002264.SZ,红利低波,买入,0.0
2021-05-17,300684.SZ,红利低波,买入,0.0
2021-05-24,603868.SH,红利低波,调仓,11.647032673927527
2021-05-24,603040.SH,红利低波,调仓,-1.2217697149204065
2021-05-24,002379.SZ,红利低波,调仓,7.547169811320753
2021-05-24,300398.SZ,红利低波,调仓,-0.9491525423728886
2021-05-24,603515.SH,红利低波,调仓,-2.957171991842289
2021-05-24,688080.SH,红利低波,调仓,3.9787798408488007
2021-05-24,000020.SZ,红利低波,调仓,-0.7777777777777772
2021-05-24,002749.SZ,红利低波,调仓,-1.3052208835341417
2021-05-24,300136.SZ,红利低波,调仓,1.8147448015122913
2021-05-24,300684.SZ,红利低波,调仓,-2.0020533880903524
2021-05-24,002043.SZ,红利低波,买入,0.0
2021-05-24,300251.SZ,红利低波,买入,0.0
2021-05-24,300529.SZ,红利低波,买入,0.0
2021-05-24,603379.SH,红利低波,买入,0.0
2021-05-24,000088.SZ,红利低波,买入,0.0
2021-05-24,600863.SH,红利低波,买入,0.0
2021-05-24,603087.SH,红利低波,买入,0.0
2021-05-24,300488.SZ,红利低波,买入,0.0
2021-05-24,688616.SH,红利低波,买入,0.0
2021-05-24,000400.SZ,红利低波,买入,0.0
2021-05-24,002478.SZ,红利低波,买入,0.0
2021-05-24,000888.SZ,红利低波,买入,0.0
2021-05-24,002698.SZ,红利低波,买入,0.0
2021-05-24,002729.SZ,红利低波,买入,0.0
2021-05-31,600776.SH,红利低波,调仓,3.4423407917383964
2021-05-31,300529.SZ,红利低波,调仓,-8.123338649654443
2021-05-31,603379.SH,红利低波,调仓,2.9538461538461513
2021-05-31,000088.SZ,红利低波,调仓,-0.727272727272732
2021-05-31,600863.SH,红利低波,调仓,-0.8196721311475419
2021-05-31,603087.SH,红利低波,调仓,4.400899453902984
2021-05-31,300488.SZ,红利低波,调仓,2.455209024552074
2021-05-31,688616.SH,红利低波,调仓,1.7106200997861754
2021-05-31,000400.SZ,红利低波,调仓,-0.5147058823529393
2021-05-31,002478.SZ,红利低波,调仓,-3.546099290780147
2021-05-31,002698.SZ,红利低波,调仓,-6.518404907975461
2021-05-31,002729.SZ,红利低波,调仓,3.0000000000000027
2021-05-31,000506.SZ,红利低波,买入,0.0
2021-05-31,603040.SH,红利低波,买入,0.0
2021-05-31,002749.SZ,红利低波,买入,0.0
2021-05-31,300136.SZ,红利低波,买入,0.0
2021-05-31,002897.SZ,红利低波,买入,0.0
2021-05-31,300398.SZ,红利低波,买入,0.0
2021-05-31,603515.SH,红利低波,买入,0.0
2021-05-31,000020.SZ,红利低波,买入,0.0
2021-05-31,300684.SZ,红利低波,买入,0.0
2021-05-31,603856.SH,红利低波,买入,0.0
2021-05-31,002980.SZ,红利低波,买入,0.0
2021-05-31,600642.SH,红利低波,买入,0.0
2021-05-31,603369.SH,红利低波,买入,0.0
2021-06-07,002517.SZ,红利低波,调仓,-1.279317697228155
2021-06-07,000506.SZ,红利低波,调仓,-2.272727272727282
2021-06-07,603040.SH,红利低波,调仓,1.6364283173248007
2021-06-07,002749.SZ,红利低波,调仓,-3.1872509960159223
2021-06-07,300136.SZ,红利低波,调仓,3.490028490028485
2021-06-07,300398.SZ,红利低波,调仓,4.331683168316824
2021-06-07,603515.SH,红利低波,调仓,-4.955752212389375
2021-06-07,000020.SZ,红利低波,调仓,4.500548847420416
2021-06-07,300684.SZ,红利低波,调仓,-1.6393442622950727
2021-06-07,002980.SZ,红利低波,调仓,6.476341527887919
2021-06-07,600642.SH,红利低波,调仓,1.6420361247947435
2021-06-07,603369.SH,红利低波,调仓,2.2162525184687754
2021-06-07,600776.SH,红利低波,买入,0.0
2021-06-07,603868.SH,红利低波,买入,0.0
2021-06-07,603379.SH,红利低波,买入,0.0
2021-06-07,000088.SZ,红利低波,买入,0.0
2021-06-07,600863.SH,红利低波,买入,0.0
2021-06-07,603087.SH,红利低波,买入,0.0
2021-06-07,300015.SZ,红利低波,买入,0.0
2021-06-07,300488.SZ,红利低波,买入,0.0
2021-06-07,688616.SH,红利低波,买入,0.0
2021-06-07,000400.SZ,红利低波,买入,0.0
2021-06-07,002478.SZ,红利低波,买入,0.0
2021-06-15,600776.SH,红利低波,调仓,-1.9794140934283444
2021-06-15,603868.SH,红利低波,调仓,-8.589473684210525
2021-06-15,688616.SH,红利低波,调仓,1.2881355932203409
2021-06-15,603115.SH,红利低波,买入,0.0
2021-06-24,300015.SZ,红利低波,止损,-22.68176400476758
2021-06-28,300251.SZ,红利低波,止损,-12.032520325203254
2021-06-28,300251.SZ,红利低波,买入,0.0
2021-06-28,603868.SH,红利低波,买入,0.0
2021-06-28,603066.SH,红利低波,买入,0.0
2021-06-30,603087.SH,红利低波,止损,-14.790534058202754
2021-07-05,002357.SZ,红利低波,调仓,30.188679245283012
2021-07-05,603379.SH,红利低波,调仓,19.67592592592591
2021-07-05,300529.SZ,红利低波,买入,0.0
2021-07-05,003041.SZ,红利低波,买入,0.0
2021-07-12,603551.SH,红利低波,调仓,-8.13859790491539
2021-07-12,000088.SZ,红利低波,调仓,1.109057301293892
2021-07-12,600863.SH,红利低波,调仓,-2.9288702928870425
2021-07-12,300488.SZ,红利低波,调仓,9.222082810539533
2021-07-12,000400.SZ,红利低波,调仓,-3.5741444866920213
2021-07-12,002478.SZ,红利低波,调仓,8.872901678657087
2021-07-12,603115.SH,红利低波,调仓,2.8158844765342916
2021-07-12,603868.SH,红利低波,调仓,-7.149666348903716
2021-07-12,603066.SH,红利低波,调仓,-0.49627791563277013
2021-07-12,300529.SZ,红利低波,调仓,2.8999400838825684
2021-07-12,000506.SZ,红利低波,买入,0.0
2021-07-12,300969.SZ,红利低波,买入,0.0
2021-07-12,603040.SH,红利低波,买入,0.0
2021-07-12,002379.SZ,红利低波,买入,0.0
2021-07-12,002749.SZ,红利低波,买入,0.0
2021-07-12,002508.SZ,红利低波,买入,0.0
2021-07-12,603939.SH,红利低波,买入,0.0
2021-07-12,603515.SH,红利低波,买入,0.0
2021-07-12,000020.SZ,红利低波,买入,0.0
2021-07-12,002027.SZ,红利低波,买入,0.0
2021-07-12,002570.SZ,红利低波,买入,0.0
2021-07-12,002980.SZ,红利低波,买入,0.0
2021-07-12,002517.SZ,红利低波,买入,0.0
2021-07-19,002897.SZ,红利低波,调仓,-11.622276029055689
2021-07-19,603856.SH,红利低波,调仓,3.9689387402933596
2021-07-19,000506.SZ,红利低波,调仓,45.777777777777764
2021-07-19,000020.SZ,红利低波,调仓,7.967313585291125
2021-07-19,002517.SZ,红利低波,调仓,8.920187793427225
2021-07-19,300783.SZ,红利低波,买入,0.0
2021-07-23,003041.SZ,红利低波,止损,-12.962962962962965
2021-07-26,300251.SZ,红利低波,止损,-12.107208872458418
2021-07-26,002508.SZ,红利低波,止损,-15.29882154882155
2021-07-26,002980.SZ,红利低波,止损,-13.339021615472124
2021-07-26,300783.SZ,红利低波,调仓,-9.397321428571415
2021-07-26,688117.SH,红利低波,买入,0.0
2021-07-26,605319.SH,红利低波,买入,0.0
2021-07-26,002980.SZ,红利低波,买入,0.0
2021-07-27,002027.SZ,红利低波,止损,-12.545235223160422
2021-07-30,002014.SZ,红利低波,止损,-13.033707865168543
2021-08-02,603040.SH,红利低波,调仓,-7.328015952143563
2021-08-02,002379.SZ,红利低波,调仓,-1.1527377521613813
2021-08-02,002749.SZ,红利低波,调仓,-7.464324917672882
2021-08-02,603939.SH,红利低波,调仓,-2.8143712574850377
2021-08-02,603515.SH,红利低波,调仓,-2.5720966484801266
2021-08-02,688117.SH,红利低波,调仓,-0.6226650062266526
2021-08-02,605319.SH,红利低波,调仓,0.6666666666666599
2021-08-02,002980.SZ,红利低波,调仓,4.594683295044311
2021-08-02,002357.SZ,红利低波,买入,0.0
2021-08-02,300251.SZ,红利低波,买入,0.0
2021-08-02,003041.SZ,红利低波,买入,0.0
2021-08-02,603551.SH,红利低波,买入,0.0
2021-08-02,600776.SH,红利低波,买入,0.0
2021-08-02,603868.SH,红利低波,买入,0.0
2021-08-02,300096.SZ,红利低波,买入,0.0
2021-08-02,603066.SH,红利低波,买入,0.0
2021-08-02,603655.SH,红利低波,买入,0.0
2021-08-02,000088.SZ,红利低波,买入,0.0
2021-08-02,600863.SH,红利低波,买入,0.0
2021-08-02,300967.SZ,红利低波,买入,0.0
2021-08-02,688517.SH,红利低波,买入,0.0
2021-08-02,300628.SZ,红利低波,买入,0.0
2021-08-02,300488.SZ,红利低波,买入,0.0
2021-08-09,003041.SZ,红利低波,调仓,3.125
2021-08-09,600776.SH,红利低波,调仓,-4.0650406504065035
2021-08-09,603868.SH,红利低波,调仓,0.4231684739486763
2021-08-09,300096.SZ,红利低波,调仓,-2.39520958083832
2021-08-09,603066.SH,红利低波,调仓,-0.3821656050955302
2021-08-09,603655.SH,红利低波,调仓,0.0
2021-08-09,000088.SZ,红利低波,调仓,1.747572815533971
2021-08-09,600863.SH,红利低波,调仓,-0.4310344827586077
2021-08-09,300967.SZ,红利低波,调仓,5.348988910632735
2021-08-09,688517.SH,红利低波,调仓,4.232804232804233
2021-08-09,300628.SZ,红利低波,调仓,-6.680851063829785
2021-08-09,300488.SZ,红利低波,调仓,10.983323749281194
2021-08-09,688117.SH,红利低波,买入,0.0
2021-08-09,603040.SH,红利低波,买入,0.0
2021-08-09,002379.SZ,红利低波,买入,0.0
2021-08-09,002749.SZ,红利低波,买入,0.0
2021-08-09,605319.SH,红利低波,买入,0.0
2021-08-09,002508.SZ,红利低波,买入,0.0
2021-08-09,002014.SZ,红利低波,买入,0.0
2021-08-09,603515.SH,红利低波,买入,0.0
2021-08-09,000020.SZ,红利低波,买入,0.0
2021-08-09,301004.SZ,红利低波,买入,0.0
2021-08-09,002980.SZ,红利低波,买入,0.0
2021-08-09,600642.SH,红利低波,买入,0.0
2021-08-09,688550.SH,红利低波,买入,0.0
2021-08-16,002570.SZ,红利低波,调仓,5.636363636363639
2021-08-16,603551.SH,红利低波,调仓,3.3396946564885566
2021-08-16,002379.SZ,红利低波,调仓,4.9275362318840665
2021-08-16,605319.SH,红利低波,调仓,15.934426229508203
2021-08-16,301004.SZ,红利低波,调仓,11.664226451927773
2021-08-16,688550.SH,红利低波,调仓,-2.0119630233822794
2021-08-16,603277.SH,红利低波,买入,0.0
2021-08-23,688117.SH,红利低波,调仓,-4.586241276171476
2021-08-23,603040.SH,红利低波,调仓,5.885444035733034
2021-08-23,002749.SZ,红利低波,调仓,5.868544600938974
2021-08-23,002508.SZ,红利低波,调仓,-6.921241050119331
2021-08-23,603515.SH,红利低波,调仓,-4.767676767676765
2021-08-23,000020.SZ,红利低波,调仓,-1.2605042016806678
2021-08-23,002980.SZ,红利低波,调仓,1.1142061281337101
2021-08-23,600642.SH,红利低波,调仓,5.254237288135588
2021-08-23,603277.SH,红利低波,调仓,6.562500000000004
2021-08-23,300181.SZ,红利低波,买入,0.0
2021-08-23,002570.SZ,红利低波,买入,0.0
2021-08-23,003041.SZ,红利低波,买入,0.0
2021-08-23,603551.SH,红利低波,买入,0.0
2021-08-23,600776.SH,红利低波,买入,0.0
2021-08-23,603868.SH,红利低波,买入,0.0
2021-08-23,300096.SZ,红利低波,买入,0.0
2021-08-23,603066.SH,红利低波,买入,0.0
2021-08-23,000088.SZ,红利低波,买入,0.0
2021-08-23,600863.SH,红利低波,买入,0.0
2021-08-23,603087.SH,红利低波,买入,0.0
2021-08-23,688799.SH,红利低波,买入,0.0
2021-08-23,300628.SZ,红利低波,买入,0.0
2021-08-23,688616.SH,红利低波,买入,0.0
2021-08-30,300969.SZ,红利低波,调仓,35.05515200430456
2021-08-30,002570.SZ,红利低波,调仓,-5.982905982905972
2021-08-30,003041.SZ,红利低波,调仓,1.191489361702125
2021-08-30,600776.SH,红利低波,调仓,-1.728608470181514
2021-08-30,603868.SH,红利低波,调仓,4.593008420515443
2021-08-30,300096.SZ,红利低波,调仓,-5.121638924455818
2021-08-30,603066.SH,红利低波,调仓,6.609547123623027
2021-08-30,000088.SZ,红利低波,调仓,3.6608863198458463
2021-08-30,600863.SH,红利低波,调仓,5.579399141630903
2021-08-30,603087.SH,红利低波,调仓,7.785628582855608
2021-08-30,688799.SH,红利低波,调仓,-4.681057482415718
2021-08-30,300628.SZ,红利低波,调仓,-6.94748358862145
2021-08-30,688616.SH,红利低波,调仓,-2.20082530949105
2021-08-30,688117.SH,红利低波,买入,0.0
2021-08-30,002379.SZ,红利低波,买入,0.0
2021-08-30,002749.SZ,红利低波,买入,0.0
2021-08-30,300136.SZ,红利低波,买入,0.0
2021-08-30,002508.SZ,红利低波,买入,0.0
2021-08-30,300308.SZ,红利低波,买入,0.0
2021-08-30,603515.SH,红利低波,买入,0.0
2021-08-30,000020.SZ,红利低波,买入,0.0
2021-08-30,603856.SH,红利低波,买入,0.0
2021-08-30,002980.SZ,红利低波,买入,0.0
2021-08-30,002517.SZ,红利低波,买入,0.0
2021-08-30,600642.SH,红利低波,买入,0.0
2021-09-06,603551.SH,红利低波,调仓,3.4482758620689724
2021-09-06,688117.SH,红利低波,调仓,-5.939004815409321
2021-09-06,300705.SZ,红利低波,买入,0.0
2021-09-13,300181.SZ,红利低波,调仓,16.689655172413808
2021-09-13,002379.SZ,红利低波,调仓,8.247422680412386
2021-09-13,002749.SZ,红利低波,调仓,6.010928961748618
2021-09-13,300136.SZ,红利低波,调仓,7.287985865724367
2021-09-13,002508.SZ,红利低波,调仓,-2.731494127287626
2021-09-13,603515.SH,红利低波,调仓,0.13020833333334814
2021-09-13,000020.SZ,红利低波,调仓,1.7718715393133966
2021-09-13,002980.SZ,红利低波,调仓,1.5424164524421524
2021-09-13,002517.SZ,红利低波,调仓,16.793893129770975
2021-09-13,600642.SH,红利低波,调仓,5.5299539170506895
2021-09-13,300783.SZ,红利低波,买入,0.0
2021-09-13,002570.SZ,红利低波,买入,0.0
2021-09-13,003041.SZ,红利低波,买入,0.0
2021-09-13,603551.SH,红利低波,买入,0.0
2021-09-13,600776.SH,红利低波,买入,0.0
2021-09-13,603868.SH,红利低波,买入,0.0
2021-09-13,688677.SH,红利低波,买入,0.0
2021-09-13,603066.SH,红利低波,买入,0.0
2021-09-13,000088.SZ,红利低波,买入,0.0
2021-09-13,688799.SH,红利低波,买入,0.0
2021-09-13,688616.SH,红利低波,买入,0.0
2021-09-13,688256.SH,红利低波,买入,0.0
2021-09-13,002478.SZ,红利低波,买入,0.0
2021-09-22,603551.SH,红利低波,调仓,-6.555944055944051
2021-09-22,600776.SH,红利低波,调仓,-3.15969257045261
2021-09-22,603868.SH,红利低波,调仓,-4.3764229698962875
2021-09-22,688677.SH,红利低波,调仓,8.843905607274305
2021-09-22,603066.SH,红利低波,调仓,-2.154195011337867
2021-09-22,000088.SZ,红利低波,调仓,-3.595890410958902
2021-09-22,688799.SH,红利低波,调仓,0.6982543640897676
2021-09-22,688616.SH,红利低波,调仓,0.612244897959191
2021-09-22,688256.SH,红利低波,调仓,-7.576433831733997
2021-09-22,002478.SZ,红利低波,调仓,-6.425702811244982
2021-09-22,002749.SZ,红利低波,买入,0.0
2021-09-22,300136.SZ,红利低波,买入,0.0
2021-09-22,300124.SZ,红利低波,买入,0.0
2021-09-22,605319.SH,红利低波,买入,0.0
2021-09-22,002508.SZ,红利低波,买入,0.0
2021-09-22,300398.SZ,红利低波,买入,0.0
2021-09-22,603515.SH,红利低波,买入,0.0
2021-09-27,002749.SZ,红利低波,调仓,-4.653465346534647
2021-09-27,300136.SZ,红利低波,调仓,-4.031262854792272
2021-09-27,300124.SZ,红利低波,调仓,3.703117581895876
2021-09-27,605319.SH,红利低波,调仓,-2.510176390773411
2021-09-27,002508.SZ,红利低波,调仓,-0.2389486260453988
2021-09-27,300398.SZ,红利低波,调仓,-7.194244604316546
2021-09-27,603515.SH,红利低波,调仓,1.4560826679192118
2021-09-27,300660.SZ,红利低波,买入,0.0
2021-09-27,000963.SZ,红利低波,买入,0.0
2021-09-27,603551.SH,红利低波,买入,0.0
2021-09-27,600776.SH,红利低波,买入,0.0
2021-09-27,603868.SH,红利低波,买入,0.0
2021-09-27,603066.SH,红利低波,买入,0.0
2021-09-27,000088.SZ,红利低波,买入,0.0
2021-09-29,300705.SZ,红利低波,止损,-13.181148748159066
2021-10-08,300783.SZ,红利低波,调仓,-1.2500000000000067
2021-10-08,000963.SZ,红利低波,调仓,6.1098472538186455
2021-10-08,603066.SH,红利低波,调仓,-4.772991850989527
2021-10-18,300251.SZ,红利低波,调仓,7.624309392265194
2021-10-18,300660.SZ,红利低波,调仓,2.149681528662417
2021-10-18,603087.SH,红利低波,买入,0.0
2021-10-18,688799.SH,红利低波,买入,0.0
2021-10-18,688616.SH,红利低波,买入,0.0
2021-10-18,688256.SH,红利低波,买入,0.0
2021-10-25,605599.SH,红利低波,买入,0.0
2021-10-25,603297.SH,红利低波,买入,0.0
2021-10-27,002570.SZ,红利低波,止损,-14.051094890510951
2021-10-27,603087.SH,红利低波,止损,-12.186379928315406
2021-10-28,002043.SZ,红利低波,止损,-12.487309644670052
2021-10-28,003041.SZ,红利低波,止损,-13.530655391120504
2021-11-01,002570.SZ,红利低波,买入,0.0
2021-11-01,002043.SZ,红利低波,买入,0.0
2021-11-01,300697.SZ,红利低波,买入,0.0
2021-11-01,300529.SZ,红利低波,买入,0.0
2021-11-01,003041.SZ,红利低波,买入,0.0
2021-11-08,603868.SH,红利低波,调仓,1.4133399454500317
2021-11-08,688256.SH,红利低波,调仓,6.006472491909376
2021-11-08,603297.SH,红利低波,调仓,19.88714090287278
2021-11-08,300697.SZ,红利低波,调仓,1.1986301369863117
2021-11-08,003041.SZ,红利低波,调仓,10.721153846153841
2021-11-08,300181.SZ,红利低波,买入,0.0
2021-11-08,300251.SZ,红利低波,买入,0.0
2021-11-08,000963.SZ,红利低波,买入,0.0
2021-11-15,603856.SH,红利低波,调仓,9.796999117387472
2021-11-15,300529.SZ,红利低波,调仓,8.64727698614094
2021-11-15,300697.SZ,红利低波,买入,0.0
2021-11-22,300308.SZ,红利低波,调仓,4.550468836183108
2021-11-29,002264.SZ,红利低波,调仓,12.993039443155464
2021-11-29,300783.SZ,红利低波,买入,0.0
2021-11-29,300096.SZ,红利低波,买入,0.0
2021-11-29,603066.SH,红利低波,买入,0.0
2021-12-06,002580.SZ,红利低波,买入,0.0
2021-12-13,002043.SZ,红利低波,调仓,29.524886877828038
2021-12-13,603066.SH,红利低波,调仓,7.2376357056695095
2021-12-13,002580.SZ,红利低波,调仓,-0.7134363852556502
2021-12-13,300529.SZ,红利低波,买入,0.0
2021-12-13,003041.SZ,红利低波,买入,0.0
2021-12-20,002357.SZ,红利低波,调仓,72.81553398058252
2021-12-20,300096.SZ,红利低波,调仓,6.535141800246613
2021-12-20,002580.SZ,红利低波,买入,0.0
2021-12-27,300181.SZ,红利低波,调仓,40.62078272604588
2021-12-27,300697.SZ,红利低波,调仓,6.0581583198707545
2021-12-27,603868.SH,红利低波,买入,0.0
2021-12-27,688677.SH,红利低波,买入,0.0
2021-12-27,603115.SH,红利低波,买入,0.0
2022-01-04,300251.SZ,红利低波,调仓,31.702344546381234
2022-01-04,000963.SZ,红利低波,调仓,21.14613180515761
2022-01-04,688677.SH,红利低波,调仓,-0.03425439598081503
2022-01-04,603115.SH,红利低波,调仓,4.125736738703334
2022-01-04,603655.SH,红利低波,买入,0.0
2022-01-04,603087.SH,红利低波,买入,0.0
2022-01-04,688778.SH,红利低波,买入,0.0
2022-01-04,300015.SZ,红利低波,买入,0.0
2022-01-10,688799.SH,红利低波,调仓,7.9524916085721875
2022-01-10,605599.SH,红利低波,调仓,9.595559080095173
2022-01-11,300015.SZ,红利低波,止损,-14.048803601042403
2022-01-17,688513.SH,红利低波,调仓,16.322226908477422
2022-01-17,600900.SH,红利低波,买入,0.0
2022-01-17,603379.SH,红利低波,买入,0.0
2022-01-17,300015.SZ,红利低波,买入,0.0
2022-01-20,003041.SZ,红利低波,止损,-13.662903853639552
2022-01-21,603087.SH,红利低波,止损,-12.946242533685226
2022-01-24,300529.SZ,红利低波,调仓,-4.920514761544292
2022-01-24,002357.SZ,红利低波,买入,0.0
2022-01-24,300660.SZ,红利低波,买入,0.0
2022-01-24,300251.SZ,红利低波,买入,0.0
2022-01-24,003041.SZ,红利低波,买入,0.0
2022-01-24,603066.SH,红利低波,买入,0.0
2022-01-25,002580.SZ,红利低波,止损,-13.89578163771712
2022-01-27,603551.SH,红利低波,止损,-15.845410628019307
2022-01-27,688778.SH,红利低波,止损,-12.555875633257173
2022-02-07,600776.SH,红利低波,调仓,-8.898678414096917
2022-02-07,002570.SZ,红利低波,调仓,6.62525879917184
2022-02-07,603379.SH,红利低波,调仓,-2.925292529252921
2022-02-07,300660.SZ,红利低波,调仓,-6.589427950760318
2022-02-07,603066.SH,红利低波,调仓,2.4333719582850355
2022-02-07,002580.SZ,红利低波,买入,0.0
2022-02-07,002264.SZ,红利低波,买入,0.0
2022-02-07,300697.SZ,红利低波,买入,0.0
2022-02-07,603551.SH,红利低波,买入,0.0
2022-02-07,000963.SZ,红利低波,买入,0.0
2022-02-07,600863.SH,红利低波,买入,0.0
2022-02-07,603087.SH,红利低波,买入,0.0
2022-02-07,688778.SH,红利低波,买入,0.0
2022-02-14,000888.SZ,红利低波,调仓,35.62091503267975
2022-02-14,600863.SH,红利低波,调仓,11.044776119402977
2022-02-14,605005.SH,红利低波,买入,0.0
2022-02-21,603868.SH,红利低波,调仓,4.009489916963238
2022-02-21,603551.SH,红利低波,调仓,10.643015521064303
2022-02-21,688786.SH,红利低波,买入,0.0
2022-02-21,600763.SH,红利低波,买入,0.0
2022-02-22,300783.SZ,红利低波,止损,-12.791327913279126
2022-02-24,300251.SZ,红利低波,止损,-14.746543778801835
2022-02-28,000963.SZ,红利低波,调仓,2.267206477732797
2022-02-28,688778.SH,红利低波,调仓,8.888888888888902
2022-02-28,600763.SH,红利低波,调仓,4.801819363222859
2022-02-28,300783.SZ,红利低波,买入,0.0
2022-02-28,300251.SZ,红利低波,买入,0.0
2022-02-28,300529.SZ,红利低波,买入,0.0
2022-02-28,603066.SH,红利低波,买入,0.0
2022-02-28,603379.SH,红利低波,买入,0.0
2022-03-07,000088.SZ,红利低波,调仓,3.5250463821892453
2022-03-07,300015.SZ,红利低波,调仓,-8.105826062482413
2022-03-07,603379.SH,红利低波,调仓,-4.424778761061954
2022-03-07,002570.SZ,红利低波,买入,0.0
2022-03-07,300660.SZ,红利低波,买入,0.0
2022-03-07,600776.SH,红利低波,买入,0.0
2022-03-08,603655.SH,红利低波,止损,-15.353805073431237
2022-03-09,603087.SH,红利低波,止损,-14.000000000000002
2022-03-14,688616.SH,红利低波,止损,-12.6112759643917
2022-03-14,688786.SH,红利低波,止损,-12.595155709342565
2022-03-14,300251.SZ,红利低波,止损,-12.301166489925775
2022-03-14,002580.SZ,红利低波,调仓,0.7122507122507171
2022-03-14,688786.SH,红利低波,买入,0.0
2022-03-14,300251.SZ,红利低波,买入,0.0
2022-03-14,605599.SH,红利低波,买入,0.0
2022-03-14,603868.SH,红利低波,买入,0.0
2022-03-15,002357.SZ,红利低波,止损,-13.006756756756754
2022-03-15,003041.SZ,红利低波,止损,-17.252396166134186
2022-03-15,002264.SZ,红利低波,止损,-13.387423935091281
2022-03-15,605005.SH,红利低波,止损,-12.087353986795335
2022-03-15,300783.SZ,红利低波,止损,-16.384180790960446
2022-03-15,603066.SH,红利低波,止损,-12.637362637362637
2022-03-15,002570.SZ,红利低波,止损,-17.85714285714285
2022-03-15,300660.SZ,红利低波,止损,-13.772455089820356
2022-03-21,002357.SZ,红利低波,买入,0.0
2022-03-21,300783.SZ,红利低波,买入,0.0
2022-03-21,300660.SZ,红利低波,买入,0.0
2022-03-21,603551.SH,红利低波,买入,0.0
2022-03-21,605005.SH,红利低波,买入,0.0
2022-03-21,603115.SH,红利低波,买入,0.0
2022-03-21,603066.SH,红利低波,买入,0.0
2022-03-21,603655.SH,红利低波,买入,0.0
2022-03-21,603087.SH,红利低波,买入,0.0
2022-03-21,688799.SH,红利低波,买入,0.0
2022-03-21,688517.SH,红利低波,买入,0.0
2022-03-21,603583.SH,红利低波,买入,0.0
2022-03-21,300628.SZ,红利低波,买入,0.0
2022-03-28,600776.SH,红利低波,调仓,6.724303554274735
2022-03-28,603583.SH,红利低波,调仓,-2.1234240212342437
2022-03-28,002264.SZ,红利低波,买入,0.0
2022-04-06,002357.SZ,红利低波,调仓,5.1601423487544595
2022-04-06,603115.SH,红利低波,调仓,-0.6217120994739367
2022-04-06,603655.SH,红利低波,调仓,11.310494834148987
2022-04-06,002264.SZ,红利低波,调仓,9.03225806451613
2022-04-06,688513.SH,红利低波,买入,0.0
2022-04-08,688517.SH,红利低波,止损,-13.714285714285712
2022-04-11,300251.SZ,红利低波,止损,-12.212817412333731
2022-04-11,300660.SZ,红利低波,止损,-12.94392523364486
2022-04-11,605005.SH,红利低波,止损,-13.694267515923553
2022-04-11,002357.SZ,红利低波,买入,0.0
2022-04-11,300660.SZ,红利低波,买入,0.0
2022-04-11,605005.SH,红利低波,买入,0.0
2022-04-11,603115.SH,红利低波,买入,0.0
2022-04-11,603379.SH,红利低波,买入,0.0
2022-04-11,000088.SZ,红利低波,买入,0.0
2022-04-18,002014.SZ,红利低波,调仓,-10.286458333333337
2022-04-18,300529.SZ,红利低波,调仓,-3.78142076502731
2022-04-18,300628.SZ,红利低波,调仓,0.8929710422247661
2022-04-18,002357.SZ,红利低波,调仓,-0.3603603603603567
2022-04-18,603115.SH,红利低波,调仓,-5.515463917525776
2022-04-18,002570.SZ,红利低波,买入,0.0
2022-04-18,600863.SH,红利低波,买入,0.0
2022-04-19,603087.SH,红利低波,止损,-12.896011926947438
2022-04-20,688799.SH,红利低波,止损,-12.348284960422163
2022-04-21,688513.SH,红利低波,止损,-12.3290273556231
2022-04-22,300697.SZ,红利低波,止损,-13.00884955752213
2022-04-25,688786.SH,红利低波,止损,-16.864608076009503
2022-04-25,605599.SH,红利低波,止损,-18.005071851225708
2022-04-25,300783.SZ,红利低波,止损,-14.822695035460997
2022-04-25,603551.SH,红利低波,止损,-12.026002166847249
2022-04-25,300660.SZ,红利低波,止损,-12.66774020397209
2022-04-25,605005.SH,红利低波,止损,-12.48462484624847
2022-04-25,600863.SH,红利低波,调仓,2.4844720496894235
2022-04-25,688513.SH,红利低波,买入,0.0
2022-04-25,300660.SZ,红利低波,买入,0.0
2022-04-25,605599.SH,红利低波,买入,0.0
2022-04-25,000963.SZ,红利低波,买入,0.0
2022-04-25,603551.SH,红利低波,买入,0.0
2022-04-25,605005.SH,红利低波,买入,0.0
2022-04-25,300096.SZ,红利低波,买入,0.0
2022-04-25,688677.SH,红利低波,买入,0.0
2022-04-25,603087.SH,红利低波,买入,0.0
2022-04-25,688799.SH,红利低波,买入,0.0
2022-04-25,920509.BJ,红利低波,买入,0.0
2022-04-25,603583.SH,红利低波,买入,0.0
