rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2024-07-31,2024-10-08,2024-08-20,002154.SZ,4.13,3.53,-0.1452784503631962
2024-07-31,2024-10-08,2024-08-21,000926.SZ,2.18,1.94,-0.11009174311926617
2024-07-31,2024-10-08,2024-08-22,000990.SZ,7.1,6.44,-0.09295774647887312
2024-07-31,2024-10-08,2024-08-26,600180.SH,3.86,3.61,-0.06476683937823835
2024-07-31,2024-10-08,2024-08-26,600668.SH,8.78,8.23,-0.06264236902050102
2024-07-31,2024-10-08,2024-08-26,000090.SZ,3.77,3.47,-0.07957559681697612
2024-07-31,2024-10-08,2024-09-03,000900.SZ,3.86,3.5,-0.09326424870466321
2024-07-31,2024-10-08,2024-09-04,002267.SZ,7.22,6.56,-0.09141274238227148
2024-07-31,2024-10-08,2024-09-10,002839.SZ,4.0,3.68,-0.07999999999999996
2024-07-31,2024-10-08,2024-09-12,002958.SZ,2.6,2.38,-0.08461538461538465
2024-07-31,2024-10-08,2024-09-12,002807.SZ,3.77,3.47,-0.07957559681697612
2024-07-31,2024-10-08,2024-09-12,002936.SZ,1.78,1.63,-0.08426966292134841
2024-07-31,2024-10-08,2024-09-18,002948.SZ,3.31,3.06,-0.07552870090634445
2024-07-31,2024-10-08,2024-09-18,300783.SZ,17.44,15.95,-0.08543577981651385
2024-09-30,2024-12-02,2024-10-10,002948.SZ,3.87,3.63,-0.06201550387596899
2024-09-30,2024-12-02,2024-10-10,002839.SZ,4.66,4.37,-0.0622317596566524
2024-09-30,2024-12-02,2024-10-10,002807.SZ,4.43,4.15,-0.06320541760722331
2024-09-30,2024-12-02,2024-10-10,001227.SZ,2.75,2.51,-0.08727272727272739
2024-09-30,2024-12-02,2024-10-10,000498.SZ,6.41,6.1,-0.04836193447737913
2024-09-30,2024-12-02,2024-10-10,002029.SZ,6.37,5.98,-0.061224489795918324
2024-09-30,2024-12-02,2024-10-10,002061.SZ,4.28,4.05,-0.053738317757009435
2024-09-30,2024-12-02,2024-10-10,002936.SZ,2.37,2.1,-0.11392405063291144
2024-09-30,2024-12-02,2024-10-10,002083.SZ,5.46,4.97,-0.08974358974358976
2024-09-30,2024-12-02,2024-10-10,600180.SH,4.85,4.38,-0.09690721649484535
2024-09-30,2024-12-02,2024-10-10,000544.SZ,8.83,8.3,-0.060022650056625104
2024-09-30,2024-12-02,2024-10-10,002067.SZ,3.35,3.12,-0.06865671641791049
2024-09-30,2024-12-02,2024-10-10,000910.SZ,7.66,7.21,-0.058746736292428214
2024-09-30,2024-12-02,2024-10-10,002462.SZ,13.49,12.46,-0.07635285396590064
2024-09-30,2024-12-02,2024-10-10,002081.SZ,3.84,3.51,-0.0859375
2024-09-30,2024-12-02,2024-10-14,000900.SZ,4.4,4.11,-0.06590909090909092
2024-09-30,2024-12-02,2024-10-14,000726.SZ,6.8,6.19,-0.08970588235294108
2024-11-29,2025-01-02,2024-12-24,002061.SZ,4.46,4.15,-0.06950672645739897
2024-11-29,2025-01-02,2024-12-26,002375.SZ,4.23,3.9,-0.07801418439716323
2024-12-31,2025-02-05,2025-01-13,002029.SZ,6.52,5.82,-0.10736196319018398
2024-12-31,2025-02-05,2025-01-13,000910.SZ,7.84,7.14,-0.0892857142857143
2025-03-31,2025-06-03,2025-04-08,000498.SZ,5.92,5.53,-0.06587837837837829
2025-03-31,2025-06-03,2025-04-08,000090.SZ,3.81,3.59,-0.057742782152231054
2025-03-31,2025-06-03,2025-04-08,002081.SZ,3.36,3.18,-0.05357142857142849
2025-03-31,2025-06-03,2025-04-08,002061.SZ,3.94,3.71,-0.058375634517766506
2025-03-31,2025-06-03,2025-04-08,000900.SZ,4.22,3.8,-0.09952606635071093
2025-03-31,2025-06-03,2025-04-08,000726.SZ,6.14,5.44,-0.1140065146579804
2025-03-31,2025-06-03,2025-04-08,000690.SZ,4.18,3.93,-0.05980861244019131
2025-03-31,2025-06-03,2025-04-08,002375.SZ,3.82,3.42,-0.10471204188481675
2025-03-31,2025-06-03,2025-04-08,000990.SZ,7.57,7.07,-0.06605019815059443
2025-03-31,2025-06-03,2025-04-08,000778.SZ,3.5,3.24,-0.07428571428571418
2025-03-31,2025-06-03,2025-04-08,000591.SZ,4.52,4.26,-0.05752212389380529
2025-03-31,2025-06-03,2025-04-08,600512.SH,2.31,2.12,-0.08225108225108224
2025-03-31,2025-06-03,2025-04-08,000415.SZ,3.33,2.8,-0.15915915915915924
2025-03-31,2025-06-03,2025-04-08,002091.SZ,7.69,6.67,-0.13263979193758135
2025-05-30,2025-08-01,2025-07-16,600668.SH,14.27,12.04,-0.15627189908899797
2025-05-30,2025-08-01,2025-08-01,002948.SZ,5.25,4.81,-0.08380952380952389
2025-07-31,2025-10-09,2025-09-19,002958.SZ,3.49,3.17,-0.09169054441260749
2025-11-28,2026-01-05,2025-12-10,600180.SH,4.59,4.19,-0.08714596949891051
2025-11-28,2026-01-05,2025-12-17,300070.SZ,4.27,3.91,-0.08430913348946123
2025-11-28,2026-01-05,2025-12-30,002948.SZ,4.89,4.48,-0.083844580777096
2025-11-28,2026-01-05,2025-12-30,600180.SH,3.94,3.53,-0.10406091370558379
2026-01-30,2026-04-01,2026-03-24,600668.SH,10.89,10.15,-0.06795224977043157
2026-01-30,2026-04-01,2026-03-24,000498.SZ,6.16,5.64,-0.0844155844155845
2026-01-30,2026-04-01,2026-03-24,002061.SZ,4.07,3.81,-0.06388206388206397
2026-01-30,2026-04-01,2026-03-24,000726.SZ,7.45,6.85,-0.08053691275167796
2026-01-30,2026-04-01,2026-03-24,000623.SZ,18.88,17.25,-0.08633474576271183
2026-01-30,2026-04-01,2026-03-24,000589.SZ,4.98,4.47,-0.10240963855421703
2026-01-30,2026-04-01,2026-03-24,000598.SZ,7.11,6.74,-0.0520393811533052
2026-03-31,2026-06-01,2026-04-24,002110.SZ,3.89,3.55,-0.08740359897172245
2026-03-31,2026-06-01,2026-05-06,000401.SZ,4.86,4.24,-0.12757201646090532
2026-03-31,2026-06-01,2026-05-12,600668.SH,10.55,9.09,-0.13838862559241716
2026-03-31,2026-06-01,2026-05-18,000498.SZ,5.86,5.31,-0.09385665529010245
2026-03-31,2026-06-01,2026-05-18,000778.SZ,4.66,4.36,-0.06437768240343344
2026-03-31,2026-06-01,2026-05-18,000050.SZ,8.18,7.4,-0.0953545232273838
2026-03-31,2026-06-01,2026-05-22,000090.SZ,3.62,3.31,-0.08563535911602216
2026-03-31,2026-06-01,2026-05-22,002110.SZ,3.43,3.15,-0.08163265306122458
2026-03-31,2026-06-01,2026-05-27,300070.SZ,3.94,3.52,-0.10659898477157359
2026-03-31,2026-06-01,2026-05-28,000544.SZ,8.54,7.83,-0.0831381733021076
2026-03-31,2026-06-01,2026-05-29,000900.SZ,4.15,3.84,-0.07469879518072298
2026-03-31,2026-06-01,2026-06-01,002807.SZ,4.54,4.09,-0.09911894273127753
2026-03-31,2026-06-01,2026-06-01,002061.SZ,3.94,3.69,-0.06345177664974622
