open,close,open_next,up_limit_next,vol_next,limit_up_t,oneword_next,ts_code,trade_date,overnight_gap,open2open
4.48,4.47,4.46,4.92,56119.72,False,False,603176.SH,2024-12-26,-0.0022371364653243075,-0.0044642857142858094
9.98,10.1,10.06,11.11,27145.5,False,False,002898.SZ,2024-12-27,-0.003960396039603853,0.008016032064128265
4.57,4.68,4.64,5.15,580589.5,False,False,000812.SZ,2024-12-27,-0.008547008547008517,0.015317286652078543
21.55,21.55,23.71,23.71,1491874.99,True,True,603881.SH,2024-12-30,0.10023201856148489,0.10023201856148489
11.83,11.41,11.42,13.69,62910.88,False,False,301198.SZ,2024-12-30,0.0008764241893075564,-0.0346576500422654
23.09,21.92,21.99,26.3,80948.11,False,False,300855.SZ,2024-12-31,0.0031934306569341153,-0.047639670853183214
12.54,11.89,11.89,13.08,209943.3,False,False,000688.SZ,2024-12-31,0.0,-0.05183413078149912
21.99,21.54,21.66,25.85,71758.86,False,False,300855.SZ,2025-01-02,0.005571030640668662,-0.01500682128240105
34.21,32.83,32.87,39.4,29877.47,False,False,301508.SZ,2025-01-02,0.0012183978068838197,-0.039169833382052155
39.4,38.4,38.6,46.08,5792.27,False,False,301393.SZ,2025-01-03,0.005208333333333481,-0.02030456852791873
13.74,13.65,13.65,15.02,392323.1,False,False,600522.SH,2025-01-03,0.0,-0.0065502183406113135
14.0,13.41,13.48,14.75,47433.27,False,False,603848.SH,2025-01-06,0.005219985085756829,-0.037142857142857144
7.12,7.03,6.99,7.73,57974.0,False,False,002636.SZ,2025-01-06,-0.005689900426742556,-0.018258426966292096
13.48,13.55,13.55,14.91,18521.27,False,False,603848.SH,2025-01-07,0.0,0.005192878338278861
4.7,4.69,4.72,5.16,118722.5,False,False,600662.SH,2025-01-07,0.006396588486140553,0.004255319148936065
16.22,16.01,16.01,19.21,17478.0,False,False,300741.SZ,2025-01-08,0.0,-0.012946979038224282
4.72,4.66,4.65,5.13,77897.5,False,False,600662.SH,2025-01-08,-0.0021459227467810482,-0.01483050847457612
7.17,7.01,7.01,7.71,218857.14,False,False,000543.SZ,2025-01-09,0.0,-0.02231520223152028
16.01,15.81,15.74,18.97,13698.53,False,False,300741.SZ,2025-01-09,-0.0044275774826059155,-0.01686445971267969
7.01,6.86,6.8,7.55,341891.72,False,False,000543.SZ,2025-01-10,-0.008746355685131268,-0.029957203994293913
5.05,4.91,4.88,5.4,558864.38,False,False,600027.SH,2025-01-10,-0.006109979633401319,-0.03366336633663369
6.8,6.79,6.79,7.47,389418.92,False,False,000543.SZ,2025-01-13,0.0,-0.0014705882352941124
10.59,10.38,10.47,11.42,26166.88,False,False,603181.SH,2025-01-13,0.00867052023121384,-0.011331444759206777
28.36,28.36,31.2,31.2,131460.1,True,True,605033.SH,2025-01-14,0.10014104372355437,0.10014104372355437
14.36,14.36,15.8,15.8,29692.0,True,True,002917.SZ,2025-01-14,0.10027855153203347,0.10027855153203347
15.8,15.8,17.0,17.38,1130178.64,True,False,002917.SZ,2025-01-15,0.07594936708860756,0.07594936708860756
22.36,22.36,23.3,24.6,960280.32,True,False,603777.SH,2025-01-15,0.042039355992844474,0.042039355992844474
12.78,12.78,14.06,14.06,654837.14,True,True,600714.SH,2025-01-16,0.10015649452269182,0.10015649452269182
6.33,6.41,6.4,7.05,99560.0,False,False,001258.SZ,2025-01-16,-0.0015600624024960652,0.011058451816745807
22.3,22.14,20.03,24.35,757440.03,False,False,603777.SH,2025-01-17,-0.09530261969286358,-0.10179372197309411
6.4,6.36,6.38,7.0,96077.72,False,False,001258.SZ,2025-01-17,0.0031446540880502027,-0.0031250000000000444
20.0,20.69,22.76,22.76,1078033.05,True,True,002730.SZ,2025-01-20,0.10004833252779122,0.13800000000000012
5.53,5.53,6.08,6.08,66564.64,True,True,002692.SZ,2025-01-20,0.09945750452079571,0.09945750452079571
6.08,6.08,6.69,6.69,1662958.69,True,True,002692.SZ,2025-01-21,0.10032894736842102,0.10032894736842102
11.97,11.92,11.92,13.11,17044.0,False,False,603768.SH,2025-01-21,0.0,-0.00417710944026739
12.0,12.0,13.2,13.2,37530.35,True,True,603928.SH,2025-01-22,0.09999999999999987,0.09999999999999987
6.37,6.17,6.23,6.79,94273.58,False,False,003037.SZ,2025-01-22,0.009724473257698651,-0.0219780219780219
13.2,13.2,14.52,14.52,35553.4,True,True,603928.SH,2025-01-23,0.10000000000000009,0.10000000000000009
18.13,18.13,18.6,19.94,607534.26,True,False,605277.SH,2025-01-23,0.025923883066740316,0.025923883066740316
14.52,14.52,15.97,15.97,482524.7,True,True,603928.SH,2025-01-24,0.09986225895316814,0.09986225895316814
25.38,25.38,27.92,27.92,13481.03,True,True,605398.SH,2025-01-24,0.10007880220646181,0.10007880220646181
27.92,27.92,30.71,30.71,175401.32,True,True,605398.SH,2025-01-27,0.09992836676217753,0.09992836676217753
40.24,40.24,44.26,44.26,6287.0,True,True,002881.SZ,2025-01-27,0.09990059642147098,0.09990059642147098
44.26,44.26,48.69,48.69,3247.58,True,True,002881.SZ,2025-02-05,0.10009037505648433,0.10009037505648433
5.6,5.6,6.16,6.16,1494175.59,True,True,600120.SH,2025-02-05,0.10000000000000009,0.10000000000000009
48.69,48.69,53.56,53.56,5250.7,True,True,002881.SZ,2025-02-06,0.10002053809817224,0.10002053809817224
7.29,7.45,7.39,8.2,547562.19,False,False,002187.SZ,2025-02-06,-0.008053691275167862,0.013717421124828544
53.56,53.56,58.92,58.92,23075.59,True,True,002881.SZ,2025-02-07,0.10007468259895447,0.10007468259895447
37.16,37.16,40.88,40.88,5361.1,True,True,605398.SH,2025-02-07,0.1001076426264802,0.1001076426264802
40.88,40.88,44.97,44.97,23471.61,True,True,605398.SH,2025-02-10,0.10004892367906049,0.10004892367906049
14.95,14.95,16.45,16.45,84137.2,True,True,600633.SH,2025-02-10,0.10033444816053505,0.10033444816053505
16.45,16.45,18.1,18.1,149017.4,True,True,600633.SH,2025-02-11,0.10030395136778125,0.10030395136778125
44.97,44.97,49.47,49.47,70523.6,True,True,605398.SH,2025-02-11,0.10006671114076049,0.10006671114076049
47.21,47.21,51.93,51.93,959115.96,True,True,002929.SZ,2025-02-12,0.09997881804702402,0.09997881804702402
28.18,28.18,31.0,31.0,946885.81,True,True,603881.SH,2025-02-12,0.10007097232079487,0.10007097232079487
17.71,17.15,17.06,20.58,30369.0,False,False,300549.SZ,2025-02-13,-0.005247813411078717,-0.03670242800677592
10.21,9.97,9.94,11.96,23207.0,False,False,300610.SZ,2025-02-13,-0.0030090270812438424,-0.026444662095984506
17.06,16.87,17.01,20.24,40327.5,False,False,300549.SZ,2025-02-14,0.008298755186721962,-0.0029308323563890237
11.57,11.59,11.52,13.91,15911.0,False,False,300625.SZ,2025-02-14,-0.006039689387402958,-0.004321521175453813
7.15,7.15,7.47,7.87,8174935.63,True,False,002044.SZ,2025-02-17,0.044755244755244616,0.044755244755244616
37.51,37.51,35.8,41.26,1404176.01,True,False,603881.SH,2025-02-17,-0.045587843241802206,-0.045587843241802206
11.34,11.34,12.36,12.47,9228500.85,True,False,002065.SZ,2025-02-18,0.08994708994709,0.08994708994709
11.76,11.41,11.45,13.69,13689.0,False,False,300625.SZ,2025-02-18,0.0035056967572304476,-0.026360544217687076
15.28,15.47,15.47,18.56,7525.0,False,False,301190.SZ,2025-02-19,0.0,0.012434554973822065
21.4,21.91,22.03,26.29,18964.0,False,False,300907.SZ,2025-02-19,0.005476951163852162,0.029439252336448618
18.44,18.44,20.27,20.28,249192.83,True,False,605255.SH,2025-02-20,0.0992407809110627,0.0992407809110627
18.06,18.06,19.09,19.87,1163786.69,True,False,601177.SH,2025-02-20,0.05703211517165019,0.05703211517165019
5.48,5.48,6.03,6.03,1554278.8,True,True,002522.SZ,2025-02-21,0.10036496350364965,0.10036496350364965
68.46,68.46,74.0,75.31,593346.51,True,False,002929.SZ,2025-02-21,0.08092316681273748,0.08092316681273748
26.71,26.71,26.0,29.38,3139658.38,True,False,600602.SH,2025-02-24,-0.02658180456757775,-0.02658180456757775
57.55,56.25,50.63,61.88,198294.57,False,False,605488.SH,2025-02-24,-0.09991111111111106,-0.12024326672458718
18.43,18.43,20.27,20.27,27278.95,True,True,000096.SZ,2025-02-25,0.09983722192078126,0.09983722192078126
25.36,25.21,25.25,27.73,63365.56,False,False,603699.SH,2025-02-25,0.001586671955573049,-0.004337539432176629
20.27,20.27,22.3,22.3,18422.0,True,True,000096.SZ,2025-02-26,0.1001480019733596,0.1001480019733596
14.1,14.1,15.51,15.51,900588.97,True,True,002580.SZ,2025-02-26,0.10000000000000009,0.10000000000000009
22.3,22.3,24.53,24.53,404777.71,True,True,000096.SZ,2025-02-27,0.10000000000000009,0.10000000000000009
29.18,29.1,28.99,34.92,7866.0,False,False,301043.SZ,2025-02-27,-0.0037800687285224344,-0.006511309115832753
17.87,17.14,17.19,20.57,16258.0,False,False,301002.SZ,2025-02-28,0.0029171528588098905,-0.03805260212646888
6.8,6.49,6.54,7.14,716107.12,False,False,002063.SZ,2025-02-28,0.007704160246533087,-0.038235294117647034
18.78,18.58,18.39,20.44,179942.9,False,False,000948.SZ,2025-03-03,-0.010226049515608016,-0.02076677316293929
38.62,38.52,38.0,46.22,31019.56,False,False,301208.SZ,2025-03-03,-0.013499480789200491,-0.01605385810460891
12.95,12.95,14.25,14.25,233193.94,True,True,603700.SH,2025-03-04,0.10038610038610041,0.10038610038610041
20.99,21.33,21.31,25.6,70710.01,False,False,301446.SZ,2025-03-04,-0.0009376465072666873,0.015245354930919497
16.99,17.45,19.2,19.2,124545.17,True,True,600592.SH,2025-03-05,0.10028653295128942,0.1300765155974104
15.91,15.97,15.99,19.16,20110.67,False,False,301151.SZ,2025-03-05,0.0012523481527864089,0.005028284098051561
20.91,20.91,23.0,23.0,269305.51,True,True,603048.SH,2025-03-06,0.09995217599234807,0.09995217599234807
19.2,19.2,19.83,21.12,977510.1,True,False,600592.SH,2025-03-06,0.03281249999999991,0.03281249999999991
24.45,24.45,24.21,26.9,829358.18,True,False,002757.SZ,2025-03-07,-0.009815950920245342,-0.009815950920245342
15.28,15.29,15.32,18.35,14186.16,False,False,301559.SZ,2025-03-07,0.0019620667102682177,0.002617801047120505
10.96,10.96,11.15,12.06,2379843.22,True,False,002093.SZ,2025-03-10,0.017335766423357546,0.017335766423357546
15.32,15.4,15.31,18.48,12194.25,False,False,301559.SZ,2025-03-10,-0.005844155844155874,-0.0006527415143603443
9.0,9.34,10.27,10.27,1206491.36,True,True,002105.SZ,2025-03-11,0.0995717344753746,0.14111111111111097
27.5,27.69,27.67,30.46,33991.2,False,False,605305.SH,2025-03-11,-0.0007222824124232252,0.006181818181818288
15.52,15.36,15.31,18.43,14821.09,False,False,301559.SZ,2025-03-12,-0.0032552083333332593,-0.013530927835051498
22.57,22.66,22.65,24.93,13099.49,False,False,001378.SZ,2025-03-12,-0.00044130626654903526,0.003544528134691971
14.84,13.29,13.3,15.95,355922.44,False,False,300382.SZ,2025-03-13,0.0007524454477052522,-0.10377358490566035
15.31,15.36,15.32,18.43,22684.79,False,False,301559.SZ,2025-03-13,-0.0026041666666666297,0.0006531678641410466
7.16,7.16,7.3,7.88,1455813.42,True,False,002574.SZ,2025-03-14,0.019553072625698276,0.019553072625698276
21.18,21.18,23.3,23.3,42501.7,True,True,603677.SH,2025-03-14,0.10009442870632679,0.10009442870632679
23.3,23.3,25.63,25.63,83366.24,True,True,603677.SH,2025-03-17,0.09999999999999987,0.09999999999999987
6.68,6.68,7.35,7.35,898849.98,True,True,002724.SZ,2025-03-17,0.10029940119760483,0.10029940119760483
8.68,8.68,9.55,9.55,1724458.77,True,True,000905.SZ,2025-03-18,0.10023041474654382,0.10023041474654382
16.01,16.01,17.61,17.61,247532.0,True,True,603315.SH,2025-03-18,0.09993753903810099,0.09993753903810099
9.33,9.33,10.01,10.26,1556287.45,True,False,002278.SZ,2025-03-19,0.07288317256162902,0.07288317256162902
17.61,17.61,19.37,19.37,7751.6,True,True,603949.SH,2025-03-19,0.09994321408290752,0.09994321408290752
19.37,19.37,21.31,21.31,303167.04,True,True,603949.SH,2025-03-20,0.10015487867836859,0.10015487867836859
9.5,9.89,10.88,10.88,3413554.35,True,True,002406.SZ,2025-03-20,0.10010111223458029,0.14526315789473698
7.0,7.0,7.7,7.7,3554264.86,True,True,002204.SZ,2025-03-21,0.10000000000000009,0.10000000000000009
31.53,31.25,31.41,37.5,8954.0,False,False,301203.SZ,2025-03-21,0.005120000000000013,-0.0038058991436726863
20.3,20.3,22.33,22.33,276023.52,True,True,001202.SZ,2025-03-24,0.09999999999999987,0.09999999999999987
10.81,10.59,10.95,11.65,165744.05,False,False,002700.SZ,2025-03-24,0.03399433427762033,0.012950971322849059
7.66,7.66,7.71,8.43,1421137.44,True,False,002300.SZ,2025-03-25,0.006527415143602999,0.006527415143602999
10.95,10.81,10.55,11.89,131493.08,False,False,002700.SZ,2025-03-25,-0.02405180388529138,-0.03652968036529669
7.87,8.01,8.02,8.81,59214.1,False,False,002898.SZ,2025-03-26,0.0012484394506866447,0.019059720457433205
34.65,34.74,34.5,38.21,33430.48,False,False,003001.SZ,2025-03-26,-0.006908462867012188,-0.0043290043290042934
7.79,7.79,7.72,8.57,601876.72,True,False,002686.SZ,2025-03-27,-0.00898587933247752,-0.00898587933247752
8.02,8.12,8.12,8.93,44700.6,False,False,002898.SZ,2025-03-27,0.0,0.012468827930174564
8.12,7.92,7.91,8.71,59964.97,False,False,002898.SZ,2025-03-28,-0.0012626262626261875,-0.025862068965517127
13.18,12.91,12.75,15.49,150656.2,False,False,300589.SZ,2025-03-28,-0.012393493415956636,-0.03262518968133532
19.12,19.12,21.03,21.03,24693.4,True,True,603353.SH,2025-03-31,0.0998953974895398,0.0998953974895398
7.91,7.7,7.7,8.47,67212.7,False,False,002898.SZ,2025-03-31,0.0,-0.026548672566371723
21.03,21.03,21.5,23.13,268327.24,True,False,603353.SH,2025-04-01,0.022349025202092143,0.022349025202092143
4.24,4.24,4.05,4.66,2360670.77,True,False,002132.SZ,2025-04-01,-0.044811320754717054,-0.044811320754717054
35.42,35.42,38.96,38.96,13628.62,True,True,001212.SZ,2025-04-02,0.09994353472614348,0.09994353472614348
11.88,11.88,13.07,13.07,584515.03,True,True,000722.SZ,2025-04-02,0.10016835016835013,0.10016835016835013
38.96,38.96,42.86,42.86,29457.62,True,True,001212.SZ,2025-04-03,0.10010266940451751,0.10010266940451751
7.9,7.91,7.55,8.7,47268.5,False,False,002898.SZ,2025-04-03,-0.04551201011378003,-0.044303797468354444
8.55,8.32,8.44,9.15,75151.62,False,False,603558.SH,2025-04-07,0.014423076923076872,-0.01286549707602358
13.7,13.47,13.01,14.82,160778.78,False,False,002705.SZ,2025-04-07,-0.034149962880475226,-0.05036496350364961
11.74,10.9,10.62,11.99,53207.96,False,False,603408.SH,2025-04-08,-0.025688073394495525,-0.09540034071550263
8.44,8.33,8.24,9.16,60618.64,False,False,603558.SH,2025-04-08,-0.010804321728691502,-0.023696682464454888
10.62,10.71,11.06,11.78,40661.82,False,False,603408.SH,2025-04-09,0.03267973856209139,0.04143126177024503
4.1,4.19,4.26,4.61,233956.14,False,False,002083.SZ,2025-04-09,0.016706443914080937,0.039024390243902474
11.5,11.64,11.48,12.8,30348.5,False,False,001387.SZ,2025-04-10,-0.013745704467354014,-0.0017391304347825765
6.24,6.24,6.86,6.86,2674714.41,True,True,601008.SH,2025-04-10,0.09935897435897445,0.09935897435897445
8.44,8.44,8.44,9.28,573877.56,True,False,601086.SH,2025-04-11,0.0,0.0
11.48,11.66,11.87,12.83,37987.42,False,False,001387.SZ,2025-04-11,0.01801029159519718,0.03397212543554007
5.28,5.29,5.33,5.82,40205.0,False,False,600469.SH,2025-04-14,0.007561436672967936,0.009469696969697017
35.3,34.29,34.33,41.15,58600.52,False,False,300628.SZ,2025-04-14,0.0011665208515601044,-0.02747875354107643
34.33,34.38,34.06,41.26,60173.26,False,False,300628.SZ,2025-04-15,-0.009307737056428178,-0.00786484124672282
23.8,23.53,23.62,25.88,20807.0,False,False,603530.SH,2025-04-15,0.003824904377390581,-0.007563025210084007
29.41,28.74,28.68,31.61,6157.64,False,False,001326.SZ,2025-04-16,-0.0020876826722338038,-0.024821489289357346
11.37,11.15,11.11,12.27,20507.47,False,False,603628.SH,2025-04-16,-0.0035874439461883734,-0.022867194371152144
15.38,15.29,15.36,16.82,21270.26,False,False,002884.SZ,2025-04-17,0.00457815565729236,-0.0013003901170351995
12.29,12.54,13.55,13.79,369264.41,True,False,605188.SH,2025-04-17,0.08054226475279114,0.10252237591537838
27.84,27.84,29.8,30.62,290659.04,True,False,003020.SZ,2025-04-18,0.07040229885057481,0.07040229885057481
15.36,15.3,15.29,16.83,37577.43,False,False,002884.SZ,2025-04-18,-0.0006535947712419388,-0.004557291666666741
31.88,32.39,32.17,38.87,6030.5,False,False,300833.SZ,2025-04-21,-0.006792219820932366,0.009096612296110473
19.1,19.33,19.35,23.2,20080.18,False,False,300818.SZ,2025-04-21,0.0010346611484739476,0.01308900523560208
5.54,5.54,6.09,6.09,4022959.95,True,True,600794.SH,2025-04-22,0.09927797833935004,0.09927797833935004
12.83,12.83,14.11,14.11,273483.6,True,True,003003.SZ,2025-04-22,0.09976617303195634,0.09976617303195634
13.53,13.53,13.25,14.88,675857.68,False,False,603696.SH,2025-04-23,-0.020694752402069416,-0.020694752402069416
12.65,12.65,11.39,13.92,1220976.2,False,False,601086.SH,2025-04-23,-0.09960474308300393,-0.09960474308300393
6.18,6.18,6.8,6.8,68547.92,True,True,601956.SH,2025-04-24,0.10032362459546929,0.10032362459546929
11.44,11.27,11.24,12.4,23955.5,False,False,603628.SH,2025-04-24,-0.002661934338952898,-0.01748251748251739
6.8,6.8,7.48,7.48,63706.5,True,True,601956.SH,2025-04-25,0.10000000000000009,0.10000000000000009
22.0,21.57,18.01,21.47,78740.15,False,False,300956.SZ,2025-04-25,-0.16504404265183115,-0.18136363636363628
7.48,7.48,8.11,8.23,1912911.75,True,False,601956.SH,2025-04-28,0.08422459893048106,0.08422459893048106
30.91,31.28,31.28,34.41,74876.66,False,False,003006.SZ,2025-04-28,0.0,0.011970236169524417
5.78,5.72,5.86,6.29,755138.77,False,False,002697.SZ,2025-04-29,0.02447552447552459,0.01384083044982698
9.93,10.05,10.03,11.06,436014.67,False,False,000528.SZ,2025-04-29,-0.0019900497512439497,0.010070493454179319
8.36,8.28,8.35,9.11,181455.7,False,False,002458.SZ,2025-04-30,0.008454106280193274,-0.0011961722488037507
10.03,9.92,9.96,10.91,587371.04,False,False,000528.SZ,2025-04-30,0.0040322580645162365,-0.006979062811565129
8.35,8.33,8.39,9.16,198641.59,False,False,002458.SZ,2025-05-06,0.007202881152461149,0.004790419161676773
54.66,54.2,54.5,59.62,94350.57,False,False,000423.SZ,2025-05-06,0.005535055350553542,-0.0029271862422245443
14.49,14.42,14.39,15.86,24063.1,False,False,603208.SH,2025-05-07,-0.0020804438280166426,-0.0069013112491372874
106.7,104.54,104.54,125.45,21631.8,False,False,301498.SZ,2025-05-07,0.0,-0.020243673851921273
15.68,15.68,16.5,17.25,1101475.77,True,False,603809.SH,2025-05-08,0.05229591836734704,0.05229591836734704
4.1,4.15,4.18,4.57,95462.58,False,False,002641.SZ,2025-05-08,0.0072289156626503814,0.019512195121951237
34.15,33.93,34.35,40.72,8253.15,False,False,300833.SZ,2025-05-09,0.012378426171529622,0.005856515373352966
14.59,14.49,14.55,15.94,14935.0,False,False,603208.SH,2025-05-09,0.0041407867494824835,-0.002741603838245288
11.86,11.86,13.05,13.05,26819.66,True,True,603332.SH,2025-05-12,0.10033726812816202,0.10033726812816202
49.0,49.0,58.8,58.8,8399.69,True,True,300946.SZ,2025-05-12,0.19999999999999996,0.19999999999999996
58.8,58.8,65.04,70.56,114526.71,True,False,300946.SZ,2025-05-13,0.106122448979592,0.106122448979592
7.69,7.69,7.69,8.46,537875.36,True,False,605055.SH,2025-05-13,0.0,0.0
34.21,34.02,34.02,40.82,7043.0,False,False,300833.SZ,2025-05-14,0.0,-0.00555393159894757
33.08,32.72,32.8,39.26,4681.0,False,False,301418.SZ,2025-05-14,0.0024449877750609694,-0.00846432889963733
7.61,7.61,8.37,8.37,1210799.24,True,True,002909.SZ,2025-05-15,0.09986859395532188,0.09986859395532188
9.3,9.3,9.63,10.23,940699.94,True,False,002040.SZ,2025-05-15,0.03548387096774186,0.03548387096774186
42.9,47.0,49.0,51.7,134149.75,True,False,603040.SH,2025-05-16,0.042553191489361764,0.14219114219114215
36.3,36.55,37.1,43.86,31130.0,False,False,300936.SZ,2025-05-16,0.015047879616963078,0.02203856749311317
11.25,11.25,12.38,12.38,1294901.87,True,True,002040.SZ,2025-05-19,0.10044444444444456,0.10044444444444456
14.46,14.72,14.7,16.19,16552.94,False,False,603208.SH,2025-05-19,-0.0013586956521740579,0.016597510373443924
37.82,37.82,45.38,45.38,77458.53,True,True,301112.SZ,2025-05-20,0.19989423585404564,0.19989423585404564
34.8,34.8,41.76,41.76,15749.0,True,True,301316.SZ,2025-05-20,0.19999999999999996,0.19999999999999996
8.47,8.47,8.59,9.32,5715211.32,True,False,002510.SZ,2025-05-21,0.01416765053128688,0.01416765053128688
41.76,41.76,50.11,50.11,26839.83,True,True,301316.SZ,2025-05-21,0.19995210727969348,0.19995210727969348
50.11,50.11,60.13,60.13,1121599.26,True,True,301316.SZ,2025-05-22,0.19996008780682506,0.19996008780682506
21.41,21.41,23.55,23.55,127218.39,True,True,603192.SH,2025-05-22,0.09995329285380672,0.09995329285380672
25.05,25.05,26.59,27.56,240341.91,True,False,001367.SZ,2025-05-23,0.0614770459081837,0.0614770459081837
16.58,16.38,16.31,18.02,11250.36,False,False,001278.SZ,2025-05-23,-0.004273504273504258,-0.01628468033775632
25.91,25.91,28.49,28.5,80182.99,True,False,603192.SH,2025-05-26,0.0995754534928599,0.0995754534928599
7.48,7.48,8.23,8.23,35995.27,True,True,603333.SH,2025-05-26,0.10026737967914445,0.10026737967914445
8.23,8.23,9.05,9.05,1646507.47,True,True,603333.SH,2025-05-27,0.09963547995139743,0.09963547995139743
10.29,10.29,11.32,11.32,692865.84,True,True,603577.SH,2025-05-27,0.10009718172983484,0.10009718172983484
15.96,15.96,17.56,17.56,146976.03,True,True,603390.SH,2025-05-28,0.10025062656641581,0.10025062656641581
18.08,17.61,17.7,21.07,32265.0,False,False,300549.SZ,2025-05-28,0.005110732538330387,-0.02101769911504414
17.56,17.56,18.8,19.32,1007323.7,True,False,603390.SH,2025-05-29,0.07061503416856496,0.07061503416856496
17.01,17.17,17.17,18.89,16711.0,False,False,603153.SH,2025-05-29,0.0,0.009406231628453776
20.8,20.8,22.88,22.88,911766.04,True,True,603056.SH,2025-05-30,0.09999999999999987,0.09999999999999987
6.34,6.34,6.97,6.97,101856.03,True,True,002177.SZ,2025-05-30,0.09936908517350163,0.09936908517350163
6.97,6.97,7.32,7.67,4598100.94,True,False,002177.SZ,2025-06-03,0.050215208034433356,0.050215208034433356
17.0,17.11,17.05,18.82,14474.69,False,False,603153.SH,2025-06-03,-0.003506721215663311,0.002941176470588225
24.19,24.19,26.61,26.61,328868.63,True,True,605005.SH,2025-06-04,0.10004133939644477,0.10004133939644477
36.22,36.3,39.0,39.93,196957.99,True,False,603076.SH,2025-06-04,0.07438016528925617,0.07675317504141366
53.55,51.36,51.36,56.5,35423.66,False,False,600612.SH,2025-06-05,0.0,-0.04089635854341733
15.93,14.55,14.55,16.01,145074.34,False,False,002867.SZ,2025-06-05,0.0,-0.08662900188323908
4.53,4.53,4.98,4.98,1382048.34,True,True,600082.SH,2025-06-06,0.09933774834437092,0.09933774834437092
35.6,36.53,39.0,40.18,116273.91,True,False,605099.SH,2025-06-06,0.06761565836298922,0.09550561797752799
17.14,17.14,17.94,18.85,1207760.35,True,False,003040.SZ,2025-06-09,0.046674445740956916,0.046674445740956916
13.4,14.08,15.4,15.49,2045289.22,True,False,002250.SZ,2025-06-09,0.09375,0.14925373134328357
20.68,20.68,22.75,22.75,172171.72,True,True,600980.SH,2025-06-10,0.10009671179883939,0.10009671179883939
23.74,23.74,25.78,26.11,538547.27,True,False,002940.SZ,2025-06-10,0.08593091828138166,0.08593091828138166
16.96,16.91,16.89,20.29,21996.75,False,False,301207.SZ,2025-06-11,-0.0011827321111768097,-0.004127358490566002
15.02,14.98,14.84,16.48,12609.0,False,False,603877.SH,2025-06-11,-0.009345794392523366,-0.011984021304926706
25.03,25.03,27.53,27.53,30609.21,True,True,600980.SH,2025-06-12,0.09988014382740706,0.09988014382740706
8.62,8.62,9.4,9.48,2540261.17,True,False,002376.SZ,2025-06-12,0.09048723897911848,0.09048723897911848
27.53,27.53,27.37,30.28,667555.73,True,False,600980.SH,2025-06-13,-0.005811841627315628,-0.005811841627315628
14.85,14.49,14.42,15.94,10661.0,False,False,603877.SH,2025-06-13,-0.004830917874396157,-0.028956228956228958
21.22,21.35,21.3,23.49,23550.88,False,False,000869.SZ,2025-06-16,-0.0023419203747072626,0.0037700282752122227
11.97,11.89,11.9,13.08,129769.0,False,False,000026.SZ,2025-06-16,0.000841042893187538,-0.005847953216374324
59.53,57.96,58.48,63.76,89801.69,False,False,002311.SZ,2025-06-17,0.008971704623878418,-0.01763816563077447
13.79,13.52,13.48,14.87,88458.52,False,False,002020.SZ,2025-06-17,-0.002958579881656709,-0.02248005801305286
20.71,20.71,22.78,22.78,221336.87,True,True,603151.SH,2025-06-18,0.09995171414775461,0.09995171414775461
5.91,5.79,5.78,6.37,182266.0,False,False,600249.SH,2025-06-18,-0.0017271157167529916,-0.021996615905245376
5.78,5.59,5.58,6.15,119957.0,False,False,600249.SH,2025-06-19,-0.0017889087656529634,-0.03460207612456745
10.88,10.89,10.84,11.98,193680.32,False,False,002258.SZ,2025-06-19,-0.0045913682277319845,-0.003676470588235392
10.84,10.68,10.57,11.75,133406.8,False,False,002258.SZ,2025-06-20,-0.010299625468164764,-0.024907749077490715
15.92,15.82,15.81,17.4,162089.25,False,False,603056.SH,2025-06-20,-0.0006321112515802474,-0.006909547738693456
15.81,15.96,16.2,17.56,543742.25,False,False,603056.SH,2025-06-23,0.015037593984962294,0.024667931688804545
10.57,10.69,10.72,11.76,137691.6,False,False,002258.SZ,2025-06-23,0.00280636108512633,0.014191106906338735
16.62,16.62,18.28,18.28,578517.16,True,True,603928.SH,2025-06-24,0.09987966305655838,0.09987966305655838
32.31,33.74,33.58,40.49,103472.85,False,False,300627.SZ,2025-06-24,-0.004742145820984089,0.03930671618693893
16.36,16.36,16.88,18.0,2085554.05,True,False,002125.SZ,2025-06-25,0.0317848410757946,0.0317848410757946
12.42,12.42,13.66,13.66,28674.5,True,True,603022.SH,2025-06-25,0.0998389694041868,0.0998389694041868
13.66,13.66,15.03,15.03,641441.76,True,True,603022.SH,2025-06-26,0.10029282576866749,0.10029282576866749
13.21,13.21,14.53,14.53,81392.18,True,True,001236.SZ,2025-06-26,0.0999242997728993,0.0999242997728993
14.53,14.53,15.22,15.98,1295263.02,True,False,001236.SZ,2025-06-27,0.047487955953200434,0.047487955953200434
17.1,17.14,17.12,20.57,81059.7,False,False,301158.SZ,2025-06-27,-0.001166861143523934,0.0011695906432749315
15.82,15.82,17.4,17.4,852026.09,True,True,000026.SZ,2025-06-30,0.09987357774968375,0.09987357774968375
17.12,17.38,17.41,20.86,71210.8,False,False,301158.SZ,2025-06-30,0.0017261219792865656,0.01693925233644844
39.71,40.09,39.75,48.11,309772.28,False,False,300458.SZ,2025-07-01,-0.008480917934647114,0.0010073029463610883
23.85,23.6,23.51,25.96,22695.0,False,False,002912.SZ,2025-07-01,-0.003813559322033866,-0.014255765199161385
