open,close,open_next,open_next2,up_limit_next,vol_next,limit_up_t,oneword_next,ts_code,trade_date,T_intraday,overnight_gap,exec1
9.59,9.48,9.48,9.64,10.43,928957.0,False,False,601229.SH,2025-09-01,-0.01147028154327423,0.0,0.016877637130801704
19.55,19.19,19.18,18.44,23.03,54524.95,False,False,301139.SZ,2025-09-02,-0.018414322250639326,-0.0005211047420532466,-0.03858185610010423
10.17,10.09,10.09,9.75,11.1,115478.0,False,False,002660.SZ,2025-09-02,-0.007866273352999054,0.0,-0.03369672943508428
10.09,9.75,9.75,9.95,10.73,128843.54,False,False,002660.SZ,2025-09-03,-0.03369672943508428,0.0,0.02051282051282044
19.18,18.44,18.44,18.8,22.13,66598.06,False,False,301139.SZ,2025-09-03,-0.03858185610010423,0.0,0.019522776572667988
12.36,12.07,12.09,12.47,13.28,228519.77,False,False,002636.SZ,2025-09-04,-0.02346278317152095,0.001657000828500399,0.03143093465674118
37.02,36.39,36.52,36.54,40.03,95966.69,False,False,600038.SH,2025-09-04,-0.01701782820097253,0.0035724100027481054,0.0005476451259582849
8.35,8.37,8.37,8.4,9.21,111057.87,False,False,601019.SH,2025-09-05,0.0023952095808381646,0.0,0.0035842293906811484
12.09,12.53,12.47,12.41,13.78,198163.47,False,False,002636.SZ,2025-09-05,0.03639371381306855,-0.004788507581803603,-0.004811547714514863
3.71,3.66,3.65,3.67,4.03,1883189.88,False,False,601818.SH,2025-09-08,-0.013477088948786964,-0.002732240437158584,0.005479452054794498
12.47,12.46,12.41,12.08,13.71,173776.01,False,False,002636.SZ,2025-09-08,-0.000801924619085792,-0.0040128410914928025,-0.026591458501208698
12.41,11.99,12.08,12.3,13.19,211801.47,False,False,002636.SZ,2025-09-09,-0.03384367445608383,0.007506255212677226,0.018211920529801473
36.72,36.12,36.11,36.08,39.73,60338.49,False,False,600038.SH,2025-09-09,-0.016339869281045805,-0.00027685492801765577,-0.0008307947936859739
8.34,8.32,8.31,8.3,9.15,131585.51,False,False,601019.SH,2025-09-10,-0.0023980815347721673,-0.0012019230769230171,-0.001203369434416346
9.91,9.9,9.88,9.98,10.89,82707.6,False,False,002660.SZ,2025-09-10,-0.0010090817356205317,-0.002020202020201922,0.010121457489878471
4.62,4.61,4.59,4.6,5.07,101943.53,False,False,601366.SH,2025-09-11,-0.0021645021645021467,-0.004338394793926392,0.002178649237472685
29.09,29.25,29.19,29.25,32.18,6318.83,False,False,001323.SZ,2025-09-11,0.0055001718803713295,-0.002051282051282022,0.0020554984583760483
16.09,16.88,17.14,17.35,18.57,241502.87,False,False,603050.SH,2025-09-12,0.04909881914232428,0.01540284360189581,0.01225204200700114
74.47,72.92,73.72,73.01,80.21,329502.25,False,False,605117.SH,2025-09-12,-0.020813750503558492,0.010970927043335132,-0.009631036353770939
15.19,15.05,14.98,15.31,16.56,97643.44,False,False,601811.SH,2025-09-15,-0.009216589861751112,-0.0046511627906976605,0.02202937249666226
73.72,73.02,73.01,71.0,80.32,283973.9,False,False,605117.SH,2025-09-15,-0.009495387954422174,-0.0001369487811557768,-0.0275304752773593
3.6,3.55,3.54,3.55,3.91,2766551.45,False,False,601818.SH,2025-09-16,-0.01388888888888895,-0.0028169014084505895,0.0028248587570620654
7.11,6.98,6.98,6.94,7.68,916230.42,False,False,600015.SH,2025-09-16,-0.01828410689170179,0.0,-0.005730659025787954
3.54,3.54,3.55,3.48,3.89,3393290.69,False,False,601818.SH,2025-09-17,0.0,0.0028248587570620654,-0.019718309859154903
8.08,8.06,8.06,7.94,8.87,150817.1,False,False,601019.SH,2025-09-17,-0.0024752475247524774,0.0,-0.01488833746898266
6.94,6.81,6.82,6.81,7.49,794226.36,False,False,600015.SH,2025-09-18,-0.018731988472622585,0.001468428781204123,-0.0014662756598241566
9.28,9.06,9.06,9.08,9.97,115242.89,False,False,601963.SH,2025-09-18,-0.023706896551723977,0.0,0.002207505518763808
6.82,6.81,6.81,6.79,7.49,492059.81,False,False,600015.SH,2025-09-19,-0.0014662756598241566,0.0,-0.002936857562408135
20.28,20.29,20.35,20.13,22.32,522176.2,False,False,601166.SH,2025-09-19,0.0004930966469427478,0.0029571217348449697,-0.010810810810810922
7.92,7.76,7.76,7.71,8.54,142828.78,False,False,601019.SH,2025-09-22,-0.02020202020202022,0.0,-0.006443298969072142
12.78,12.54,12.51,12.45,13.79,771591.09,False,False,600000.SH,2025-09-22,-0.018779342723004744,-0.0023923444976076125,-0.004796163069544446
18.27,17.96,17.86,18.39,19.76,13255.6,False,False,002942.SZ,2025-09-23,-0.016967706622878942,-0.005567928730512373,0.029675251959686566
12.89,12.45,12.43,12.45,13.7,55377.67,False,False,605337.SH,2025-09-23,-0.03413498836307227,-0.0016064257028112205,0.0016090104585679832
