date,code,en,current_ret,current_reason,current_hold,act8_ret,act8_reason,act8_hold,act8_floor_ret,act8_floor_reason,act8_floor_hold,act5_floor_ret,act5_floor_reason,act5_floor_hold,act8_floor_nb_ret,act8_floor_nb_reason,act8_floor_nb_hold
2025-05-16,603726.SH,3974,-0.009038089089735357,MATURE,10,-0.009038089089735357,MATURE,10,-0.009038089089735357,MATURE,10,-0.009038089089735357,MATURE,10,-0.009038089089735357,MATURE,10
2025-05-16,603040.SH,3974,-0.08408163265306112,STOP,1,-0.08408163265306112,STOP,1,-0.08408163265306112,STOP,1,-0.08408163265306112,STOP,1,-0.08408163265306112,STOP,1
2025-05-19,603208.SH,3975,0.03809523809523818,MATURE,10,0.03809523809523818,MATURE,10,0.03809523809523818,MATURE,10,0.03809523809523818,MATURE,10,0.03809523809523818,MATURE,10
2025-05-19,603060.SH,3975,-0.007824726134585291,MATURE,10,-0.007824726134585291,MATURE,10,-0.007824726134585291,MATURE,10,-0.007824726134585291,MATURE,10,-0.007824726134585291,MATURE,10
2025-05-20,603208.SH,3976,0.1088709677419355,MATURE,10,0.1088709677419355,MATURE,10,0.1088709677419355,MATURE,10,0.1088709677419355,MATURE,10,0.1088709677419355,MATURE,10
2025-05-20,603878.SH,3976,-0.005576208178438735,MATURE,10,-0.005576208178438735,MATURE,10,-0.005576208178438735,MATURE,10,-0.005576208178438735,MATURE,10,-0.005576208178438735,MATURE,10
2025-05-23,300816.SZ,3979,0.11578266494178524,MATURE,10,0.11578266494178524,MATURE,10,0.11578266494178524,MATURE,10,0.11578266494178524,MATURE,10,0.11578266494178524,MATURE,10
2025-05-27,603192.SH,3981,-0.17475728155339798,STOP,1,-0.17475728155339798,STOP,1,-0.17475728155339798,STOP,1,-0.17475728155339798,STOP,1,-0.17475728155339798,STOP,1
2025-05-28,301446.SZ,3982,0.03656307129798897,MATURE,10,0.03656307129798897,MATURE,10,0.03656307129798897,MATURE,10,0.03656307129798897,MATURE,10,0.03656307129798897,MATURE,10
2025-05-29,603060.SH,3983,-0.051987767584097844,MATURE,10,-0.051987767584097844,MATURE,10,-0.051987767584097844,MATURE,10,-0.051987767584097844,MATURE,10,-0.051987767584097844,MATURE,10
2025-05-29,301133.SZ,3983,-0.046623093681917194,MATURE,10,-0.046623093681917194,MATURE,10,-0.046623093681917194,MATURE,10,-0.046623093681917194,MATURE,10,-0.046623093681917194,MATURE,10
2025-05-30,301203.SZ,3984,0.032819166393173616,MATURE,10,0.032819166393173616,MATURE,10,0.032819166393173616,MATURE,10,0.032819166393173616,MATURE,10,0.032819166393173616,MATURE,10
2025-06-03,300774.SZ,3985,0.0308056872037914,MATURE,10,0.0308056872037914,MATURE,10,0.0308056872037914,MATURE,10,0.0308056872037914,MATURE,10,0.0308056872037914,MATURE,10
2025-06-03,300642.SZ,3985,0.004922644163150469,MATURE,10,0.004922644163150469,MATURE,10,0.004922644163150469,MATURE,10,0.004922644163150469,MATURE,10,0.004922644163150469,MATURE,10
2025-06-04,002258.SZ,3986,0.020018198362147466,TRAIL,7,0.020018198362147466,TRAIL,7,0.020018198362147466,TRAIL,7,0.020018198362147466,TRAIL,7,0.020018198362147466,TRAIL,7
2025-06-06,605099.SH,3988,0.1925641025641025,TP,2,0.1925641025641025,TP,2,0.1925641025641025,TP,2,0.1925641025641025,TP,2,0.1925641025641025,TP,2
2025-06-06,600612.SH,3988,0.021756329113924,TRAIL,5,0.021756329113924,TRAIL,5,0.021756329113924,TRAIL,5,0.021756329113924,TRAIL,5,0.021756329113924,TRAIL,5
2025-06-09,301207.SZ,3989,-0.07147041593438785,STOP,9,-0.07147041593438785,STOP,9,-0.07147041593438785,STOP,9,-0.07147041593438785,STOP,9,-0.07147041593438785,STOP,9
2025-06-09,002867.SZ,3989,-0.08028169014084496,STOP,8,-0.08028169014084496,STOP,8,-0.08028169014084496,STOP,8,-0.08028169014084496,STOP,8,-0.08028169014084496,STOP,8
2025-06-10,600612.SH,3990,-0.002124782692679239,TRAIL,3,-0.002124782692679239,TRAIL,3,-0.002124782692679239,TRAIL,3,-0.002124782692679239,TRAIL,3,-0.002124782692679239,TRAIL,3
2025-06-11,002955.SZ,3991,-0.10857908847184983,STOP,1,-0.10857908847184983,STOP,1,-0.10857908847184983,STOP,1,-0.10857908847184983,STOP,1,-0.10857908847184983,STOP,1
2025-06-11,603235.SH,3991,-0.0356499819949585,MATURE,10,-0.0356499819949585,MATURE,10,-0.0356499819949585,MATURE,10,-0.0356499819949585,MATURE,10,-0.0356499819949585,MATURE,10
2025-06-12,301207.SZ,3992,-0.03495260663507105,MATURE,10,-0.03495260663507105,MATURE,10,-0.03495260663507105,MATURE,10,-0.03495260663507105,MATURE,10,-0.03495260663507105,MATURE,10
2025-06-12,000534.SZ,3992,0.04385964912280693,MATURE,10,0.04385964912280693,MATURE,10,0.04385964912280693,MATURE,10,0.04385964912280693,MATURE,10,0.04385964912280693,MATURE,10
2025-06-16,000026.SZ,3994,0.3294117647058823,TP,9,0.3294117647058823,TP,9,0.3294117647058823,TP,9,0.3294117647058823,TP,9,0.3294117647058823,TP,9
2025-06-16,000532.SZ,3994,-0.050167224080267525,TRAIL,3,0.022742474916388034,MATURE,10,0.022742474916388034,MATURE,10,0.022742474916388034,MATURE,10,0.022742474916388034,MATURE,10
2025-06-18,000026.SZ,3996,0.3579399141630901,TP,7,0.3579399141630901,TP,7,0.3579399141630901,TP,7,0.3579399141630901,TP,7,0.3579399141630901,TP,7
2025-06-19,002258.SZ,3997,0.05258302583025842,MATURE,10,0.05258302583025842,MATURE,10,0.05258302583025842,MATURE,10,0.05258302583025842,MATURE,10,0.05258302583025842,MATURE,10
2025-06-23,002258.SZ,3999,0.11287313432835822,MATURE,10,0.11287313432835822,MATURE,10,0.11287313432835822,MATURE,10,0.11287313432835822,MATURE,10,0.11287313432835822,MATURE,10
2025-06-23,601138.SH,3999,0.16609505144536985,TP,9,0.16609505144536985,TP,9,0.16609505144536985,TP,9,0.16609505144536985,TP,9,0.16609505144536985,TP,9
2025-06-24,300627.SZ,4000,0.03573555687909469,MATURE,10,0.03573555687909469,MATURE,10,0.03573555687909469,MATURE,10,0.03573555687909469,MATURE,10,0.03573555687909469,MATURE,10
2025-06-24,603093.SH,4000,0.1883008356545961,TP,1,0.1883008356545961,TP,1,0.1883008356545961,TP,1,0.1883008356545961,TP,1,0.1883008356545961,TP,1
2025-06-25,601138.SH,4001,0.1626168224299065,TP,8,0.1626168224299065,TP,8,0.1626168224299065,TP,8,0.1626168224299065,TP,8,0.1626168224299065,TP,8
2025-06-25,301158.SZ,4001,0.016422287390029267,MATURE,10,0.016422287390029267,MATURE,10,0.016422287390029267,MATURE,10,0.016422287390029267,MATURE,10,0.016422287390029267,MATURE,10
2025-06-26,601138.SH,4002,0.18250950570342206,TP,7,0.18250950570342206,TP,7,0.18250950570342206,TP,7,0.18250950570342206,TP,7,0.18250950570342206,TP,7
2025-06-26,301158.SZ,4002,0.014035087719298067,MATURE,10,0.014035087719298067,MATURE,10,0.014035087719298067,MATURE,10,0.014035087719298067,MATURE,10,0.014035087719298067,MATURE,10
2025-06-27,300627.SZ,4003,-0.014040114613180554,MATURE,10,-0.014040114613180554,MATURE,10,-0.014040114613180554,MATURE,10,-0.014040114613180554,MATURE,10,-0.014040114613180554,MATURE,10
2025-06-27,301158.SZ,4003,0.012850467289719614,MATURE,10,0.012850467289719614,MATURE,10,0.012850467289719614,MATURE,10,-0.0005841121495328006,TRAIL,5,0.012850467289719614,MATURE,10
2025-06-30,300308.SZ,4004,-0.06149453304547681,TRAIL,5,0.08155164008635696,MATURE,10,0.08155164008635696,MATURE,10,0.08155164008635696,MATURE,10,0.08155164008635696,MATURE,10
2025-06-30,002935.SZ,4004,-0.01937500000000003,MATURE,10,-0.01937500000000003,MATURE,10,-0.01937500000000003,MATURE,10,-0.01937500000000003,MATURE,10,-0.01937500000000003,MATURE,10
2025-07-01,300308.SZ,4005,0.2617543859649123,MATURE,10,0.2617543859649123,MATURE,10,0.2617543859649123,MATURE,10,0.2617543859649123,MATURE,10,0.2617543859649123,MATURE,10
2025-07-01,300160.SZ,4005,0.22282608695652173,TP,1,0.22282608695652173,TP,1,0.22282608695652173,TP,1,0.22282608695652173,TP,1,0.22282608695652173,TP,1
2025-07-02,300308.SZ,4006,0.27094083551282977,TP,9,0.27094083551282977,TP,9,0.27094083551282977,TP,9,0.27094083551282977,TP,9,0.27094083551282977,TP,9
2025-07-02,002935.SZ,4006,-0.03252032520325199,MATURE,10,-0.03252032520325199,MATURE,10,-0.03252032520325199,MATURE,10,-0.03252032520325199,MATURE,10,-0.03252032520325199,MATURE,10
2025-07-03,601138.SH,4007,0.15830115830115843,TP,3,0.15830115830115843,TP,3,0.15830115830115843,TP,3,0.15830115830115843,TP,3,0.15830115830115843,TP,3
2025-07-03,300308.SZ,4007,0.25637621410104106,TP,8,0.25637621410104106,TP,8,0.25637621410104106,TP,8,0.25637621410104106,TP,8,0.25637621410104106,TP,8
2025-07-04,601138.SH,4008,0.15504201680672258,TP,9,0.15504201680672258,TP,9,0.15504201680672258,TP,9,0.15504201680672258,TP,9,0.15504201680672258,TP,9
2025-07-04,300308.SZ,4008,0.3076363636363637,TP,7,0.3076363636363637,TP,7,0.3076363636363637,TP,7,0.3076363636363637,TP,7,0.3076363636363637,TP,7
2025-07-07,300308.SZ,4009,0.1524191154645298,TP,5,0.1524191154645298,TP,5,0.1524191154645298,TP,5,0.1524191154645298,TP,5,0.1524191154645298,TP,5
2025-07-07,002935.SZ,4009,0.013401403956605051,MATURE,10,0.013401403956605051,MATURE,10,0.013401403956605051,MATURE,10,0.013401403956605051,MATURE,10,0.013401403956605051,MATURE,10
2025-07-08,300308.SZ,4010,0.24,TP,5,0.24,TP,5,0.24,TP,5,0.24,TP,5,0.24,TP,5
2025-07-08,301158.SZ,4010,0.03949627933600475,MATURE,10,0.03949627933600475,MATURE,10,0.03949627933600475,MATURE,10,0.03949627933600475,MATURE,10,0.03949627933600475,MATURE,10
2025-07-09,300308.SZ,4011,0.22713622713622716,TP,4,0.22713622713622716,TP,4,0.22713622713622716,TP,4,0.22713622713622716,TP,4,0.22713622713622716,TP,4
2025-07-09,600183.SH,4011,0.15188735769922102,TP,9,0.15188735769922102,TP,9,0.15188735769922102,TP,9,0.15188735769922102,TP,9,0.15188735769922102,TP,9
2025-07-10,002130.SZ,4012,-0.06785714285714284,MATURE,10,-0.06785714285714284,MATURE,10,-0.06785714285714284,MATURE,10,-0.06785714285714284,MATURE,10,-0.06785714285714284,MATURE,10
2025-07-10,300308.SZ,4012,0.24222744231034965,TP,3,0.24222744231034965,TP,3,0.24222744231034965,TP,3,0.24222744231034965,TP,3,0.24222744231034965,TP,3
2025-07-11,600111.SH,4013,-0.05937399161019685,TRAIL,2,-0.0706679574056146,STOP,3,-0.0706679574056146,STOP,3,-0.0706679574056146,STOP,3,-0.0706679574056146,STOP,3
2025-07-11,002935.SZ,4013,0.013418530351437585,MATURE,10,0.013418530351437585,MATURE,10,0.013418530351437585,MATURE,10,0.013418530351437585,MATURE,10,0.013418530351437585,MATURE,10
2025-07-14,002879.SZ,4014,0.02922077922077926,MATURE,10,0.02922077922077926,MATURE,10,0.02922077922077926,MATURE,10,0.02922077922077926,MATURE,10,0.02922077922077926,MATURE,10
2025-07-14,002093.SZ,4014,-0.032863849765258246,MATURE,10,-0.032863849765258246,MATURE,10,-0.032863849765258246,MATURE,10,-0.032863849765258246,MATURE,10,-0.032863849765258246,MATURE,10
2025-07-15,300160.SZ,4015,-0.0016447368421051989,MATURE,10,-0.0016447368421051989,MATURE,10,-0.0016447368421051989,MATURE,10,-0.0016447368421051989,MATURE,10,-0.0016447368421051989,MATURE,10
2025-07-15,000554.SZ,4015,0.03698224852071008,MATURE,10,0.03698224852071008,MATURE,10,0.03698224852071008,MATURE,10,0.03698224852071008,MATURE,10,0.03698224852071008,MATURE,10
2025-07-16,600080.SH,4016,0.04807692307692313,MATURE,10,0.04807692307692313,MATURE,10,0.04807692307692313,MATURE,10,0.04807692307692313,MATURE,10,0.04807692307692313,MATURE,10
2025-07-16,605500.SH,4016,-0.10387596899224805,STOP,3,-0.10387596899224805,STOP,3,-0.10387596899224805,STOP,3,-0.10387596899224805,STOP,3,-0.10387596899224805,STOP,3
2025-07-17,601566.SH,4017,-0.0022547914317925244,MATURE,10,-0.0022547914317925244,MATURE,10,-0.0022547914317925244,MATURE,10,-0.0022547914317925244,MATURE,10,-0.0022547914317925244,MATURE,10
2025-07-18,001326.SZ,4018,0.02685950413223126,MATURE,10,0.02685950413223126,MATURE,10,0.02685950413223126,MATURE,10,0.02685950413223126,MATURE,10,0.02685950413223126,MATURE,10
2025-07-18,601566.SH,4018,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10
2025-07-21,300610.SZ,4019,-0.0024529844644318732,MATURE,10,-0.0024529844644318732,MATURE,10,-0.0024529844644318732,MATURE,10,-0.0024529844644318732,MATURE,10,-0.0024529844644318732,MATURE,10
2025-07-21,002101.SZ,4019,-0.003974562798092274,MATURE,10,-0.003974562798092274,MATURE,10,-0.003974562798092274,MATURE,10,-0.003974562798092274,MATURE,10,-0.003974562798092274,MATURE,10
2025-07-23,002734.SZ,4021,0.17444981213097166,TP,9,0.17444981213097166,TP,9,0.17444981213097166,TP,9,0.17444981213097166,TP,9,0.17444981213097166,TP,9
2025-07-24,603321.SH,4022,0.07047387606318356,MATURE,10,0.07047387606318356,MATURE,10,0.07047387606318356,MATURE,10,0.07047387606318356,MATURE,10,0.07047387606318356,MATURE,10
2025-07-24,603358.SH,4022,0.061049011177988,MATURE,10,0.061049011177988,MATURE,10,0.061049011177988,MATURE,10,0.061049011177988,MATURE,10,0.061049011177988,MATURE,10
2025-07-25,603358.SH,4023,0.08856405846947535,MATURE,10,0.08856405846947535,MATURE,10,0.08856405846947535,MATURE,10,0.08856405846947535,MATURE,10,0.08856405846947535,MATURE,10
2025-07-25,002734.SZ,4023,0.1607427055702917,TP,7,0.1607427055702917,TP,7,0.1607427055702917,TP,7,0.1607427055702917,TP,7,0.1607427055702917,TP,7
2025-07-28,002130.SZ,4024,-0.0034188034188032956,MATURE,10,-0.0034188034188032956,MATURE,10,-0.0034188034188032956,MATURE,10,-0.0034188034188032956,MATURE,10,-0.0034188034188032956,MATURE,10
2025-07-28,600449.SH,4024,0.010791366906474753,MATURE,10,0.010791366906474753,MATURE,10,0.010791366906474753,MATURE,10,0.010791366906474753,MATURE,10,0.010791366906474753,MATURE,10
2025-07-29,600449.SH,4025,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10
2025-07-29,600268.SH,4025,0.06434599156118148,MATURE,10,0.06434599156118148,MATURE,10,0.06434599156118148,MATURE,10,0.06434599156118148,MATURE,10,0.06434599156118148,MATURE,10
2025-07-30,600268.SH,4026,0.09621621621621634,MATURE,10,0.09621621621621634,MATURE,10,0.09621621621621634,MATURE,10,0.09621621621621634,MATURE,10,0.09621621621621634,MATURE,10
2025-07-30,003037.SZ,4026,-0.006674082313681939,MATURE,10,-0.006674082313681939,MATURE,10,-0.006674082313681939,MATURE,10,-0.006674082313681939,MATURE,10,-0.006674082313681939,MATURE,10
2025-08-01,000707.SZ,4028,-0.006106870229007688,MATURE,10,-0.006106870229007688,MATURE,10,-0.006106870229007688,MATURE,10,-0.006106870229007688,MATURE,10,-0.006106870229007688,MATURE,10
2025-08-01,600801.SH,4028,-0.005944517833553542,TRAIL,9,-0.005944517833553542,TRAIL,9,-0.005944517833553542,TRAIL,9,-0.005944517833553542,TRAIL,9,-0.005944517833553542,TRAIL,9
2025-08-04,603208.SH,4029,0.004037685060565233,MATURE,10,0.004037685060565233,MATURE,10,0.004037685060565233,MATURE,10,0.004037685060565233,MATURE,10,0.004037685060565233,MATURE,10
2025-08-04,000707.SZ,4029,0.012213740458015376,MATURE,10,0.012213740458015376,MATURE,10,0.012213740458015376,MATURE,10,0.012213740458015376,MATURE,10,0.012213740458015376,MATURE,10
2025-08-05,000707.SZ,4030,-0.017964071856287456,MATURE,10,-0.017964071856287456,MATURE,10,-0.017964071856287456,MATURE,10,-0.017964071856287456,MATURE,10,-0.017964071856287456,MATURE,10
2025-08-05,603799.SH,4030,0.0368358913813458,MATURE,10,0.0368358913813458,MATURE,10,0.0368358913813458,MATURE,10,0.0368358913813458,MATURE,10,0.0368358913813458,MATURE,10
2025-08-06,002938.SZ,4031,0.07054963084495491,TRAIL,6,0.07054963084495491,TRAIL,6,0.07054963084495491,TRAIL,6,0.07054963084495491,TRAIL,6,0.07054963084495491,TRAIL,6
2025-08-06,002428.SZ,4031,0.2534498620055199,TP,9,0.2534498620055199,TP,9,0.2534498620055199,TP,9,0.2534498620055199,TP,9,0.2534498620055199,TP,9
2025-08-07,002938.SZ,4032,0.08750000000000013,TRAIL,5,0.08750000000000013,TRAIL,5,0.08750000000000013,TRAIL,5,0.08750000000000013,TRAIL,5,0.08750000000000013,TRAIL,5
2025-08-07,002015.SZ,4032,0.06561679790026242,MATURE,10,0.06561679790026242,MATURE,10,0.06561679790026242,MATURE,10,0.06561679790026242,MATURE,10,0.06561679790026242,MATURE,10
2025-08-08,001283.SZ,4033,0.07403737259343157,MATURE,10,0.07403737259343157,MATURE,10,0.07403737259343157,MATURE,10,0.07403737259343157,MATURE,10,0.07403737259343157,MATURE,10
2025-08-08,002728.SZ,4033,0.01711229946524062,MATURE,10,0.01711229946524062,MATURE,10,0.01711229946524062,MATURE,10,0.01711229946524062,MATURE,10,0.01711229946524062,MATURE,10
2025-08-11,001283.SZ,4034,0.11046921234324358,MATURE,10,0.11046921234324358,MATURE,10,0.11046921234324358,MATURE,10,0.11046921234324358,MATURE,10,0.11046921234324358,MATURE,10
2025-08-11,002025.SZ,4034,0.03671535728385322,MATURE,10,0.03671535728385322,MATURE,10,0.03671535728385322,MATURE,10,0.03671535728385322,MATURE,10,0.03671535728385322,MATURE,10
2025-08-12,000032.SZ,4035,0.12415540540540548,MATURE,10,0.12415540540540548,MATURE,10,0.12415540540540548,MATURE,10,0.12415540540540548,MATURE,10,0.12415540540540548,MATURE,10
2025-08-12,002941.SZ,4035,-0.08235948803561499,STOP,2,-0.08235948803561499,STOP,2,-0.08235948803561499,STOP,2,-0.08235948803561499,STOP,2,-0.08235948803561499,STOP,2
2025-08-13,603381.SH,4036,0.11163007940214853,MATURE,10,0.11163007940214853,MATURE,10,0.11163007940214853,MATURE,10,0.11163007940214853,MATURE,10,0.11163007940214853,MATURE,10
2025-08-13,603662.SH,4036,0.03660322108345526,MATURE,10,0.03660322108345526,MATURE,10,0.03660322108345526,MATURE,10,0.03660322108345526,MATURE,10,0.03660322108345526,MATURE,10
2025-08-14,603757.SH,4037,0.04031180400890877,TRAIL,3,0.04031180400890877,TRAIL,3,0.04031180400890877,TRAIL,3,0.04031180400890877,TRAIL,3,0.04031180400890877,TRAIL,3
2025-08-15,300733.SZ,4038,-0.06032906764168189,TRAIL,9,-0.05850091407678237,MATURE,10,-0.05850091407678237,MATURE,10,-0.029707495429616038,TRAIL,4,-0.05850091407678237,MATURE,10
2025-08-15,001326.SZ,4038,0.06278026905829592,MATURE,10,0.06278026905829592,MATURE,10,0.06278026905829592,MATURE,10,0.06278026905829592,MATURE,10,0.06278026905829592,MATURE,10
2025-08-18,002048.SZ,4039,0.2084247476963581,TP,9,0.2084247476963581,TP,9,0.2084247476963581,TP,9,0.2084247476963581,TP,9,0.2084247476963581,TP,9
2025-08-18,600410.SH,4039,-0.05337591240875916,TRAIL,3,0.18111313868613133,TP,6,0.18111313868613133,TP,6,0.18111313868613133,TP,6,0.18111313868613133,TP,6
2025-08-19,002967.SZ,4040,-0.035161744022503494,MATURE,10,-0.035161744022503494,MATURE,10,-0.035161744022503494,MATURE,10,-0.009845288326300827,TRAIL,6,-0.035161744022503494,MATURE,10
2025-08-20,002048.SZ,4041,0.19220779220779205,TP,7,0.19220779220779205,TP,7,0.19220779220779205,TP,7,0.19220779220779205,TP,7,0.19220779220779205,TP,7
2025-08-21,002953.SZ,4042,-0.14144736842105254,STOP,1,-0.14144736842105254,STOP,1,-0.14144736842105254,STOP,1,-0.14144736842105254,STOP,1,-0.14144736842105254,STOP,1
2025-08-22,603893.SH,4043,0.1552346570397114,TP,4,0.1552346570397114,TP,4,0.1552346570397114,TP,4,0.1552346570397114,TP,4,0.1552346570397114,TP,4
2025-08-22,300953.SZ,4043,0.05199097211026915,TRAIL,4,0.05199097211026915,TRAIL,4,0.05199097211026915,TRAIL,4,0.05199097211026915,TRAIL,4,0.05199097211026915,TRAIL,4
2025-08-25,002918.SZ,4044,0.06557377049180335,MATURE,10,0.06557377049180335,MATURE,10,0.06557377049180335,MATURE,10,0.06557377049180335,MATURE,10,0.06557377049180335,MATURE,10
2025-08-25,603766.SH,4044,-0.07791225416036318,STOP,7,-0.07791225416036318,STOP,7,-0.07791225416036318,STOP,7,-0.07791225416036318,STOP,7,-0.07791225416036318,STOP,7
2025-08-26,300851.SZ,4045,-0.07534246575342463,STOP,6,-0.07534246575342463,STOP,6,-0.07534246575342463,STOP,6,-0.07534246575342463,STOP,6,-0.07534246575342463,STOP,6
2025-08-26,600329.SH,4045,0.04071991001124853,MATURE,10,0.04071991001124853,MATURE,10,0.04071991001124853,MATURE,10,-0.005849268841394917,TRAIL,7,0.04071991001124853,MATURE,10
2025-08-29,600176.SH,4048,-0.07914110429447863,STOP,2,-0.07914110429447863,STOP,2,-0.07914110429447863,STOP,2,-0.07914110429447863,STOP,2,-0.07914110429447863,STOP,2
2025-09-02,600021.SH,4050,-0.008551307847082357,TRAIL,6,-0.008551307847082357,TRAIL,6,-0.008551307847082357,TRAIL,6,-0.008551307847082357,TRAIL,6,-0.008551307847082357,TRAIL,6
2025-09-03,603501.SH,4051,0.05147058823529416,MATURE,10,0.05147058823529416,MATURE,10,0.05147058823529416,MATURE,10,0.05147058823529416,MATURE,10,0.05147058823529416,MATURE,10
2025-09-05,603501.SH,4053,0.08204509463841325,MATURE,10,0.08204509463841325,MATURE,10,0.08204509463841325,MATURE,10,0.08204509463841325,MATURE,10,0.08204509463841325,MATURE,10
2025-09-05,002402.SZ,4053,0.24904528096017464,TP,9,0.24904528096017464,TP,9,0.24904528096017464,TP,9,0.24904528096017464,TP,9,0.24904528096017464,TP,9
2025-09-08,300733.SZ,4054,0.01541623843782114,MATURE,10,0.01541623843782114,MATURE,10,0.01541623843782114,MATURE,10,0.01541623843782114,MATURE,10,0.01541623843782114,MATURE,10
2025-09-08,600760.SH,4054,0.18433095368844965,MATURE,10,0.18433095368844965,MATURE,10,0.18433095368844965,MATURE,10,0.18433095368844965,MATURE,10,0.18433095368844965,MATURE,10
2025-09-09,600111.SH,4055,0.010224948875255713,TRAIL,5,0.010224948875255713,TRAIL,5,0.010224948875255713,TRAIL,5,0.010224948875255713,TRAIL,5,0.010224948875255713,TRAIL,5
2025-09-09,600760.SH,4055,0.1605381165919284,TP,9,0.1605381165919284,TP,9,0.1605381165919284,TP,9,0.1605381165919284,TP,9,0.1605381165919284,TP,9
2025-09-11,603893.SH,4057,0.06524317912218258,MATURE,10,0.06524317912218258,MATURE,10,0.06524317912218258,MATURE,10,-0.008303677342823224,TRAIL,2,0.06524317912218258,MATURE,10
2025-09-11,600206.SH,4057,-0.06435185185185188,TRAIL,8,-0.02314814814814814,MATURE,10,-0.02314814814814814,MATURE,10,-0.02314814814814814,MATURE,10,-0.02314814814814814,MATURE,10
2025-09-15,605117.SH,4059,0.02629776742911938,MATURE,10,0.02629776742911938,MATURE,10,0.02629776742911938,MATURE,10,0.02629776742911938,MATURE,10,0.02629776742911938,MATURE,10
2025-09-22,300357.SZ,4064,0.05909090909090908,MATURE,10,0.05909090909090908,MATURE,10,0.05909090909090908,MATURE,10,-0.013986013986014068,TRAIL,8,0.05909090909090908,MATURE,10
2025-09-22,301077.SZ,4064,0.016961651917404064,TRAIL,8,0.016961651917404064,TRAIL,8,0.016961651917404064,TRAIL,8,0.016961651917404064,TRAIL,8,0.016961651917404064,TRAIL,8
2025-09-24,600549.SH,4066,0.18294849023090576,TP,7,0.18294849023090576,TP,7,0.18294849023090576,TP,7,0.18294849023090576,TP,7,0.18294849023090576,TP,7
2025-09-24,600356.SH,4066,0.019108280254777066,MATURE,10,0.019108280254777066,MATURE,10,0.019108280254777066,MATURE,10,-0.002123142250530785,TRAIL,6,0.019108280254777066,MATURE,10
2025-09-25,603755.SH,4067,-0.052631578947368474,TRAIL,5,0.0015948963317382603,MATURE,10,0.0015948963317382603,MATURE,10,0.0015948963317382603,MATURE,10,0.0015948963317382603,MATURE,10
2025-09-26,603156.SH,4068,0.04353605849119302,TRAIL,5,0.04353605849119302,TRAIL,5,0.04353605849119302,TRAIL,5,0.04353605849119302,TRAIL,5,0.04353605849119302,TRAIL,5
2025-09-26,603988.SH,4068,0.017391304347825987,TRAIL,4,0.017391304347825987,TRAIL,4,0.017391304347825987,TRAIL,4,0.017391304347825987,TRAIL,4,0.017391304347825987,TRAIL,4
2025-09-29,603156.SH,4069,0.07350427350427347,TRAIL,4,0.07350427350427347,TRAIL,4,0.07350427350427347,TRAIL,4,0.07350427350427347,TRAIL,4,0.07350427350427347,TRAIL,4
2025-09-30,603988.SH,4070,-0.02108433734939752,TRAIL,2,-0.02108433734939752,TRAIL,2,-0.02108433734939752,TRAIL,2,-0.02108433734939752,TRAIL,2,-0.02108433734939752,TRAIL,2
2025-10-09,603993.SH,4071,-0.09245172615564656,STOP,1,-0.09245172615564656,STOP,1,-0.09245172615564656,STOP,1,-0.09245172615564656,STOP,1,-0.09245172615564656,STOP,1
2025-10-09,600362.SH,4071,-0.030749999999999944,TRAIL,1,-0.03550000000000009,TRAIL,3,-0.03550000000000009,TRAIL,3,-0.030749999999999944,TRAIL,1,-0.03550000000000009,TRAIL,3
2025-10-13,000888.SZ,4073,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10
2025-10-15,603444.SH,4075,0.11057917358185465,MATURE,10,0.11057917358185465,MATURE,10,0.11057917358185465,MATURE,10,0.11057917358185465,MATURE,10,0.11057917358185465,MATURE,10
2025-10-15,300604.SZ,4075,0.09880952380952368,MATURE,10,0.09880952380952368,MATURE,10,0.09880952380952368,MATURE,10,0.09880952380952368,MATURE,10,0.09880952380952368,MATURE,10
2025-10-16,300620.SZ,4076,0.15871470301850055,TP,9,0.15871470301850055,TP,9,0.15871470301850055,TP,9,0.15871470301850055,TP,9,0.15871470301850055,TP,9
2025-10-20,002920.SZ,4078,-0.04617834394904452,TRAIL,6,-0.0714171974522293,MATURE,10,-0.0714171974522293,MATURE,10,-0.0714171974522293,MATURE,10,-0.0714171974522293,MATURE,10
2025-10-20,002911.SZ,4078,0.0023904382470119057,MATURE,10,0.0023904382470119057,MATURE,10,0.0023904382470119057,MATURE,10,0.0023904382470119057,MATURE,10,0.0023904382470119057,MATURE,10
2025-10-21,603969.SH,4079,-0.025922233300099684,TRAIL,8,-0.0767696909272183,MATURE,10,-0.0767696909272183,MATURE,10,-0.0029910269192422456,TRAIL,7,-0.0767696909272183,MATURE,10
2025-10-21,002920.SZ,4079,-0.0379055573401863,TRAIL,5,-0.10054609701252804,MATURE,10,-0.10054609701252804,MATURE,10,-0.012206874397687084,TRAIL,4,-0.10054609701252804,MATURE,10
2025-10-22,300818.SZ,4080,0.15012190874259845,TP,3,0.15012190874259845,TP,3,0.15012190874259845,TP,3,0.15012190874259845,TP,3,0.15012190874259845,TP,3
