open,close,open_next,up_limit_next,vol_next,limit_up_t,oneword_next,ts_code,trade_date,overnight_gap,open2open
9.81,10.79,10.8,11.87,503670.45,True,False,002041.SZ,2024-12-27,0.000926784059314345,0.10091743119266061
52.7,56.77,56.27,62.45,62755.12,False,False,600612.SH,2024-12-27,-0.008807468733486035,0.06774193548387086
10.56,11.68,12.5,12.85,824814.27,True,False,600830.SH,2024-12-30,0.0702054794520548,0.1837121212121211
4.59,4.59,4.93,5.05,1895502.71,True,False,601616.SH,2024-12-30,0.07407407407407396,0.07407407407407396
19.26,19.93,19.9,21.92,144639.76,False,False,600562.SH,2024-12-31,-0.0015052684395384652,0.03322949117341634
13.87,14.6,14.37,16.06,142377.63,False,False,600894.SH,2024-12-31,-0.015753424657534265,0.03604902667627985
10.44,10.67,10.67,11.74,208251.8,False,False,002488.SZ,2025-01-02,0.0,0.022030651340996243
15.45,16.0,16.08,17.6,466460.47,False,False,000975.SZ,2025-01-02,0.004999999999999893,0.04077669902912606
10.0,10.89,10.8,11.98,746055.71,True,False,600618.SH,2025-01-03,-0.008264462809917328,0.08000000000000007
13.73,14.53,14.6,15.98,881720.34,False,False,000807.SZ,2025-01-03,0.004817618719889838,0.06336489439184256
6.97,7.39,7.34,8.13,216944.48,False,False,600613.SH,2025-01-06,-0.006765899864682012,0.053084648493543884
14.07,15.66,16.3,17.23,208201.4,True,False,001202.SZ,2025-01-06,0.040868454661558085,0.1584932480454868
82.2,90.3,90.56,99.33,96660.66,True,False,001309.SZ,2025-01-07,0.0028792912513844193,0.10170316301703153
41.01,45.58,44.63,54.7,453941.93,False,False,300476.SZ,2025-01-07,-0.020842474769635744,0.08827115337722513
110.0,118.67,123.74,130.54,269219.29,True,False,603893.SH,2025-01-08,0.04272351900227522,0.12490909090909086
38.15,39.69,39.42,47.63,69999.11,False,False,300628.SZ,2025-01-08,-0.006802721088435271,0.033289646133682904
42.6,48.96,52.88,58.75,171593.81,True,False,301366.SZ,2025-01-09,0.08006535947712412,0.2413145539906103
23.31,28.42,29.0,34.1,443481.24,True,False,301000.SZ,2025-01-09,0.020408163265306145,0.24410124410124423
57.28,59.99,59.5,71.99,249418.22,False,False,300124.SZ,2025-01-10,-0.008168028004667427,0.038756983240223475
12.91,13.62,13.31,14.98,153627.42,False,False,000534.SZ,2025-01-10,-0.022760646108663685,0.030983733539891478
31.52,33.69,33.69,37.06,53871.75,False,False,603358.SH,2025-01-13,0.0,0.06884517766497456
20.93,22.23,22.2,24.45,76786.61,False,False,605319.SH,2025-01-13,-0.0013495276653171517,0.060678451982799864
23.18,27.82,29.4,33.38,179240.73,True,False,301399.SZ,2025-01-14,0.056793673616103435,0.26833477135461603
15.98,16.88,16.88,18.57,30432.0,False,False,603638.SH,2025-01-14,0.0,0.0563204005006257
62.3,65.95,66.19,79.14,13292.74,False,False,301345.SZ,2025-01-15,0.003639120545867902,0.062439807383627643
33.4,35.4,35.17,38.94,41636.0,False,False,603199.SH,2025-01-15,-0.006497175141242817,0.05299401197604792
173.38,190.0,188.48,228.0,78697.4,False,False,300757.SZ,2025-01-16,-0.008000000000000007,0.08709193678624993
41.0,42.69,42.68,46.96,7302.0,False,False,001223.SZ,2025-01-16,-0.00023424689622852934,0.0409756097560976
5.02,5.53,5.53,6.08,1138812.8,True,False,601500.SH,2025-01-17,0.0,0.1015936254980081
21.91,22.7,22.83,24.97,62260.1,False,False,600750.SH,2025-01-17,0.005726872246696102,0.04198995892286628
56.99,60.27,60.28,72.32,31305.54,False,False,301336.SZ,2025-01-20,0.00016592002654713944,0.057729426215125335
42.4,44.25,44.55,48.68,314302.27,False,False,002625.SZ,2025-01-20,0.006779661016949046,0.050707547169811296
35.9,36.99,36.31,44.39,30260.24,False,False,300470.SZ,2025-01-21,-0.018383346850500137,0.011420612813370479
6.08,6.08,6.69,6.69,1662958.69,True,True,002692.SZ,2025-01-21,0.10032894736842102,0.10032894736842102
50.16,51.96,51.8,57.16,16884.28,False,False,600612.SH,2025-01-22,-0.003079291762894565,0.032695374800638
19.76,20.6,20.6,22.66,119876.25,False,False,600803.SH,2025-01-22,0.0,0.04251012145748989
3.67,3.87,3.89,4.26,2465526.59,False,False,601818.SH,2025-01-23,0.0051679586563306845,0.05994550408719346
10.91,11.24,11.19,12.36,137296.16,False,False,002973.SZ,2025-01-23,-0.004448398576512469,0.025664527956003713
13.86,14.37,14.38,15.81,75990.91,False,False,002003.SZ,2025-01-24,0.0006958942240780086,0.03751803751803773
29.28,32.38,32.6,35.62,88100.0,True,False,603171.SH,2025-01-24,0.006794317479925871,0.11338797814207657
5.55,5.78,5.78,6.36,329079.89,False,False,601665.SH,2025-01-27,0.0,0.04144144144144146
22.55,22.91,22.96,25.2,61149.3,False,False,600750.SH,2025-01-27,0.00218245307725895,0.018181818181818077
35.59,36.94,37.0,40.63,22636.0,False,False,605098.SH,2025-02-05,0.0016242555495398214,0.03961787018825502
12.9,13.43,13.35,14.77,895804.94,False,False,002558.SZ,2025-02-05,-0.005956813104988856,0.0348837209302324
11.84,12.96,13.0,14.26,90900.34,True,False,603578.SH,2025-02-06,0.0030864197530864335,0.09797297297297303
17.27,18.09,18.09,19.9,45387.68,False,False,001260.SZ,2025-02-06,0.0,0.04748118123914313
13.45,14.73,14.5,16.2,85195.0,True,False,605255.SH,2025-02-07,-0.015614392396469778,0.0780669144981414
4.9,4.97,4.99,5.47,35621.89,False,False,603176.SH,2025-02-07,0.004024144869215318,0.01836734693877551
58.92,58.92,64.81,64.81,36786.28,True,True,002881.SZ,2025-02-10,0.09996605566870342,0.09996605566870342
7.43,7.71,7.62,8.48,95011.27,False,False,603122.SH,2025-02-10,-0.011673151750972721,0.025572005383580176
16.61,18.26,18.32,20.09,160968.6,True,False,603107.SH,2025-02-11,0.003285870755750153,0.10295003010234804
64.81,64.81,68.0,71.29,623146.28,True,False,002881.SZ,2025-02-11,0.049220799259373615,0.049220799259373615
4.6,4.6,4.98,5.06,5465607.59,True,False,000785.SZ,2025-02-12,0.0826086956521741,0.0826086956521741
4.85,5.3,5.39,5.83,710135.65,True,False,600173.SH,2025-02-12,0.016981132075471583,0.11134020618556706
6.33,6.96,7.17,7.66,331969.0,True,False,603815.SH,2025-02-13,0.030172413793103425,0.1327014218009479
11.22,11.22,12.34,12.34,594539.06,True,True,601177.SH,2025-02-13,0.09982174688057044,0.09982174688057044
25.71,27.78,28.17,30.56,208199.25,False,False,605589.SH,2025-02-14,0.014038876889848728,0.09568261376896148
7.21,7.94,7.87,8.73,156421.82,False,False,603759.SH,2025-02-14,-0.008816120906801062,0.09153952843273228
26.9,27.45,27.25,30.2,295214.58,False,False,002843.SZ,2025-02-17,-0.007285974499089187,0.013011152416356975
18.39,20.23,19.69,22.25,234096.75,False,False,603211.SH,2025-02-17,-0.026693030153237762,0.07069059271343114
5.77,5.98,5.97,6.58,311218.91,False,False,601665.SH,2025-02-18,-0.0016722408026756952,0.03466204506065851
19.2,19.82,19.72,21.8,158606.84,False,False,600803.SH,2025-02-18,-0.005045408678102992,0.027083333333333348
32.92,36.11,35.41,43.33,196578.24,False,False,301076.SZ,2025-02-19,-0.0193852118526725,0.0756379100850546
67.0,70.66,70.66,77.73,36199.7,False,False,001306.SZ,2025-02-19,0.0,0.05462686567164177
18.44,18.44,20.27,20.28,249192.83,True,False,605255.SH,2025-02-20,0.0992407809110627,0.0992407809110627
27.6,29.4,28.96,32.34,40071.32,False,False,605389.SH,2025-02-20,-0.014965986394557707,0.049275362318840665
27.23,29.68,29.79,35.62,85077.3,False,False,300765.SZ,2025-02-21,0.0037061994609164373,0.09401395519647449
5.48,5.48,6.03,6.03,1554278.8,True,True,002522.SZ,2025-02-21,0.10036496350364965,0.10036496350364965
142.0,149.2,145.0,179.04,90133.18,False,False,300953.SZ,2025-02-24,-0.02815013404825728,0.021126760563380254
13.9,15.29,15.56,16.82,160233.59,True,False,603115.SH,2025-02-24,0.017658600392413515,0.11942446043165478
12.91,13.68,13.84,15.05,78417.92,False,False,603727.SH,2025-02-25,0.011695906432748648,0.07203718048024776
22.42,24.11,23.75,28.93,136237.18,False,False,301030.SZ,2025-02-25,-0.014931563666528369,0.05932203389830493
19.85,21.19,21.16,25.43,59317.56,False,False,300861.SZ,2025-02-26,-0.0014157621519584884,0.06599496221662471
24.3,28.14,30.39,33.77,173164.14,True,False,301003.SZ,2025-02-26,0.07995735607675902,0.25061728395061733
7.62,7.84,7.78,8.62,210434.04,False,False,600628.SH,2025-02-27,-0.007653061224489721,0.0209973753280841
35.7,37.47,37.51,41.22,75925.95,False,False,002891.SZ,2025-02-27,0.0010675206832131412,0.05070028011204464
21.4,22.35,22.56,24.59,91849.0,False,False,603733.SH,2025-02-28,0.009395973154362247,0.0542056074766355
29.93,30.63,31.4,36.76,17755.0,False,False,301286.SZ,2025-02-28,0.02513875285667644,0.049114600735048475
15.1,16.58,17.0,18.24,108512.98,True,False,002942.SZ,2025-03-03,0.02533172496984326,0.1258278145695364
8.87,8.87,9.28,9.76,1773186.34,True,False,605066.SH,2025-03-03,0.04622322435174753,0.04622322435174753
105.11,117.71,115.88,141.25,90458.19,False,False,301269.SZ,2025-03-04,-0.015546682524849142,0.10246408524402995
9.94,10.98,10.86,12.08,351664.72,True,False,605228.SH,2025-03-04,-0.010928961748634003,0.09255533199195165
101.56,108.38,107.3,130.06,417387.07,False,False,300718.SZ,2025-03-05,-0.009964938180476057,0.05651831429696719
37.0,42.18,41.88,50.62,216583.32,False,False,300680.SZ,2025-03-05,-0.007112375533428139,0.13189189189189188
16.83,18.18,18.8,20.0,4657139.87,True,False,002236.SZ,2025-03-06,0.03410341034103426,0.11705288175876416
19.48,21.16,21.62,25.39,352768.13,False,False,300384.SZ,2025-03-06,0.021739130434782705,0.10985626283367567
35.22,36.61,36.61,40.27,52863.54,False,False,600605.SH,2025-03-07,0.0,0.0394662123793299
19.3,21.41,21.41,23.55,177323.64,True,False,605118.SH,2025-03-07,0.0,0.1093264248704664
35.0,36.14,35.38,39.75,20974.9,False,False,605198.SH,2025-03-10,-0.021029330381848288,0.010857142857142899
23.26,24.3,24.0,26.73,101472.59,False,False,603939.SH,2025-03-10,-0.012345679012345734,0.03181427343078247
4.88,5.38,5.92,5.92,176642.62,True,True,002574.SZ,2025-03-11,0.1003717472118959,0.21311475409836067
9.98,11.09,11.88,12.2,762047.73,True,False,600967.SH,2025-03-11,0.07123534715960322,0.19038076152304617
5.92,5.92,6.51,6.51,352323.11,True,True,002574.SZ,2025-03-12,0.09966216216216206,0.09966216216216206
21.08,21.74,22.0,23.91,191316.93,False,False,002886.SZ,2025-03-12,0.011959521619135272,0.0436432637571158
7.41,7.83,7.77,8.61,152574.1,False,False,605162.SH,2025-03-13,-0.00766283524904221,0.04858299595141702
5.03,5.52,6.07,6.07,54225.84,True,True,002724.SZ,2025-03-13,0.0996376811594204,0.2067594433399602
20.78,21.29,23.42,23.42,161985.73,True,True,603214.SH,2025-03-14,0.10004697040864263,0.12704523580365734
59.15,64.1,64.49,76.92,90264.74,False,False,689009.SH,2025-03-14,0.0060842433697347875,0.09027895181741319
22.1,24.2,25.24,26.62,1103160.41,True,False,000062.SZ,2025-03-17,0.04297520661157028,0.14208144796380084
6.68,6.68,7.35,7.35,898849.98,True,True,002724.SZ,2025-03-17,0.10029940119760483,0.10029940119760483
55.01,58.74,58.39,70.49,108279.88,False,False,301196.SZ,2025-03-18,-0.005958461014640815,0.06144337393201238
13.19,14.39,14.09,15.83,790451.78,True,False,000555.SZ,2025-03-18,-0.020847810979847115,0.06823351023502666
11.66,12.42,12.11,13.66,187913.3,True,False,002890.SZ,2025-03-19,-0.0249597423510467,0.038593481989708245
5.24,5.78,6.36,6.36,259710.62,True,True,002204.SZ,2025-03-19,0.10034602076124566,0.2137404580152671
5.07,5.57,5.85,6.13,1302293.06,True,False,002863.SZ,2025-03-20,0.05026929982046657,0.15384615384615374
19.37,19.37,21.31,21.31,303167.04,True,True,603949.SH,2025-03-20,0.10015487867836859,0.10015487867836859
14.39,14.39,14.69,15.83,272739.27,True,False,002907.SZ,2025-03-21,0.020847810979847115,0.020847810979847115
82.8,86.25,85.5,103.5,139187.81,False,False,301396.SZ,2025-03-21,-0.008695652173912993,0.03260869565217406
8.21,8.48,8.33,10.18,696916.23,False,False,300933.SZ,2025-03-24,-0.017688679245283057,0.014616321559074219
31.0,33.02,32.78,36.32,43769.24,False,False,002978.SZ,2025-03-24,-0.00726832222895224,0.057419354838709635
13.33,13.79,13.7,15.17,299858.35,False,False,002534.SZ,2025-03-25,-0.006526468455402501,0.02775693923480871
15.45,17.42,17.99,20.9,597264.81,True,False,301082.SZ,2025-03-25,0.032721010332950495,0.16440129449838192
28.2,29.68,29.5,35.62,172135.62,False,False,300905.SZ,2025-03-26,-0.0060646900269542,0.046099290780141855
6.42,6.81,6.65,7.49,593856.44,False,False,600611.SH,2025-03-26,-0.023494860499265635,0.03582554517133962
17.29,19.06,19.39,20.97,748738.5,True,False,603078.SH,2025-03-27,0.017313746065057867,0.12145748987854255
6.27,6.52,6.65,7.17,147421.1,False,False,600851.SH,2025-03-27,0.019938650306748684,0.060606060606060774
7.01,7.45,7.28,8.2,1581879.71,False,False,000559.SZ,2025-03-28,-0.02281879194630876,0.03851640513552068
31.66,33.28,32.0,36.61,348660.28,False,False,000831.SZ,2025-03-28,-0.03846153846153855,0.01073910296904601
75.66,94.81,97.0,113.77,204281.18,True,False,301396.SZ,2025-03-31,0.023098829237422125,0.28205128205128216
55.9,60.84,60.85,66.92,258490.67,False,False,002851.SZ,2025-03-31,0.00016436554898091593,0.08855098389982108
14.4,15.28,14.8,16.81,184744.04,False,False,603630.SH,2025-04-01,-0.03141361256544495,0.0277777777777779
12.48,13.15,13.15,14.47,53911.98,False,False,002088.SZ,2025-04-01,0.0,0.053685897435897356
8.05,8.3,8.2,9.13,497923.96,False,False,600039.SH,2025-04-02,-0.012048192771084487,0.01863354037267073
18.74,19.76,19.56,21.74,83757.69,False,False,601965.SH,2025-04-02,-0.010121457489878694,0.04375667022411944
87.85,91.85,91.56,110.22,227404.34,False,False,300661.SZ,2025-04-03,-0.0031573217201958936,0.042231075697211296
9.6,10.48,11.53,11.53,79693.5,True,True,603221.SH,2025-04-03,0.10019083969465647,0.20104166666666656
11.53,11.53,11.53,12.68,310497.51,True,False,603221.SH,2025-04-07,0.0,0.0
33.74,32.98,32.9,36.28,991249.76,False,False,000831.SZ,2025-04-07,-0.0024257125530624535,-0.02489626556016611
27.58,28.73,28.49,31.6,1166671.72,False,False,600887.SH,2025-04-08,-0.008353637312913387,0.03299492385786795
108.88,116.3,115.0,139.56,148689.69,False,False,301269.SZ,2025-04-08,-0.011177987962166736,0.056208670095518
6.97,6.97,7.67,7.67,246826.65,True,True,601086.SH,2025-04-09,0.10043041606886649,0.10043041606886649
10.4,12.0,11.66,14.4,277945.87,False,False,300589.SZ,2025-04-09,-0.02833333333333332,0.12115384615384617
61.5,62.53,62.0,75.04,41673.9,True,False,301061.SZ,2025-04-10,-0.008475931552854643,0.008130081300812941
30.73,33.53,33.5,40.24,111337.58,True,False,301187.SZ,2025-04-10,-0.0008947211452431381,0.0901399284087212
76.97,83.3,83.32,99.96,26729.71,False,False,301413.SZ,2025-04-11,0.0002400960384152384,0.08249967519812906
48.67,52.0,53.25,62.4,79674.92,False,False,300613.SZ,2025-04-11,0.024038461538461453,0.09410314362029992
24.6,25.04,25.79,27.54,374294.4,True,False,002487.SZ,2025-04-14,0.029952076677316253,0.04837398373983737
21.12,21.12,22.89,23.23,195603.48,True,False,001234.SZ,2025-04-14,0.08380681818181812,0.08380681818181812
6.99,7.18,7.15,7.9,419547.21,False,False,601128.SH,2025-04-15,-0.00417827298050133,0.022889842632331847
9.2,9.65,9.56,10.62,475105.17,False,False,600352.SH,2025-04-15,-0.00932642487046631,0.039130434782608914
25.55,25.55,27.5,28.11,220789.07,True,False,001234.SZ,2025-04-16,0.07632093933463802,0.07632093933463802
16.02,17.51,18.88,19.26,602371.66,True,False,000025.SZ,2025-04-16,0.07824100513991983,0.17852684144818975
8.41,8.77,8.63,9.65,199421.39,False,False,601369.SH,2025-04-17,-0.015963511972633793,0.026159334126040434
108.0,116.0,115.97,139.2,10245.5,False,False,301031.SZ,2025-04-17,-0.000258620689655209,0.07379629629629636
27.84,27.84,29.8,30.62,290659.04,True,False,003020.SZ,2025-04-18,0.07040229885057481,0.07040229885057481
5.68,5.98,6.06,6.58,344074.82,False,False,603333.SH,2025-04-18,0.013377926421404451,0.06690140845070425
21.07,22.35,22.23,24.59,575980.11,False,False,600602.SH,2025-04-21,-0.005369127516778538,0.05505457997152341
71.71,74.39,74.39,81.83,39041.4,False,False,002028.SZ,2025-04-21,0.0,0.03737275135964313
13.16,14.48,14.7,15.93,175118.36,True,False,002907.SZ,2025-04-22,0.015193370165745845,0.11702127659574457
7.88,8.14,8.08,8.95,179295.52,False,False,603815.SH,2025-04-22,-0.0073710073710073765,0.025380710659898442
46.05,50.3,49.91,60.36,84270.26,False,False,300679.SZ,2025-04-23,-0.007753479125248486,0.08382193268186744
4.83,5.03,4.97,5.53,938846.03,False,False,000883.SZ,2025-04-23,-0.011928429423459397,0.02898550724637672
224.76,227.1,226.55,249.81,10275.09,False,False,603444.SH,2025-04-24,-0.002421840598855085,0.00796405054280136
4.97,5.1,4.93,5.61,1532858.79,False,False,000883.SZ,2025-04-24,-0.033333333333333326,-0.008048289738430636
8.77,9.21,9.3,10.13,190288.93,True,False,601566.SH,2025-04-25,0.009771986970684043,0.06043329532497155
10.17,10.7,10.56,11.77,255175.84,False,False,002461.SZ,2025-04-25,-0.013084112149532645,0.03834808259587019
3.49,3.72,3.71,4.09,637488.84,False,False,000959.SZ,2025-04-28,-0.0026881720430108613,0.0630372492836675
22.73,23.03,23.25,25.33,76399.11,False,False,600285.SH,2025-04-28,0.009552757273121992,0.022877254729432472
54.0,59.4,62.88,65.34,158463.01,True,False,001212.SZ,2025-04-29,0.05858585858585874,0.1644444444444444
4.51,4.63,4.65,5.09,234800.99,False,False,600020.SH,2025-04-29,0.004319654427645814,0.031042128603104402
29.55,29.76,29.92,32.74,463520.76,False,False,600887.SH,2025-04-30,0.005376344086021501,0.012521150592216701
155.8,170.47,174.5,187.52,157944.68,True,False,603893.SH,2025-04-30,0.0236405232592245,0.12002567394094976
15.48,18.17,18.9,21.8,671383.76,True,False,300963.SZ,2025-05-06,0.040176114474408164,0.22093023255813948
8.3,8.8,8.79,10.56,204545.0,False,False,300830.SZ,2025-05-06,-0.001136363636363824,0.059036144578312966
19.15,20.36,21.79,22.4,48709.4,True,False,603657.SH,2025-05-07,0.07023575638506885,0.13785900783289828
10.84,11.86,11.8,13.05,296429.14,True,False,002826.SZ,2025-05-07,-0.005059021922428242,0.08856088560885622
5.7,6.0,5.98,7.2,244266.9,False,False,301215.SZ,2025-05-08,-0.0033333333333332993,0.04912280701754401
21.79,22.4,22.4,24.64,230595.66,True,False,603657.SH,2025-05-08,0.0,0.027994492886645128
5.78,6.35,6.97,6.99,215317.99,True,False,605055.SH,2025-05-09,0.09763779527559047,0.2058823529411764
15.58,18.7,21.0,22.44,470761.35,True,False,301066.SZ,2025-05-09,0.12299465240641716,0.3478818998716302
49.0,49.0,58.8,58.8,8399.69,True,True,300946.SZ,2025-05-12,0.19999999999999996,0.19999999999999996
11.86,11.86,13.05,13.05,26819.66,True,True,603332.SH,2025-05-12,0.10033726812816202,0.10033726812816202
33.5,36.33,37.96,39.96,39455.74,True,False,001238.SZ,2025-05-13,0.04486650151390048,0.13313432835820893
18.12,18.49,18.5,22.19,694216.77,False,False,300963.SZ,2025-05-13,0.0005408328826392861,0.020971302428256067
33.81,37.2,37.17,44.64,67873.14,False,False,300995.SZ,2025-05-14,-0.0008064516129032695,0.0993788819875776
60.2,66.57,67.97,73.23,110302.78,True,False,001212.SZ,2025-05-14,0.02103049421661418,0.12906976744186038
10.34,11.37,12.51,12.51,37377.45,True,True,605169.SH,2025-05-15,0.10026385224274414,0.20986460348162472
9.3,9.3,9.63,10.23,940699.94,True,False,002040.SZ,2025-05-15,0.03548387096774186,0.03548387096774186
36.04,38.65,39.89,46.38,68350.0,False,False,300995.SZ,2025-05-16,0.032082794307891405,0.10682574916759169
12.51,12.51,13.76,13.76,303028.56,True,True,605169.SH,2025-05-16,0.0999200639488409,0.0999200639488409
8.86,9.64,9.7,10.6,196179.96,True,False,603326.SH,2025-05-19,0.006224066390041472,0.09480812641083514
50.5,53.14,53.86,63.77,77949.28,False,False,300973.SZ,2025-05-19,0.013549115543846524,0.0665346534653466
37.82,37.82,45.38,45.38,77458.53,True,True,301112.SZ,2025-05-20,0.19989423585404564,0.19989423585404564
34.8,34.8,41.76,41.76,15749.0,True,True,301316.SZ,2025-05-20,0.19999999999999996,0.19999999999999996
7.73,8.48,8.86,9.33,489247.47,True,False,603321.SH,2025-05-21,0.04481132075471694,0.14618369987063384
26.51,29.3,29.08,32.23,211734.51,True,False,002773.SZ,2025-05-21,-0.007508532423208258,0.0969445492267067
102.0,107.75,108.04,129.3,63587.57,False,False,301209.SZ,2025-05-22,0.002691415313225143,0.059215686274509904
12.21,13.09,12.82,15.71,170760.5,False,False,300824.SZ,2025-05-22,-0.02062643239113826,0.04995904995904987
36.9,37.39,37.6,41.13,25753.73,False,False,600605.SH,2025-05-23,0.005616474993313636,0.01897018970189701
83.59,90.0,89.13,108.0,48796.62,False,False,300652.SZ,2025-05-23,-0.009666666666666712,0.06627587031941617
7.48,7.48,8.23,8.23,35995.27,True,True,603333.SH,2025-05-26,0.10026737967914445,0.10026737967914445
26.1,26.93,27.05,29.62,78048.63,False,False,603508.SH,2025-05-26,0.004455997029335412,0.036398467432950055
8.23,8.23,9.05,9.05,1646507.47,True,True,603333.SH,2025-05-27,0.09963547995139743,0.09963547995139743
21.36,22.44,22.29,24.68,77955.3,False,False,603677.SH,2025-05-27,-0.006684491978609763,0.0435393258426966
45.61,47.59,47.58,52.35,13428.0,False,False,603062.SH,2025-05-28,-0.00021012817818877316,0.04319228239421169
16.17,17.73,19.5,19.5,40704.25,True,True,605005.SH,2025-05-28,0.09983079526226724,0.20593692022263443
8.93,8.93,9.52,9.82,616929.65,True,False,600834.SH,2025-05-29,0.06606942889137746,0.06606942889137746
20.93,23.49,22.95,28.19,132598.09,False,False,300643.SZ,2025-05-29,-0.02298850574712641,0.09651218346870527
32.3,33.4,32.71,36.74,82588.1,True,False,003041.SZ,2025-05-30,-0.020658682634730474,0.012693498452012397
9.12,9.33,9.35,10.26,150701.0,False,False,603167.SH,2025-05-30,0.002143622722400762,0.025219298245614086
163.85,183.82,182.99,220.58,30984.3,False,False,300972.SZ,2025-06-03,-0.004515286693504428,0.11681415929203554
35.0,36.63,36.84,40.29,15779.5,False,False,001238.SZ,2025-06-03,0.005733005733005836,0.05257142857142871
91.81,97.71,97.31,107.48,53397.86,False,False,002847.SZ,2025-06-04,-0.004093746801760223,0.05990632828667897
65.85,72.24,72.24,79.46,144593.14,False,False,002891.SZ,2025-06-04,0.0,0.09703872437357641
112.0,120.1,86.89,102.77,33928.53,False,False,301209.SZ,2025-06-05,-0.27651956702747704,-0.22419642857142852
20.2,20.89,20.92,22.98,419190.43,False,False,600602.SH,2025-06-05,0.0014360938247965915,0.035643564356435675
54.6,57.75,56.9,69.3,32251.0,False,False,301336.SZ,2025-06-06,-0.014718614718614798,0.042124542124541975
16.38,17.61,18.85,19.37,54417.5,True,False,603829.SH,2025-06-06,0.07041453719477575,0.15079365079365092
28.04,29.24,29.33,32.16,101926.07,False,False,002487.SZ,2025-06-09,0.0030779753761969175,0.04600570613409416
18.85,19.37,19.6,21.31,238609.54,True,False,603829.SH,2025-06-09,0.011874032008260205,0.039787798408488007
11.6,12.77,14.05,14.05,93658.21,True,True,603787.SH,2025-06-10,0.10023492560689129,0.2112068965517242
18.47,19.35,19.3,21.29,75457.26,False,False,002838.SZ,2025-06-10,-0.0025839793281654533,0.044937736870600986
14.05,14.05,14.19,15.46,475824.19,True,False,603787.SH,2025-06-11,0.009964412811387824,0.009964412811387824
8.42,9.3,9.3,10.23,801002.86,True,False,600223.SH,2025-06-11,0.0,0.10451306413301675
49.5,53.65,54.61,64.38,65054.1,False,False,301233.SZ,2025-06-12,0.017893755824790247,0.10323232323232312
14.7,16.17,16.66,17.79,261374.24,True,False,603239.SH,2025-06-12,0.030303030303030276,0.1333333333333333
6.35,6.61,6.66,7.27,956100.17,False,False,601872.SH,2025-06-13,0.0075642965204236745,0.048818897637795455
29.0,30.44,29.93,36.53,120031.86,False,False,300722.SZ,2025-06-13,-0.016754270696452078,0.03206896551724148
14.8,15.24,15.19,16.76,114917.97,False,False,605056.SH,2025-06-16,-0.0032808398950131545,0.02635135135135136
10.9,10.83,10.66,11.91,90416.8,False,False,605169.SH,2025-06-16,-0.01569713758079405,-0.022018348623853212
10.51,11.66,12.25,12.83,374168.03,True,False,002930.SZ,2025-06-17,0.05060034305317318,0.16555661274976208
30.2,31.19,31.16,34.31,231581.48,False,False,000997.SZ,2025-06-17,-0.0009618467457518376,0.03178807947019879
20.71,20.71,22.78,22.78,221336.87,True,True,603151.SH,2025-06-18,0.09995171414775461,0.09995171414775461
7.36,7.53,7.52,9.04,152297.0,False,False,300105.SZ,2025-06-18,-0.0013280212483400833,0.021739130434782483
11.13,12.29,12.6,13.52,197105.3,True,False,605580.SH,2025-06-19,0.02522375915378361,0.13207547169811318
25.99,26.5,26.3,29.15,656838.02,False,False,002074.SZ,2025-06-19,-0.007547169811320753,0.011927664486341083
13.68,14.39,15.07,15.83,188125.04,True,False,603155.SH,2025-06-20,0.04725503822098687,0.10160818713450293
7.39,7.58,7.55,8.34,111824.69,False,False,601330.SH,2025-06-20,-0.00395778364116095,0.021650879566982528
38.85,43.1,43.11,51.72,299545.33,False,False,300584.SZ,2025-06-23,0.0002320185614848036,0.10965250965250961
17.43,18.27,18.48,20.1,174423.03,False,False,002626.SZ,2025-06-23,0.011494252873563315,0.06024096385542177
38.68,41.11,41.11,45.22,13747.6,False,False,001223.SZ,2025-06-24,0.0,0.06282316442605995
62.22,65.47,65.54,78.56,13400.17,False,False,301047.SZ,2025-06-24,0.0010691919963343732,0.053359048537447995
21.32,21.53,21.75,23.68,659527.52,False,False,001696.SZ,2025-06-25,0.01021830004644686,0.020168855534709262
4.18,4.36,4.3,4.8,260922.92,False,False,000900.SZ,2025-06-25,-0.013761467889908396,0.028708133971291794
96.01,104.0,102.59,124.8,20293.8,False,False,301209.SZ,2025-06-26,-0.013557692307692326,0.06853452765336931
24.68,25.07,25.05,27.58,46323.05,False,False,001207.SZ,2025-06-26,-0.0007977662544874642,0.014991896272285254
12.09,13.19,14.2,14.51,260162.05,True,False,603132.SH,2025-06-27,0.07657316148597415,0.17452440033085193
45.0,46.84,46.84,51.52,83022.3,False,False,603979.SH,2025-06-27,0.0,0.040888888888888975
276.5,301.95,307.99,332.15,31748.4,True,False,603444.SH,2025-06-30,0.02000331180659054,0.11388788426763119
80.47,84.1,84.0,100.92,17109.92,False,False,301367.SZ,2025-06-30,-0.0011890606420926764,0.04386727973157689
18.6,19.76,19.7,21.74,100512.78,False,False,600389.SH,2025-07-01,-0.0030364372469636747,0.05913978494623651
38.0,41.1,41.8,45.21,53070.02,False,False,002988.SZ,2025-07-01,0.01703163017031617,0.09999999999999987
3.51,3.86,3.87,4.25,1006121.51,True,False,000959.SZ,2025-07-02,0.002590673575129543,0.10256410256410264
6.2,6.39,6.4,7.03,317747.05,False,False,002688.SZ,2025-07-02,0.0015649452269170805,0.032258064516129004
17.54,19.22,19.22,21.14,107352.67,True,False,002942.SZ,2025-07-03,0.0,0.09578107183580387
