week,ts_code,weight
2022-05-09,603682.SH,0.1
2022-05-09,000419.SZ,0.1
2022-05-09,002788.SZ,0.1
2022-05-16,002836.SZ,0.1
2022-05-16,002843.SZ,0.1
2022-05-16,600232.SH,0.1
2022-05-16,002150.SZ,0.1
2022-05-16,002790.SZ,0.1
2022-05-16,603088.SH,0.1
2022-05-16,000419.SZ,0.1
2022-05-16,603758.SH,0.1
2022-05-16,002788.SZ,0.1
2022-05-16,603889.SH,0.1
2022-05-23,002843.SZ,0.1
2022-05-23,600232.SH,0.1
2022-05-23,603682.SH,0.1
2022-05-23,000419.SZ,0.1
2022-05-23,002788.SZ,0.1
2022-05-23,603758.SH,0.1
2022-05-23,002469.SZ,0.1
2022-05-23,601996.SH,0.1
2022-05-23,002559.SZ,0.1
2022-05-23,603797.SH,0.1
2022-05-30,600232.SH,0.1
2022-05-30,002790.SZ,0.1
2022-05-30,000419.SZ,0.1
2022-05-30,300231.SZ,0.1
2022-05-30,603758.SH,0.1
2022-05-30,002469.SZ,0.1
2022-05-30,002559.SZ,0.1
2022-05-30,605162.SH,0.1
2022-05-30,603797.SH,0.1
2022-05-30,603366.SH,0.1
2022-06-06,600232.SH,0.1
2022-06-06,002615.SZ,0.1
2022-06-06,603998.SH,0.1
2022-06-06,000419.SZ,0.1
2022-06-06,002790.SZ,0.1
2022-06-06,603088.SH,0.1
2022-06-06,600113.SH,0.1
2022-06-06,603889.SH,0.1
2022-06-06,603758.SH,0.1
2022-06-06,002469.SZ,0.1
2022-06-13,002843.SZ,0.1
2022-06-13,600232.SH,0.1
2022-06-13,002615.SZ,0.1
2022-06-13,000419.SZ,0.1
2022-06-13,603998.SH,0.1
2022-06-13,002790.SZ,0.1
2022-06-13,603088.SH,0.1
2022-06-13,600113.SH,0.1
2022-06-13,603889.SH,0.1
2022-06-13,603758.SH,0.1
2022-06-20,600232.SH,0.1
2022-06-20,002615.SZ,0.1
2022-06-20,000419.SZ,0.1
2022-06-20,600113.SH,0.1
2022-06-20,002790.SZ,0.1
2022-06-20,603889.SH,0.1
2022-06-20,603758.SH,0.1
2022-06-20,603797.SH,0.1
2022-06-20,600527.SH,0.1
2022-06-20,000404.SZ,0.1
2022-06-27,600232.SH,0.1
2022-06-27,000419.SZ,0.1
2022-06-27,600113.SH,0.1
2022-06-27,002790.SZ,0.1
2022-06-27,603889.SH,0.1
2022-06-27,603797.SH,0.1
2022-06-27,002469.SZ,0.1
2022-06-27,600527.SH,0.1
2022-06-27,000404.SZ,0.1
2022-06-27,002014.SZ,0.1
2022-07-04,600232.SH,0.1
2022-07-04,002615.SZ,0.1
2022-07-04,000419.SZ,0.1
2022-07-04,600113.SH,0.1
2022-07-04,603088.SH,0.1
2022-07-04,603889.SH,0.1
2022-07-04,600683.SH,0.1
2022-07-04,002404.SZ,0.1
2022-07-04,603797.SH,0.1
2022-07-04,002469.SZ,0.1
2022-07-11,600128.SH,0.1
2022-07-11,600232.SH,0.1
2022-07-11,002615.SZ,0.1
2022-07-11,603600.SH,0.1
2022-07-11,000419.SZ,0.1
2022-07-11,600113.SH,0.1
2022-07-11,600683.SH,0.1
2022-07-11,002788.SZ,0.1
2022-07-11,002404.SZ,0.1
2022-07-11,603889.SH,0.1
2022-07-18,600128.SH,0.1
2022-07-18,600232.SH,0.1
2022-07-18,000419.SZ,0.1
2022-07-18,600113.SH,0.1
2022-07-18,002788.SZ,0.1
2022-07-18,603889.SH,0.1
2022-07-18,600683.SH,0.1
2022-07-18,002404.SZ,0.1
2022-07-18,603797.SH,0.1
2022-07-18,002469.SZ,0.1
2022-07-25,600128.SH,0.1
2022-07-25,600232.SH,0.1
2022-07-25,000419.SZ,0.1
2022-07-25,600113.SH,0.1
2022-07-25,002788.SZ,0.1
2022-07-25,603889.SH,0.1
2022-07-25,600683.SH,0.1
2022-07-25,002404.SZ,0.1
2022-07-25,603797.SH,0.1
2022-07-25,002469.SZ,0.1
2022-08-01,600128.SH,0.1
2022-08-01,600232.SH,0.1
2022-08-01,000419.SZ,0.1
2022-08-01,603998.SH,0.1
2022-08-01,600113.SH,0.1
2022-08-01,002788.SZ,0.1
2022-08-01,603889.SH,0.1
2022-08-01,600683.SH,0.1
2022-08-01,002404.SZ,0.1
2022-08-01,603797.SH,0.1
2022-08-08,600232.SH,0.1
2022-08-08,603600.SH,0.1
2022-08-08,000419.SZ,0.1
2022-08-08,603998.SH,0.1
2022-08-08,600113.SH,0.1
2022-08-08,002788.SZ,0.1
2022-08-08,603889.SH,0.1
2022-08-08,600683.SH,0.1
2022-08-08,603797.SH,0.1
2022-08-08,002404.SZ,0.1
2022-08-15,600232.SH,0.1
2022-08-15,000419.SZ,0.1
2022-08-15,603998.SH,0.1
2022-08-15,603600.SH,0.1
2022-08-15,600113.SH,0.1
2022-08-15,002788.SZ,0.1
2022-08-15,600683.SH,0.1
2022-08-15,603889.SH,0.1
2022-08-15,603797.SH,0.1
2022-08-15,002404.SZ,0.1
2022-08-22,600232.SH,0.1
2022-08-22,603998.SH,0.1
2022-08-22,000419.SZ,0.1
2022-08-22,600113.SH,0.1
2022-08-22,002788.SZ,0.1
2022-08-22,600683.SH,0.1
2022-08-22,603889.SH,0.1
2022-08-22,603797.SH,0.1
2022-08-22,002404.SZ,0.1
2022-08-22,600327.SH,0.1
2022-08-29,600232.SH,0.1
2022-08-29,603998.SH,0.1
2022-08-29,000419.SZ,0.1
2022-08-29,600113.SH,0.1
2022-08-29,002788.SZ,0.1
2022-08-29,600683.SH,0.1
2022-08-29,603797.SH,0.1
2022-08-29,603889.SH,0.1
2022-08-29,000404.SZ,0.1
2022-08-29,002404.SZ,0.1
2022-09-05,600232.SH,0.1
2022-09-05,603998.SH,0.1
2022-09-05,000419.SZ,0.1
2022-09-05,600113.SH,0.1
2022-09-05,002788.SZ,0.1
2022-09-05,603797.SH,0.1
2022-09-05,603889.SH,0.1
2022-09-05,000404.SZ,0.1
2022-09-05,600683.SH,0.1
2022-09-05,002404.SZ,0.1
2022-09-19,600232.SH,0.1
2022-09-19,603998.SH,0.1
2022-09-19,002363.SZ,0.1
2022-09-19,600113.SH,0.1
2022-09-19,002788.SZ,0.1
2022-09-19,603797.SH,0.1
2022-09-19,603889.SH,0.1
2022-09-19,002404.SZ,0.1
2022-09-19,000419.SZ,0.1
2022-09-19,000404.SZ,0.1
2022-09-26,600232.SH,0.1
2022-09-26,603998.SH,0.1
2022-09-26,002363.SZ,0.1
2022-09-26,600113.SH,0.1
2022-09-26,000419.SZ,0.1
2022-09-26,002788.SZ,0.1
2022-09-26,603797.SH,0.1
2022-09-26,603889.SH,0.1
2022-09-26,002404.SZ,0.1
2022-09-26,605162.SH,0.1
2022-10-10,600232.SH,0.1
2022-10-10,002363.SZ,0.1
2022-10-10,600113.SH,0.1
2022-10-10,000419.SZ,0.1
2022-10-10,603998.SH,0.1
2022-10-10,603967.SH,0.1
2022-10-10,002788.SZ,0.1
2022-10-10,603797.SH,0.1
2022-10-10,300968.SZ,0.1
2022-10-10,605162.SH,0.1
2022-10-17,600232.SH,0.1
2022-10-17,600113.SH,0.1
2022-10-17,000419.SZ,0.1
2022-10-17,002615.SZ,0.1
2022-10-17,603998.SH,0.1
2022-10-17,603797.SH,0.1
2022-10-17,002788.SZ,0.1
2022-10-17,002404.SZ,0.1
2022-10-17,605162.SH,0.1
2022-10-17,603689.SH,0.1
2022-10-24,600232.SH,0.1
2022-10-24,002615.SZ,0.1
2022-10-24,600113.SH,0.1
2022-10-24,000419.SZ,0.1
2022-10-24,603998.SH,0.1
2022-10-24,603797.SH,0.1
2022-10-24,002788.SZ,0.1
2022-10-24,603689.SH,0.1
2022-10-24,600683.SH,0.1
2022-10-24,000404.SZ,0.1
2022-10-31,600232.SH,0.1
2022-10-31,600113.SH,0.1
2022-10-31,000419.SZ,0.1
2022-10-31,002615.SZ,0.1
2022-10-31,603797.SH,0.1
2022-10-31,600683.SH,0.1
2022-10-31,603889.SH,0.1
2022-10-31,000404.SZ,0.1
2022-10-31,002788.SZ,0.1
2022-10-31,605162.SH,0.1
2022-11-07,600232.SH,0.1
2022-11-07,600113.SH,0.1
2022-11-07,000419.SZ,0.1
2022-11-07,002615.SZ,0.1
2022-11-07,603797.SH,0.1
2022-11-07,002788.SZ,0.1
2022-11-07,600683.SH,0.1
2022-11-07,603889.SH,0.1
2022-11-07,002404.SZ,0.1
2022-11-07,000404.SZ,0.1
2022-11-14,600232.SH,0.1
2022-11-14,000419.SZ,0.1
2022-11-14,600113.SH,0.1
2022-11-14,002615.SZ,0.1
2022-11-14,603797.SH,0.1
2022-11-14,603689.SH,0.1
2022-11-14,002404.SZ,0.1
2022-11-14,603889.SH,0.1
2022-11-14,000404.SZ,0.1
2022-11-14,600683.SH,0.1
2022-11-21,600232.SH,0.1
2022-11-21,000419.SZ,0.1
2022-11-21,600113.SH,0.1
2022-11-21,002615.SZ,0.1
2022-11-21,603797.SH,0.1
2022-11-21,603889.SH,0.1
2022-11-21,603088.SH,0.1
2022-11-21,600683.SH,0.1
2022-11-21,000404.SZ,0.1
2022-11-21,002404.SZ,0.1
2022-11-28,600232.SH,0.1
2022-11-28,002615.SZ,0.1
2022-11-28,000419.SZ,0.1
2022-11-28,600113.SH,0.1
2022-11-28,603088.SH,0.1
2022-11-28,603797.SH,0.1
2022-11-28,002788.SZ,0.1
2022-11-28,002404.SZ,0.1
2022-11-28,603889.SH,0.1
2022-11-28,300968.SZ,0.1
2022-12-05,600232.SH,0.1
2022-12-05,002615.SZ,0.1
2022-12-05,600113.SH,0.1
2022-12-05,000419.SZ,0.1
2022-12-05,603797.SH,0.1
2022-12-05,603088.SH,0.1
2022-12-05,300968.SZ,0.1
2022-12-05,002404.SZ,0.1
2022-12-05,603889.SH,0.1
2022-12-05,000404.SZ,0.1
2022-12-12,600232.SH,0.1
2022-12-12,002615.SZ,0.1
2022-12-12,600113.SH,0.1
2022-12-12,000419.SZ,0.1
2022-12-12,603088.SH,0.1
2022-12-12,603797.SH,0.1
2022-12-12,300968.SZ,0.1
2022-12-12,000404.SZ,0.1
2022-12-12,600683.SH,0.1
2022-12-12,603758.SH,0.1
2022-12-19,600232.SH,0.1
2022-12-19,002615.SZ,0.1
2022-12-19,600113.SH,0.1
2022-12-19,000419.SZ,0.1
2022-12-19,603088.SH,0.1
2022-12-19,603797.SH,0.1
2022-12-19,300968.SZ,0.1
2022-12-19,605162.SH,0.1
2022-12-19,603998.SH,0.1
2022-12-19,603758.SH,0.1
2022-12-26,600232.SH,0.1
2022-12-26,002615.SZ,0.1
2022-12-26,600113.SH,0.1
2022-12-26,603088.SH,0.1
2022-12-26,603797.SH,0.1
2022-12-26,000419.SZ,0.1
2022-12-26,002788.SZ,0.1
2022-12-26,603998.SH,0.1
2022-12-26,300968.SZ,0.1
2022-12-26,605162.SH,0.1
2023-01-09,601086.SH,0.1
2023-01-09,002363.SZ,0.1
2023-01-09,603648.SH,0.1
2023-01-09,603088.SH,0.1
2023-01-09,002788.SZ,0.1
2023-01-09,300968.SZ,0.1
2023-01-09,603998.SH,0.1
2023-01-09,603889.SH,0.1
2023-01-09,603689.SH,0.1
2023-01-09,000404.SZ,0.1
2023-01-16,601086.SH,0.1
2023-01-16,002615.SZ,0.1
2023-01-16,603648.SH,0.1
2023-01-16,002788.SZ,0.1
2023-01-16,300968.SZ,0.1
2023-01-16,002363.SZ,0.1
2023-01-16,603889.SH,0.1
2023-01-16,603689.SH,0.1
2023-01-16,603998.SH,0.1
2023-01-16,002404.SZ,0.1
2023-01-30,601086.SH,0.1
2023-01-30,002615.SZ,0.1
2023-01-30,603648.SH,0.1
2023-01-30,002788.SZ,0.1
2023-01-30,002363.SZ,0.1
2023-01-30,300968.SZ,0.1
2023-01-30,603889.SH,0.1
2023-01-30,603689.SH,0.1
2023-01-30,603998.SH,0.1
2023-01-30,002404.SZ,0.1
2023-02-06,601086.SH,0.1
2023-02-06,002457.SZ,0.1
2023-02-06,002788.SZ,0.1
2023-02-06,002363.SZ,0.1
2023-02-06,300968.SZ,0.1
2023-02-06,603998.SH,0.1
2023-02-06,603689.SH,0.1
2023-02-06,603889.SH,0.1
2023-02-06,002404.SZ,0.1
2023-02-06,000404.SZ,0.1
2023-02-13,601086.SH,0.1
2023-02-13,002788.SZ,0.1
2023-02-13,002363.SZ,0.1
2023-02-13,603689.SH,0.1
2023-02-13,603889.SH,0.1
2023-02-13,002404.SZ,0.1
2023-02-13,000404.SZ,0.1
2023-02-13,600133.SH,0.1
2023-02-13,600629.SH,0.1
2023-02-13,600229.SH,0.1
2023-02-20,601086.SH,0.1
2023-02-20,002457.SZ,0.1
2023-02-20,002363.SZ,0.1
2023-02-20,603889.SH,0.1
2023-02-20,603689.SH,0.1
2023-02-20,002404.SZ,0.1
2023-02-20,000404.SZ,0.1
2023-02-20,600133.SH,0.1
2023-02-20,002391.SZ,0.1
2023-02-20,600229.SH,0.1
2023-02-27,601086.SH,0.1
2023-02-27,002457.SZ,0.1
2023-02-27,002363.SZ,0.1
2023-02-27,002788.SZ,0.1
2023-02-27,002404.SZ,0.1
2023-02-27,603689.SH,0.1
2023-02-27,603889.SH,0.1
2023-02-27,000404.SZ,0.1
2023-02-27,600133.SH,0.1
2023-02-27,600229.SH,0.1
2023-03-06,601086.SH,0.1
2023-03-06,002457.SZ,0.1
2023-03-06,002363.SZ,0.1
2023-03-06,603689.SH,0.1
2023-03-06,002404.SZ,0.1
2023-03-06,603889.SH,0.1
2023-03-06,000404.SZ,0.1
2023-03-06,600133.SH,0.1
2023-03-06,002391.SZ,0.1
2023-03-06,603002.SH,0.1
2023-03-13,601086.SH,0.1
2023-03-13,002457.SZ,0.1
2023-03-13,002363.SZ,0.1
2023-03-13,002788.SZ,0.1
2023-03-13,603088.SH,0.1
2023-03-13,002404.SZ,0.1
2023-03-13,603689.SH,0.1
2023-03-13,000404.SZ,0.1
2023-03-13,603889.SH,0.1
2023-03-13,600133.SH,0.1
2023-03-20,601086.SH,0.1
2023-03-20,002363.SZ,0.1
2023-03-20,603648.SH,0.1
2023-03-20,002788.SZ,0.1
2023-03-20,603088.SH,0.1
2023-03-20,603689.SH,0.1
2023-03-20,002404.SZ,0.1
2023-03-20,000404.SZ,0.1
2023-03-20,603889.SH,0.1
2023-03-20,002391.SZ,0.1
2023-03-27,601086.SH,0.1
2023-03-27,002363.SZ,0.1
2023-03-27,603088.SH,0.1
2023-03-27,603689.SH,0.1
2023-03-27,002404.SZ,0.1
2023-03-27,603889.SH,0.1
2023-03-27,000404.SZ,0.1
2023-03-27,600133.SH,0.1
2023-03-27,002391.SZ,0.1
2023-03-27,600629.SH,0.1
2023-04-03,603196.SH,0.1
2023-04-03,603488.SH,0.1
2023-04-03,301056.SZ,0.1
2023-04-03,603767.SH,0.1
2023-04-03,603121.SH,0.1
2023-04-03,002687.SZ,0.1
2023-04-03,002774.SZ,0.1
2023-04-03,002381.SZ,0.1
2023-04-03,601086.SH,0.1
2023-04-03,300154.SZ,0.1
2023-04-10,603196.SH,0.1
2023-04-10,603488.SH,0.1
2023-04-10,603767.SH,0.1
2023-04-10,301056.SZ,0.1
2023-04-10,002774.SZ,0.1
2023-04-10,603121.SH,0.1
2023-04-10,002687.SZ,0.1
2023-04-10,601086.SH,0.1
2023-04-10,002381.SZ,0.1
2023-04-10,300100.SZ,0.1
2023-04-17,603488.SH,0.1
2023-04-17,603767.SH,0.1
2023-04-17,301056.SZ,0.1
2023-04-17,002774.SZ,0.1
2023-04-17,002687.SZ,0.1
2023-04-17,603121.SH,0.1
2023-04-17,601086.SH,0.1
2023-04-17,002381.SZ,0.1
2023-04-17,300154.SZ,0.1
2023-04-17,300100.SZ,0.1
2023-04-24,603488.SH,0.1
2023-04-24,603767.SH,0.1
2023-04-24,301056.SZ,0.1
2023-04-24,002774.SZ,0.1
2023-04-24,002687.SZ,0.1
2023-04-24,603006.SH,0.1
2023-04-24,603121.SH,0.1
2023-04-24,601086.SH,0.1
2023-04-24,300154.SZ,0.1
2023-04-24,002381.SZ,0.1
2023-05-08,603488.SH,0.1
2023-05-08,301056.SZ,0.1
2023-05-08,603767.SH,0.1
2023-05-08,002774.SZ,0.1
2023-05-08,002687.SZ,0.1
2023-05-08,603121.SH,0.1
2023-05-08,300100.SZ,0.1
2023-05-08,002381.SZ,0.1
2023-05-08,300172.SZ,0.1
2023-05-08,300154.SZ,0.1
2023-05-15,603488.SH,0.1
2023-05-15,301056.SZ,0.1
2023-05-15,002774.SZ,0.1
2023-05-15,002687.SZ,0.1
2023-05-15,603121.SH,0.1
2023-05-15,300100.SZ,0.1
2023-05-15,002381.SZ,0.1
2023-05-15,300154.SZ,0.1
2023-05-15,603088.SH,0.1
2023-05-15,002443.SZ,0.1
2023-05-22,603488.SH,0.1
2023-05-22,603767.SH,0.1
2023-05-22,301056.SZ,0.1
2023-05-22,002774.SZ,0.1
2023-05-22,002687.SZ,0.1
2023-05-22,603121.SH,0.1
2023-05-22,002381.SZ,0.1
2023-05-22,300154.SZ,0.1
2023-05-22,002443.SZ,0.1
2023-05-22,600683.SH,0.1
2023-05-29,603767.SH,0.1
2023-05-29,603488.SH,0.1
2023-05-29,600356.SH,0.1
2023-05-29,002687.SZ,0.1
2023-05-29,002774.SZ,0.1
2023-05-29,603121.SH,0.1
2023-05-29,002381.SZ,0.1
2023-05-29,300154.SZ,0.1
2023-05-29,002443.SZ,0.1
2023-05-29,002404.SZ,0.1
2023-06-05,603767.SH,0.1
2023-06-05,603488.SH,0.1
2023-06-05,600356.SH,0.1
2023-06-05,002774.SZ,0.1
2023-06-05,002687.SZ,0.1
2023-06-05,002381.SZ,0.1
2023-06-05,300154.SZ,0.1
2023-06-05,603088.SH,0.1
2023-06-05,603012.SH,0.1
2023-06-05,002404.SZ,0.1
2023-06-12,300509.SZ,0.1
2023-06-12,603767.SH,0.1
2023-06-12,603488.SH,0.1
2023-06-12,600356.SH,0.1
2023-06-12,002687.SZ,0.1
2023-06-12,002774.SZ,0.1
2023-06-12,002887.SZ,0.1
2023-06-12,002381.SZ,0.1
2023-06-12,601086.SH,0.1
2023-06-12,300154.SZ,0.1
2023-06-19,300509.SZ,0.1
2023-06-19,603488.SH,0.1
2023-06-19,600356.SH,0.1
2023-06-19,002687.SZ,0.1
2023-06-19,603767.SH,0.1
2023-06-19,002774.SZ,0.1
2023-06-19,002887.SZ,0.1
2023-06-19,601086.SH,0.1
2023-06-19,002381.SZ,0.1
2023-06-19,002763.SZ,0.1
2023-06-26,300509.SZ,0.1
2023-06-26,600356.SH,0.1
2023-06-26,603488.SH,0.1
2023-06-26,002687.SZ,0.1
2023-06-26,002774.SZ,0.1
2023-06-26,002887.SZ,0.1
2023-06-26,002381.SZ,0.1
2023-06-26,002412.SZ,0.1
2023-06-26,002763.SZ,0.1
2023-06-26,002788.SZ,0.1
2023-07-03,603488.SH,0.1
2023-07-03,002687.SZ,0.1
2023-07-03,603682.SH,0.1
2023-07-03,002774.SZ,0.1
2023-07-03,002381.SZ,0.1
2023-07-03,002412.SZ,0.1
2023-07-03,002763.SZ,0.1
2023-07-03,603088.SH,0.1
2023-07-03,300193.SZ,0.1
2023-07-03,000529.SZ,0.1
2023-07-10,603488.SH,0.1
2023-07-10,002687.SZ,0.1
2023-07-10,603682.SH,0.1
2023-07-10,002774.SZ,0.1
2023-07-10,002133.SZ,0.1
2023-07-10,002381.SZ,0.1
2023-07-10,002412.SZ,0.1
2023-07-10,603088.SH,0.1
2023-07-10,002763.SZ,0.1
2023-07-10,300193.SZ,0.1
2023-07-17,603488.SH,0.1
2023-07-17,002687.SZ,0.1
2023-07-17,603682.SH,0.1
2023-07-17,002133.SZ,0.1
2023-07-17,002774.SZ,0.1
2023-07-17,002381.SZ,0.1
2023-07-17,002412.SZ,0.1
2023-07-17,002763.SZ,0.1
2023-07-17,603088.SH,0.1
2023-07-17,000529.SZ,0.1
2023-07-24,603488.SH,0.1
2023-07-24,002687.SZ,0.1
2023-07-24,002774.SZ,0.1
2023-07-24,002133.SZ,0.1
2023-07-24,603682.SH,0.1
2023-07-24,002381.SZ,0.1
2023-07-24,002412.SZ,0.1
2023-07-24,603088.SH,0.1
2023-07-24,605066.SH,0.1
2023-07-24,002763.SZ,0.1
2023-07-31,603488.SH,0.1
2023-07-31,002687.SZ,0.1
2023-07-31,002774.SZ,0.1
2023-07-31,002133.SZ,0.1
2023-07-31,002381.SZ,0.1
2023-07-31,002412.SZ,0.1
2023-07-31,605066.SH,0.1
2023-07-31,002763.SZ,0.1
2023-07-31,603088.SH,0.1
2023-07-31,603682.SH,0.1
2023-08-07,603488.SH,0.1
2023-08-07,002687.SZ,0.1
2023-08-07,300335.SZ,0.1
2023-08-07,002774.SZ,0.1
2023-08-07,002381.SZ,0.1
2023-08-07,603682.SH,0.1
2023-08-07,002412.SZ,0.1
2023-08-07,002763.SZ,0.1
2023-08-07,605066.SH,0.1
2023-08-07,603058.SH,0.1
2023-08-14,603488.SH,0.1
2023-08-14,300335.SZ,0.1
2023-08-14,002687.SZ,0.1
2023-08-14,002774.SZ,0.1
2023-08-14,002381.SZ,0.1
2023-08-14,603682.SH,0.1
2023-08-14,002412.SZ,0.1
2023-08-14,002763.SZ,0.1
2023-08-14,605066.SH,0.1
2023-08-14,603058.SH,0.1
2023-08-21,603488.SH,0.1
2023-08-21,002687.SZ,0.1
2023-08-21,002774.SZ,0.1
2023-08-21,002381.SZ,0.1
2023-08-21,603682.SH,0.1
2023-08-21,002412.SZ,0.1
2023-08-21,605066.SH,0.1
2023-08-21,002763.SZ,0.1
2023-08-21,603058.SH,0.1
2023-08-21,600665.SH,0.1
2023-08-28,603488.SH,0.1
2023-08-28,002687.SZ,0.1
2023-08-28,002774.SZ,0.1
2023-08-28,002381.SZ,0.1
2023-08-28,603682.SH,0.1
2023-08-28,002412.SZ,0.1
2023-08-28,605066.SH,0.1
2023-08-28,002763.SZ,0.1
2023-08-28,603058.SH,0.1
2023-08-28,603697.SH,0.1
2023-09-04,603488.SH,0.1
2023-09-04,002687.SZ,0.1
2023-09-04,002774.SZ,0.1
2023-09-04,603682.SH,0.1
2023-09-04,002381.SZ,0.1
2023-09-04,002412.SZ,0.1
2023-09-04,002763.SZ,0.1
2023-09-04,605066.SH,0.1
2023-09-04,603058.SH,0.1
2023-09-04,600665.SH,0.1
2023-09-11,603488.SH,0.1
2023-09-11,002687.SZ,0.1
2023-09-11,002774.SZ,0.1
2023-09-11,603682.SH,0.1
2023-09-11,002381.SZ,0.1
2023-09-11,002412.SZ,0.1
2023-09-11,002763.SZ,0.1
2023-09-11,603058.SH,0.1
2023-09-11,600665.SH,0.1
2023-09-11,605066.SH,0.1
2023-09-18,603488.SH,0.1
2023-09-18,002687.SZ,0.1
2023-09-18,002774.SZ,0.1
2023-09-18,603682.SH,0.1
2023-09-18,002381.SZ,0.1
2023-09-18,603058.SH,0.1
2023-09-18,002412.SZ,0.1
2023-09-18,002763.SZ,0.1
2023-09-18,605066.SH,0.1
2023-09-18,600665.SH,0.1
2023-09-25,603488.SH,0.1
2023-09-25,300335.SZ,0.1
2023-09-25,002687.SZ,0.1
2023-09-25,002774.SZ,0.1
2023-09-25,603682.SH,0.1
2023-09-25,002381.SZ,0.1
2023-09-25,603058.SH,0.1
2023-09-25,600665.SH,0.1
2023-09-25,002763.SZ,0.1
2023-09-25,605066.SH,0.1
2023-10-09,603488.SH,0.1
2023-10-09,600854.SH,0.1
2023-10-09,002687.SZ,0.1
2023-10-09,603682.SH,0.1
2023-10-09,002774.SZ,0.1
2023-10-09,002381.SZ,0.1
2023-10-09,002772.SZ,0.1
2023-10-09,002763.SZ,0.1
2023-10-09,605066.SH,0.1
2023-10-09,603689.SH,0.1
2023-10-16,603488.SH,0.1
2023-10-16,600854.SH,0.1
2023-10-16,002687.SZ,0.1
2023-10-16,002774.SZ,0.1
2023-10-16,603682.SH,0.1
2023-10-16,002381.SZ,0.1
2023-10-16,002772.SZ,0.1
2023-10-16,002763.SZ,0.1
2023-10-16,605066.SH,0.1
2023-10-16,603088.SH,0.1
2023-10-23,603488.SH,0.1
2023-10-23,600854.SH,0.1
2023-10-23,002687.SZ,0.1
2023-10-23,002774.SZ,0.1
2023-10-23,603682.SH,0.1
2023-10-23,002381.SZ,0.1
2023-10-23,002772.SZ,0.1
2023-10-23,002763.SZ,0.1
2023-10-23,605066.SH,0.1
2023-10-23,603088.SH,0.1
2023-10-30,603488.SH,0.1
2023-10-30,002687.SZ,0.1
2023-10-30,002774.SZ,0.1
2023-10-30,603682.SH,0.1
2023-10-30,002381.SZ,0.1
2023-10-30,002772.SZ,0.1
2023-10-30,603088.SH,0.1
2023-10-30,002763.SZ,0.1
2023-10-30,605066.SH,0.1
2023-10-30,002546.SZ,0.1
2023-11-06,002687.SZ,0.1
2023-11-06,002774.SZ,0.1
2023-11-06,603682.SH,0.1
2023-11-06,002381.SZ,0.1
2023-11-06,002772.SZ,0.1
2023-11-06,002763.SZ,0.1
2023-11-06,605066.SH,0.1
2023-11-06,603088.SH,0.1
2023-11-06,603878.SH,0.1
2023-11-06,002546.SZ,0.1
2023-11-13,002687.SZ,0.1
2023-11-13,002774.SZ,0.1
2023-11-13,603682.SH,0.1
2023-11-13,002381.SZ,0.1
2023-11-13,002772.SZ,0.1
2023-11-13,002763.SZ,0.1
2023-11-13,603088.SH,0.1
2023-11-13,002546.SZ,0.1
2023-11-13,000404.SZ,0.1
2023-11-13,603878.SH,0.1
2023-11-20,002687.SZ,0.1
2023-11-20,603682.SH,0.1
2023-11-20,002774.SZ,0.1
2023-11-20,002381.SZ,0.1
2023-11-20,002772.SZ,0.1
2023-11-20,002763.SZ,0.1
2023-11-20,603088.SH,0.1
2023-11-20,603689.SH,0.1
2023-11-20,603878.SH,0.1
2023-11-20,002546.SZ,0.1
2023-11-27,002687.SZ,0.1
2023-11-27,002394.SZ,0.1
2023-11-27,002774.SZ,0.1
2023-11-27,603682.SH,0.1
2023-11-27,002381.SZ,0.1
2023-11-27,002772.SZ,0.1
2023-11-27,002763.SZ,0.1
2023-11-27,603088.SH,0.1
2023-11-27,002546.SZ,0.1
2023-11-27,603878.SH,0.1
2023-12-04,002394.SZ,0.1
2023-12-04,002687.SZ,0.1
2023-12-04,002774.SZ,0.1
2023-12-04,603682.SH,0.1
2023-12-04,002381.SZ,0.1
2023-12-04,002772.SZ,0.1
2023-12-04,002763.SZ,0.1
2023-12-04,603088.SH,0.1
2023-12-04,002546.SZ,0.1
2023-12-04,000404.SZ,0.1
2023-12-11,002394.SZ,0.1
2023-12-11,002687.SZ,0.1
2023-12-11,002774.SZ,0.1
2023-12-11,603682.SH,0.1
2023-12-11,002381.SZ,0.1
2023-12-11,002772.SZ,0.1
2023-12-11,002763.SZ,0.1
2023-12-11,605066.SH,0.1
2023-12-11,603088.SH,0.1
2023-12-11,002546.SZ,0.1
2023-12-18,002774.SZ,0.1
2023-12-18,002687.SZ,0.1
2023-12-18,002394.SZ,0.1
2023-12-18,603682.SH,0.1
2023-12-18,002381.SZ,0.1
2023-12-18,002772.SZ,0.1
2023-12-18,002788.SZ,0.1
2023-12-18,605066.SH,0.1
2023-12-18,603088.SH,0.1
2023-12-18,002763.SZ,0.1
2023-12-25,002687.SZ,0.1
2023-12-25,002394.SZ,0.1
2023-12-25,002774.SZ,0.1
2023-12-25,603682.SH,0.1
2023-12-25,002381.SZ,0.1
2023-12-25,002772.SZ,0.1
2023-12-25,002788.SZ,0.1
2023-12-25,002763.SZ,0.1
2023-12-25,605066.SH,0.1
2023-12-25,603088.SH,0.1
2024-01-08,002687.SZ,0.1
2024-01-08,002774.SZ,0.1
2024-01-08,002381.SZ,0.1
2024-01-08,002615.SZ,0.1
2024-01-08,002412.SZ,0.1
