trade_date,e_lian,e_shou,n_lian,n_shou,e_lian_exec,pct_rank
2021-06-04,0.0731208370173223,-0.003189935641020443,10,41,-0.06995587485962876,0.3701682772047993
2021-06-07,0.08809460038207839,0.03316874018563034,13,48,0.028437754130612072,0.5163459026011812
2021-06-08,0.07609068919014689,-0.028514273877672497,14,41,0.013277574018424517,0.4763990468891695
2021-06-09,0.043478293817632324,0.009178415712617587,13,40,-0.07177594722635434,0.4724389278184951
2021-06-10,0.048974793854549954,0.02402394158649305,16,46,0.006473554807142115,0.5680163887767253
2021-06-11,0.04804646969516892,-0.00676761636596107,19,43,-0.009066382169204305,0.5793568296155882
2021-06-15,0.08881551894230338,0.04176337922048299,7,34,0.09880207163019802,0.3941267010454996
2021-06-16,0.052036748198108065,-0.01229312872132458,9,29,0.016660583803601303,0.4312345936583145
2021-06-17,0.016770644253082355,0.03540746207758767,8,42,-0.08696244381194834,0.3577493946455521
2021-06-18,0.032724354891923824,0.013261464550878805,13,46,-0.004294766575504597,0.4752938133901173
2021-06-21,0.02281879642581628,0.020545884475949263,10,58,-0.008048635350566484,0.4345586737709286
2021-06-22,0.026256109813347896,-0.01088920849606492,16,50,-0.03777636511394927,0.4665585193058351
2021-06-23,-0.021282353063637398,0.03254620577786418,15,38,-0.06701828881719532,0.4137132938204914
2021-06-24,0.004522628208887061,0.014898989390527827,13,44,-0.06917500893374923,0.5025476771140731
2021-06-25,0.04272434778404451,-0.007503496410763224,11,46,-0.017611425227299717,0.4562991187735825
2021-06-28,0.031726942008329394,0.0026158031705144458,12,51,-0.022260458811743204,0.4618752897038609
2021-06-29,0.021610626618095867,0.023200072752556457,13,34,0.005520517313662227,0.4006544858491427
2021-06-30,0.0073989993244565466,0.04441082821516657,11,42,-0.06641743661049951,0.4306689900711215
2021-07-01,0.08016170897346941,-0.05162554557735651,10,42,-0.08412272857941577,0.3692407168658911
2021-07-02,0.10334593564274133,-0.0041677282950825754,9,29,-0.07838892479207285,0.3478695015715347
2021-07-05,0.11001478791847415,0.0720909292146285,11,59,0.014223757327258005,0.56616120919404
2021-07-06,0.15177564226921564,-0.011733654215881663,9,33,0.043155664306323255,0.3281527221833894
2021-07-07,0.0371391468978622,0.03500759298282358,10,56,-0.0657907271290982,0.5316660246470565
2021-07-08,0.10589056599401249,0.014309577868128228,13,35,-0.011894434234723491,0.4771802457640441
2021-07-09,0.11312722642820544,0.05201945757592171,10,59,0.06474071014739681,0.5433110963762283
2021-07-12,0.10518560601288902,0.06743680151711137,19,68,0.028791454368645955,0.5811696406771867
2021-07-13,0.11025903842896714,0.02363712609739104,18,47,0.06418766841921694,0.5044276440754157
2021-07-14,0.06159109814748229,0.025576770948986423,11,45,0.0031000452612739327,0.4853685222845484
2021-07-15,0.01977152958295705,0.010931734163993581,9,41,0.010859717054626062,0.4457966935595278
2021-07-16,-0.03452322816178279,0.036487631842572664,8,29,-0.026737843759451093,0.3278940755641817
2021-07-19,0.14493983895439724,0.01572274297037059,6,45,0.04037863032604491,0.3862328864153619
2021-07-20,0.12406101534873026,0.03889035582096191,8,41,0.042850127033670124,0.5253227180222253
2021-07-21,0.11795394216170116,0.021338923009358544,11,71,0.07532622233451162,0.6647666840211105
2021-07-22,0.07858687956585635,0.06405564556279109,16,39,0.0358721953712319,0.5128015480771693
2021-07-23,0.005084717236043083,0.035206314322229634,10,39,-0.05721780252198819,0.4849115336660354
2021-07-26,0.003193222883559889,0.04999980875036715,16,25,-0.011521270556545352,0.5606812659465841
2021-07-27,-0.04122865490115589,-0.02141439337788678,9,19,-0.07724843586546132,0.2867007582864642
2021-07-28,-0.08110482938814038,0.026168834297721086,5,33,-0.0858592735363774,0.5277542630590069
2021-07-29,-0.06892149297197088,0.00927057107164967,12,100,-0.07139179045126312,0.9305528749462544
2021-07-30,0.03649093073343533,0.024050566135273357,23,57,0.026546004361935466,0.6075911260188727
2021-08-02,0.0021698810214787374,0.027356480657364513,16,82,0.018583152367985536,0.5913253978157671
2021-08-03,-0.0005436935117874679,-0.04589389149840843,7,44,0.00920982760330365,0.3127098900782542
2021-08-04,0.03135695803862812,0.012718892199558792,8,76,0.02136609583468842,0.498049696730527
2021-08-05,-0.0016778634091852186,0.017713474327442233,12,34,-0.03135346713737638,0.419146755649748
2021-08-06,0.21312785447503305,0.01522500808661776,6,51,0.26359001978873475,0.4190056325162145
2021-08-09,0.09170820315800376,0.01206968143355664,7,71,0.05917559370310978,0.482788914383911
2021-08-10,0.07946753806184213,0.0009538366034803764,14,56,-0.026972322970792967,0.5324599436931469
2021-08-11,0.05846593205596403,0.00614426435714657,17,73,-0.03215789771765905,0.7069434533757072
2021-08-12,0.007671880328662076,0.004548888868738523,17,45,-0.003853332452329286,0.5299561908729565
2021-08-13,0.002700339838898745,-0.0012874754214583298,15,51,-0.06204951786184971,0.62211182256516
2021-08-16,-0.0782187624625398,-0.009104153779684387,15,58,-0.10339813832283483,0.5548824817431667
2021-08-17,-0.04319742957524454,-0.03077768259516791,13,16,-0.051068329536873,0.202372643046396
2021-08-18,-0.09060689857180396,-0.011502478230670382,12,60,-0.10441159384325055,0.8070493490299153
2021-08-19,-0.04794057893513562,-0.011463318254636097,12,36,-0.04794057893513562,0.4238312397379625
2021-08-20,0.05852249004728781,0.09163234509369747,5,41,-0.020141415531178816,0.3981143161721007
2021-08-23,0.14069077477292904,0.08003640915630839,18,101,0.06571867267629615,0.9064783404138012
2021-08-24,0.1827530219248451,0.04989512016772842,14,54,0.14347691235711887,0.4636076086210844
2021-08-25,0.08973772803218565,0.02367555314413303,12,66,0.0642325867313877,0.601947632771908
2021-08-26,0.027590456267609302,0.061401536879022195,11,44,0.011262331174468211,0.4118099556241339
2021-08-27,0.026914807288630997,0.02690664632765703,9,65,-0.0012144276993723176,0.5580339859549409
2021-08-30,0.0137930455515487,-0.005687748981508816,16,61,-0.0007190045918079105,0.5872178876779796
2021-08-31,-0.037105407429989086,0.010756145258059586,14,66,-0.04442378291735501,0.644159884395747
2021-09-01,-0.06407226739107424,-0.018305912899434305,14,52,-0.07263845297891937,0.4696578447396803
2021-09-02,-0.07745297418497596,0.0015360789657578103,7,100,-0.05203630632321915,0.6368751796491312
2021-09-03,-0.07098691203207387,-0.003256073685738513,13,38,-0.11820318459108685,0.2725885072316688
2021-09-06,-0.01255684547757736,0.03639255273265095,13,65,-0.04635551848937822,0.6472806971879039
2021-09-07,0.165799214667486,0.056916812435979396,12,84,0.04836327842399837,0.6135885688319309
2021-09-08,0.11352995081997094,0.03160564731819515,21,69,0.01983708990176271,0.6783930622456752
2021-09-09,0.15440745779907702,0.007579649479537305,16,58,0.02745867123523342,0.5501617897354154
2021-09-10,0.06272035711822276,0.02362960181847639,16,39,-0.007429637569705896,0.4380243666635516
2021-09-13,0.08809387959791445,0.0753531958841095,15,72,-0.005256001334056903,0.727542050162454
2021-09-14,0.06450715025069219,-0.031214101512480493,13,48,-0.017276033543268246,0.4850522736710516
2021-09-15,0.040804602641284785,-0.005956345398737878,7,84,-0.10335827641104736,0.6589571428281689
2021-09-16,0.03805271750266455,-0.015970761361336704,12,37,-0.025054990221993735,0.3319425409049362
2021-09-17,0.028768809097199855,0.05280740545339768,12,38,0.05515539423838854,0.5020799173788488
2021-09-22,0.012763453724453241,-0.007645750010312702,23,75,-0.012188407076931654,0.9902949584301868
2021-09-23,0.035151463734374125,-0.006345960619495619,18,52,0.019040381314022643,0.5737068971375681
2021-09-24,-0.06171123513577042,-0.04412427810934313,6,34,-0.03990674612408123,0.3928453933392719
2021-09-27,-0.04485268045344729,0.014424204709831323,7,33,-0.04485268045344729,0.3035887310304375
2021-09-28,-0.10497541249823038,-0.047723401157398634,6,64,-0.1039089852116333,0.4741062444011324
2021-09-29,-0.04992169643765105,-0.11052459851257893,2,17,-0.04992169643765105,0.1825403114264138
2021-09-30,-0.10546984660225611,-0.05258477901897303,4,68,-0.16958727632741757,0.5766289429505622
2021-10-08,0.019615364538673304,0.027532807137755234,7,57,-0.10387857790848755,0.3754149612489557
2021-10-11,0.06363662910748856,0.029079191861429057,12,33,0.03613203080375669,0.4876692750124987
2021-10-12,0.03716717316337309,-0.0062633923481294216,9,27,-0.016913435236798433,0.4681667893948261
2021-10-13,0.0043147388915788605,0.04227701508232536,6,51,-0.08998063167687705,0.4894480681435405
2021-10-14,0.018657821090499602,0.041362631154572324,11,63,-0.044216967841201826,0.6221048878919564
2021-10-15,0.17071195734839062,-0.002927883688669407,2,27,-0.023160866716573955,0.1604178818068923
2021-10-18,-0.032581584549219125,0.04460315432889103,7,67,-0.08710147058875187,0.7368837419603641
2021-10-19,0.13103359890884006,0.029424649786651404,9,57,0.04523519129876908,0.6026527322216143
2021-10-20,0.1386084578343249,0.052053137198644406,10,39,0.1012557025194958,0.5122954342674746
2021-10-21,0.08530190108497743,0.02091389537263245,11,30,0.078151518502951,0.4997984852184018
2021-10-22,0.09061374274515703,0.03545255581335874,7,34,-0.033193568108094464,0.4056785558850456
2021-10-25,0.08014302982034825,0.04547145782572716,8,55,-0.036463923999656464,0.5761393731840853
2021-10-26,0.0825304247206417,0.021864768337184752,4,27,-0.21983138107035174,0.2710162199627308
2021-10-27,-0.0917233154172758,-0.0441876540673793,6,36,-0.12340626267319459,0.6093576921254042
2021-10-28,-0.032713235442562716,0.02035627695775495,4,35,-0.02779213855423783,0.4125962281101501
2021-10-29,0.07855778270337634,0.015571170024749996,7,59,0.07855778270337634,0.5992648429730562
2021-11-01,0.053567925478400676,0.009210397058137636,14,75,0.053567925478400676,0.6113566205293538
2021-11-02,0.0476020297938346,-0.03675456592302044,9,35,0.0476020297938346,0.3745847344860773
2021-11-03,0.10539313672908968,-0.0017210448828010039,3,43,0.10539313672908968,0.3927378831371593
2021-11-04,0.05646826217400707,-0.03016419671501259,11,85,0.010250994546735677,0.7681209986221664
2021-11-05,-0.005832229807197456,0.020445555492150366,16,33,-0.023066139718891664,0.435820708820411
2021-11-08,0.01912007304387519,-0.015585186889065829,9,45,-0.04040137340175301,0.5103861044864332
2021-11-09,0.009078664430987947,-0.023136397670878994,11,46,-0.01116848962834352,0.5832656954938701
2021-11-10,-0.003982530225794853,-0.01431392343841513,9,36,0.011044281201170604,0.384554861502428
2021-11-11,0.02029031333949694,-0.017706345929984463,10,60,0.02029031333949694,0.5589566254562391
2021-11-12,0.026552492031718423,0.011928779856199452,10,68,-0.037095077388447174,0.5289896525156108
2021-11-15,0.04050762698167776,0.006909477084809327,14,64,0.018119028366419782,0.5451875905972702
2021-11-16,0.10557559036263703,-0.019559240501208768,11,50,-0.07080043802404268,0.3595738073961816
2021-11-17,0.11940622586461365,0.025122597093957033,11,83,0.03922346159971043,0.6100754945009117
2021-11-18,0.0682401462821667,-0.002038669463116753,12,40,0.0682401462821667,0.3582310520336156
2021-11-19,0.045711072057672886,0.014582895891908344,8,61,-0.04097481831517371,0.4776273663286646
2021-11-22,0.06048448149045731,0.03013829507381765,14,70,0.02480279520624353,0.6982423294964745
2021-11-23,0.01995462171532133,0.013471749736773814,13,43,-0.045819715467814284,0.4314559243987548
2021-11-24,0.12258338877128476,-0.015694297142436055,10,65,0.0697155240352663,0.6146323776093555
2021-11-25,0.057447975595570015,0.007490338105321778,13,46,0.039334319155337326,0.4778428981916462
2021-11-26,0.016773960487208868,0.011571368722244606,10,43,0.009013954196058514,0.322581640713761
2021-11-29,0.02795863355098574,0.027371511765129246,9,62,-0.05440091111413078,0.5084737208698767
2021-11-30,0.006529036635721859,0.00212939373418208,15,58,-0.04625840882481075,0.5505183973017722
2021-12-01,0.0022127563837083322,0.012054720715690977,15,73,-0.0822310910400233,0.7002889234949642
2021-12-02,0.027164112053103102,0.012514140336655292,17,37,0.009009611755576193,0.3431138583039681
2021-12-03,0.11527171949898271,-0.00821247460499996,11,44,0.03600295602534206,0.3070704341264863
2021-12-06,0.05775610567227345,0.03673033485171796,7,33,-0.008799964552755923,0.1587202137480588
2021-12-07,0.18395260196272792,-0.023215834003123246,11,41,0.10291849105889864,0.4757116873429292
2021-12-08,0.13371970249787263,-0.006435607618303616,10,70,0.0893105070254478,0.5918516513561791
2021-12-09,0.12476550531149597,0.023607240217801542,14,52,0.08454163330745473,0.4413555182444935
2021-12-10,0.2103930822094759,-0.0005918933907771186,15,53,0.12889846354560114,0.5576902964823419
2021-12-13,0.21182895079805966,0.059311622940176584,19,60,0.10798161027048177,0.6581514218779452
2021-12-14,0.18585585943613267,0.00807180409043845,28,61,0.12094739426235088,0.8489041068303518
2021-12-15,0.15794729938507446,0.02978993819371972,21,58,0.07604886609322506,0.5682497753695986
2021-12-16,0.08169705020454165,0.012391497463134258,29,60,0.036406707790786835,0.8816883767484657
2021-12-17,-0.003032813176987434,0.011919962190097371,31,55,-0.06881836286795492,0.8399795372141201
2021-12-20,-0.06564893047502228,-0.021677369885327393,42,57,-0.12301228170685942,0.9843001897872308
2021-12-21,-0.12045518626958497,-0.04579461892787665,50,86,-0.14159215443967985,1.0
2021-12-22,-0.0940048991498875,0.015402489175893689,27,51,-0.10060453898996176,0.3352884844853067
2021-12-23,-0.05232279606919173,-0.03611840305443945,14,56,-0.03604429626715724,0.2993526225897989
2021-12-24,-0.006955227502547505,-0.0009256297188331014,8,45,-0.18981084196644143,0.195585560212546
2021-12-27,0.11281463282186732,-0.029667343219660445,14,49,0.003969671781141305,0.3161581861641934
2021-12-28,0.09664643783260568,-0.016922788158063234,11,50,0.13019192653946532,0.3412770361520884
2021-12-29,-0.05334694165483435,-0.011702162310170384,19,46,-0.044615585818599326,0.4772565985782014
2021-12-30,-0.0660290364418235,-0.0019438755126389182,27,59,-0.13095616505625723,0.6669525694872093
2021-12-31,-0.03115837509162695,0.019205717467277568,21,37,-0.06332215215453696,0.3288941638806439
2022-01-04,0.03391078957907938,0.008441134442338332,25,68,-0.019086290559445735,0.6961073170444729
2022-01-05,0.05171112196188985,-0.03671838312268079,22,26,0.021626931237384565,0.2511702761646602
2022-01-06,0.047620378402719876,-0.02379440538903379,15,68,0.006293906558169146,0.4862064551200047
2022-01-07,0.030815549988389555,0.01575299446860815,15,29,-0.0001312049482201528,0.1060598719756625
2022-01-10,0.10075437274562873,0.012668120500071989,17,53,0.044175342352047835,0.5749980758924529
2022-01-11,0.10203714006969695,-0.02161369015470676,12,46,0.01938687225398285,0.3015821437154379
2022-01-12,0.017196288322121524,0.030449122680013686,21,73,-0.043308624108028805,0.6469148400635294
2022-01-13,0.056782473282573,0.0790627313233527,28,30,-0.01791438418822524,0.4284012600229616
2022-01-14,0.08966680199336402,-0.08816109998159821,19,56,-0.004046831866152609,0.5624419648211937
2022-01-17,-0.031100768490998548,0.0348318724257972,28,84,-0.0955673246660824,0.7871684825114685
2022-01-18,0.09643669759935694,-0.05239396927979685,18,25,0.01780276062300183,0.1461936700390563
2022-01-19,0.015256558962424366,-0.019259955023385136,15,43,-0.03188377057404518,0.535158044837083
2022-01-20,-0.09905038033897975,-0.08508881490660303,18,25,-0.14649852984956344,0.4253334885334642
2022-01-21,-0.16646189369486958,-0.013203146133346264,11,38,-0.18516116586587528,0.3358002424725581
2022-01-24,-0.07782592814113953,-0.028183962585448967,14,42,-0.13201989752242427,0.5068639097613205
2022-01-25,-0.17204830174152874,-0.07720282710586437,11,17,-0.19744976280735255,0.2888881904039562
2022-01-26,-0.10552511879428468,0.04244943579710202,10,42,-0.09598075969203071,0.3200067627262216
2022-01-27,0.06990590955397336,-0.0481787576152506,4,10,0.021415376516964395,0.0
2022-01-28,0.09003954512401482,0.0632786233990764,4,52,-0.03385743937859832,0.4505209258763065
2022-02-07,0.13352165627677282,0.054009228969404896,10,74,0.07399818186781731,0.4815687977965826
2022-02-08,0.09481004739703783,0.05280111891755156,21,53,0.0032286254322744087,0.5552581189260493
2022-02-09,0.03932512038309885,-0.0010290680128153765,25,71,0.014238377733830724,0.6938582642597899
2022-02-10,-0.03994605532044345,-0.014655028561564438,20,35,-0.03436184181691302,0.419186444224724
2022-02-11,-0.08050208881275767,-0.06910806035686974,16,35,-0.16004773282037962,0.493390003132733
2022-02-14,-0.10086559196245157,0.015993010422247385,16,68,-0.11896549244373836,0.5434979367840705
2022-02-15,0.06427013847364221,0.00235639333093781,13,44,-0.004937655242878744,0.3054622967842761
2022-02-16,0.013849491478902975,0.016733423486452913,16,55,-0.02337102226819674,0.5221614449811485
2022-02-17,0.14853182674256274,-0.02003098481161061,11,33,-0.0355334615047165,0.2028802524093336
2022-02-18,0.07801414424752998,0.0545327574273615,11,40,-0.040851839423647,0.4310634377120972
2022-02-21,0.03992976105184537,-0.010348035942337838,31,69,-0.06347074269575285,0.9234313390013696
2022-02-22,-0.002300178090808974,-0.03407163398273796,28,22,-0.09864954677534989,0.4449231428961173
2022-02-23,0.011182658209259278,-0.012567603632443414,24,65,-0.06954617304566572,0.7206777832407061
2022-02-24,0.02487466161205841,0.046422298357241605,15,23,-0.0627206303368763,0.2058109383559604
2022-02-25,0.09340122289459528,0.0257565920227007,14,45,0.0658300398903186,0.5378802497952403
2022-02-28,0.1576978471977577,-0.00041491972532944725,11,34,0.0917885753007502,0.3636220084790915
2022-03-01,0.08138162833136334,0.03560501629592351,12,41,0.00846625226458813,0.5489983299708409
2022-03-02,0.05503153583669017,0.04663589514074565,18,46,0.005599498517924045,0.6605449257893561
2022-03-03,-0.002401429555167256,-0.032581749146780255,30,46,-0.04181595075434968,0.759796008118143
2022-03-04,0.008022578215534135,0.010964117792845573,15,30,-0.03711755909201779,0.3365949218534936
2022-03-07,-0.06772022437392505,-0.016681777468788565,16,36,-0.0843059235717481,0.53532467215742
2022-03-08,0.038194619016849216,0.029782537458702192,8,13,0.0013409137703742358,0.009595416572663
2022-03-09,0.019720971698585648,0.04338054629798908,11,35,-0.16054798867430625,0.6026235850555168
2022-03-10,0.0164556139051042,0.051473378686301904,19,65,-0.03415702014834325,0.5803477088339676
2022-03-11,0.13287913849910304,0.04302459744516801,13,56,0.050119860031113156,0.4659163753698101
2022-03-14,0.11623598857636622,0.02809797425726719,12,30,0.023860044183608355,0.259172086114685
2022-03-15,0.0811187778221019,0.013926833641701789,10,20,0.03257346178879461,0.2331488113302881
2022-03-16,0.023143719860010313,-0.015610559626028302,19,110,-0.11071288982680536,0.994224356052496
2022-03-17,0.06341962733297644,0.03290648820114795,24,74,-0.016171036617098348,0.4779600970474575
2022-03-18,0.10180167325178265,-0.0019693506191222473,23,82,0.012477768816692722,0.6702575751047553
2022-03-21,0.021483758845763,0.01013268274243536,38,78,-0.04195880769116379,0.7884626767540802
2022-03-22,0.03774162349162821,-0.002263389783130145,31,48,-0.015768748097886223,0.5213384786399449
2022-03-23,0.047158857292349976,-0.009205955043385467,19,50,-0.01613101812654808,0.4516549971715596
2022-03-24,0.015143902782821015,-0.021472370596715147,17,46,-0.028047244669674846,0.4604275202469555
2022-03-25,-0.03168831121569543,0.02739453355140537,17,58,-0.06708888317844097,0.5118075481815635
2022-03-28,0.06527775506983426,0.02135403105819051,18,43,0.057925154402338974,0.4323248906234453
2022-03-29,-0.013360309177656663,-0.04908696966816638,16,40,-0.08371639096683117,0.4748211101629888
2022-03-30,-0.026701514403079125,0.054219204594195616,15,64,-0.1059737832334375,0.4922065374691475
2022-03-31,0.07426070939493967,-0.018921544321801563,16,39,0.06160006743158351,0.3230510429972543
2022-04-01,-0.03466742214391602,0.01890567125470549,19,52,-0.08109104317822036,0.5863530790110675
2022-04-06,-0.06586357358646187,-0.0019113158517590628,23,59,-0.06166524917669926,0.593863989346859
2022-04-07,-0.02997776690527037,0.017954356053958342,12,20,-0.05390098582295225,0.1781683970746299
2022-04-08,-0.08497312682117487,-0.031950321421840316,16,48,-0.07001353364525344,0.5874285518126368
2022-04-11,-0.12631480072161475,0.040748252998308865,15,38,-0.15844884941455217,0.2893022541582286
2022-04-12,-0.07561383371550412,-0.028434757880089853,20,76,-0.10258935952088413,0.6194696364120927
2022-04-13,-0.05606101962358768,-0.03924440007146598,18,35,-0.0419399296957517,0.2971069123187438
2022-04-14,-0.1135673930817748,-0.03861430841670963,16,61,-0.10564924460157796,0.5260457693011316
2022-04-15,-0.12144459359958473,0.042316200155871425,11,27,-0.14538449478744572,0.201699514687227
2022-04-18,0.03467286743136616,0.0243902973848672,12,64,0.031525336584127706,0.5912730837615441
2022-04-19,0.016387038326702963,0.0006240155183430685,14,42,-0.03245464447546034,0.3697096397385791
2022-04-20,-0.07243424694891934,0.00023974794633324636,16,36,-0.07888268776788065,0.4609311658229827
2022-04-21,-0.07051487979546323,-0.04879070162723276,12,20,-0.10108255806016689,0.2671843087039098
2022-04-22,-0.14357286052230842,0.007630122927885563,13,61,-0.15893331354946938,0.6326423266018495
2022-04-25,-0.008600266176100952,0.014339651787143023,8,17,-0.0897267743212389,0.1331782667855141
2022-04-26,0.02891680213088379,0.014086405254433353,6,35,-0.009505748552130058,0.2196826761116874
2022-04-27,0.11395806276377196,0.024985422816493262,12,123,0.12335705820818527,0.6804380014564928
2022-04-28,0.08702212967999208,0.014450997798546736,18,49,0.02392225600321586,0.4604008488480848
2022-04-29,0.06193785806656987,0.018771246824762985,29,182,0.032753157046118295,0.9898836297318816
2022-05-05,0.07158498715054676,0.00804739451289304,41,111,0.0427471212408231,0.6965496016995284
2022-05-06,-0.003658738064468217,-0.036713760083289866,31,54,-0.03838763973415582,0.5284624908630302
2022-05-09,-0.057022609418369154,-0.002090636726627612,25,114,-0.09043918237417295,0.702398192533115
2022-05-10,-0.07533026974177859,-0.015580367126264694,38,73,-0.12438780176237633,0.6702632524955429
2022-05-11,-0.1275441224917322,0.00393261716853395,34,60,-0.13354505169188888,0.5143841475247687
2022-05-12,-0.04275160025436374,-0.0030992260982009856,17,61,-0.08909125995399086,0.4703910902996518
2022-05-13,0.004368124218112692,-0.009566342252951662,28,76,-0.05018512902074316,0.7285017325867629
2022-05-16,-0.018032363890572715,-0.030037916049796855,32,64,-0.05959000773181135,0.5952602949277428
2022-05-17,0.05753301585795746,0.0059072279972616215,14,54,-0.05654202542429149,0.390108467256527
2022-05-18,0.01746720312617501,-0.018859023815556666,21,76,-0.07165430891214007,0.556238321033058
2022-05-19,-0.043422852221579024,0.009892156849087105,25,49,-0.10353913181031785,0.5037343845108074
2022-05-20,-0.0016344290918572776,0.024505565583065086,19,62,-0.00988315463542979,0.5459205746073047
2022-05-23,0.027267807801925684,-0.007576661743238707,24,71,-0.039846884600929465,0.6190856491565356
2022-05-24,-0.03315425556682652,-0.026837876728368126,18,25,-0.06188151568785951,0.2679246984402101
2022-05-25,-0.005687952442341278,-0.009543072170049537,23,79,-0.02010078000504492,0.8033772399233969
2022-05-26,-0.00019950334201389308,-0.015490353656503357,20,45,-0.02600424873521634,0.4471607772341887
2022-05-27,-0.0723589922318563,-0.04275565333413698,22,65,-0.1404610907607107,0.6597691059415938
2022-05-30,-0.06357708121194407,-0.002655057641107232,29,66,-0.08760217155266176,0.675791095688522
2022-05-31,-0.0012510904208244238,-0.01983226387214695,22,68,-0.03696526422740282,0.6513919774721311
2022-06-01,-0.04276447861303247,-0.004054099864340869,17,64,-0.050957832713206426,0.4800351347996072
2022-06-02,-0.012435490632067926,0.0009367078399159707,24,63,-0.02205592208436579,0.5760697774270965
2022-06-06,0.012386962782084837,0.05562019748747257,21,67,-0.04276063513708991,0.4866459906083939
2022-06-07,0.046665774144274405,0.018930744367500463,20,45,-0.025356929437051715,0.4520400535809794
2022-06-08,0.039008367689635975,0.01655969876266542,15,45,-0.051607664039537565,0.4165523903150195
2022-06-09,0.035218846891202735,-0.028440803937102566,13,29,-0.024857040609219914,0.3932970587422662
2022-06-10,-0.010039476717772191,0.020228324166064085,14,82,-0.07840795601697317,0.650490218795194
2022-06-13,0.040404850879055966,0.028397751369970893,19,55,-0.02847375306419584,0.5367007472478028
2022-06-14,0.04228426082867021,-0.04008269601742215,18,47,-0.028800646140495566,0.5540573184198749
2022-06-15,-0.004169346416252988,-0.009220975033383365,16,43,-0.06637772338662243,0.4101005979620957
2022-06-16,0.09036960884662126,-0.027423233817790504,13,52,0.047679968419285415,0.4537836782823266
2022-06-17,0.19151444610813642,0.05680709202701599,10,55,0.11052535197076713,0.486967665079751
2022-06-20,0.12364413656626638,0.011751933371937771,24,69,0.10879124380700142,0.6895639178102363
2022-06-21,0.12764103995004028,0.010366829567067429,13,40,0.06788632736031448,0.4119789364188061
2022-06-22,0.0015750832451662047,-0.015645577890307332,21,50,-0.019961366058939396,0.6311285701764325
2022-06-23,-0.002239390826998793,-0.012872541918959746,21,86,-0.051539453305415095,0.6846519862757761
2022-06-24,0.009865002480404861,0.0030500730130129314,27,76,-0.03166068317270074,0.6584509175868533
2022-06-27,-0.015041527618340178,-0.004703082769613242,29,73,-0.07204424960780031,0.6109904715707799
2022-06-28,-0.057009904855290595,-0.02892727910872417,43,86,-0.056053130741401135,0.8141183896967893
2022-06-29,-0.0767116120022063,-0.039451805217337724,24,31,-0.09385235603781392,0.3600459171700017
2022-06-30,-0.09657639525067344,-0.04254788809157356,13,70,-0.10053703808648662,0.428776176562968
2022-07-01,-0.019203998538194454,0.042387209158627905,10,53,0.019215620004432846,0.3536906182127431
2022-07-04,0.060512261021207055,0.04377651757776125,15,63,0.026176034641147657,0.4950061722843579
2022-07-05,0.06552219686652679,-0.02053466391010915,10,29,-0.0015759282162269746,0.3043389287976353
2022-07-06,-0.035982928230672874,-0.006037217294437955,11,41,-0.01265334223841907,0.5052298188822997
2022-07-07,-0.03402990785214164,0.00779594763004013,17,61,-0.042610798939045666,0.6324442739549231
2022-07-08,0.017064630473669858,-0.0029838929980787778,19,47,0.01679333145210714,0.4968466727636864
2022-07-11,-0.0020973696743500567,-0.008900632250647812,15,42,-0.012656619771356152,0.4393484713771255
2022-07-12,-0.06304415563144042,-0.018298954509929508,14,30,-0.054117738311184785,0.40331531414383
2022-07-13,-0.05118610287867517,0.02001883788172247,21,67,-0.06112240981849637,0.6703267473674108
2022-07-14,0.07567679691049989,-0.009180375060853375,13,53,0.07629628311500516,0.3977101244002354
2022-07-15,0.008443495395432203,0.03119144254138466,14,43,-0.0033514080977201377,0.4111502500039029
2022-07-18,0.02054594725553983,0.003308044160488844,25,94,-0.025897921430502742,0.7705187411829836
2022-07-19,0.00759258718816236,-0.005836592560999764,22,60,-0.047196527036798434,0.4797605776672686
2022-07-20,0.009351304710169529,0.0022172493585920112,23,62,-0.03532761141513135,0.5227468069262634
2022-07-21,-0.03962216432690632,0.022217042789522606,17,48,-0.0704357817578602,0.4036394281719345
2022-07-22,0.04716033769154718,-0.006178377374906247,12,41,0.03169602811232275,0.3815495236416329
2022-07-25,0.04791502781700264,0.002164061832683431,10,32,0.03465389033913976,0.3228517343363298
2022-07-26,0.02663763649500874,0.014241339213527236,13,45,-0.006804084810197043,0.5319208946019829
2022-07-27,-0.00540871308981114,0.03457997119850859,19,67,-0.11937101703147612,0.6596818827983454
2022-07-28,0.00536577247423457,0.012910580646825046,28,55,-0.05497547052606692,0.6883571558620344
2022-07-29,-0.05366788410240906,0.014072248873457574,20,42,-0.12245527733802486,0.4191022991547327
2022-08-01,-0.03377840090302096,-0.008647286063272037,21,63,-0.12062863861227521,0.6465764611654765
2022-08-02,-0.06779380631673194,-0.060129361604866316,21,26,-0.11019229504015271,0.4990310211220309
2022-08-03,-0.024534433326371227,-0.013615512700147762,11,28,-0.09855780399601058,0.2341746439225078
2022-08-04,0.03610128329562895,-0.020854489226705714,10,54,0.012095445036519097,0.5190372689701844
2022-08-05,0.07751481685804112,0.009612142020955027,10,51,0.00010777945569574732,0.4441978241771681
2022-08-08,0.07897519653880314,0.005526202858496431,17,83,0.03414225819826003,0.7072703447813438
2022-08-09,0.028193934696292396,0.01828689784750917,19,51,-0.023530907149286868,0.5350874755181928
