trade_date,e20_log,e20_exec_log,n_active,n_base,cov_codes,pct_rank
2022-05-11,-0.10165445408083595,-0.09163493093893542,93,2695,1.0,0.5143841475247687
2022-05-12,-0.11121204841938151,-0.12851758945072686,78,2676,1.0,0.4703910902996518
2022-05-13,-0.06785107532226319,-0.06170939968907289,103,2675,1.0,0.7285017325867629
2022-05-16,-0.10329663570290001,-0.10627374334838456,95,2675,1.0,0.5952602949277428
2022-05-17,-0.05422732844092386,-0.07760208062696582,66,2696,1.0,0.390108467256527
2022-05-18,-0.04895613068180671,-0.06455127917203157,95,2673,1.0,0.556238321033058
2022-05-19,-0.07303875296822634,-0.0684903611047281,72,2663,1.0,0.5037343845108074
2022-05-20,-0.02491758007721291,-0.021112051619198442,79,2649,1.0,0.5459205746073047
2022-05-23,-0.022387654820179455,-0.026822069659986257,94,2623,1.0,0.6190856491565356
2022-05-24,-0.09045981237337976,-0.1009171480430943,42,2688,1.0,0.2679246984402101
2022-05-25,-0.04660087179595063,-0.045490899454992476,101,2668,1.0,0.8033772399233969
2022-05-26,-0.03583901315627165,-0.038107089476184026,64,2661,1.0,0.4471607772341887
2022-05-27,-0.1004300409029499,-0.1050128560372413,86,2665,1.0,0.6597691059415938
2022-05-30,-0.09491932174134804,-0.0911763682152135,93,2659,1.0,0.675791095688522
2022-05-31,-0.07431655788020683,-0.07107543891560618,88,2651,1.0,0.6513919774721311
2022-06-01,-0.06860044655667269,-0.06379322028801761,80,2642,1.0,0.4800351347996072
2022-06-02,-0.046207530163966684,-0.044689917808103524,86,2635,1.0,0.5760697774270965
2022-06-06,0.029951841344169176,0.02254144490131779,84,2630,1.0,0.4866459906083939
2022-06-07,-0.017294479330934424,-0.04559134274950583,61,2624,1.0,0.4520400535809794
2022-06-08,-0.039350971968863155,-0.06694422541211364,59,2635,1.0,0.4165523903150195
2022-06-09,-0.08177271210826896,-0.10327772132050987,39,2666,1.0,0.3932970587422662
2022-06-10,-0.019713452659739117,-0.03280886386683039,92,2642,1.0,0.650490218795194
2022-06-13,-0.013367748316969314,-0.027827475747675447,67,2644,1.0,0.5367007472478028
2022-06-14,-0.0682951175045571,-0.08357596171113638,60,2643,1.0,0.5540573184198749
2022-06-15,-0.0830188430032898,-0.09641608810473594,56,2643,1.0,0.4101005979620957
2022-06-16,-0.06524918323109072,-0.06984586888097959,64,2636,1.0,0.4537836782823266
2022-06-17,0.05233168894473601,0.028395126152310747,62,2624,1.0,0.486967665079751
2022-06-20,0.03966917072563739,0.04331532644192827,91,2621,1.0,0.6895639178102363
2022-06-21,0.017701077498948066,0.003246295941419078,50,2634,1.0,0.4119789364188061
2022-06-22,-0.0316429908740144,-0.036531480421557405,71,2647,1.0,0.6311285701764325
2022-06-23,0.011325984249061463,0.004655193298608112,106,2612,1.0,0.6846519862757761
2022-06-24,-0.0051661857915870045,-0.03267721492435616,103,2606,1.0,0.6584509175868533
2022-06-27,-0.012280415385745085,-0.02491675874427042,102,2592,1.0,0.6109904715707799
2022-06-28,-0.03734877954392368,-0.03248737569353101,128,2574,1.0,0.8141183896967893
2022-06-29,-0.07937179738712348,-0.08287447565791684,54,2608,1.0,0.3600459171700017
2022-06-30,-0.09314903559059035,-0.09394233768464813,82,2594,1.0,0.428776176562968
2022-07-01,0.022909832254932226,0.026843235981930676,62,2600,1.0,0.3536906182127431
2022-07-04,0.012639180705638728,0.008036216268415351,77,2581,1.0,0.4950061722843579
2022-07-05,-0.037858492145991116,-0.05615138991785828,39,2597,1.0,0.3043389287976353
2022-07-06,0.013386248750789262,0.017863541198940777,51,2616,1.0,0.5052298188822997
2022-07-07,-0.005205733044814483,-0.004880439859423755,76,2593,1.0,0.6324442739549231
2022-07-08,-0.008640778807565544,-0.005720916503508231,65,2587,1.0,0.4968466727636864
2022-07-11,-0.0847193665178167,-0.08507478092560812,56,2597,1.0,0.4393484713771255
2022-07-12,-0.09861625603860982,-0.0888180492630731,44,2615,1.0,0.40331531414383
2022-07-13,-0.05518365573107124,-0.05442293258182646,87,2593,1.0,0.6703267473674108
2022-07-14,-0.06479443363329279,-0.05887578860932402,66,2591,1.0,0.3977101244002354
2022-07-15,-0.026435197381004014,-0.039172285545537686,57,2608,1.0,0.4111502500039029
2022-07-18,-0.020488543902777295,-0.024689574482249274,119,2579,1.0,0.7705187411829836
2022-07-19,-0.016558635245278126,-0.026593819596298692,82,2563,1.0,0.4797605776672686
2022-07-20,-0.016864589938504482,-0.018260184802405096,84,2543,1.0,0.5227468069262634
2022-07-21,-0.016796769609172105,-0.018449543814858464,65,2548,1.0,0.4036394281719345
2022-07-22,0.005020020669601166,0.014854796893016366,53,2543,1.0,0.3815495236416329
2022-07-25,-0.02809115355830053,-0.05021269892531331,42,2563,1.0,0.3228517343363298
2022-07-26,-0.021309030861733427,-0.02705945522394881,57,2544,1.0,0.5319208946019829
2022-07-27,0.009483547432675151,-0.021650899159843917,85,2537,1.0,0.6596818827983454
2022-07-28,-0.007683852150504735,-0.035148243697254306,83,2513,1.0,0.6883571558620344
2022-07-29,-0.02706781686717521,-0.05043462792779106,62,2524,1.0,0.4191022991547327
2022-08-01,-0.03890583267129344,-0.06649788466192197,84,2520,1.0,0.6465764611654765
2022-08-02,-0.10560113954747241,-0.12449012724816742,47,2590,1.0,0.4990310211220309
2022-08-03,-0.07038242642790099,-0.09546953253021756,39,2589,1.0,0.2341746439225078
2022-08-04,-0.05919483668837192,-0.07244687313405368,64,2576,1.0,0.5190372689701844
2022-08-05,-0.03085288801400092,-0.07129724231280402,61,2559,1.0,0.4441978241771681
2022-08-08,-0.02877158111265315,-0.05383470095960825,100,2532,1.0,0.7072703447813438
2022-08-09,-0.03185219036009389,-0.06069995797484755,69,2534,1.0,0.5350874755181928
2022-08-10,-0.0078512836339667,-0.03105890556231168,76,2524,1.0,0.5927970738999442
2022-08-11,-0.018655930990053998,-0.03277094087003725,71,2507,1.0,0.5759759467722713
2022-08-12,0.03090095899653033,0.012640533433186881,56,2511,1.0,0.4860842970794034
2022-08-15,-0.008496874750434494,-0.027490082477326483,74,2503,1.0,0.4924113043883037
2022-08-16,-0.03135415826516885,-0.05146810297890511,77,2490,1.0,0.5285086615608421
2022-08-17,-0.07017632443422248,-0.09040544603982945,66,2483,1.0,0.5014469010144833
2022-08-18,-0.07493658245097784,-0.11166189260686019,82,2477,1.0,0.5624708569930654
2022-08-19,-0.03385637098138011,-0.06634681157011807,53,2493,1.0,0.4809621413489686
2022-08-22,0.005368189200342002,-0.016114659792860003,67,2489,1.0,0.6094908555121753
2022-08-23,-0.048254961746622804,-0.0631007723107807,68,2477,1.0,0.5721928020268088
2022-08-24,-0.032915875757643515,-0.07947454725988196,33,2535,1.0,0.4284465644308179
2022-08-25,-0.008227391041776347,-0.020691010640871366,58,2546,1.0,0.6666167932168037
2022-08-26,-0.05941606791800648,-0.06764233482901609,40,2560,1.0,0.3973388342121947
2022-08-29,-0.031327438015271755,-0.03484550841920668,60,2544,1.0,0.6831545689781102
2022-08-30,-0.022126896058201492,-0.019767569266477866,35,2561,1.0,0.3096613508697421
2022-08-31,-0.15245844072341264,-0.16546217646577227,32,2609,1.0,0.3611356067407371
2022-09-01,-0.06500234724813102,-0.058782607396045086,43,2611,1.0,0.3505021777099671
2022-09-02,-0.10099895110684592,-0.10501009975727396,61,2592,1.0,0.432185501050856
2022-09-05,0.004527653534387915,-0.004562424688883543,54,2600,1.0,0.3241026030421705
2022-09-06,-0.046525341817027055,-0.049316573099464356,61,2568,1.0,0.48887857767173
2022-09-07,-0.0504204227472249,-0.04804437506311306,58,2564,1.0,0.4042688359538315
2022-09-08,-0.10061937392664959,-0.09749127017739993,41,2584,1.0,0.3667024338727248
2022-09-09,-0.055277243606780734,-0.08237470806502675,36,2586,1.0,0.3088066335289615
2022-09-13,-0.05232884573548132,-0.0561108200545321,46,2591,1.0,0.4325509679975066
2022-09-14,-0.07866955219962328,-0.08851926440155611,34,2602,1.0,0.4183116594809116
2022-09-15,-0.0871614558070391,-0.08755818811510535,27,2637,1.0,0.2922191528037045
2022-09-16,-0.048461040520211975,-0.06246731402642181,25,2679,1.0,0.2956364640744266
2022-09-19,-0.09449596839830643,-0.10430692633864802,34,2695,1.0,0.379917973890642
2022-09-20,-0.04720601320457657,-0.04857570571398,58,2676,1.0,0.4672862294112884
2022-09-21,-0.05119758738305232,-0.05168969606211894,43,2668,1.0,0.3969489326612168
2022-09-22,-0.06893551107976954,-0.06394697254704702,38,2674,1.0,0.3016588843484182
2022-09-23,-0.1496093890427859,-0.14600774611276618,22,2716,1.0,0.1767293616349028
2022-09-26,-0.138517457560262,-0.17259995544058365,38,2740,1.0,0.3243708635583854
2022-09-27,-0.04698265535601588,-0.051934037905011096,70,2702,1.0,0.5875369533475172
2022-09-28,-0.1562370871765862,-0.15201976068897752,32,2758,1.0,0.3890529251411147
2022-09-29,-0.12923528149509053,-0.12097348407783408,20,2772,1.0,0.2382454837799068
2022-09-30,-0.049344633306098354,-0.0875046843476924,35,2788,1.0,0.5355975411441742
2022-10-10,-0.03508610340164517,-0.07341141327546895,30,2832,1.0,0.3427788170530138
2022-10-11,-0.006744183111904209,-0.04194168625310098,49,2820,1.0,0.3759409225329161
2022-10-12,0.01306555621607508,-0.007176586442966482,76,2779,1.0,0.7122824727590288
2022-10-13,0.03270174551418818,0.012630095840822475,68,2762,1.0,0.5514172269935808
2022-10-14,-0.016879387918046725,-0.03796058199253696,96,2722,1.0,0.5861619978974393
2022-10-17,-0.027899024235512576,-0.04590485431598454,85,2714,1.0,0.608557983716969
2022-10-18,-0.035769389101357844,-0.04542263345353414,67,2708,1.0,0.4632279136749198
2022-10-19,-0.04890531861154185,-0.062040721882655976,51,2718,1.0,0.4048921207798809
2022-10-20,-0.004994649113751706,-0.011566235058738293,48,2717,1.0,0.4280084367901842
2022-10-21,-0.05264979160218633,-0.047306866580641344,51,2714,1.0,0.4563977491234039
2022-10-24,-0.039818056345237655,-0.03941094517201315,34,2741,1.0,0.2186662322804469
2022-10-25,-0.08042062876952134,-0.07673744591214259,52,2751,1.0,0.5014974964685198
2022-10-26,0.0029869647062922486,0.01740471223767636,77,2715,1.0,0.3106486764224063
2022-10-27,-0.03130901660166737,-0.03130901660166737,46,2725,1.0,0.3587814032830969
2022-10-28,-0.09073308849035161,-0.10593311740576497,21,2784,1.0,0.1494087296055373
2022-10-31,-0.014334454219739556,-0.018902113956322693,73,2768,1.0,0.5460669313728629
2022-11-01,0.02042335775235187,0.021200278372156427,82,2733,1.0,0.478983807399106
2022-11-02,-0.03349550031675803,-0.04278202758713669,82,2700,1.0,0.5286490325901623
2022-11-03,0.0023759619786927477,-0.005382602092467784,40,2699,1.0,0.2633318662428401
2022-11-04,-0.03793377801707141,-0.04509986873152003,69,2673,1.0,0.5751459347185169
2022-11-07,-0.013079538820918037,-0.009976631327897452,58,2667,1.0,0.5587915224722898
2022-11-08,-0.052993311079720926,-0.05414121923302666,38,2674,1.0,0.3925323646534989
2022-11-09,-0.02823961977076456,-0.03985700204715172,43,2664,1.0,0.477074175183252
2022-11-10,-0.07757276404990356,-0.09756765607422596,57,2666,1.0,0.6427595579883133
2022-11-11,0.013083112887232712,-0.01616144111938328,59,2668,1.0,0.3619759319916178
2022-11-14,0.044670333569341844,0.02838445757718905,64,2672,1.0,0.4499236661943708
2022-11-15,-4.699642857892202e-05,-0.0015688709396137965,83,2647,1.0,0.5587264752442097
2022-11-16,-0.03598912554844502,-0.08640484720612523,40,2647,1.0,0.3014670664859589
2022-11-17,-0.04652862086957403,-0.0764742954799519,59,2635,1.0,0.5339201715637668
2022-11-18,0.010337312180210308,-0.0011715804520521095,47,2651,1.0,0.3177902334632329
2022-11-21,-0.01977842427095302,-0.05867071231923087,53,2646,1.0,0.4921455899869875
2022-11-22,0.013028812438790525,-0.009342717576294034,41,2675,1.0,0.2488696386769374
2022-11-23,-0.023819772858128044,-0.06720091588130112,44,2684,1.0,0.488040116735255
2022-11-24,-0.0024303336718857135,-0.049055933252004046,46,2682,1.0,0.3178679065439512
2022-11-25,0.035140909887714976,-0.004008496567776791,35,2710,1.0,0.4200564718187923
2022-11-28,-0.0021462767781079937,-0.036751419563896146,38,2713,1.0,0.5016037595751709
2022-11-29,-0.021987782665791003,-0.02103491497947446,96,2688,1.0,0.7407660751580241
2022-11-30,-0.05801154987360703,-0.08411570757936519,49,2690,1.0,0.3676513328044707
2022-12-01,0.037561229805432375,0.031417335004393546,58,2683,1.0,0.4256373290876271
2022-12-02,0.013323241500454365,-0.008926666531401756,57,2674,1.0,0.4773262580943361
2022-12-05,0.015826913425609608,-0.007862951784904447,53,2660,1.0,0.4278987420777998
2022-12-06,0.025706504309669264,0.015777380024742754,31,2659,1.0,0.297238184347236
2022-12-07,-0.018446909337671125,-0.0343162917868892,49,2658,1.0,0.4898481390064115
2022-12-08,-0.059875246808850396,-0.07949494544754623,48,2670,1.0,0.4601718791433902
2022-12-09,-0.049300808399126816,-0.06610920241582473,40,2667,1.0,0.3063521165331846
2022-12-12,-0.037272017600836656,-0.04799199668648113,45,2671,1.0,0.3951669553656456
2022-12-13,-0.052042582626751765,-0.06642995864460947,57,2686,1.0,0.5948574006622143
2022-12-14,0.024992791835203726,0.02580703384444085,46,2692,1.0,0.4383591728721892
2022-12-15,-0.07189307111045688,-0.06095121848552243,33,2686,1.0,0.297898453157213
2022-12-16,-0.1096551190310593,-0.11551284207907536,37,2705,1.0,0.381625464783868
2022-12-19,-0.08793505602198029,-0.09976461984564393,23,2742,1.0,0.293096491353432
2022-12-20,-0.057487479071711256,-0.06764792239647327,25,2748,1.0,0.3116873623322884
2022-12-21,-0.1417821366122572,-0.14100878248280732,25,2759,1.0,0.2805516322210523
2022-12-22,-0.12634882630505134,-0.1564179325038268,33,2788,1.0,0.3558859660155947
2022-12-23,-0.05151329371511594,-0.06582415395267596,37,2788,1.0,0.3213163917268797
2022-12-26,-0.010726818761866194,-0.011020117948215141,60,2760,1.0,0.4507288312377874
2022-12-27,-0.06361216968361404,-0.08567392058626451,46,2759,1.0,0.4970684890708834
2022-12-28,-0.09843146855119225,-0.12128092053668725,36,2776,1.0,0.4287118000343327
2022-12-29,-0.108864324452501,-0.10737268840534087,36,2779,1.0,0.5151044904315035
2022-12-30,-0.13572200413917967,-0.15363123896507075,45,2767,1.0,0.5737304208662934
2023-01-03,-0.06497164730579004,-0.07132939722743878,96,2733,1.0,0.6712003254182206
2023-01-04,-0.07451293254712858,-0.0761745549344048,47,2727,1.0,0.3833974305781074
2023-01-05,-0.03333264624795135,-0.04479244762194016,41,2719,1.0,0.3233851480927816
2023-01-06,-0.09561007094995337,-0.10442088284608461,31,2736,1.0,0.2001056323626711
2023-01-09,-0.03143737958164738,-0.041088771126683556,40,2735,1.0,0.2932277787875241
2023-01-10,-0.05478470071834664,-0.06346859803019725,36,2745,1.0,0.4050015315864509
2023-01-11,-0.11760549601643523,-0.11727501657759928,28,2759,1.0,0.3575518406142891
2023-01-12,-0.07354247961378546,-0.08045736575146112,32,2755,1.0,0.3477527948926302
2023-01-13,-0.05290066330405942,-0.05723244534711105,33,2745,1.0,0.3375683779435681
2023-01-16,-0.04730849956533019,-0.052840972632904035,41,2733,1.0,0.4637416602583721
2023-01-17,-0.10277180032242594,-0.1200870119877423,33,2742,1.0,0.3848979590326949
2023-01-18,-0.08384973807749364,-0.09812180379929072,35,2735,1.0,0.4334534672879056
2023-01-19,-0.07211686053659228,-0.08263144920001073,29,2723,1.0,0.2957906883600871
2023-01-20,-0.04722328776403764,-0.06726457106298743,25,2711,1.0,0.330170039189215
2023-01-30,0.0005335461388532164,-0.021052191107431135,82,2687,1.0,0.7278497271845771
2023-01-31,-0.020424175859364735,-0.04864716108456828,41,2679,1.0,0.4510960369229541
2023-02-01,-0.022504229454468186,-0.04127020604008721,71,2654,1.0,0.7813290334821114
2023-02-02,-0.010991384565970172,-0.05992437686769103,49,2640,1.0,0.3879491391765051
2023-02-03,-0.0021978583663418948,-0.05185352931134242,39,2643,1.0,0.4101117247074904
2023-02-06,0.020993062107126495,-0.02483839657633323,37,2653,1.0,0.4716765736160387
2023-02-07,0.010174633963126557,-0.05046986034386249,41,2643,1.0,0.531291101561654
2023-02-08,0.01876370423992214,-0.03980554569347053,31,2656,1.0,0.3738117769306988
2023-02-09,0.004994761183863318,-0.04120201002930884,32,2638,1.0,0.4061308497152358
2023-02-10,-0.009217266508975093,-0.017065723815182426,21,2642,1.0,0.2910173499863889
2023-02-13,-0.031209880747164444,-0.03344037182822454,41,2636,1.0,0.5666884871961885
2023-02-14,-0.03364703449861541,-0.033560573022657754,23,2641,1.0,0.1903262147717341
2023-02-15,-0.08214488444127532,-0.08672449845359739,35,2633,1.0,0.4781278222780732
2023-02-16,-0.04422753822563571,-0.07802291478547357,19,2674,1.0,0.1054783419778207
2023-02-17,-0.06082051196693475,-0.08254679699073002,27,2679,1.0,0.3560561668589077
2023-02-20,0.002737774712320732,-0.0025330413999900686,37,2670,1.0,0.3771641372668939
2023-02-21,-0.02218975751676453,-0.030668438692211364,16,2662,1.0,0.2320336994449134
2023-02-22,-0.06163374179206281,-0.054983187768117114,24,2667,1.0,0.4886925116119762
2023-02-23,-0.09319350310853006,-0.08742168039341622,22,2669,1.0,0.4162307296973895
2023-02-24,-0.03451152502437962,-0.03451152502437962,14,2676,1.0,0.2660778995172564
2023-02-27,-0.06592548085984938,-0.09980574946936956,16,2699,1.0,0.1266751724518103
2023-02-28,-0.009023671588570925,-0.0064224383275200865,23,2689,1.0,0.4543133574425628
2023-03-01,0.03783008868143906,0.041397310878223806,28,2676,1.0,0.3610583088471442
2023-03-02,-0.03946526297253266,-0.033957882517088915,24,2681,1.0,0.3654750779625116
2023-03-03,0.05474424053951148,-0.012501235356556034,19,2675,1.0,0.2712029768143444
2023-03-06,0.12458251884429108,0.08136917016807628,19,2681,1.0,0.3372387462114763
2023-03-07,-0.014368178924080172,-0.11988860226653149,19,2716,1.0,0.4132727810107707
2023-03-08,0.07966282885019652,0.037178012090111706,23,2705,1.0,0.5184268291816788
2023-03-09,0.05117792572615691,0.02859220091941876,27,2705,1.0,0.6178862001519247
2023-03-10,0.0049382979384872926,-0.045824197838872024,20,2728,1.0,0.3830515761724657
2023-03-13,0.05700288391349006,0.026711860897821252,33,2729,1.0,0.4558888411631819
2023-03-14,-0.0029831299550672624,-0.05990647690018036,19,2749,1.0,0.4188827710471647
2023-03-15,0.0400610336070986,0.02528034874648931,29,2735,1.0,0.5496668724677052
2023-03-16,-0.027298334121122446,-0.05511686838022961,18,2755,1.0,0.4978499392987549
2023-03-17,0.09298752214428616,0.09873509707294928,32,2748,1.0,0.6043082968562624
2023-03-20,0.051079365136958994,0.0646053345602908,21,2759,1.0,0.4167331255869324
2023-03-21,-0.0017909395454136605,0.002359223120431478,35,2736,1.0,0.7084374621920033
2023-03-22,0.09005542777436039,0.1052915498069972,29,2730,1.0,0.2468792443309024
2023-03-23,0.03666713772215349,0.04626033023328513,20,2734,1.0,0.268660651522971
2023-03-24,0.07176374208754373,0.0943379411075698,20,2726,1.0,0.2177012260450844
2023-03-27,0.020520606655092963,0.004621532611119028,36,2720,1.0,0.4729251688294564
2023-03-28,0.0097139677064264,-0.006585493485115029,24,2740,1.0,0.0718567993844754
2023-03-29,0.06765475570614454,0.054449051888361306,17,2741,1.0,0.0940112331879355
2023-03-30,-0.0238658215011429,-0.039077763859781484,19,2751,1.0,0.343975337377117
2023-03-31,0.048563871366650954,0.045517730609907686,30,2734,1.0,0.2959821831410879
2023-04-03,9.10608611826777e-05,-0.0055958017398198764,41,2712,1.0,0.4041023384829212
2023-04-04,0.014657039818749837,0.01924599840510014,24,2725,1.0,0.366463738708041
2023-04-06,-0.11606346915123852,-0.11606346915123852,29,2731,1.0,0.3684756060685005
2023-04-07,0.012887622757561619,0.003279607210822384,45,2714,1.0,0.4502914779942639
2023-04-10,0.01910381769724126,0.01154653905913939,18,2732,1.0,0.1069973008371635
2023-04-11,0.03730515483003118,0.0243594145309943,30,2734,1.0,0.4192275666136635
2023-04-12,0.02078881885448331,0.016072852214084183,52,2726,1.0,0.5028123323513871
2023-04-13,0.0044434859927566656,0.01842875894282029,29,2729,1.0,0.2754388478108259
2023-04-14,-0.04433369385655034,-0.042870851246972985,31,2726,1.0,0.256413244873605
2023-04-17,-0.01407486709723179,-0.01407486709723179,33,2729,1.0,0.2138955450550537
2023-04-18,0.015544745105599795,0.015544745105599795,17,2742,1.0,0.168118221692656
2023-04-19,-0.026830936894020878,-0.026830936894020878,27,2745,1.0,0.2615963915983815
2023-04-20,-0.05241848666806728,-0.05241848666806728,33,2747,1.0,0.2755021895929276
2023-04-21,-0.02615046326723897,-0.02808746307149501,11,2787,1.0,0.0295878600222207
2023-04-24,-0.08986131226846836,-0.11776586719979396,34,2787,1.0,0.4906289849271654
2023-04-25,-0.024727858699353678,-0.03593432888459733,26,2827,1.0,0.3568678523465545
2023-04-26,-0.02720502806688796,-0.03257080687635433,49,2810,1.0,0.4742993443807109
2023-04-27,-0.08336131866945161,-0.08403418602488663,32,2805,1.0,0.1956411778948591
2023-04-28,0.018846930009824313,0.021763375087039537,91,2765,1.0,0.4298374145097127
2023-05-04,-0.04119951598357366,-0.04067366458008903,82,2737,1.0,0.5816479534756203
2023-05-05,-0.0540985405296942,-0.06152620872162898,39,2761,1.0,0.3709491363194268
2023-05-08,-0.045647200538428176,-0.03826746275139591,57,2752,1.0,0.5756293093551663
2023-05-09,-0.10751546637714891,-0.10751546637714891,24,2781,1.0,0.050780904452526
2023-05-10,-0.032508669069317146,-0.033190947188887855,35,2776,1.0,0.249439116657292
2023-05-11,-0.09679808327767986,-0.10172792951887158,47,2771,1.0,0.3968897986391136
2023-05-12,-0.007436819090389034,-0.035628170855735886,24,2788,1.0,0.1435740143550821
2023-05-15,0.015369765648613015,0.015369765648613015,37,2772,1.0,0.3746785440070559
2023-05-16,0.01876799802595875,-0.0006753057126192147,24,2790,1.0,0.3817263326272917
2023-05-17,0.053686730577852886,0.04509839202180795,41,2777,1.0,0.5821665170418289
2023-05-18,0.12257451968691212,0.0958255343013208,44,2769,1.0,0.4417367154049691
2023-05-19,0.10101660196760093,0.08380085507059815,28,2770,1.0,0.2873145463447501
2023-05-22,0.03533420528116067,0.02646544175342235,36,2765,1.0,0.5549940134193149
2023-05-23,-0.034836244208530195,-0.06043330067910077,23,2790,1.0,0.4745595837113996
2023-05-24,-0.015913734104096505,-0.015366978530829953,41,2790,1.0,0.8224055149890248
2023-05-25,0.002930756593157032,0.0024877086830575428,45,2780,1.0,0.732585945260636
2023-05-26,-0.0008230185190113216,-0.018139575880514375,47,2773,1.0,0.5324502293440503
2023-05-29,0.002702053857127917,-0.00013266188009540656,38,2782,1.0,0.5200684024594594
2023-05-30,-0.03780082539836703,-0.040700193694137694,40,2766,1.0,0.5994859792582921
2023-05-31,-0.06273109951835758,-0.06217974097708259,43,2780,1.0,0.4847370904710315
2023-06-01,-0.04187693465192001,-0.05822940241901159,42,2771,1.0,0.5129078411915889
2023-06-02,-0.006858139188808454,-0.017048942438269744,51,2759,1.0,0.4165495272295066
2023-06-05,-0.02408915541728183,-0.024263596111547738,45,2763,1.0,0.4551851502887037
2023-06-06,-0.06964765250489305,-0.06962156392667002,36,2787,1.0,0.4580721703177771
2023-06-07,-0.09214206617926643,-0.09263696488060395,55,2786,1.0,0.6955835944051407
2023-06-08,-0.10911484143351413,-0.10777211226933459,31,2801,1.0,0.3542359554369017
2023-06-09,-0.021953132254736368,-0.03391266547234234,64,2796,1.0,0.7473555345792675
2023-06-12,0.015396020999875127,0.007973345543867683,60,2789,1.0,0.6796391841314524
2023-06-13,-0.07811738445845898,-0.07733420918815842,45,2787,1.0,0.4883913293974358
2023-06-14,-0.07088856552860623,-0.06915276647048545,48,2779,1.0,0.457064221904404
2023-06-15,-0.01566314463524962,-0.061420834029030195,40,2776,1.0,0.3804613683609864
2023-06-16,-0.07259793811747683,-0.07415882689947174,50,2762,1.0,0.3877282359033709
2023-06-19,-0.09848513500651239,-0.10851016837510516,44,2775,1.0,0.5418578514027167
2023-06-20,-0.04319457544653079,-0.0499619978645208,39,2784,1.0,0.3505002528981771
2023-06-21,-0.02903672209339927,-0.026947845603035817,36,2804,1.0,0.3088558904626396
2023-06-26,-0.06738159147416128,-0.06685862436225276,32,2845,1.0,0.4862936623500691
2023-06-27,-0.019400014842541433,-0.016304313453764645,56,2813,1.0,0.660081030689844
2023-06-28,-0.0738931982069285,-0.06746822026124145,32,2826,1.0,0.4363296541640517
2023-06-29,-0.10835214734204462,-0.10402825295999675,53,2807,1.0,0.5678627250997857
2023-06-30,-0.056856479372368166,-0.059756934529288465,50,2791,1.0,0.4482059822534115
2023-07-03,0.011033603181705827,-0.010105662617099245,42,2773,1.0,0.4582159995385524
2023-07-04,-0.034972475714747674,-0.05651246443535041,48,2768,1.0,0.4427993110319078
2023-07-05,0.0029246568358393963,-0.014146541580576138,26,2776,1.0,0.2447640266609095
2023-07-06,0.015304244237111315,0.003304314817026817,32,2773,1.0,0.5006320008215582
2023-07-07,0.0010209024610938764,-0.01580394349276253,23,2787,1.0,0.3445389763719551
2023-07-10,-0.04665713973225407,-0.0512880151013258,33,2790,1.0,0.6206434299251775
2023-07-11,-0.05665645133577639,-0.06565672467821318,36,2776,1.0,0.4569954143485798
2023-07-12,-0.1099363270656584,-0.11076525577858506,31,2794,1.0,0.5050655364510914
2023-07-13,-0.06889609300610357,-0.07877298801268667,39,2778,1.0,0.5886912498503555
2023-07-14,-0.04225312222806902,-0.042380680815458364,41,2775,1.0,0.5860913071549493
2023-07-17,-0.03240363978479391,-0.02390597165260063,28,2786,1.0,0.2039121972655328
2023-07-18,-0.029607428775258404,-0.060217266963235816,18,2788,1.0,0.0989515692136486
2023-07-19,0.07617100211208908,0.06711853460577173,20,2797,1.0,0.2973821771888169
2023-07-20,-0.0029723143821530004,-0.01964270396093177,29,2809,1.0,0.8341819145084931
2023-07-21,0.003919666472816316,-0.016071482705314638,33,2807,1.0,0.5580955683144432
2023-07-24,-0.0012444371664482139,0.014095249700269562,24,2816,1.0,0.1725412843296445
2023-07-25,0.03853186031783111,0.02593294246262809,60,2786,1.0,0.88100226632389
2023-07-26,0.002580540504898976,0.012454976191190195,38,2806,1.0,0.5799399424324077
2023-07-27,-0.0733497612299209,-0.07486071258313631,24,2819,1.0,0.2952935092489604
2023-07-28,0.048697026556538583,0.027359113276622195,47,2804,1.0,0.5299048844407493
2023-07-31,-0.031295665745283474,-0.03168474109199926,46,2780,1.0,0.6346553056563105
2023-08-01,-0.05109717867938354,-0.07677164069113389,33,2784,1.0,0.2534450476569093
2023-08-02,-0.03189718902563028,-0.02789397933536544,25,2786,1.0,0.3299835520865948
2023-08-03,-0.06685105436609862,-0.06982426738022043,23,2781,1.0,0.2109032953643078
2023-08-04,-0.008855596486375093,-0.021753151111811066,19,2780,1.0,0.2046467951350531
2023-08-07,-0.051858883172648945,-0.051858883172648945,29,2796,1.0,0.9604427162609352
2023-08-08,-0.05284409427282094,-0.052523472524499334,32,2806,1.0,0.4168699478642433
