trade_date,limit_up_count,max_lianban,fengban_ratio,prev_limit_premium,promotion_rate,sentiment_score,pct_rank,stage
2021-10-18,74,8.0,0.8809523809523809,3.70408275862069,0.2413793103448276,0.6028336360999874,0.7368837419603641,高潮
2021-10-19,67,9.0,0.8072289156626506,2.964414864864865,0.12162162162162163,0.08313441534374647,0.6026527322216143,中性
2021-10-20,49,10.0,0.7424242424242424,1.7277333333333333,0.14925373134328357,-0.26669992940118403,0.5122954342674746,中性
2021-10-21,41,11.0,0.640625,2.071126530612245,0.22448979591836735,-0.3150840896281981,0.4997984852184018,中性
2021-10-22,41,5.0,0.7192982456140351,0.7623073170731707,0.17073170731707318,-0.6794861307614488,0.40567855588504564,中性
2021-10-25,63,6.0,0.7411764705882353,3.383041463414634,0.1951219512195122,-0.019516768300419995,0.5761393731840853,中性
2021-10-26,31,7.0,0.5254237288135594,1.9859349206349206,0.06349206349206349,-1.2008553075280541,0.2710162199627308,回暖
2021-10-27,42,8.0,0.8936170212765957,2.5997387096774194,0.1935483870967742,0.10909385976708356,0.6093576921254042,中性
2021-10-28,39,9.0,0.7222222222222222,0.8321571428571429,0.09523809523809523,-0.6527031327654497,0.4125962281101501,中性
2021-10-29,66,10.0,0.7857142857142857,1.518225641025641,0.1794871794871795,0.07001759974419955,0.5992648429730562,中性
2021-11-01,89,3.0,0.7355371900826446,3.3468939393939396,0.21212121212121213,0.11683306649660082,0.6113566205293538,中性
2021-11-02,44,3.0,0.7457627118644068,1.1453101123595504,0.10112359550561797,-0.7998713888536605,0.3745847344860773,中性
2021-11-03,46,4.0,0.7931034482758621,0.8222477272727272,0.06818181818181818,-0.7295882461834161,0.3927378831371593,中性
2021-11-04,96,5.0,0.8648648648648649,4.098591304347826,0.2391304347826087,0.7237742293153487,0.7681209986221664,高潮
2021-11-05,49,4.0,0.765625,0.7133072916666666,0.16666666666666666,-0.5627854263347077,0.435820708820411,中性
2021-11-08,56,4.0,0.7466666666666667,2.2659469387755102,0.20408163265306123,-0.2740922391312915,0.5103861044864332,中性
2021-11-09,59,5.0,0.7564102564102564,3.3297910714285712,0.23214285714285715,0.008074055596837878,0.5832656954938701,中性
2021-11-10,47,6.0,0.7230769230769231,2.498096551724138,0.1694915254237288,-0.3790256934451838,0.38455486150242807,中性
2021-11-11,70,7.0,0.7692307692307693,3.1311347826086955,0.2127659574468085,0.18788318933343043,0.5589566254562391,中性
2021-11-12,79,6.0,0.797979797979798,2.71158,0.14285714285714285,0.09047280330930825,0.5289896525156108,中性
2021-11-15,78,7.0,0.7647058823529411,2.8669269230769228,0.17721518987341772,0.14312568234568485,0.5451875905972702,中性
2021-11-16,62,4.0,0.7948717948717948,0.584076923076923,0.14102564102564102,-0.4602288943357147,0.35957380739618167,中性
2021-11-17,94,5.0,0.8785046728971962,1.9408311475409836,0.1774193548387097,0.354049747985307,0.6100754945009117,中性
2021-11-18,53,6.0,0.7464788732394366,1.4996723404255319,0.13829787234042554,-0.4645936434367555,0.3582310520336156,中性
2021-11-19,69,7.0,0.7931034482758621,1.8097415094339622,0.1509433962264151,-0.0764850050240335,0.4776273663286646,中性
2021-11-22,85,8.0,0.8585858585858586,3.731668115942029,0.2028985507246377,0.640644107998193,0.6982423294964745,高潮
2021-11-23,56,9.0,0.7088607594936709,2.448981176470588,0.15294117647058825,-0.2265694993970095,0.4314559243987548,中性
2021-11-24,77,10.0,0.8279569892473119,2.375805357142857,0.17857142857142858,0.36886231325640567,0.6146323776093555,中性
2021-11-25,59,11.0,0.7763157894736842,1.023988157894737,0.16883116883116883,-0.07578439899301621,0.4778428981916462,中性
2021-11-26,53,5.0,0.6973684210526315,1.5292796610169492,0.1694915254237288,-0.5804753150717196,0.322581640713761,回暖
2021-11-29,71,6.0,0.7888888888888889,2.712598113207547,0.16981132075471697,0.02378389131226131,0.5084737208698767,中性
2021-11-30,73,7.0,0.7087378640776699,4.014340845070422,0.2112676056338028,0.16045395704110788,0.5505183973017722,中性
2021-12-01,88,8.0,0.8888888888888888,2.9470013698630138,0.2054794520547945,0.6472967489513687,0.7002889234949642,高潮
2021-12-02,54,5.0,0.7105263157894737,1.3546704545454544,0.19318181818181818,-0.5137334641228126,0.3431138583039681,回暖
2021-12-03,56,6.0,0.6829268292682927,0.13010370370370372,0.2037037037037037,-0.630895910583982,0.3070704341264863,回暖
2021-12-06,40,6.0,0.5882352941176471,0.8156454545454546,0.125,-1.1131218685563398,0.15872021374805886,回暖
2021-12-07,52,6.0,0.7761194029850746,1.910095,0.275,-0.08271209475606965,0.4757116873429292,中性
2021-12-08,82,7.0,0.803921568627451,2.548921153846154,0.21153846153846154,0.29481147927232976,0.5918516513561791,中性
2021-12-09,68,8.0,0.6938775510204082,1.7966487804878049,0.1951219512195122,-0.1943899642832698,0.44135551824449354,中性
2021-12-10,68,9.0,0.7555555555555555,2.7834544117647058,0.22058823529411764,0.18376687119795374,0.5576902964823419,中性
2021-12-13,80,10.0,0.7272727272727273,3.3795588235294116,0.27941176470588236,0.5103249464694121,0.6581514218779452,高潮
2021-12-14,91,11.0,0.7913043478260869,4.27760125,0.3625,1.130383993246196,0.8489041068303518,高潮
2021-12-15,80,12.0,0.6722689075630253,1.9602775280898876,0.24175824175824176,0.21809142298565506,0.5682497753695986,中性
2021-12-16,90,13.0,0.7964601769911505,4.141875000000001,0.375,1.2369522607375316,0.8816883767484657,过热
2021-12-17,87,14.0,0.8055555555555556,3.1293522222222223,0.35555555555555557,1.1013738635564654,0.8399795372141201,高潮
2021-12-20,100,15.0,0.7633587786259542,3.793787356321839,0.4942528735632184,1.5705013428735395,0.9843001897872308,过热
2021-12-21,137,16.0,0.85625,4.2471440000000005,0.51,2.2900724169361757,1.0,过热
2021-12-22,79,13.0,0.6076923076923076,-0.3024286764705883,0.19708029197080293,-0.31501766393380326,0.33528848448530674,回暖
2021-12-23,71,5.0,0.7717391304347826,-0.3728,0.189873417721519,-0.4558549372267334,0.29935262258979894,回暖
2021-12-24,54,6.0,0.72,-0.285556338028169,0.11267605633802817,-0.8625314256138564,0.19558556021254603,回暖
2021-12-27,64,4.0,0.7032967032967034,1.2835277777777776,0.25925925925925924,-0.3899917680936015,0.31615818616419344,回暖
2021-12-28,62,5.0,0.7948717948717948,1.2911859375,0.1875,-0.2915477582953693,0.34127703615208843,回暖
2021-12-29,65,6.0,0.7831325301204819,3.064968852459016,0.3064516129032258,0.24137366853295378,0.47725659857820146,中性
2021-12-30,87,7.0,0.8055555555555556,4.426375384615385,0.4153846153846154,0.9848166218469354,0.6669525694872093,高潮
2021-12-31,59,8.0,0.6555555555555556,1.695089534883721,0.2413793103448276,-0.3400778303252508,0.32889416388064396,回暖
2022-01-04,94,9.0,0.7014925373134329,5.5599118644067795,0.4406779661016949,1.0990778342661103,0.6961073170444729,高潮
2022-01-05,48,10.0,0.5581395348837209,1.3550404255319148,0.23404255319148937,-0.644687761415102,0.25117027616466026,回暖
2022-01-06,83,6.0,0.7345132743362832,2.6539145833333335,0.3125,0.27644930955627467,0.48620645512000477,中性
2022-01-07,44,7.0,0.5365853658536586,-0.3919301204819278,0.18072289156626506,-1.2133941336690592,0.10605987197566258,冰点
2022-01-10,71,6.0,0.8554216867469879,2.873293181818182,0.38636363636363635,0.6244351126299096,0.5749980758924529,中性
2022-01-11,58,7.0,0.7073170731707317,1.5590309859154932,0.16901408450704225,-0.4471171566498546,0.3015821437154379,回暖
2022-01-12,94,8.0,0.7966101694915254,3.8936172413793106,0.3620689655172414,0.9062861782689184,0.6469148400635294,中性
2022-01-13,58,9.0,0.6444444444444445,3.6459553191489364,0.2978723404255319,0.049903301468150474,0.42840126002296164,中性
2022-01-14,76,10.0,0.7169811320754716,3.995394827586207,0.3275862068965517,0.575226095420825,0.5624419648211937,中性
2022-01-17,112,11.0,0.835820895522388,4.686646666666666,0.3684210526315789,1.4559582754404237,0.7871684825114685,高潮
2022-01-18,43,12.0,0.5,-0.23756785714285714,0.16071428571428573,-1.0561046076080731,0.14619367003905637,冰点
2022-01-19,58,13.0,0.7733333333333333,1.9736767441860465,0.3488372093023256,0.4682968973267897,0.535158044837083,中性
2022-01-20,43,14.0,0.6323529411764706,2.7372172413793106,0.3103448275862069,0.03788030970235083,0.42533348853346425,中性
2022-01-21,49,15.0,0.6805555555555556,-1.1270581395348838,0.2558139534883721,-0.31301201843906246,0.3358002424725581,回暖
2022-01-24,56,16.0,0.7777777777777778,1.0396632653061224,0.2857142857142857,0.3574085361170537,0.5068639097613205,中性
2022-01-25,28,17.0,0.6829268292682927,-0.5881428571428572,0.19642857142857142,-0.496866395360067,0.28888819040395625,回暖
2022-01-26,52,4.0,0.7323943661971831,0.023567857142857092,0.35714285714285715,-0.37490870063772136,0.32000676272622164,回暖
2022-01-27,14,3.0,0.5384615384615384,-3.161553846153846,0.07692307692307693,-2.2376409656544327,0.0,冰点
2022-01-28,56,3.0,0.7777777777777778,1.878585714285714,0.2857142857142857,-0.19781134042716786,0.45052092587630654,中性
2022-02-07,86,4.0,0.7678571428571429,2.069651785714286,0.17857142857142858,-0.057235475232774724,0.4815687977965826,中性
2022-02-08,74,5.0,0.7872340425531915,3.962142857142857,0.2441860465116279,0.27640865019912797,0.5552581189260493,中性
2022-02-09,96,6.0,0.8347826086956521,4.269187837837838,0.33783783783783783,0.9039503830557092,0.6938582642597899,高潮
2022-02-10,55,7.0,0.6875,2.206290625,0.20833333333333334,-0.33968489233757815,0.419186444224724,中性
2022-02-11,51,8.0,0.75,2.235192727272727,0.2909090909090909,-0.0037124456339354683,0.493390003132733,中性
2022-02-14,84,6.0,0.75,1.6587529411764705,0.3137254901960784,0.2231619161331882,0.5434979367840705,中性
2022-02-15,57,4.0,0.6477272727272727,0.7408654761904762,0.15476190476190477,-0.8545952366274013,0.30546229678427617,回暖
2022-02-16,72,5.0,0.7128712871287128,3.7282333333333333,0.2807017543859649,0.12655639665956292,0.5221614449811485,中性
2022-02-17,45,4.0,0.5172413793103449,0.17315555555555548,0.16666666666666666,-1.3190573317573322,0.20288025240933366,回暖
2022-02-18,52,5.0,0.7323943661971831,1.7818422222222223,0.26666666666666666,-0.2859092699798568,0.43106343771209726,中性
2022-02-21,101,6.0,0.8559322033898306,7.362490384615385,0.6153846153846154,1.943391465845633,0.9234313390013696,过热
2022-02-22,50,7.0,0.6756756756756757,2.628023,0.27722772277227725,-0.22315649733940882,0.44492314289611734,中性
2022-02-23,89,6.0,0.8018018018018018,4.177188,0.48,1.0253814780602457,0.7206777832407061,高潮
2022-02-24,38,7.0,0.5,-0.13406741573033712,0.16853932584269662,-1.30578802577662,0.20581093835596043,回暖
2022-02-25,60,8.0,0.7058823529411765,2.696513157894737,0.3684210526315789,0.19772663957465603,0.5378802497952403,中性
2022-02-28,45,9.0,0.6716417910447762,0.8364118644067797,0.18333333333333332,-0.5912647316591746,0.3636220084790915,中性
2022-03-01,53,10.0,0.7681159420289855,3.42852,0.26666666666666666,0.2480661199744382,0.5489983299708409,中性
2022-03-02,64,11.0,0.8311688311688312,3.7378132075471697,0.33962264150943394,0.7531171346443551,0.6605449257893561,高潮
2022-03-03,76,12.0,0.76,5.1615078125,0.46875,1.2024975883410058,0.759796008118143,高潮
2022-03-04,45,13.0,0.6428571428571429,-1.6138276315789475,0.19736842105263158,-0.7136356334663294,0.33659492185349366,回暖
2022-03-07,52,7.0,0.7323943661971831,3.5103000000000004,0.35555555555555557,0.18615571650364782,0.53532467215742,中性
2022-03-08,21,6.0,0.38181818181818183,-3.3681115384615383,0.15384615384615385,-2.1941956696268545,0.009595416572663046,冰点
2022-03-09,46,4.0,0.6666666666666666,6.429909523809523,0.5238095238095238,0.49086590506616046,0.6026235850555168,中性
2022-03-10,84,5.0,0.6829268292682927,3.2239586956521737,0.41304347826086957,0.39000712218891986,0.5803477088339676,中性
2022-03-11,69,6.0,0.7840909090909091,2.2392285714285713,0.15476190476190477,-0.1281051577244343,0.4659163753698101,中性
2022-03-14,42,4.0,0.6268656716417911,0.20367246376811585,0.17391304347826086,-1.064184042959048,0.259172086114685,回暖
2022-03-15,30,5.0,0.5882352941176471,-0.605445238095238,0.23809523809523808,-1.1820099724591944,0.2331488113302881,回暖
2022-03-16,129,6.0,0.86,8.10406,0.6333333333333333,2.2639219565419832,0.9942243560524959,过热
2022-03-17,98,6.0,0.620253164556962,2.7686937984496125,0.18604651162790697,-0.07357463790835364,0.4779600970474575,中性
2022-03-18,105,7.0,0.9051724137931034,2.985795918367347,0.23469387755102042,0.7970932269300975,0.6702575751047553,高潮
2022-03-21,116,8.0,0.8345323741007195,5.584027619047619,0.3619047619047619,1.3322920475582294,0.7884626767540802,高潮
2022-03-22,79,9.0,0.7383177570093458,1.269494827586207,0.2672413793103448,0.12283024094307349,0.5213384786399449,中性
2022-03-23,69,10.0,0.6509433962264151,1.1076506329113924,0.24050632911392406,-0.19267659064683879,0.45165499717155966,中性
2022-03-24,63,11.0,0.6923076923076923,0.6233057971014493,0.2463768115942029,-0.152957120519284,0.4604275202469555,中性
2022-03-25,75,9.0,0.6637168141592921,2.6918285714285717,0.2698412698412698,0.0796769195581201,0.5118075481815635,中性
2022-03-28,62,10.0,0.6966292134831461,0.05620133333333332,0.24,-0.2801977727516383,0.4323248906234453,中性
2022-03-29,56,11.0,0.7,1.451683870967742,0.25806451612903225,-0.08778707083293871,0.47482111016298884,中性
2022-03-30,80,5.0,0.7339449541284404,1.9586785714285715,0.26785714285714285,-0.009070838956787374,0.49220653746914755,中性
2022-03-31,55,6.0,0.5339805825242718,1.98751125,0.2,-0.7749584350159101,0.32305104299725435,回暖
2022-04-01,71,6.0,0.8554216867469879,2.311903636363636,0.34545454545454546,0.41719771710718573,0.5863530790110675,中性
2022-04-06,82,7.0,0.7454545454545455,3.670609859154929,0.323943661971831,0.4512049663499872,0.593863989346859,中性
2022-04-07,32,8.0,0.49230769230769234,-1.0434951219512194,0.14634146341463414,-1.4309455298649134,0.17816839707462992,回暖
2022-04-08,64,6.0,0.7441860465116279,2.4694875,0.5,0.42206714970346315,0.5874285518126368,中性
2022-04-11,53,6.0,0.5520833333333334,-0.29942968750000004,0.234375,-0.9277632778885913,0.28930225415822863,回暖
2022-04-12,96,5.0,0.7441860465116279,3.4582679245283017,0.37735849056603776,0.5671399972371385,0.6194696364120927,中性
2022-04-13,53,6.0,0.5638297872340425,0.5244614583333332,0.1875,-0.8924260226886815,0.29710691231874387,回暖
2022-04-14,77,5.0,0.7777777777777778,2.019611320754717,0.3018867924528302,0.14414350386547245,0.5260457693011316,中性
2022-04-15,38,5.0,0.5428571428571428,-0.4029883116883117,0.14285714285714285,-1.3244033737430438,0.20169951468722705,回暖
2022-04-18,76,6.0,0.8172043010752689,3.199957894736842,0.3157894736842105,0.43947408845832847,0.5912730837615441,中性
2022-04-19,56,4.0,0.7,1.5461684210526316,0.18421052631578946,-0.5637016821373156,0.3697096397385791,中性
2022-04-20,53,5.0,0.7571428571428571,2.1357267857142856,0.2857142857142857,-0.1506767577046227,0.46093116582298277,中性
2022-04-21,32,5.0,0.6530612244897959,-0.8483018867924529,0.22641509433962265,-1.0279069955175197,0.26718430870390986,回暖
2022-04-22,75,5.0,0.872093023255814,2.6289249999999997,0.40625,0.6267821628940193,0.6326423266018495,中性
2022-04-25,25,4.0,0.6410256410256411,-2.9151826666666665,0.10666666666666667,-1.634647944859438,0.13317826678551414,冰点
2022-04-26,42,3.0,0.4883720930232558,0.09440800000000003,0.24,-1.2429807731002274,0.21968267611168743,回暖
2022-04-27,137,4.0,0.7569060773480663,3.670404761904762,0.30952380952380953,0.8431872795633376,0.6804380014564928,高潮
2022-04-28,69,5.0,0.7666666666666667,2.9326927007299273,0.1386861313868613,-0.15307788096888325,0.4604008488480848,中性
2022-04-29,215,6.0,0.8531746031746031,5.86774705882353,0.42028985507246375,2.2442683918899746,0.9898836297318817,过热
2022-05-05,152,7.0,0.8,3.678623222748815,0.19069767441860466,0.9161359875986796,0.6965496016995284,高潮
2022-05-06,85,6.0,0.7870370370370371,2.5480440789473686,0.20394736842105263,0.1550857264232764,0.5284624908630302,中性
2022-05-09,139,7.0,0.7853107344632768,3.4979341176470586,0.29411764705882354,0.9426167305852065,0.702398192533115,高潮
2022-05-10,111,8.0,0.7928571428571428,4.039984172661871,0.2733812949640288,0.7971189325283445,0.6702632524955429,高潮
2022-05-11,96,9.0,0.5106382978723404,3.0424342342342343,0.3063063063063063,0.09134302288592427,0.5143841475247687,中性
2022-05-12,80,10.0,0.6837606837606838,0.9033840425531915,0.17708333333333334,-0.10784493105331172,0.4703910902996518,中性
2022-05-13,104,11.0,0.8739495798319328,2.427508860759494,0.35,1.060806078219098,0.7285017325867629,高潮
2022-05-16,96,6.0,0.8135593220338984,2.269569230769231,0.3076923076923077,0.45752703781474074,0.5952602949277428,中性
2022-05-17,68,6.0,0.8,-0.9099177083333334,0.14583333333333334,-0.4713416377951455,0.390108467256527,中性
2022-05-18,97,6.0,0.7348484848484849,2.0486294117647055,0.3088235294117647,0.28084672439667513,0.556238321033058,中性
2022-05-19,74,7.0,0.74,1.8709907216494845,0.25773195876288657,0.04312394836619343,0.5037343845108074,中性
2022-05-20,82,8.0,0.7387387387387387,2.402045945945946,0.25675675675675674,0.23413092582661515,0.5459205746073047,中性
2022-05-23,96,8.0,0.75,3.2572592592592597,0.3048780487804878,0.5654014130014076,0.6190856491565356,中性
2022-05-24,43,9.0,0.5,-0.9310322916666666,0.1875,-1.0245547230001404,0.2679246984402101,回暖
2022-05-25,102,10.0,0.7669172932330827,4.6423069767441865,0.5348837209302325,1.3998209148154377,0.8033772399233969,高潮
2022-05-26,67,10.0,0.638095238095238,1.0250794117647057,0.20588235294117646,-0.2130251304015789,0.4471607772341887,中性
2022-05-27,88,11.0,0.7213114754098361,3.5302880597014927,0.34328358208955223,0.7496044447371624,0.6597691059415938,高潮
2022-05-30,96,12.0,0.7058823529411765,3.276540909090909,0.3409090909090909,0.8221474221300589,0.675791095688522,高潮
2022-05-31,91,13.0,0.7913043478260869,2.3301479166666668,0.23958333333333334,0.711675208058295,0.6513919774721311,高潮
2022-06-01,81,9.0,0.6864406779661016,1.4137923076923078,0.18681318681318682,-0.06417946170856453,0.4800351347996072,中性
2022-06-02,87,8.0,0.7837837837837838,1.6195555555555554,0.2962962962962963,0.3706378749082251,0.5760697774270965,中性
2022-06-06,89,5.0,0.717741935483871,1.8735954022988506,0.2413793103448276,-0.03424740139274411,0.4866459906083939,中性
2022-06-07,65,6.0,0.7647058823529411,1.0600415730337078,0.2247191011235955,-0.1909331655888566,0.4520400535809794,中性
2022-06-08,61,7.0,0.6224489795918368,1.8766938461538463,0.23076923076923078,-0.3516111334750121,0.41655239031501956,中性
2022-06-09,43,8.0,0.7413793103448276,-0.2907233333333333,0.21311475409836064,-0.45690460945354944,0.3932970587422662,中性
2022-06-10,96,9.0,0.7441860465116279,3.6081581395348836,0.32558139534883723,0.70759230322886,0.650490218795194,高潮
2022-06-13,76,10.0,0.7102803738317757,2.7861291666666665,0.19791666666666666,0.19238619010582328,0.5367007472478028,中性
2022-06-14,65,11.0,0.7142857142857143,2.9030826666666667,0.23684210526315788,0.2709717696775012,0.5540573184198749,中性
2022-06-15,61,8.0,0.5648148148148148,1.7589138461538463,0.24615384615384617,-0.3808230000530412,0.4101005979620957,中性
2022-06-16,67,9.0,0.6907216494845361,0.7308779661016951,0.21311475409836064,-0.18303853269435116,0.45378367828232663,中性
2022-06-17,67,10.0,0.7790697674418605,0.7396238805970148,0.16417910447761194,-0.03279095158394261,0.48696766507975103,中性
2022-06-20,94,11.0,0.6861313868613139,4.2968388059701494,0.373134328358209,0.8845068131665844,0.6895639178102363,高潮
2022-06-21,55,12.0,0.6179775280898876,0.6850202127659575,0.14893617021276595,-0.37231842188555886,0.4119789364188061,中性
2022-06-22,72,9.0,0.7346938775510204,3.3482254545454544,0.4,0.6199283076686772,0.6311285701764325,中性
2022-06-23,109,10.0,0.7676056338028169,3.3470444444444443,0.3055555555555556,0.8622669950236401,0.6846519862757761,高潮
2022-06-24,105,11.0,0.7894736842105263,2.469278703703704,0.25688073394495414,0.7436360656826287,0.6584509175868533,高潮
2022-06-27,104,7.0,0.7428571428571429,3.5488625000000003,0.2761904761904762,0.5287487691119338,0.6109904715707799,中性
2022-06-28,129,8.0,0.8775510204081632,4.462130097087378,0.41346153846153844,1.448453762388836,0.8141183896967893,高潮
2022-06-29,56,9.0,0.6666666666666666,-1.2688860465116278,0.18604651162790697,-0.6074562481367065,0.3600459171700017,中性
2022-06-30,84,6.0,0.6666666666666666,0.49739107142857136,0.23214285714285715,-0.2962653328942487,0.42877617656296807,中性
2022-07-01,64,7.0,0.735632183908046,-0.9973192771084338,0.11904761904761904,-0.6362312202758499,0.35369061821274317,中性
2022-07-04,79,5.0,0.7314814814814815,2.9087492063492064,0.234375,0.0036051050624072607,0.49500617228435795,中性
2022-07-05,40,6.0,0.5714285714285714,2.021130379746835,0.13924050632911392,-0.8596815248940887,0.30433892879763536,回暖
2022-07-06,53,7.0,0.7464788732394366,2.467985,0.3,0.04989484658278508,0.5052298188822997,中性
2022-07-07,79,8.0,0.7745098039215687,3.9683622641509437,0.33962264150943394,0.6258854372740735,0.6324442739549231,中性
2022-07-08,67,9.0,0.7444444444444445,0.7983746835443039,0.25316455696202533,0.011938363713326605,0.4968466727636864,中性
2022-07-11,57,6.0,0.75,1.45545223880597,0.22388059701492538,-0.2483970121794946,0.43934847137712557,中性
2022-07-12,45,7.0,0.6428571428571429,1.5203947368421054,0.2631578947368421,-0.411544820401678,0.40331531414383004,中性
2022-07-13,89,6.0,0.7606837606837606,3.668124444444444,0.4888888888888889,0.7974064191094273,0.6703267473674108,高潮
2022-07-14,68,7.0,0.7472527472527473,-0.37975393258426965,0.15730337078651685,-0.43692351301571086,0.39771012440023545,中性
2022-07-15,57,5.0,0.7125,1.9618970588235294,0.20588235294117646,-0.3760704764562873,0.4111502500039029,中性
2022-07-18,121,6.0,0.8231292517006803,5.292329824561404,0.43859649122807015,1.2510470503366318,0.7705187411829836,高潮
2022-07-19,82,7.0,0.7592592592592593,1.3302108333333333,0.18181818181818182,-0.06542257771093943,0.47976057766726865,中性
2022-07-20,85,4.0,0.7727272727272727,2.717689024390244,0.2804878048780488,0.12920674777211905,0.5227468069262634,中性
2022-07-21,65,5.0,0.6770833333333334,1.8709988235294117,0.2,-0.4100773249791442,0.4036394281719345,中性
2022-07-22,53,6.0,0.7681159420289855,-0.2862707692307693,0.18461538461538463,-0.5100940813411396,0.3815495236416329,中性
2022-07-25,42,7.0,0.6176470588235294,0.2067811320754716,0.18867924528301888,-0.7758608475072442,0.32285173433632985,回暖
2022-07-26,59,8.0,0.7564102564102564,2.1788690476190475,0.30952380952380953,0.17074438731453395,0.5319208946019829,中性
2022-07-27,86,9.0,0.8037383177570093,3.7813120689655175,0.3220338983050847,0.7492095233442051,0.6596818827983454,高潮
2022-07-28,83,10.0,0.7904761904761904,4.779927906976744,0.32558139534883723,0.8790429409441097,0.6883571558620344,高潮
2022-07-29,62,6.0,0.6813186813186813,1.3262638554216868,0.24096385542168675,-0.3400658770970567,0.4191022991547327,中性
2022-08-01,84,7.0,0.8316831683168316,3.867245161290323,0.3387096774193548,0.689871930432572,0.6465764611654765,中性
2022-08-02,47,7.0,0.8392857142857143,1.889022619047619,0.25,0.02182846700764341,0.49903102112203096,中性
2022-08-03,39,8.0,0.3482142857142857,0.3543893617021277,0.23404255319148937,-1.1773652965031034,0.23417464392250786,回暖
2022-08-04,64,9.0,0.810126582278481,0.6599307692307692,0.2564102564102564,0.11241102312515228,0.5190372689701844,中性
2022-08-05,61,10.0,0.7530864197530864,-0.0020000000000000573,0.15625,-0.2264405326098386,0.4441978241771681,中性
2022-08-08,101,11.0,0.8416666666666667,3.4742147540983606,0.2786885245901639,0.9646764395215313,0.7072703447813438,高潮
2022-08-09,70,12.0,0.7216494845360825,1.8772079207920793,0.18811881188118812,0.18508175810591326,0.5350874755181928,中性
2022-08-10,76,11.0,0.7755102040816326,3.123555714285714,0.2,0.4463742790028986,0.5927970738999442,中性
2022-08-11,71,12.0,0.7244897959183674,2.0074065789473683,0.2631578947368421,0.3702130365966762,0.5759759467722713,中性
2022-08-12,56,13.0,0.7,0.2091169014084506,0.2112676056338028,-0.03679058870086875,0.4860842970794034,中性
2022-08-15,74,7.0,0.7708333333333334,1.2784982142857142,0.23214285714285715,-0.008143713036612352,0.4924113043883037,中性
2022-08-16,77,8.0,0.7064220183486238,2.920331081081081,0.24324324324324326,0.15529477410964249,0.5285086615608421,中性
2022-08-17,66,9.0,0.7415730337078652,1.7437402597402598,0.22077922077922077,0.032766878727431295,0.5014469010144833,中性
2022-08-18,82,10.0,0.7592592592592593,2.269837878787879,0.21212121212121213,0.3090658608702782,0.5624708569930654,中性
2022-08-19,53,11.0,0.7681159420289855,-0.08724756097560975,0.23170731707317074,-0.059982241749272004,0.4809621413489686,中性
2022-08-22,67,12.0,0.7444444444444445,2.6933264150943392,0.3018867924528302,0.5219589374146423,0.6094908555121753,中性
2022-08-23,69,13.0,0.71875,2.3131611940298504,0.22388059701492538,0.3530840415043678,0.5721928020268088,中性
2022-08-24,33,14.0,0.5892857142857143,1.0482188405797102,0.21739130434782608,-0.2977577221560491,0.4284465644308179,中性
2022-08-25,58,15.0,0.7532467532467533,2.096669696969697,0.3939393939393939,0.7806088100529255,0.6666167932168037,高潮
2022-08-26,40,16.0,0.5263157894736842,-0.48335000000000006,0.20689655172413793,-0.43860460856892736,0.39733883421219474,中性
2022-08-29,60,17.0,0.7692307692307693,3.500865,0.275,0.8554871186856754,0.6831545689781102,高潮
2022-08-30,35,9.0,0.6862745098039216,-0.7150149999999998,0.11666666666666667,-0.8355831232504153,0.3096613508697421,回暖
2022-08-31,32,10.0,0.6274509803921569,0.5917142857142857,0.2,-0.6025224460844182,0.3611356067407371,中性
2022-09-01,43,4.0,0.6825396825396826,0.42112499999999997,0.28125,-0.6506675650098628,0.35050217770996717,中性
2022-09-02,63,5.0,0.6428571428571429,2.41806511627907,0.27906976744186046,-0.2808288887848445,0.432185501050856,中性
2022-09-05,55,4.0,0.7051282051282052,0.5316920634920635,0.14285714285714285,-0.7701972725279458,0.3241026030421705,回暖
2022-09-06,61,4.0,0.7721518987341772,3.7529685185185184,0.23636363636363636,-0.024138887068278804,0.48887857767173,中性
2022-09-07,58,5.0,0.7435897435897436,1.8454885245901638,0.16393442622950818,-0.4072275469419423,0.40426883595383156,中性
2022-09-08,42,6.0,0.7636363636363637,0.051086206896551724,0.1896551724137931,-0.5773174483803489,0.36670243387272483,中性
2022-09-09,36,7.0,0.6923076923076923,-0.7151357142857143,0.16666666666666666,-0.8394530383926,0.30880663352896154,回暖
2022-09-13,47,3.0,0.8103448275862069,1.5629805555555558,0.2777777777777778,-0.2791741591996001,0.43255096799750664,中性
2022-09-14,34,4.0,0.7906976744186046,2.476555319148936,0.23404255319148937,-0.3436456669290235,0.41831165948091165,中性
2022-09-15,27,4.0,0.7714285714285715,-0.7168000000000001,0.17647058823529413,-0.9145563968558097,0.29221915280370453,回暖
2022-09-16,25,5.0,0.78125,-1.3974592592592592,0.18518518518518517,-0.8990837908828837,0.2956364640744266,回暖
2022-09-19,34,4.0,0.68,2.1323,0.28,-0.5174812709830634,0.379917973890642,中性
2022-09-20,59,5.0,0.6704545454545454,3.7634029411764707,0.2647058823529412,-0.12190285124863695,0.46728622941128845,中性
2022-09-21,43,4.0,0.8269230769230769,1.6645372881355933,0.15254237288135594,-0.440369971039183,0.39694893266121684,中性
2022-09-22,38,5.0,0.6785714285714286,0.6317720930232558,0.13953488372093023,-0.8718159980127467,0.30165888434841825,回暖
