BP,reversal,lowvol,ROE,IC均值,ICIR,IC>0占比
0.05,0.8,0.05,0.1,0.06972575553649132,0.6323836041670539,0.72
0.1,0.7000000000000001,0.0,0.2,0.06873257083180893,0.6320192128154924,0.71
0.05,0.25,0.65,0.05,0.08919338034311217,0.6316122397892406,0.75
0.6000000000000001,0.4,0.0,0.0,0.07858488230683079,0.6309948214217932,0.69
0.0,0.8500000000000001,0.1,0.05,0.06974871049228655,0.6306304435432993,0.7
0.45,0.25,0.0,0.30000000000000004,0.07859978051996343,0.6301953002235012,0.72
0.1,0.55,0.0,0.35000000000000003,0.06689724648293552,0.6301165612462865,0.71
0.45,0.30000000000000004,0.25,0.0,0.08887932198890068,0.6295087919104236,0.73
0.0,0.35000000000000003,0.2,0.45,0.06957341369298545,0.6293247154577573,0.73
0.25,0.25,0.1,0.4,0.07814157819722532,0.6292560039157369,0.72
0.05,0.35000000000000003,0.15000000000000002,0.45,0.07010518553035527,0.6292406397130201,0.71
0.15000000000000002,0.25,0.55,0.05,0.0910870462871406,0.6291145239559931,0.76
0.4,0.25,0.25,0.1,0.09111404991051243,0.6287250469684815,0.74
0.5,0.25,0.1,0.15000000000000002,0.08684561962394356,0.6285843078344449,0.71
0.0,0.25,0.35000000000000003,0.4,0.07666804558298342,0.6283049872003448,0.74
0.5,0.25,0.0,0.25,0.08031263474177475,0.628205876523488,0.7
0.1,0.25,0.6000000000000001,0.05,0.08998408531920249,0.6281209272179515,0.75
0.6000000000000001,0.35000000000000003,0.0,0.05,0.07980062030260618,0.6277289404296885,0.72
0.1,0.75,0.0,0.15000000000000002,0.06858534642902367,0.627364311291024,0.72
0.2,0.25,0.5,0.05,0.09154633082214103,0.6269392583477795,0.75
0.55,0.30000000000000004,0.1,0.05,0.08512775757683519,0.6266544846824157,0.7
0.0,0.30000000000000004,0.25,0.45,0.07143176155111948,0.6266227726448448,0.73
0.1,0.30000000000000004,0.15000000000000002,0.45,0.07271053910221828,0.6264180945899738,0.76
0.4,0.25,0.0,0.35000000000000003,0.0764111152589862,0.6262779141907748,0.74
0.05,0.8500000000000001,0.05,0.05,0.06914078858142966,0.6259637243371599,0.7
0.05,0.30000000000000004,0.2,0.45,0.07225330602494784,0.625899799946656,0.74
0.0,0.25,0.75,0.0,0.08671853779275301,0.6256592982061374,0.75
0.1,0.35000000000000003,0.1,0.45,0.0699211485703759,0.6251464434553903,0.71
0.05,0.25,0.7000000000000001,0.0,0.0880608923912037,0.6250057096254062,0.75
0.25,0.2,0.25,0.30000000000000004,0.08760116229460367,0.624816679956047,0.73
0.2,0.2,0.35000000000000003,0.25,0.09008832023945847,0.6246335389761112,0.72
0.45,0.25,0.2,0.1,0.08975049176429117,0.6242846285295574,0.74
0.25,0.25,0.45,0.05,0.09159166556227119,0.6237481568945589,0.74
0.30000000000000004,0.25,0.4,0.05,0.09175945638569347,0.6236936919591984,0.75
0.25,0.2,0.30000000000000004,0.25,0.08999067560075735,0.623617211573533,0.73
0.2,0.2,0.30000000000000004,0.30000000000000004,0.08766441708595242,0.6235027817051318,0.73
0.05,0.5,0.05,0.4,0.06594125427862571,0.6231804836865463,0.74
0.30000000000000004,0.25,0.05,0.4,0.07602990810472293,0.6230962670474349,0.73
0.15000000000000002,0.2,0.35000000000000003,0.30000000000000004,0.08713197771227225,0.623066121130106,0.74
0.0,0.9,0.1,0.0,0.06904512818737396,0.6229136763321078,0.69
0.15000000000000002,0.30000000000000004,0.1,0.45,0.07223927343148101,0.6228203995027974,0.71
0.15000000000000002,0.35000000000000003,0.05,0.45,0.06915842245996111,0.6228167496603059,0.73
0.30000000000000004,0.2,0.25,0.25,0.08952580460107679,0.6227676743820684,0.71
0.30000000000000004,0.2,0.2,0.30000000000000004,0.086967236834524,0.6227518429443756,0.72
0.1,0.8,0.0,0.1,0.06823126157186359,0.6224744063036356,0.73
0.6000000000000001,0.30000000000000004,0.0,0.1,0.0807569537509631,0.6222238334899801,0.71
0.2,0.2,0.25,0.35000000000000003,0.08455163735936398,0.6221731441102897,0.75
0.1,0.2,0.4,0.30000000000000004,0.08603137215233574,0.6221372041241456,0.75
0.35000000000000003,0.2,0.15000000000000002,0.30000000000000004,0.08579928715031547,0.6220074256079382,0.71
0.35000000000000003,0.25,0.35000000000000003,0.05,0.0913957830434558,0.6219627351316674,0.75
0.0,0.5,0.1,0.4,0.06612009921472228,0.6218100423384295,0.75
0.30000000000000004,0.2,0.15000000000000002,0.35000000000000003,0.08333846816722336,0.6215225978563971,0.74
0.0,0.4,0.15000000000000002,0.45,0.06696543125627404,0.6215008533119321,0.73
0.25,0.2,0.2,0.35000000000000003,0.08420317418907856,0.6212095715106215,0.73
0.5,0.30000000000000004,0.2,0.0,0.08702349845492494,0.6208746980529021,0.72
0.1,0.25,0.65,0.0,0.08873234075556637,0.6208464296595846,0.77
0.1,0.2,0.35000000000000003,0.35000000000000003,0.08332194222610484,0.6207982532281815,0.77
0.15000000000000002,0.2,0.30000000000000004,0.35000000000000003,0.08426089855397308,0.6207654566795355,0.75
0.05,0.25,0.25,0.45,0.07400249990632755,0.6205630913494234,0.74
0.05,0.4,0.1,0.45,0.06702880724813284,0.6205022250520699,0.73
0.35000000000000003,0.2,0.2,0.25,0.08853014542240087,0.6204474750481508,0.72
0.55,0.25,0.0,0.2,0.08089419761484531,0.6202312324464733,0.68
0.1,0.25,0.2,0.45,0.0747601005625235,0.6202258777142516,0.74
0.05,0.2,0.45,0.30000000000000004,0.08422211144405502,0.6202183662207037,0.76
0.15000000000000002,0.2,0.4,0.25,0.08888785045060985,0.6198089029160261,0.72
0.15000000000000002,0.25,0.6000000000000001,0.0,0.08959177209586067,0.6197610597903892,0.76
0.1,0.5,0.0,0.4,0.065270624821931,0.6195912865331735,0.73
0.55,0.25,0.05,0.15000000000000002,0.08395392608259974,0.6194276828318742,0.71
0.2,0.30000000000000004,0.05,0.45,0.07097175241356773,0.6192565910391353,0.7
0.1,0.2,0.45,0.25,0.08767348911117713,0.6191779741951939,0.74
0.1,0.4,0.05,0.45,0.06662102107450904,0.6190746215584547,0.72
0.2,0.35000000000000003,0.0,0.45,0.06756283023297312,0.618950550510324,0.71
0.6000000000000001,0.35000000000000003,0.05,0.0,0.08090184600033032,0.6186942491039468,0.7
0.4,0.2,0.15000000000000002,0.25,0.08716556351150873,0.61846487571992,0.71
0.4,0.25,0.30000000000000004,0.05,0.09059760095877166,0.6181943829273654,0.74
0.4,0.2,0.1,0.30000000000000004,0.08402051745813809,0.618139266715996,0.7
0.05,0.2,0.5,0.25,0.08594397702840931,0.6180911284161562,0.75
0.05,0.9,0.05,0.0,0.06826649006514128,0.6180456856593428,0.71
0.15000000000000002,0.25,0.15000000000000002,0.45,0.07460340758837149,0.617878736244351,0.74
0.15000000000000002,0.2,0.25,0.4,0.08085341549122813,0.6176465228037361,0.76
0.25,0.2,0.35000000000000003,0.2,0.09109756631149173,0.6175208706773806,0.71
0.30000000000000004,0.2,0.30000000000000004,0.2,0.09100594122432432,0.617478676498327,0.71
0.5,0.25,0.15000000000000002,0.1,0.08754435595535791,0.6174427618725997,0.7
0.0,0.25,0.30000000000000004,0.45,0.07259182798419739,0.6174301329745903,0.73
0.0,0.2,0.65,0.15000000000000002,0.08615103275511016,0.6169447408826563,0.74
0.2,0.2,0.4,0.2,0.09080406641002269,0.616918664543027,0.71
0.0,0.2,0.7000000000000001,0.1,0.08670447867163032,0.6169072028393638,0.74
0.1,0.8500000000000001,0.0,0.05,0.06772002552691447,0.6168845478356441,0.71
0.35000000000000003,0.2,0.1,0.35000000000000003,0.08154239128168808,0.6162716267577273,0.71
0.0,0.2,0.55,0.25,0.08386243093698165,0.6162050347875491,0.74
0.2,0.25,0.55,0.0,0.09000961256655966,0.6161691656416577,0.76
0.05,0.2,0.4,0.35000000000000003,0.08150073046324162,0.6161566028105095,0.77
0.05,0.2,0.55,0.2,0.08713000829414706,0.6161535285399764,0.74
0.2,0.2,0.2,0.4,0.08058721939814051,0.6160346029623689,0.75
0.15000000000000002,0.4,0.0,0.45,0.06566233538530036,0.616030891404939,0.72
0.0,0.2,0.5,0.30000000000000004,0.08195119572425082,0.6159668653886474,0.75
0.0,0.2,0.6000000000000001,0.2,0.08510249679043809,0.6159350552677372,0.74
0.25,0.25,0.5,0.0,0.09041651525290831,0.6155590308239559,0.74
0.1,0.2,0.30000000000000004,0.4,0.07994090332055809,0.6151292971210439,0.77
0.1,0.2,0.5,0.2,0.08862272745258276,0.6150553235295015,0.73
0.15000000000000002,0.2,0.45,0.2,0.08984037960962211,0.6150432274755663,0.72
0.55,0.30000000000000004,0.15000000000000002,0.0,0.08510682180945105,0.6150154404053931,0.71
0.30000000000000004,0.25,0.45,0.0,0.09056397412270467,0.6150096183719406,0.73
0.55,0.25,0.1,0.1,0.08568697438174398,0.6147022288756322,0.69
0.05,0.2,0.6000000000000001,0.15000000000000002,0.08789994690913323,0.6142862317973115,0.74
0.45,0.25,0.25,0.05,0.08944914744585802,0.6142577780412397,0.73
0.45,0.2,0.1,0.25,0.08526631377398078,0.6140841316548435,0.69
0.2,0.25,0.1,0.45,0.07384650119391209,0.6140813611932331,0.73
0.05,0.2,0.65,0.1,0.08834548684530291,0.6139448711185822,0.74
0.35000000000000003,0.25,0.0,0.4,0.07304034829965869,0.6139335869883411,0.7
0.0,0.2,0.45,0.35000000000000003,0.0794333558268267,0.6138515676072872,0.77
0.25,0.2,0.15000000000000002,0.4,0.07973882795526074,0.6135325060880812,0.73
0.4,0.2,0.2,0.2,0.08920740416409,0.6133002657129709,0.71
0.1,0.2,0.55,0.15000000000000002,0.08924028554035811,0.612998645298195,0.73
0.0,0.2,0.75,0.05,0.08669944689702383,0.6129433971802852,0.75
0.6000000000000001,0.30000000000000004,0.05,0.05,0.08212964053270844,0.6129424911176002,0.69
0.25,0.30000000000000004,0.0,0.45,0.068847698221426,0.612908985039489,0.69
0.35000000000000003,0.25,0.4,0.0,0.09032218660829303,0.6128392161369023,0.72
0.35000000000000003,0.2,0.25,0.2,0.0900384521545838,0.6126113778888224,0.73
0.05,0.2,0.35000000000000003,0.4,0.07832285031815661,0.612399467765965,0.77
0.1,0.9,0.0,0.0,0.06714442167067046,0.6123485217885215,0.72
0.15000000000000002,0.2,0.5,0.15000000000000002,0.09044862082700776,0.6123124571224045,0.73
0.25,0.2,0.4,0.15000000000000002,0.09173443356862349,0.6119635847304516,0.73
0.0,0.7000000000000001,0.05,0.25,0.06622166265461006,0.6114373539193575,0.7
0.05,0.2,0.7000000000000001,0.05,0.0880829671017088,0.6111323554445797,0.75
0.30000000000000004,0.2,0.35000000000000003,0.15000000000000002,0.09167197673050362,0.6105816180052658,0.73
0.5,0.25,0.2,0.05,0.0878577573273413,0.609976507980807,0.71
0.0,0.75,0.05,0.2,0.06666611377398532,0.6097840013129135,0.69
0.2,0.2,0.45,0.15000000000000002,0.09099627853651063,0.6097324250766682,0.72
0.30000000000000004,0.2,0.1,0.4,0.07836651444763461,0.6096010622520749,0.74
0.45,0.2,0.15000000000000002,0.2,0.0875038430436249,0.6092707850263446,0.71
0.6000000000000001,0.25,0.0,0.15000000000000002,0.08058796664900827,0.6091404159032103,0.71
0.45,0.2,0.05,0.30000000000000004,0.08112309097368539,0.6090777742287022,0.68
0.1,0.2,0.6000000000000001,0.1,0.0890786939072726,0.6088235742743259,0.73
0.4,0.2,0.05,0.35000000000000003,0.07905407418458749,0.6087818479598622,0.71
0.0,0.2,0.8,0.0,0.08586265841254997,0.6085535394699821,0.75
0.0,0.2,0.4,0.4,0.07641865660400311,0.6085040346298067,0.74
0.35000000000000003,0.2,0.30000000000000004,0.15000000000000002,0.09105949246845549,0.6084691497852328,0.75
0.0,0.8,0.05,0.15000000000000002,0.06680412148001805,0.6083549888942504,0.7
0.4,0.25,0.35000000000000003,0.0,0.08943050753924832,0.6079602714453302,0.72
0.0,0.65,0.05,0.30000000000000004,0.06529255949980461,0.6074705595963353,0.71
0.5,0.2,0.1,0.2,0.08562170339622918,0.6063804070412269,0.7
0.25,0.25,0.05,0.45,0.0718621828279003,0.6063288403121894,0.71
0.1,0.2,0.65,0.05,0.08877171803433821,0.6061623685118888,0.75
0.4,0.2,0.25,0.15000000000000002,0.09004837906013614,0.6059290769868454,0.74
0.15000000000000002,0.2,0.55,0.1,0.09001762110749305,0.6058957328815565,0.73
0.6000000000000001,0.30000000000000004,0.1,0.0,0.08265533351065145,0.6051734578111121,0.71
0.0,0.45,0.1,0.45,0.0638369837576149,0.6050426005391828,0.73
0.2,0.2,0.5,0.1,0.09072866980444882,0.6049928383669891,0.72
0.15000000000000002,0.2,0.2,0.45,0.07607860803483947,0.6047281128210342,0.75
0.25,0.2,0.45,0.1,0.09116412860424125,0.6047122513339671,0.74
0.05,0.7000000000000001,0.0,0.25,0.06531780471232328,0.6046387103486036,0.71
0.45,0.25,0.30000000000000004,0.0,0.08848534444654878,0.6042136231019852,0.72
0.05,0.2,0.75,0.0,0.086868732303139,0.604202941137082,0.75
0.6000000000000001,0.25,0.05,0.1,0.08271370702641882,0.6040580339924586,0.7
0.5,0.2,0.05,0.25,0.08231725857461081,0.6040088491943646,0.69
0.55,0.25,0.15000000000000002,0.05,0.08589058194966567,0.60373580766426,0.7
0.05,0.65,0.0,0.30000000000000004,0.06453265830767087,0.6036962362831396,0.71
0.65,0.35000000000000003,0.0,0.0,0.0775376728645618,0.6031133774957645,0.68
0.0,0.8500000000000001,0.05,0.1,0.06662283831442639,0.6029954926027384,0.71
0.45,0.2,0.2,0.15000000000000002,0.08863208644277366,0.6029339323029257,0.7
0.2,0.2,0.15000000000000002,0.45,0.0756556890885644,0.6028137883852164,0.75
0.30000000000000004,0.2,0.4,0.1,0.09133386469199642,0.6026866927311801,0.75
0.05,0.45,0.05,0.45,0.06349884548278237,0.6025391615679281,0.75
0.05,0.75,0.0,0.2,0.06563330829718185,0.6021729640355524,0.7
0.35000000000000003,0.2,0.05,0.4,0.07600815986700221,0.6020110800795898,0.72
0.1,0.2,0.25,0.45,0.07538835952286375,0.602000871949976,0.76
0.05,0.6000000000000001,0.0,0.35000000000000003,0.06359326740593796,0.6010809795668199,0.73
0.1,0.45,0.0,0.45,0.06289022860532568,0.6009373398680792,0.74
0.05,0.2,0.30000000000000004,0.45,0.07417032182616608,0.6006345690542999,0.75
0.35000000000000003,0.2,0.35000000000000003,0.1,0.09093536801817356,0.6006122004306231,0.75
0.5,0.2,0.15000000000000002,0.15000000000000002,0.08708279301250972,0.6001223017257034,0.69
0.15000000000000002,0.2,0.6000000000000001,0.05,0.08915857894511475,0.5999109524236251,0.74
0.0,0.6000000000000001,0.05,0.35000000000000003,0.06381182579144223,0.5994613553515321,0.72
0.30000000000000004,0.25,0.0,0.45,0.06929931805271963,0.5991154885450496,0.7
0.65,0.30000000000000004,0.0,0.05,0.07868127875154046,0.598967547774607,0.68
0.5,0.25,0.25,0.0,0.0870733744924718,0.5989305767704628,0.72
0.45,0.2,0.0,0.35000000000000003,0.07577277978670305,0.598897090155258,0.69
0.55,0.2,0.05,0.2,0.08282204924868758,0.5986649524732983,0.69
0.05,0.30000000000000004,0.15000000000000002,0.5,0.06678846848292226,0.5986503981805718,0.71
0.05,0.8,0.0,0.15000000000000002,0.06558268891121445,0.5986029905402134,0.68
0.5,0.2,0.0,0.30000000000000004,0.07771394481007944,0.5983446496615205,0.69
0.0,0.9,0.05,0.05,0.06621306783835357,0.5981797083205498,0.69
0.0,0.30000000000000004,0.2,0.5,0.06620015665263834,0.5980995916271516,0.73
0.0,0.2,0.35000000000000003,0.45,0.07249396171530752,0.5977183756367697,0.73
0.1,0.2,0.7000000000000001,0.0,0.08729789698196086,0.5975991318955398,0.75
0.2,0.2,0.55,0.05,0.08966293902554055,0.5971748257617684,0.74
0.4,0.2,0.30000000000000004,0.1,0.09004156500282895,0.5970424862927726,0.74
0.05,0.25,0.2,0.5,0.06871940567776863,0.5965889811403569,0.71
0.25,0.2,0.1,0.45,0.0742652223576656,0.5961743379942094,0.74
0.0,0.25,0.25,0.5,0.06772154755348167,0.5959553150470016,0.72
0.45,0.2,0.25,0.1,0.08894170264634076,0.5948140868004987,0.73
0.05,0.35000000000000003,0.1,0.5,0.06422469130133923,0.5947777674046946,0.73
0.0,0.35000000000000003,0.15000000000000002,0.5,0.06403414587340574,0.5947774435777274,0.72
0.0,0.15000000000000002,0.75,0.1,0.08506992800984353,0.5947638607949377,0.75
0.1,0.30000000000000004,0.1,0.5,0.06648594185917965,0.5947086561404831,0.69
0.55,0.2,0.0,0.25,0.07868564903403705,0.5943836405227707,0.67
0.6000000000000001,0.25,0.1,0.05,0.08338400757348671,0.594193844054909,0.7
0.55,0.2,0.1,0.15000000000000002,0.08481110315020025,0.5941414318037582,0.69
0.25,0.2,0.5,0.05,0.08984794088433133,0.5940240047136817,0.74
0.0,0.15000000000000002,0.7000000000000001,0.15000000000000002,0.0845317331648876,0.5939520974501987,0.74
0.0,0.55,0.05,0.4,0.06227818214132763,0.5938494385700129,0.72
0.1,0.15000000000000002,0.4,0.35000000000000003,0.08185120722569622,0.5934375711823043,0.73
0.4,0.2,0.0,0.4,0.07307380251927321,0.5932011554254784,0.72
0.05,0.8500000000000001,0.0,0.1,0.06537356431948782,0.5931914258118239,0.7
0.15000000000000002,0.2,0.65,0.0,0.08780360561884529,0.5929969373330446,0.75
0.05,0.55,0.0,0.4,0.06199209032068188,0.5929825659812819,0.73
0.0,0.15000000000000002,0.8,0.05,0.08512396035044478,0.5929289965750407,0.75
0.05,0.15000000000000002,0.5,0.30000000000000004,0.08254157865195869,0.5928793383559176,0.74
0.2,0.15000000000000002,0.30000000000000004,0.35000000000000003,0.08351495648563571,0.5928692888253698,0.73
0.1,0.35000000000000003,0.05,0.5,0.06367616486189606,0.5928027788404,0.73
0.0,0.15000000000000002,0.65,0.2,0.08344353267084839,0.5927526252509949,0.75
0.0,0.15000000000000002,0.6000000000000001,0.25,0.08217492318602389,0.5925775722587695,0.75
0.55,0.25,0.2,0.0,0.08524372868610902,0.592551723790305,0.7
0.15000000000000002,0.30000000000000004,0.05,0.5,0.06582257409786468,0.5925414263494809,0.71
0.1,0.15000000000000002,0.45,0.30000000000000004,0.08408252527102317,0.5924114859486002,0.71
0.25,0.15000000000000002,0.25,0.35000000000000003,0.08359050356645174,0.5923113497232869,0.71
0.30000000000000004,0.2,0.45,0.05,0.09004191561690636,0.5922821695206426,0.75
0.65,0.30000000000000004,0.05,0.0,0.07963375807654864,0.5921152292863865,0.69
0.2,0.15000000000000002,0.35000000000000003,0.30000000000000004,0.08600636180848531,0.592107595745695,0.7
0.30000000000000004,0.15000000000000002,0.2,0.35000000000000003,0.08304530007206232,0.5918972997011857,0.69
0.05,0.15000000000000002,0.55,0.25,0.08428162317186513,0.5916570087842072,0.76
0.05,0.15000000000000002,0.65,0.15000000000000002,0.08625095857387603,0.5915194227132755,0.73
0.1,0.25,0.15000000000000002,0.5,0.06868875761642189,0.591512086056288,0.72
0.15000000000000002,0.15000000000000002,0.35000000000000003,0.35000000000000003,0.08275874911521593,0.5914842927589843,0.73
0.5,0.2,0.2,0.1,0.08755327567144233,0.5913355390104708,0.71
0.25,0.15000000000000002,0.30000000000000004,0.30000000000000004,0.08607639941577132,0.5912464927427838,0.7
0.35000000000000003,0.2,0.4,0.05,0.09005508117985307,0.5910984798194165,0.74
0.0,0.9500000000000001,0.05,0.0,0.06553043310992072,0.5909567960088977,0.69
0.05,0.15000000000000002,0.45,0.35000000000000003,0.08012820893139841,0.5908092176056718,0.74
0.05,0.15000000000000002,0.6000000000000001,0.2,0.08530093816279301,0.5906133648218505,0.75
0.0,0.15000000000000002,0.55,0.30000000000000004,0.08035293523488418,0.5905296738401218,0.76
0.05,0.15000000000000002,0.7000000000000001,0.1,0.08641912806141484,0.5905095887969748,0.75
0.65,0.25,0.0,0.1,0.07916797149223005,0.59045644554865,0.7
0.1,0.15000000000000002,0.5,0.25,0.0858776210124817,0.5903761735103003,0.73
0.0,0.15000000000000002,0.5,0.35000000000000003,0.07814033641834946,0.5901641062866139,0.74
0.15000000000000002,0.15000000000000002,0.4,0.30000000000000004,0.08510598928308542,0.5901310099302165,0.7
0.30000000000000004,0.15000000000000002,0.25,0.30000000000000004,0.08580933489127324,0.59009180285798,0.69
0.25,0.15000000000000002,0.35000000000000003,0.25,0.08806979577672648,0.5898742961526668,0.69
0.35000000000000003,0.15000000000000002,0.2,0.30000000000000004,0.08516760147393927,0.589856910620321,0.69
0.2,0.15000000000000002,0.4,0.25,0.08768697745688842,0.589811699031991,0.72
0.30000000000000004,0.2,0.05,0.45,0.0723199683753639,0.5897310402355775,0.71
0.1,0.15000000000000002,0.35000000000000003,0.4,0.07890514915776327,0.5895590113517276,0.76
0.15000000000000002,0.25,0.1,0.5,0.06838938918187554,0.5893786650489754,0.73
0.15000000000000002,0.15000000000000002,0.30000000000000004,0.4,0.07972918498144733,0.5891526298681058,0.73
0.2,0.15000000000000002,0.25,0.4,0.08005976481618057,0.5890869444647704,0.72
0.05,0.15000000000000002,0.75,0.05,0.08617396144049091,0.5884010197442118,0.75
0.35000000000000003,0.15000000000000002,0.15000000000000002,0.35000000000000003,0.08172751359501042,0.5883015419087623,0.68
0.4,0.2,0.35000000000000003,0.05,0.08923174729992824,0.5881259332983411,0.74
0.6000000000000001,0.2,0.0,0.2,0.07933095458794882,0.5880829193438115,0.68
0.0,0.15000000000000002,0.8500000000000001,0.0,0.08429685055429999,0.5880041451908238,0.74
0.2,0.2,0.6000000000000001,0.0,0.08807047703312758,0.5879432192734757,0.74
0.05,0.15000000000000002,0.4,0.4,0.07734438963214574,0.5878152524656204,0.76
0.15000000000000002,0.15000000000000002,0.45,0.25,0.08668098491644562,0.5872491558567209,0.71
0.55,0.2,0.15000000000000002,0.1,0.08567904767463734,0.5869279871361728,0.7
0.6000000000000001,0.2,0.05,0.15000000000000002,0.08205837216651907,0.5868232914958411,0.69
0.1,0.15000000000000002,0.6000000000000001,0.15000000000000002,0.08719018225392977,0.5867988356613927,0.73
0.05,0.9,0.0,0.05,0.06492871301745286,0.5867410996659573,0.69
0.1,0.15000000000000002,0.55,0.2,0.08652579471930022,0.5863229917316363,0.74
0.15000000000000002,0.35000000000000003,0.0,0.5,0.062473214053707364,0.5862750410470184,0.73
0.4,0.15000000000000002,0.15000000000000002,0.30000000000000004,0.08369241933068,0.5860166274796085,0.68
0.30000000000000004,0.15000000000000002,0.30000000000000004,0.25,0.08756196591641771,0.5855086174173324,0.69
0.2,0.25,0.05,0.5,0.06718036300558396,0.5854969835905915,0.69
0.25,0.15000000000000002,0.2,0.4,0.07956030490076606,0.5854727688397391,0.72
0.25,0.2,0.55,0.0,0.08831946758902093,0.5850073812344627,0.74
0.45,0.2,0.30000000000000004,0.05,0.0882975046733238,0.5848639240559669,0.71
0.0,0.15000000000000002,0.45,0.4,0.07526080057435097,0.5847598279389593,0.75
0.05,0.9500000000000001,0.0,0.0,0.06455207000986786,0.5846626501055607,0.69
0.2,0.30000000000000004,0.0,0.5,0.06402336875915247,0.5844886902992902,0.7
0.6000000000000001,0.25,0.15000000000000002,0.0,0.08309352986608128,0.5844755663362652,0.69
0.30000000000000004,0.15000000000000002,0.15000000000000002,0.4,0.07860519575634382,0.584380375875411,0.71
0.4,0.15000000000000002,0.2,0.25,0.08638864574009174,0.5840622005181817,0.68
0.35000000000000003,0.15000000000000002,0.25,0.25,0.08715369842165188,0.583689996784377,0.68
0.65,0.25,0.05,0.05,0.08051833334429107,0.5836361753721272,0.69
0.5,0.2,0.25,0.05,0.08720658172201685,0.5834893006993729,0.71
0.1,0.2,0.2,0.5,0.07020828800478823,0.5834707476819906,0.72
0.2,0.15000000000000002,0.45,0.2,0.08845458636667233,0.5834524265279032,0.69
0.15000000000000002,0.15000000000000002,0.5,0.2,0.08747498196320111,0.5834220250966052,0.71
0.6000000000000001,0.2,0.1,0.1,0.08362964501226232,0.5832696637420757,0.68
0.1,0.15000000000000002,0.65,0.1,0.08703862345439115,0.5831629342911239,0.74
0.25,0.15000000000000002,0.4,0.2,0.08898977970605003,0.5831143863535617,0.7
0.4,0.15000000000000002,0.1,0.35000000000000003,0.07980073447667488,0.5828786123837795,0.67
0.05,0.2,0.25,0.5,0.06936086773084738,0.582546831729632,0.72
0.30000000000000004,0.2,0.5,0.0,0.0883628960284531,0.5824503526855678,0.71
0.35000000000000003,0.2,0.45,0.0,0.08853132119063663,0.5823741536006843,0.72
0.30000000000000004,0.15000000000000002,0.35000000000000003,0.2,0.08898513044697179,0.5821965801426273,0.7
0.35000000000000003,0.2,0.0,0.45,0.06960330258809382,0.5821576968511999,0.7
0.05,0.15000000000000002,0.8,0.0,0.08486463434301379,0.5820597654878562,0.74
0.4,0.15000000000000002,0.25,0.2,0.08813908219592928,0.5818212070603964,0.7
0.0,0.4,0.1,0.5,0.06098059198932279,0.5815683528552673,0.74
0.15000000000000002,0.15000000000000002,0.55,0.15000000000000002,0.08782173659662508,0.5811502887630139,0.72
0.35000000000000003,0.15000000000000002,0.30000000000000004,0.2,0.08861236958976887,0.5807946082180332,0.7
0.05,0.4,0.05,0.5,0.06099388686477176,0.5807406909445223,0.74
0.45,0.15000000000000002,0.15000000000000002,0.25,0.08467619503734972,0.5806116657943751,0.67
0.0,0.5,0.05,0.45,0.06032908968653774,0.5805160337099448,0.74
0.4,0.2,0.4,0.0,0.0880977797033491,0.5802613013179055,0.72
0.15000000000000002,0.15000000000000002,0.25,0.45,0.07569993034360695,0.5801338036369283,0.73
0.0,0.2,0.30000000000000004,0.5,0.06797140928594086,0.5800863093264955,0.72
0.45,0.15000000000000002,0.2,0.2,0.08698929573272142,0.5799939090252141,0.68
0.1,0.15000000000000002,0.7000000000000001,0.05,0.08650733126249115,0.5799684012638547,0.75
0.15000000000000002,0.2,0.15000000000000002,0.5,0.07003875434181486,0.5795999096184451,0.7
0.35000000000000003,0.15000000000000002,0.1,0.4,0.07715295854187425,0.5795810485622201,0.69
0.55,0.2,0.2,0.05,0.0856632799403445,0.5795604472417305,0.69
0.2,0.15000000000000002,0.2,0.45,0.07564582454719557,0.5789400688258722,0.73
0.1,0.15000000000000002,0.30000000000000004,0.45,0.07488651466584387,0.5788157843651288,0.74
0.25,0.25,0.0,0.5,0.06515659376905544,0.5787228880811485,0.71
0.2,0.15000000000000002,0.5,0.15000000000000002,0.08864269875095233,0.578300607171611,0.72
0.25,0.15000000000000002,0.15000000000000002,0.45,0.07511567826748507,0.5781137125890616,0.73
0.45,0.15000000000000002,0.1,0.30000000000000004,0.08145334345286942,0.5779620532146076,0.68
0.2,0.2,0.1,0.5,0.06945595906686354,0.5779118008345808,0.71
0.15000000000000002,0.15000000000000002,0.6000000000000001,0.1,0.0876225227596932,0.5775466293926987,0.73
0.1,0.4,0.0,0.5,0.0602476100182402,0.5772516588825672,0.72
0.45,0.2,0.35000000000000003,0.0,0.08719165660316422,0.5769670833343035,0.71
0.25,0.15000000000000002,0.45,0.15000000000000002,0.08909098357498334,0.5769074872957933,0.71
0.0,0.75,0.0,0.25,0.062328304636759924,0.5768490059005106,0.69
0.05,0.15000000000000002,0.35000000000000003,0.45,0.07337849510647271,0.5768273800354637,0.73
0.5,0.15000000000000002,0.1,0.25,0.08268936205634725,0.576780266323485,0.66
0.7000000000000001,0.30000000000000004,0.0,0.0,0.07628165673358872,0.5763046663703447,0.66
0.35000000000000003,0.15000000000000002,0.35000000000000003,0.15000000000000002,0.08918523147356198,0.5759261950710582,0.72
0.05,0.5,0.0,0.45,0.05974415591464532,0.5754800028872715,0.76
0.30000000000000004,0.15000000000000002,0.4,0.15000000000000002,0.08927474167417293,0.5753706321796537,0.7
0.65,0.2,0.0,0.15000000000000002,0.07864387444344144,0.5752579172702132,0.68
