date,EP_Q1,EP_Q2,EP_Q3,EP_Q4,EP_Q5,BP_Q1,BP_Q2,BP_Q3,BP_Q4,BP_Q5,momentum_1m_Q1,momentum_1m_Q2,momentum_1m_Q3,momentum_1m_Q4,momentum_1m_Q5,liquidity_avg_Q1,liquidity_avg_Q2,liquidity_avg_Q3,liquidity_avg_Q4,liquidity_avg_Q5,ROE_Q1,ROE_Q2,ROE_Q3,ROE_Q4,ROE_Q5,grossprofit_margin_Q1,grossprofit_margin_Q2,grossprofit_margin_Q3,grossprofit_margin_Q4,grossprofit_margin_Q5,momentum_3m_Q1,momentum_3m_Q2,momentum_3m_Q3,momentum_3m_Q4,momentum_3m_Q5,turnover_change_Q1,turnover_change_Q2,turnover_change_Q3,turnover_change_Q4,turnover_change_Q5,volatility_60d_Q1,volatility_60d_Q2,volatility_60d_Q3,volatility_60d_Q4,volatility_60d_Q5,dividend_yield_Q1,dividend_yield_Q2,dividend_yield_Q3,dividend_yield_Q4,dividend_yield_Q5,momentum_6m_Q1,momentum_6m_Q2,momentum_6m_Q3,momentum_6m_Q4,momentum_6m_Q5
2020-03-31,-0.012387847608135903,0.0052794031415406536,0.006071658926666105,0.0051654213913332435,0.005873115454846179,0.024892310511350466,-0.00042955779037304615,-0.005506106367972166,-0.007994562981123799,-0.01379589188483425,0.02094985892673729,0.0024808802831686586,3.9137687796441486e-05,-0.0008764764216109964,-0.02373275894961307,-0.008649013777906934,-0.01699642637608448,0.0027743128539442917,-0.0001294467613398207,0.020165898607808614,-0.0231957514036699,-0.01803898076277301,0.000630856330116728,0.014005826628149424,0.02396422653988461,-0.015319463726648084,-0.010440416943974174,0.0011297065175113177,0.006935351782849945,0.01549014794170005,-0.009230208036192367,-0.007498778210838148,-0.0008214002171415566,0.004244873082079334,0.014993268391510682,-0.0013268059184143733,0.007603238653850486,0.00892059710336444,0.007307048392090344,-0.025260188983990246,0.00026251504308494024,0.00505568318113619,-0.0048286780622400945,-0.0014724800518381542,-0.002970342816665757,,,,,,-0.02022751420687953,-0.0062500996690656825,-0.009343239770982744,0.008354514265865857,0.030437614749036824
2020-04-30,0.05175243253647015,0.04140180819920426,0.04361122623845262,0.05262882740515919,0.028001883373679766,0.03284521176543843,0.047598602689236484,0.054481522614801076,0.04739934488825568,0.04177752021920194,0.0621835478068804,0.05453579519172069,0.04161490775391333,0.026975583884022564,0.028644521207339527,0.07038512411960646,0.049540047046545285,0.04193504528478615,0.029258942716751085,0.02885463387685805,0.05345912230386283,0.0542928216990963,0.043525668367918185,0.031778916993039946,0.04060093474112611,0.042683200174393095,0.047648557532228124,0.05333567100874119,0.0364491908666646,0.04376060318069779,0.05924670229791872,0.0413859771392884,0.0525670207964306,0.026167589476335233,0.029073962785057226,0.04987454775193432,0.04757125188092404,0.03874021207889492,0.04098735272505145,0.0427938277126888,0.04697323316761598,0.052076789932265256,0.03736976052667446,0.044251092642226646,0.037202973984701,,,,,,0.05333667178876196,0.052521250377657806,0.045026351697067,0.026536810687925922,0.026985820111321127
2020-05-29,0.05620284139064063,0.0650642472395807,0.07483229071465683,0.055632398267266576,0.040157368491251955,0.07146627975156152,0.0792632541249446,0.0529780394686308,0.04274150160093291,0.03460900567059877,0.07138156216216822,0.05225836559752725,0.05145921647454559,0.05768175353267195,0.04722114522465692,0.03143669694721661,0.03571803036777291,0.05006142168449805,0.06975765184922171,0.09407826612304358,0.0363576852893568,0.03067760076769346,0.05762703636430386,0.06608733912860634,0.09031800462731777,0.02872953902935083,0.03174487158025595,0.0537598864237691,0.06562561247296915,0.10160279040708672,0.0746762311852326,0.0534370694749076,0.04123177126738925,0.05120708238311553,0.057259722059581186,0.039400371469976464,0.05547239823467665,0.052313284095088265,0.06486643103560498,0.06900422515168605,0.03463820181975575,0.04689637038039665,0.0619291403388016,0.0653771711484033,0.07125356351893393,,,,,,0.05245450669169351,0.04037839774593563,0.0438526600793078,0.06394708863229492,0.07416577724289271
2020-06-30,0.06469625754305923,0.08171840932216055,0.0778863655501191,0.09833579558645457,0.10403450096714432,0.05853241398519167,0.0713401516041725,0.0972497126242296,0.10302635632172799,0.11084984811032318,0.09805232442967156,0.10537878901836809,0.10178422652789211,0.07170645631644076,0.055609891860804256,0.1084991762667036,0.09249641916504932,0.10085413084106698,0.07677480258215515,0.06254969722219282,0.09114503062560911,0.09389474686463674,0.08315648379757043,0.08378912691104679,0.08901309444678186,0.09609696561214462,0.08578028940255719,0.08667280046457324,0.09054647752988992,0.07758738057403947,0.08892990489658505,0.10138235414319172,0.09829124652439049,0.08172871038957245,0.06654988338171297,0.10256123819364253,0.09250907451122152,0.0939896096761743,0.07951530236919452,0.07260464303827355,0.1155594962800392,0.10313936864182757,0.08115815219328809,0.07219800132516083,0.06913163826845009,,,,,,0.10359870048896734,0.08975125409634716,0.09830625863977488,0.08069287286927752,0.06996330116131369
2020-07-31,0.014468289356057899,0.020741841166998544,0.028249363115632746,0.04021316352611054,0.04272710246700506,0.008808122789920143,0.030152442837774285,0.03791919709341469,0.04574165161311912,0.0427825508149076,0.023043162692614694,0.05580162038797243,0.045657495130481014,0.0407746264177028,-0.00165691735766218,0.07067791119457568,0.05203538174711295,0.036528281265465666,0.016433909180330823,-0.010271518238349283,0.043219946610434656,0.04045994660042769,0.030076337886602404,0.026469624564779994,0.02517810948689109,0.034627766095403495,0.03693518437331676,0.04727756385797675,0.03485825220671656,0.014483362564163478,0.03799228812941169,0.05510963985547655,0.041199888011087996,0.035472732141136505,-0.0028963608737992115,0.03435217975134445,0.03292733443549875,0.0379044611894261,0.040915051656515454,0.019304938116351093,0.0564763902968827,0.045461624730889945,0.04702232419540278,0.026581406896495973,-0.010137780970535568,,,,,,0.03488865989052033,0.043172663537756825,0.042865292759037624,0.038156998842731625,0.007151595219462552
2020-08-31,-0.08116107067782391,-0.08017240926129804,-0.08365783407025872,-0.0814902895930912,-0.07876486641998699,-0.08909950645187194,-0.09087932901922485,-0.07588991443789861,-0.07278141492673895,-0.06214459809863231,-0.08728819862484134,-0.07914441998485403,-0.07684836348878091,-0.06932413737832362,-0.07760467734609772,-0.06509652035097829,-0.06577514531356468,-0.07799042456364767,-0.08635547674859222,-0.09570508679665808,-0.06839676444076288,-0.0702745193065176,-0.07439709775519245,-0.08111013275442318,-0.09669397821822928,-0.07585232511907099,-0.06849316576424784,-0.07997493959403465,-0.0732452182509244,-0.09571219189667346,-0.08465994122612572,-0.07758510524153278,-0.06970294486218566,-0.06567843571860635,-0.08705868304736186,-0.08861947865559099,-0.0814971394998857,-0.07976847873621436,-0.07852886710253622,-0.06252441763686362,-0.06084717175738177,-0.07512678983817954,-0.08150513904272198,-0.07881415239542361,-0.09445159439578671,,,,,,-0.08344014575673755,-0.061597358384848,-0.06028330447596106,-0.07784565490080815,-0.10026242215241053
2020-09-30,0.05248932121347333,0.05989847640672511,0.052793556223444664,0.05405309999241304,0.030170176640474344,0.047025700398817066,0.0712440301573451,0.06729566682019276,0.03374595277997737,0.028782563457984564,0.03902014977064122,0.045345228604307085,0.04538114317625601,0.04233487592881677,0.06467601160411196,0.026364681603322317,0.034167552818293444,0.05601089740645703,0.062342849713485395,0.06937202484033568,0.03600916940791431,0.05325689016088867,0.0588657458210802,0.05200913347879431,0.048098156752815216,0.03089520207133028,0.06014280422537072,0.05854486996025026,0.06735522705660121,0.034278449901824916,0.020631259612066525,0.025187007874066174,0.03442196771052045,0.06766969721535698,0.08501336744565069,0.00417682213149175,0.025592844108861156,0.021922829551661093,0.06607636760274876,0.13053264859393865,0.019767203212891722,0.03643816506580077,0.04849640585811605,0.057192771297409364,0.08474716295771319,,,,,,0.021165894503500784,0.032816203822971395,0.046631449900182025,0.07555356544579271,0.05606012370069538
2020-10-30,0.010759499933739883,0.0026154459850888283,0.012403123704171659,0.026410992658565058,0.0427146521265643,-0.025516028042014152,0.0009645042946142494,0.024198641198843154,0.03986480508699735,0.06639712334965378,0.028257093296415195,0.04275825577480943,0.03275214674218312,0.017989832520971683,-0.02136630877812219,0.05512984911743867,0.04124402282255388,0.014985217071960726,0.0018844250560106324,-0.009286969122837812,0.036490292547239955,0.02842642107297021,0.02088070487806153,0.01731811963848992,0.0028021402268210596,0.05696697843465158,0.03649448383776434,0.019653918674297024,0.0019236118203015925,-0.011336854725781222,0.02455939512795198,0.038702670305859756,0.0435758982164805,0.018326028561563693,-0.024115672661825908,0.05367883023281141,0.039800701103372645,0.012373816343173649,-0.0020098139290499954,0.00010794051379161152,0.05423133860165568,0.039798050978943796,0.023013563238322345,0.007692465491471115,-0.02037475162199806,,,,,,0.024850429761436196,0.04555127303352959,0.037316426637849835,0.01921448752499767,-0.022823397080981977
2020-11-30,-0.07046105357795583,-0.058737294315821365,-0.07304128400526186,-0.06715974256030079,-0.04183342445418438,-0.05138120022460764,-0.07617877770854566,-0.08843519623669381,-0.06742658208314478,-0.04197082671057739,-0.07210003839560543,-0.0747881553327432,-0.07754082252053766,-0.05648853939661307,-0.03943713038849932,-0.07881215264431161,-0.07946447569702189,-0.07346554397442269,-0.07318532298630442,-0.020465087661508626,-0.0840359859065314,-0.0699449069953428,-0.0748032279269357,-0.060300757629865,-0.03602880389661287,-0.06613195653852971,-0.056746000437739155,-0.0694942278790578,-0.07379916604777323,-0.06006862627583613,-0.07207268544826222,-0.07351268113210575,-0.07867323073067058,-0.05159284594773054,-0.040646147716416024,-0.08646936831322823,-0.0775440148866685,-0.06270513269283295,-0.05679683184365562,-0.04187723522718398,-0.06279808932680825,-0.06483316085158605,-0.061620718935216645,-0.04784081841030354,-0.0876365394832841,,,,,,-0.09119536960513978,-0.08290915401398032,-0.055995913970561466,-0.047570809829946055,-0.02529567097941808
2020-12-31,-0.07565018835872789,-0.07832645814721728,-0.08314703088381782,-0.05430167793903038,-0.04434587600221253,-0.046160383232325214,-0.07465309650812103,-0.0784290198146462,-0.08792444499728744,-0.0858066596196481,-0.09015720606370263,-0.08209682452069259,-0.07134933318298603,-0.07228428336718018,-0.05987455049402947,-0.0901506362417358,-0.08375742464498871,-0.08052416350978396,-0.08117358674393708,-0.03745118022806604,-0.11078668210116162,-0.09992786933621259,-0.08738485991848942,-0.0651563374586685,-0.009441805601687432,-0.08716334234652708,-0.08356243131803279,-0.07278581704641622,-0.06241842244413773,-0.06725298718198232,-0.07986396942804899,-0.08313775919694406,-0.08307827368054635,-0.08227015635915987,-0.04864248950215739,-0.09611992859558256,-0.06513177078127144,-0.055742512311398804,-0.06263381342369051,-0.09341759617589429,-0.07820157364767102,-0.07156858048840832,-0.06529672204772734,-0.06089363459173902,-0.09711924071219268,,,,,,-0.08332794032539695,-0.0905932792797142,-0.08404827857997069,-0.06520431449990087,-0.055699413738513566
2021-01-29,0.022460457672732647,0.0463637640571588,0.05557375610589051,0.07097954806730403,0.07990021851779058,0.0016036119697808437,0.053903185500138014,0.07584530499083772,0.08590057059803026,0.09403487974935651,0.09514365899059665,0.07978476582961522,0.07112845474685504,0.05693977536912406,0.013452535571121495,0.08185313646033116,0.0835480671600628,0.08538279598227057,0.06257053869877131,-0.0020356435648181824,0.09837580825700615,0.07442691918437211,0.06244100578614356,0.05037330542613745,0.025386589825901612,0.0959045579112254,0.06792021758235393,0.06154906441444226,0.05206945938174748,0.03639281457942994,0.09649580579545917,0.07902554343060259,0.06608558136693062,0.05797427575213966,0.019986168199309845,0.09042384713209241,0.07636050550972766,0.05306549916048011,0.04699176101196283,0.04447728192235465,0.07301856412506612,0.0710741236414803,0.06998411361281882,0.060109807237941876,0.037132286119310534,,,,,,0.08951044576218073,0.07465303851812927,0.0702968908798813,0.07277652130458105,0.02076095834572232
2021-02-26,-0.0013910689303491088,0.011763704973764116,0.029231517123127857,0.022891550197572635,0.03998927365964262,-0.020678871875862877,0.018331439722618918,0.021127317834347455,0.03706984533913216,0.05232347036333106,0.0038568821045998,0.02868575234202217,0.034582849403807146,0.03322145862182384,0.008218931036637097,0.05154362605894179,0.03902100347042814,0.035531824035722186,0.012917892070763607,-0.030484983987246937,0.03364907436147228,0.020129113437935706,0.026676162315731024,0.022638199615173386,0.005130833809059074,0.032121322147322676,0.029695424261686486,0.017390171376156886,0.024825503018128057,0.005411158303033807,0.027947459763227153,0.0396062495560747,0.034734562245929045,0.01898719014334814,-0.01699249893370189,0.041692594119157725,0.028698016599461595,0.020113450086640675,0.0116219029540798,0.006374524529813781,0.04680749624341851,0.02701855497828075,0.024886324423936453,0.008477398643493632,0.0015903878136698617,,,,,,0.03192027644919496,0.02757324594433063,0.026266783641221862,0.026366733159929177,-0.009600809135231585
2021-03-31,0.026946999670698482,-0.000903579029335844,-0.0033825723001643933,0.0015091133553749143,-0.016409640878348963,0.021402359209993914,-0.005148639977644882,0.0028342914186486774,0.004051465912884352,0.007929027392286623,0.029804570352512303,0.010284595070838409,0.00903368404543101,0.004739545720105985,-0.024263864179058618,0.01993560721092296,0.016124826455740822,-0.005190821344217798,-0.0037401218872988562,0.0043420883656276775,0.018747529777672894,0.008286722204208242,-0.004760002487723659,0.004378728699925951,0.004712287582205162,0.007587693785531142,-0.00474924591948419,-0.0040036809492457965,0.0006076682117854515,0.03279844677328813,0.02512586859835491,0.008003462551581735,0.0037106772912651504,-0.0022127101290660544,0.0006246656649171559,0.02422618942885305,0.02055798442438413,0.01544546605652558,0.0014446350155653874,-0.030164195588357926,0.010295594879758884,0.004169478607023227,0.0043283335938599996,0.010270385494899894,0.0034766565209555897,,,,,,0.012947002376164817,0.006388891748563494,0.0008131010458783962,-0.005159081899131593,0.0179857909158646
2021-04-30,0.07653815976772307,0.05371244278337738,0.029462438258827228,0.03068224868874017,0.023547994309477942,0.03928681802168376,0.05146732567286394,0.05664404134042164,0.04883863030807557,0.057540359104403874,0.055790740160685776,0.049587822866533814,0.04493473879784507,0.0389593264816997,0.06250958848192228,0.059906605403294344,0.04985316197676861,0.048629246112198106,0.044151773207488386,0.053405741040409654,0.10267738673347031,0.06156577537388026,0.050003648407596475,0.03427550892711652,0.007285859582692868,0.06829329086352166,0.04398818232761417,0.04686150120281298,0.03907374957256468,0.058245038473852595,0.06665610176934225,0.05155873372528721,0.03394803099385923,0.04233706908855529,0.05278009454627324,0.04907908532285777,0.04292836301528039,0.04146201514589149,0.05774106503702714,0.06473507676387616,0.03291901305169635,0.04964416937450056,0.047727993633356676,0.041319990900223764,0.08500420901444039,,,,,,0.0771060681922365,0.04414081016648692,0.035001897128535596,0.037545101747301315,0.05367499613413329
2021-05-31,0.02902685499793629,0.008682254245719464,0.0014162874664025336,-0.003732825444133232,-0.01588117500141007,0.005584401689354169,-0.0005224380539074981,0.004760530316232467,0.010603418610229275,0.0006380316688954441,0.005005841234197516,0.0032770878902952188,0.004865438089319967,0.012098916352626226,-0.0006974846689425403,0.010149587320683199,0.021827909338653268,0.003453513515219942,-0.00601959642043547,-0.008139972184613223,0.014648034471954154,0.01556226094464625,-0.0003747196399477241,0.00023406243349879285,-0.009231244640651868,0.0005247115056820176,0.012379934076394402,0.007382849603207757,0.011409019958626948,-0.009205713858526615,0.018324492142988796,0.01763861975554591,0.01022408704919733,-0.009927397363746994,-0.00465655296981656,0.005483403778726352,0.007713191483251434,-0.0004382030437053368,0.017181095763935648,-0.008651645737016317,-0.0028162823748973166,0.014767536839520158,0.00970648323931516,0.008784947041536015,-0.008415115734063654,,,,,,0.049779980522945556,0.012215885313439943,-0.014710913533527317,-0.007401799355843173,-0.004476488797089092
2021-06-30,-0.023589487956325744,-0.04472034299007446,-0.054904307102341364,-0.05579900062441586,-0.0600889489964294,-0.04670289123237752,-0.05384046908275561,-0.04030743916261335,-0.037424752234698835,-0.056554622244081615,-0.07678087157282919,-0.0550838478503823,-0.047190183044436354,-0.036349322058607046,-0.016293597860419125,-0.053316861220948156,-0.05141331583717979,-0.05217259567822638,-0.04236859692925489,-0.03616093852242712,-0.05975506853882969,-0.0381166701319772,-0.04118074963790086,-0.032244528980433604,-0.06403470818623253,-0.03950620071494505,-0.02783710501446086,-0.04181863575263062,-0.04868473775886702,-0.07647219340338555,-0.08250358676422705,-0.0535496861535579,-0.03489500821811154,-0.034490828561152195,-0.02166597906471136,-0.06249571767507507,-0.05687954253043805,-0.06750998843504244,-0.028150288744711052,-0.02040846762562147,-0.042331750349409634,-0.05035377427419138,-0.043589085632533615,-0.04413540965433313,-0.05434718151655901,,,,,,-0.0685725397419269,-0.0508063093592394,-0.041413077366379135,-0.03525440623393076,-0.0243454297471713
2021-07-30,0.03632489399892896,0.04893332577295293,0.06929528528831662,0.07714148428838909,0.07404074533932795,0.025830342276863955,0.05932248143612026,0.06166453107516483,0.0834523331583264,0.07647425930092042,0.028006832764750685,0.06175018693993367,0.06815207581012307,0.07904299992982183,0.06947822008338013,0.07669348823634471,0.0710216302014326,0.06432720121197523,0.049282120739037885,0.04644403000393196,0.052937255865506544,0.05240563717603349,0.07166515597433115,0.06960242388210863,0.06003719539601551,0.07670913961015922,0.07410069670716758,0.0583321899729414,0.07001440792147559,0.027080535573366576,0.03799612220218728,0.05570901698875376,0.0808606029422681,0.06888878128788743,0.05903585703021097,0.06320843436067188,0.055716707874263464,0.06556538762923289,0.05641518971249707,0.06686492307292946,0.06962923747214869,0.07460113374160916,0.05604831984991876,0.054695141492518175,0.05263126451577703,,,,,,0.032496364657543395,0.04745285850014135,0.07394979930400042,0.07127426725944505,0.08090962609664407
2021-08-31,-0.047419180338948694,-0.05220230521953694,-0.03613790382153096,-0.018581912891312866,0.006507690170308985,-0.0665108030270793,-0.0531928923663164,-0.0334438462347861,-0.0072346018572708275,0.022719046120022752,-0.01003928266073108,-0.004987699681659501,-0.011386611457993152,-0.02672998074435702,-0.07913178909899221,0.005600796266891502,-0.010767663697362493,-0.02574840762563123,-0.04233094948730919,-0.06410739786234314,-0.01222276522883309,-0.019720160965327766,-0.030056132824391197,-0.03622365524285374,-0.03903946351471623,-0.018494034885913814,-0.034128069044398995,-0.03187279156748097,-0.03197534069222486,-0.02361575947861888,0.015729066681148065,-0.00511022489652946,-0.003450666704620101,-0.04459634683512592,-0.09085182662823003,-0.016249450252815715,-0.027653143236435324,-0.030601325427787433,-0.02173539720048987,-0.04107630585949629,0.017642162372974488,-0.007772671721944321,-0.018490128498291993,-0.05246214353131698,-0.07589346341803613,,,,,,0.006887085774812897,0.0013573182537945495,-0.0074884026018590295,-0.03501237134850634,-0.08729448772132815
2021-09-30,0.010680768586711398,0.024185905771144524,0.010109103406917284,0.004981140023354551,-0.03408776048814402,0.03757283613720886,0.01720668832216451,0.009313703587669737,-0.014244711639639454,-0.04338893573758012,0.03239240196725263,0.014351917077473825,-0.009552657487192206,-0.01633837970933408,-0.017537956601923543,-0.016767089228715424,0.0009092864198224935,0.00358709627915852,0.009303507802823336,0.010005061428153234,-0.0175693130865926,0.0012728814790875572,-0.001818257138877823,0.018216849790909796,0.00675192221098052,-0.015988083080833368,0.010623655672124734,0.016364399619529412,0.004970687118782468,-0.007927311768648217,0.01336478580458819,-0.009182122053554205,-0.00243769022863147,0.000523782474889871,-7.041934528732848e-05,0.033694438205399135,0.02844932076183548,0.005168831054228885,-0.0213218449237498,-0.038955470320067916,-0.025980062571972606,-0.010616149079388152,0.00524927697987146,-0.001704691937384047,0.040257587669877894,,,,,,0.004428901235687001,-0.012339559756490858,-0.010157013915472949,-0.00153460029770576,0.022082319014317207
2021-10-29,0.10834257847558972,0.12826663643552658,0.1319388543818092,0.12382992085734452,0.06919083784191865,0.10472076339147851,0.14595017889194145,0.133426267299542,0.10819884947774487,0.0700406273930848,0.12203010626145393,0.12397952530390378,0.11836940803969115,0.10391728166958665,0.0851637171514064,0.11825811505327669,0.12429012136844433,0.12712508256552296,0.1271034930513813,0.06509883076435381,0.10375674899672306,0.12133218067718012,0.11659361353066362,0.11938416898916017,0.10069691149721686,0.09253214950946884,0.12397369806763422,0.1218943544972952,0.12050092318447082,0.10726202415888442,0.14081103536672596,0.10872152173283839,0.10013689484584785,0.09741708140614665,0.0979310632037389,0.16049040071553713,0.13523529203894397,0.11362719935527266,0.09226413615684244,0.0602356198460758,0.0752114844736114,0.10431392129069683,0.10974710431057415,0.13259237969943444,0.14040751882896338,,,,,,0.10364056943980969,0.09315051355640769,0.11220242445760546,0.11694172900688105,0.10723432670470068
2021-11-30,-0.026734000266090737,-0.020607942770932915,0.006292582765706645,0.018342544476430456,0.04664865691242295,-0.042676062630961874,-0.014268149630827048,0.01369570848801102,0.03591826492066864,0.06788049952462259,0.02645277061469451,0.045595398683337465,0.024575400867003053,0.00011667607293388912,-0.03313668838499536,0.06211518667772396,0.02802444914443045,0.013060470976713232,-0.00949972084024946,-0.03292578197683148,0.04749877235845444,0.023587001347466486,0.008744591798682196,-0.009135933686663916,-0.009966426796788835,0.04195797540411764,0.00040671019185520573,0.007922136203303176,0.003917317955351218,0.005997104009987661,0.021212143564303725,0.029752093769600793,0.03344471922287362,0.01561042737502099,-0.029063774471140377,0.04187853101465867,0.02416050106396535,-0.0011217585314277957,-0.0011966989541137229,-0.0029117292311552426,0.05940515801848678,0.04147303474921688,0.011559766236076784,-0.0002621451600704116,-0.0508283497431264,,,,,,0.03887977333067481,0.053346805292501236,0.03842601101348276,0.00479863602611371,-0.05353153024341894
2021-12-31,-0.11038763915123881,-0.10676393639383819,-0.09024740761331307,-0.07596007367110932,-0.043022859214834425,-0.1304380377985574,-0.09919053540287782,-0.08083011847175377,-0.06469125690078012,-0.03783432805560024,-0.10185427381906499,-0.08239798875778993,-0.06401881042217154,-0.06163049299161747,-0.09859157895357551,-0.029992867855158038,-0.06024527432270685,-0.07923272963295205,-0.10792263707819806,-0.13553737169333285,-0.0656112512955434,-0.07483796554197777,-0.08420608739377287,-0.0932838368855414,-0.09508270927669772,-0.06881074847623646,-0.07694174289594434,-0.086476823453602,-0.08101466999854302,-0.10127766698131313,-0.07689194638780002,-0.0522272097155262,-0.06254700777680335,-0.08161604421582823,-0.1333808382434506,-0.09061371376826266,-0.09058576823227198,-0.08763659912864342,-0.0751634601466875,-0.06882979685101644,-0.042583900545986667,-0.05623949475992692,-0.0780320740495401,-0.10128070209494026,-0.13432971079437214,,,,,,-0.07766433090617982,-0.056193020567929707,-0.059027098073938605,-0.0747604441350412,-0.13352960391730373
2022-01-28,0.051396228660965194,0.03887801417325256,0.03433309080141769,0.03667034713201757,0.054116931177679,0.029411904484256048,0.04217778078943483,0.04454894254418027,0.056003538701659986,0.0666101750628241,0.04781801612122618,0.036679723602392175,0.050660988056898684,0.050748886380222916,0.049421932157053164,0.06049863949216942,0.04854728974276346,0.03829396619587671,0.04442295498318964,0.046876394224514804,0.06462556104526793,0.058790178064049035,0.04696809135971309,0.03641169653527745,0.03181491940605328,0.06592363031240202,0.053682421087641895,0.04447884226461588,0.03694194492877273,0.03995915899961633,0.039344602780402464,0.03442879907572816,0.04315924612365185,0.06900511742734633,0.048034751353556,0.04075958789842908,0.03547437658099017,0.0394088630428299,0.047585388779448304,0.07539456574650841,0.05763323772439545,0.04821135087492726,0.04476196865611698,0.03601187389869779,0.051540504089331446,,,,,,0.038260294374030765,0.03783013321008894,0.05770981023414857,0.05630526721869971,0.04354787585644045
2022-02-28,-0.059023173615510426,-0.07744568219645614,-0.08127665711278187,-0.062364596145168184,-0.04852701999486621,-0.08826714980456933,-0.07911043806296562,-0.06585924365692909,-0.04199372193501835,-0.008219397719004396,-0.06652824936913733,-0.06098421534380763,-0.05453525259859764,-0.0490133385349189,-0.05030462710036799,-0.050372610946448404,-0.04500611881229483,-0.059873763168998916,-0.058566665720206024,-0.06889270614048555,-0.01920636038664823,-0.035338963292784444,-0.05619420023840855,-0.07896684650641714,-0.09320624568236975,-0.03343367804792077,-0.05331183525156816,-0.06947560147969953,-0.07288922652788218,-0.054081472299384405,-0.09915913772725991,-0.08537322467082462,-0.05723467830422105,-0.0352670366958038,-0.0055105162712067775,-0.05639509241053696,-0.05726636199214958,-0.07172001530139871,-0.06193669803099957,-0.03541953221944917,-0.05053056586431335,-0.06972558351757013,-0.06936853767100949,-0.06148920696444284,-0.031643660037130164,,,,,,-0.09680968011684901,-0.07382954137332474,-0.051463267886651225,-0.028044168944813375,-0.02981242301496069
2022-03-31,-0.17134602143379088,-0.15952954705016975,-0.1542385849047627,-0.13809862873457113,-0.11247203241862416,-0.15803179502134054,-0.16929229894105685,-0.15955159922221163,-0.14872745947990557,-0.11373432050854863,-0.1491816714390108,-0.1424875170452326,-0.14016160622321025,-0.14168648939472064,-0.17377124375047687,-0.12677280865302187,-0.1386158057145637,-0.14913655001448428,-0.16304371403144385,-0.17087228532509052,-0.16179504892871754,-0.16400951619537435,-0.15379862038819697,-0.14635201588830576,-0.12242797849649356,-0.14296508777678368,-0.15498831908517396,-0.14732349926168076,-0.15454191683737345,-0.15120204659893813,-0.15420473912021462,-0.14985454914405083,-0.12462937946514131,-0.14251066275374571,-0.17527102083733814,-0.1551287093345763,-0.1412699571847025,-0.14066220111415223,-0.14149814479034795,-0.16983520445939226,-0.11223001443348991,-0.13565797187486617,-0.140399546003786,-0.1591848052391019,-0.20087047775633324,,,,,,-0.1443585165575331,-0.14319443311315802,-0.13309087719609028,-0.13591609741881763,-0.1877721006020707
2022-04-29,0.13110244155562087,0.11032170505699655,0.09653131568803273,0.08857848249026368,0.07155911247879745,0.09374121196755343,0.11197018954988898,0.10177825545924628,0.11363745678503294,0.0999720074827128,0.12179494901256763,0.13090019864723057,0.11190866901588135,0.11470115861798623,0.043005313804927815,0.12033828704190477,0.12265444900001303,0.1099012530532863,0.11183871323084241,0.057110146787912215,0.13305357466467801,0.12676907215919117,0.10399295627804717,0.09183452537048604,0.06561875802322127,0.13535631710826562,0.12483360096274909,0.1062509865921562,0.09647969588472068,0.06373153827213042,0.14173657593370703,0.11665683653952816,0.10381505928310522,0.09234362832482669,0.06834170463230745,0.11623982478915898,0.11945704505387986,0.10748597551698277,0.09101350936172928,0.08764252841924182,0.09036960887426097,0.1146628492787807,0.11976513189051075,0.1108631052717826,0.08619835064400504,,,,,,0.13500651899472035,0.11108024659068318,0.09703623954891678,0.09529612978973744,0.0830944276950726
2022-05-31,0.057310583139538164,0.05339174876232267,0.06261887014001725,0.061919720495730295,0.03737448296840329,0.06466801551930497,0.0617514325919391,0.05824451898437572,0.058758515021001496,0.03753609166973718,0.046355203649748065,0.05581033010496619,0.05701550045947403,0.07627427905806296,0.04843975376130418,0.07043945630963593,0.05351298817606264,0.05408655106680433,0.045786306319307184,0.056648643025546216,0.056754086720645136,0.05879187639820018,0.049603645521786616,0.054363410994254374,0.061207006194967495,0.05717240904969114,0.07191090884311054,0.0613205114153929,0.042919046562397485,0.046699841356486145,0.09560416842938312,0.07510620912094056,0.062277250927178486,0.05001126870884709,0.0013222878142738082,0.040379132729326306,0.06492539879904234,0.05790550136771203,0.06612263526722073,0.05114127673405488,0.05883949915268726,0.07379511760396458,0.06511958768216645,0.05551900185166909,0.026462871980294872,,,,,,0.11562548945593336,0.07806588711498823,0.04599017056966483,0.045330993133308635,-0.0004887320529661483
