rebalance_date,stock_code,weight,raw_score,industry,circ_mv
2019-01-31,002707.SZ,0.012499999999999999,68.4694073799083,旅游服务,277489.5632
2019-01-31,300230.SZ,0.012499999999999999,68.32364576597618,塑料,254355.8006
2019-01-31,603980.SH,0.012499999999999999,68.10609048450193,染料涂料,294514.0725
2019-01-31,300195.SZ,0.012499999999999999,67.58946430454334,轻工机械,239667.5596
2019-01-31,002290.SZ,0.012499999999999999,67.12661571664573,家用电器,169727.5339
2019-01-31,002391.SZ,0.012499999999999999,66.71469946450628,农药化肥,246034.6151
2019-01-31,002743.SZ,0.012499999999999999,66.70434467909877,钢加工,183018.4764
2019-01-31,002753.SZ,0.012499999999999999,66.13418599611771,化工原料,176786.8725
2019-01-31,002094.SZ,0.012499999999999999,66.0792421750313,日用化工,258630.6972
2019-01-31,300506.SZ,0.012499999999999999,65.7108156137612,建筑工程,192247.9947
2019-01-31,300193.SZ,0.012499999999999999,65.50788548024697,专用机械,298326.7148
2019-01-31,603117.SH,0.012499999999999999,65.05434719470493,仓储物流,214054.2336
2019-01-31,300041.SZ,0.012499999999999999,64.39741061847457,化工原料,179289.6966
2019-03-29,002133.SZ,0.012499999999999999,156.43963817156282,全国地产,260967.3862
2019-03-29,600051.SH,0.012499999999999999,141.90791176623162,综合类,214196.32
2019-03-29,002521.SZ,0.012499999999999999,136.8744918275239,造纸,268359.7871
2019-03-29,600858.SH,0.012499999999999999,129.65814095833915,百货,296037.4726
2019-03-29,002872.SZ,0.012499999999999999,121.47508682171724,医药商业,228155.6023
2019-03-29,000809.SZ,0.012499999999999999,121.43927533604378,电气设备,243313.4314
2019-03-29,000619.SZ,0.012499999999999999,118.29253144170218,其他建材,232200.0
2019-03-29,002755.SZ,0.012499999999999999,117.44492945511946,化学制药,284430.978
2019-03-29,002448.SZ,0.012499999999999999,116.11224812439633,汽车配件,299525.7868
2019-03-29,002406.SZ,0.012499999999999999,114.81412901852637,汽车配件,273531.7699
2019-03-29,600960.SH,0.012499999999999999,113.59979891110017,汽车配件,284973.8675
2019-03-29,000498.SZ,0.012499999999999999,112.30400286015185,建筑工程,267945.6
2019-03-29,000419.SZ,0.012499999999999999,112.18145200023663,百货,281967.5012
2019-03-29,002026.SZ,0.012499999999999999,110.69444386612784,机械基件,249425.2319
2019-03-29,002620.SZ,0.012499999999999999,108.79483877357204,装修装饰,220404.9243
2019-03-29,002775.SZ,0.012499999999999999,106.05216394114983,建筑工程,296061.7765
2019-03-29,002193.SZ,0.012499999999999999,103.4727838644313,纺织,245162.6751
2019-03-29,603458.SH,0.012499999999999999,102.82842277283319,建筑工程,292736.2378
2019-03-29,002612.SZ,0.012499999999999999,101.13444804235752,服饰,214815.9207
2019-03-29,600159.SH,0.012499999999999999,101.04889517709823,区域地产,264771.031
2019-03-29,002772.SZ,0.012499999999999999,98.00999190606524,种植业,203075.3726
2019-03-29,300196.SZ,0.012499999999999999,96.16909166808102,玻璃,268639.604
2019-03-29,002666.SZ,0.012499999999999999,94.36951372366055,化工原料,220035.8776
2019-03-29,002150.SZ,0.012499999999999999,93.91653971177797,机械基件,220766.329
2019-03-29,603385.SH,0.012499999999999999,93.59153508857382,家居用品,294846.7044
2019-03-29,000833.SZ,0.012499999999999999,92.06029267221749,综合类,215131.1883
2019-03-29,002627.SZ,0.012499999999999999,90.56244257162497,旅游景点,218953.9755
2019-03-29,600854.SH,0.012499999999999999,90.22351414541923,家用电器,235834.1763
2019-03-29,002403.SZ,0.012499999999999999,89.33139520955109,家用电器,275448.5525
2019-03-29,002623.SZ,0.012499999999999999,88.08006451635539,玻璃,295530.3535
2019-03-29,002637.SZ,0.012499999999999999,86.84613850717712,日用化工,221541.5188
2019-03-29,002743.SZ,0.012499999999999999,85.73827725476023,钢加工,245336.2968
2019-03-29,603689.SH,0.012499999999999999,84.87198460807852,供气供热,197988.7728
2019-03-29,300214.SZ,0.012499999999999999,84.5713550864797,化工原料,195025.6763
2019-03-29,300272.SZ,0.012499999999999999,82.79283373998206,家用电器,232132.4537
2019-03-29,603117.SH,0.012499999999999999,81.21552779832518,仓储物流,281650.3074
2019-03-29,600865.SH,0.012499999999999999,80.42054975203192,百货,264120.7018
2019-03-29,300434.SZ,0.012499999999999999,80.4153488985777,化学制药,201343.3333
2019-03-29,002756.SZ,0.012499999999999999,79.84400436772239,小金属,294064.2815
2019-03-29,000567.SZ,0.012499999999999999,79.1594718201779,多元金融,200278.2413
2019-03-29,600853.SH,0.012499999999999999,79.12460890463406,建筑工程,234048.1389
2019-03-29,300105.SZ,0.012499999999999999,77.45274814578896,环境保护,250962.624
2019-03-29,300335.SZ,0.012499999999999999,77.18173141403979,供气供热,196592.8726
2019-03-29,002753.SZ,0.012499999999999999,76.47396149256231,化工原料,223689.5122
2019-03-29,000952.SZ,0.012499999999999999,76.22238177065022,化学制药,286429.1865
2019-03-29,603020.SH,0.012499999999999999,72.02280960168343,食品,287680.0
2019-03-29,300765.SZ,0.012499999999999999,71.80090130303518,食品,264950.0
2019-03-29,002365.SZ,0.012499999999999999,71.79856377413786,化学制药,279470.422
2019-03-29,000705.SZ,0.012499999999999999,70.70747790532,医药商业,213179.6311
2019-03-29,000011.SZ,0.012499999999999999,70.66350684396754,房产服务,205231.6845
2019-03-29,300423.SZ,0.012499999999999999,69.1639001510514,电气设备,297833.2075
2019-03-29,002404.SZ,0.012499999999999999,69.00535463240763,纺织,296097.4094
2019-03-29,300041.SZ,0.012499999999999999,68.92072054879017,化工原料,218328.5822
2019-03-29,300320.SZ,0.012499999999999999,68.48172109016053,橡胶,264093.4172
2019-03-29,300485.SZ,0.012499999999999999,68.22105204182411,生物制药,290142.72
2019-03-29,300305.SZ,0.012499999999999999,68.17701368231572,塑料,198371.2844
2019-03-29,600727.SH,0.012499999999999999,68.07347107567591,化工原料,236875.4597
2019-03-29,002096.SZ,0.012499999999999999,66.9760112788394,化工原料,263572.677
2019-03-29,002788.SZ,0.012499999999999999,66.55202206819445,医药商业,284739.3672
2019-03-29,002818.SZ,0.012499999999999999,66.00277459443917,其他商业,230707.7972
2019-03-29,000548.SZ,0.012499999999999999,64.2237592601034,路桥,262579.7502
2019-03-29,002037.SZ,0.012499999999999999,64.14303216141535,化工原料,219762.2918
2019-03-29,600969.SH,0.012499999999999999,64.04458650512943,水力发电,292339.8824
2019-03-29,002789.SZ,0.012499999999999999,63.60255676532681,装修装饰,243640.6
2019-03-29,300510.SZ,0.012499999999999999,63.410951355226175,电气设备,238539.3158
2019-03-29,002487.SZ,0.012499999999999999,62.42535386485586,电气设备,254880.0
2019-03-29,300084.SZ,0.012499999999999999,62.05358455103101,专用机械,193006.256
2019-03-29,300577.SZ,0.012499999999999999,61.73667074954828,纺织,216748.371
2019-03-29,000978.SZ,0.012499999999999999,61.30307513324542,旅游景点,245556.4359
2019-03-29,300120.SZ,0.012499999999999999,61.19629422695835,元器件,189135.5586
2019-03-29,002645.SZ,0.012499999999999999,60.14479258316552,专用机械,268988.5296
2019-03-29,002084.SZ,0.012499999999999999,59.046163689470774,家居用品,253438.6505
2019-03-29,002363.SZ,0.012499999999999999,57.679111753124054,汽车配件,279389.5386
2019-03-29,300164.SZ,0.012499999999999999,57.512523800898855,石油开采,230003.951
2019-03-29,002748.SZ,0.012499999999999999,57.28610387230157,化工原料,202320.0
2019-03-29,600293.SH,0.012499999999999999,56.74573247039282,玻璃,259927.2117
2019-03-29,002559.SZ,0.012499999999999999,56.0016502534041,机床制造,269213.6713
2019-03-29,002734.SZ,0.012499999999999999,55.394111339606745,农药化肥,290332.3095
2019-03-29,000700.SZ,0.012499999999999999,54.764248231553715,汽车配件,276842.3038
2019-03-29,000153.SZ,0.012499999999999999,54.24546954032991,化学制药,213392.4253
2019-05-31,600858.SH,0.012499999999999999,165.9153044830901,百货,260326.6586
2019-05-31,002818.SZ,0.012499999999999999,156.76493774257824,其他商业,189317.9937
2019-05-31,603518.SH,0.012499999999999999,154.50875434237318,服饰,235270.8959
2019-05-31,000419.SZ,0.012499999999999999,142.68637731468493,百货,250456.6822
2019-05-31,002574.SZ,0.012499999999999999,139.79594109186993,服饰,284064.0
2019-05-31,002521.SZ,0.012499999999999999,139.12826814093873,造纸,230934.0165
2019-05-31,000537.SZ,0.012499999999999999,138.27278562160043,新型电力,285785.8531
2019-05-31,002788.SZ,0.012499999999999999,135.61931371564737,医药商业,274919.8836
2019-05-31,002541.SZ,0.012499999999999999,135.09715815036137,钢加工,293033.0768
2019-05-31,002391.SZ,0.012499999999999999,133.9019558690058,农药化肥,278064.6617
2019-05-31,000619.SZ,0.012499999999999999,130.64546643616916,其他建材,199800.0
2019-05-31,002187.SZ,0.012499999999999999,130.04207600307134,百货,285580.4217
2019-05-31,000573.SZ,0.012499999999999999,129.86186184494883,区域地产,210597.409
2019-05-31,600051.SH,0.012499999999999999,127.26389876829636,综合类,195854.4
2019-05-31,002133.SZ,0.012499999999999999,126.19251744564568,全国地产,224774.829
2019-05-31,002377.SZ,0.012499999999999999,122.89615554518501,其他建材,222086.8546
2019-05-31,603385.SH,0.012499999999999999,122.85697113223151,家居用品,232870.8765
2019-05-31,002749.SZ,0.012499999999999999,121.59042683395667,农药化肥,273046.8275
2019-05-31,002620.SZ,0.012499999999999999,120.95972711074225,装修装饰,189856.0837
2019-05-31,300732.SZ,0.012499999999999999,119.47824645435188,建筑工程,242843.0104
2019-05-31,002790.SZ,0.012499999999999999,118.66703835249817,家居用品,187419.648
2019-05-31,300057.SZ,0.012499999999999999,116.83652003335669,铝,270333.0587
2019-05-31,600287.SH,0.012499999999999999,116.22263462249396,商贸代理,292216.5735
2019-05-31,000521.SZ,0.012499999999999999,114.74288972224842,家用电器,280096.8927
2019-05-31,002193.SZ,0.012499999999999999,114.17929481970319,纺织,202074.8741
2019-05-31,600697.SH,0.012499999999999999,113.05759599550154,百货,289055.6559
2019-05-31,600865.SH,0.012499999999999999,112.93131930748592,百货,228001.6315
2019-05-31,300230.SZ,0.012499999999999999,111.26585986295274,塑料,237250.595
2019-05-31,000421.SZ,0.012499999999999999,106.85918074461507,供气供热,270289.3528
2019-05-31,002173.SZ,0.012499999999999999,105.8364613905928,医疗保健,275213.4155
2019-05-31,002392.SZ,0.012499999999999999,105.41001433377106,其他建材,288009.6721
2019-05-31,600159.SH,0.012499999999999999,104.268736430128,区域地产,233230.9082
2019-05-31,600960.SH,0.012499999999999999,102.30109195565502,汽车配件,272051.4248
2019-05-31,000809.SZ,0.012499999999999999,99.96348681160879,电气设备,223518.4404
2019-05-31,002026.SZ,0.012499999999999999,98.9212082513875,机械基件,224297.9492
2019-05-31,002559.SZ,0.012499999999999999,97.9727722724678,机床制造,260527.6955
2019-05-31,002363.SZ,0.012499999999999999,97.54297005804224,汽车配件,239892.5056
2019-05-31,000026.SZ,0.012499999999999999,94.36242063614026,服饰,281805.9307
2019-05-31,002682.SZ,0.012499999999999999,93.26077275153594,仓储物流,203108.0258
2019-05-31,002743.SZ,0.012499999999999999,92.47847134941587,钢加工,208285.5091
2019-05-31,002627.SZ,0.012499999999999999,91.86775842423593,旅游景点,204541.8151
2019-05-31,600969.SH,0.012499999999999999,91.34640912925464,水力发电,262365.7932
2019-05-31,002712.SZ,0.012499999999999999,90.97526667287859,广告包装,268805.4119
2019-05-31,002637.SZ,0.012499999999999999,90.69755312385011,日用化工,180430.9898
2019-05-31,002406.SZ,0.012499999999999999,90.53944852282798,汽车配件,253162.3828
2019-05-31,002448.SZ,0.012499999999999999,89.85692728839912,汽车配件,264207.4372
2019-05-31,002612.SZ,0.012499999999999999,87.96942613764422,服饰,189038.0102
2019-05-31,300196.SZ,0.012499999999999999,87.31076384015687,玻璃,228395.9279
2019-05-31,000635.SZ,0.012499999999999999,86.80082001451352,化工原料,265201.6518
2019-05-31,600854.SH,0.012499999999999999,85.03776904417306,家用电器,209861.2494
2019-05-31,600793.SH,0.012499999999999999,83.46335535285569,造纸,185117.4
2019-05-31,601599.SH,0.012499999999999999,83.3468947108183,纺织,287457.4384
2019-05-31,300473.SZ,0.012499999999999999,82.17520696641623,汽车配件,286752.2968
2019-05-31,002403.SZ,0.012499999999999999,81.62025394376776,家用电器,251420.0618
2019-05-31,002291.SZ,0.012499999999999999,79.6989626274721,广告包装,207040.4635
2019-05-31,002483.SZ,0.012499999999999999,79.3564444277898,专用机械,280574.201
2019-05-31,000530.SZ,0.012499999999999999,78.33690381153701,机械基件,264204.6058
2019-05-31,603608.SH,0.012499999999999999,78.2983488140306,服饰,241638.552
2019-05-31,603689.SH,0.012499999999999999,77.55174995309278,供气供热,188281.8
2019-05-31,002516.SZ,0.012499999999999999,77.35376337258279,汽车配件,285645.1541
2019-05-31,002623.SZ,0.012499999999999999,76.3257550242184,玻璃,238722.143
2019-05-31,601996.SH,0.012499999999999999,76.28344404634791,家居用品,298209.568
2019-05-31,000892.SZ,0.012499999999999999,75.26356067456703,影视音像,212041.4291
2019-05-31,002755.SZ,0.012499999999999999,74.41476286730247,化学制药,222238.62
2019-05-31,600719.SH,0.012499999999999999,74.06812414533778,供气供热,211605.5908
2019-05-31,603199.SH,0.012499999999999999,73.7295012076446,旅游景点,225123.12
2019-05-31,002833.SZ,0.012499999999999999,73.43780152707491,专用机械,212542.9198
2019-05-31,300448.SZ,0.012499999999999999,72.63743876233458,软件服务,287050.0947
2019-05-31,300320.SZ,0.012499999999999999,72.00566260389911,橡胶,226300.7386
2019-05-31,002096.SZ,0.012499999999999999,71.19562139017725,化工原料,224277.735
2019-05-31,000705.SZ,0.012499999999999999,70.28548371110035,医药商业,189774.989
2019-05-31,300214.SZ,0.012499999999999999,70.12942076871052,化工原料,177382.827
2019-05-31,600791.SH,0.012499999999999999,69.73520644659791,全国地产,189519.4386
2019-05-31,600052.SH,0.012499999999999999,66.69730982671793,供气供热,269382.8294
2019-05-31,002722.SZ,0.012499999999999999,65.3039811990813,钢加工,254567.1166
2019-05-31,000582.SZ,0.012499999999999999,62.83269398071199,港口,224751.6157
2019-05-31,002551.SZ,0.012499999999999999,62.37702815833528,医疗保健,225853.5945
2019-05-31,000978.SZ,0.012499999999999999,62.36190831213072,旅游景点,208110.8797
2019-05-31,300571.SZ,0.012499999999999999,62.29036342664999,互联网,274599.969
2019-05-31,600527.SH,0.012499999999999999,62.24499903573968,化纤,271908.3032
2019-07-31,600858.SH,0.0125,143.79204184947375,百货,254116.0822
2019-07-31,002454.SZ,0.0125,142.82292865471845,汽车配件,294385.1105
2019-07-31,603518.SH,0.0125,140.12527864536167,服饰,203470.817
2019-07-31,000537.SZ,0.0125,139.83170860066082,新型电力,263864.7791
2019-07-31,000521.SZ,0.0125,135.4526842975881,家用电器,278491.7529
2019-07-31,000419.SZ,0.0125,134.26701879197716,百货,245023.7823
2019-07-31,002377.SZ,0.0125,129.65939005414532,其他建材,198760.4453
2019-07-31,002133.SZ,0.0125,128.0580293254323,全国地产,207630.9861
2019-07-31,002541.SZ,0.0125,128.0471271175366,钢加工,284534.009
2019-07-31,002101.SZ,0.0125,126.16503453486749,汽车配件,296225.5894
2019-07-31,002936.SZ,0.0125,125.58995973136437,银行,297600.0
2019-07-31,600697.SH,0.0125,122.48821895841198,百货,279280.827
2019-07-31,300472.SZ,0.0125,122.36514983233295,专用机械,203946.7485
2019-07-31,600960.SH,0.0125,121.50764108750352,汽车配件,244166.1538
2019-07-31,600051.SH,0.0125,121.06370637841938,综合类,188704.16
2019-07-31,000809.SZ,0.0125,120.80858107356379,电气设备,198774.7016
2019-07-31,600969.SH,0.0125,120.43032302447439,水力发电,249784.0767
2019-07-31,002173.SZ,0.0125,118.38145289918762,医疗保健,237751.7511
2019-07-31,000573.SZ,0.0125,117.5269536753714,区域地产,195554.7369
2019-07-31,002026.SZ,0.0125,111.40237657693761,机械基件,232351.08
2019-07-31,000404.SZ,0.0125,111.23084022379352,家用电器,289663.5373
2019-07-31,300513.SZ,0.0125,110.13677650581634,软件服务,299074.9384
2019-07-31,000619.SZ,0.0125,109.9322477319389,其他建材,196920.0
2019-07-31,600706.SH,0.0125,109.70250915424185,旅游景点,207726.1689
2019-07-31,002472.SZ,0.0125,108.79669247055523,汽车配件,284922.0347
2019-07-31,002363.SZ,0.0125,107.86721842494622,汽车配件,229914.3078
2019-07-31,600287.SH,0.0125,107.72959061456295,商贸代理,283480.652
2019-07-31,002712.SZ,0.0125,106.61153881774294,广告包装,248128.0725
2019-07-31,601599.SH,0.0125,105.35230277465865,纺织,256212.0647
2019-07-31,002574.SZ,0.0125,105.06086919024067,服饰,288816.0
2019-07-31,601366.SH,0.0125,104.65265739590004,百货,283116.7929
2019-07-31,000530.SZ,0.0125,103.75401827077677,机械基件,277952.8093
2019-07-31,600159.SH,0.0125,102.39933328759008,区域地产,222440.8662
2019-07-31,002743.SZ,0.0125,102.22699022107614,钢加工,196079.4074
2019-07-31,000421.SZ,0.0125,98.27405214968196,供气供热,258263.7672
2019-07-31,603385.SH,0.0125,98.20411775050144,家居用品,233925.7842
2019-07-31,002627.SZ,0.0125,97.83442813169128,旅游景点,195949.9502
2019-07-31,002406.SZ,0.0125,97.17763977667532,汽车配件,236950.0135
2019-07-31,600052.SH,0.0125,96.57048061172935,供气供热,239742.0003
2019-07-31,600865.SH,0.0125,96.56711319832823,百货,220853.0655
2019-07-31,000026.SZ,0.0125,96.45367496209313,服饰,263256.6796
2019-07-31,002193.SZ,0.0125,95.64009508924906,纺织,217051.9172
2019-07-31,002682.SZ,0.0125,94.2622131882282,仓储物流,203834.3898
2019-07-31,300230.SZ,0.0125,94.26062929429186,塑料,219877.5537
2019-07-31,002187.SZ,0.0125,94.15214099783736,百货,285922.8443
2019-07-31,000635.SZ,0.0125,93.93686438377473,化工原料,254896.6733
2019-07-31,600791.SH,0.0125,89.6189802542269,全国地产,176402.3414
2019-07-31,000821.SZ,0.0125,89.57691223896315,电气设备,298854.2134
2019-07-31,002612.SZ,0.0125,89.52808677419696,服饰,181074.1029
2019-07-31,002448.SZ,0.0125,88.89385970393514,汽车配件,249633.7173
2019-07-31,002483.SZ,0.0125,88.07877426202523,专用机械,270505.7488
2019-07-31,603608.SH,0.0125,87.89573775220327,服饰,209908.5084
2019-07-31,002521.SZ,0.0125,87.24560033584875,造纸,233911.0664
2019-07-31,300195.SZ,0.0125,86.42983819636059,轻工机械,239770.4602
2019-07-31,603980.SH,0.0125,84.69974519908186,染料涂料,286457.3071
2019-07-31,603458.SH,0.0125,83.1834838837158,建筑工程,250399.9736
2019-07-31,002291.SZ,0.0125,81.72463198642886,广告包装,195471.7286
2019-07-31,002053.SZ,0.0125,81.67139711868057,新型电力,272457.717
2019-07-31,300050.SZ,0.0125,80.97350073975007,通信设备,208215.4033
2019-07-31,002759.SZ,0.0125,80.72448238481819,电气设备,219333.547
2019-07-31,300107.SZ,0.0125,79.05757789453457,化工原料,275427.4376
2019-07-31,002948.SZ,0.0125,78.5321312419461,银行,276448.7484
2019-07-31,300086.SZ,0.0125,78.33693353103563,化学制药,230465.7857
2019-07-31,000716.SZ,0.0125,77.65509769152385,食品,218726.9888
2019-07-31,002403.SZ,0.0125,77.51822666426227,家用电器,273033.369
2019-07-31,600854.SH,0.0125,77.02616950615916,家用电器,201549.9127
2019-07-31,603398.SH,0.0125,74.6984481652618,电气设备,297568.3312
2019-07-31,002637.SZ,0.0125,73.55952395774908,日用化工,178363.0128
2019-07-31,002533.SZ,0.0125,73.42291320937576,电气设备,269982.1036
2019-07-31,000710.SZ,0.0125,72.67149765778578,医疗保健,206994.944
2019-07-31,600719.SH,0.0125,71.13507011736533,供气供热,213223.9892
2019-07-31,002788.SZ,0.0125,70.74850593158834,医药商业,239641.1471
2019-07-31,600080.SH,0.0125,70.67843292724952,中成药,185925.186
2019-07-31,600356.SH,0.0125,69.38812776524378,造纸,227035.8473
2019-07-31,300217.SZ,0.0125,69.25301605085063,家用电器,221458.6254
2019-07-31,002342.SZ,0.0125,68.60782417187548,机械基件,295163.475
2019-07-31,002487.SZ,0.0125,68.58774815557602,电气设备,222961.0844
2019-07-31,300129.SZ,0.0125,67.73313529234967,电气设备,208864.851
2019-07-31,600379.SH,0.0125,67.58227833052067,电气设备,189205.4962
2019-07-31,000548.SZ,0.0125,67.39637043488607,路桥,213158.8466
2019-09-30,000537.SZ,0.012499999999999999,153.52210787927797,新型电力,258587.4835
2019-09-30,600382.SH,0.012499999999999999,147.50975988683464,普钢,299882.6415
2019-09-30,600665.SH,0.012499999999999999,138.73115895129453,全国地产,296394.0247
2019-09-30,002133.SZ,0.012499999999999999,137.64030458127903,全国地产,207682.0167
2019-09-30,002067.SZ,0.012499999999999999,137.6336804640825,造纸,298887.832
2019-09-30,002394.SZ,0.012499999999999999,131.92935412331778,纺织,298874.658
2019-09-30,600858.SH,0.012499999999999999,126.71047402012765,百货,241177.3815
2019-09-30,002441.SZ,0.012499999999999999,126.64959711830173,电气设备,265066.7937
2019-09-30,000404.SZ,0.012499999999999999,126.39756196817157,家用电器,268819.0228
2019-09-30,600969.SH,0.012499999999999999,125.80248333557469,水力发电,241642.9661
2019-09-30,600051.SH,0.012499999999999999,123.0325850725583,综合类,182175.68
2019-09-30,000521.SZ,0.012499999999999999,121.52959365185727,家用电器,259916.9391
2019-09-30,002377.SZ,0.012499999999999999,121.4582626940593,其他建材,187097.2407
2019-09-30,600960.SH,0.012499999999999999,121.42477772658853,汽车配件,227843.0683
2019-09-30,002026.SZ,0.012499999999999999,120.57410013007967,机械基件,208898.1222
2019-09-30,002101.SZ,0.012499999999999999,119.20439390572366,汽车配件,288540.3273
2019-09-30,000419.SZ,0.012499999999999999,118.10870343264827,百货,231441.5328
2019-09-30,603518.SH,0.012499999999999999,114.209490036586,服饰,182850.4534
2019-09-30,000619.SZ,0.012499999999999999,113.0123708788691,其他建材,192240.0
2019-09-30,600802.SH,0.012499999999999999,110.57721817882292,水泥,278767.7762
2019-09-30,002454.SZ,0.012499999999999999,109.29022661819323,汽车配件,297225.0995
2019-09-30,002187.SZ,0.012499999999999999,109.08878017745283,百货,278389.5478
2019-09-30,000716.SZ,0.012499999999999999,108.95395465490179,食品,202127.712
2019-09-30,300195.SZ,0.012499999999999999,106.09176790793582,轻工机械,224277.177
2019-09-30,000421.SZ,0.012499999999999999,104.77790378957086,供气供热,246810.8286
2019-09-30,000573.SZ,0.012499999999999999,104.6909458226942,区域地产,178034.7348
2019-09-30,600287.SH,0.012499999999999999,102.82898079138275,商贸代理,257272.8876
2019-09-30,300230.SZ,0.012499999999999999,102.7386305984257,塑料,207390.6803
2019-09-30,600159.SH,0.012499999999999999,101.82769861149245,区域地产,204180.7951
2019-09-30,002775.SZ,0.012499999999999999,101.5361449537936,建筑工程,234884.286
2019-09-30,600697.SH,0.012499999999999999,99.6166347956741,百货,271212.7142
2019-09-30,002574.SZ,0.012499999999999999,99.4916982913136,服饰,284064.0
2019-09-30,002193.SZ,0.012499999999999999,97.80059806555522,纺织,227792.4426
2019-09-30,002588.SZ,0.012499999999999999,97.16069449400902,农药化肥,297838.8357
2019-09-30,002406.SZ,0.012499999999999999,96.75447182493407,汽车配件,225726.0655
2019-09-30,600865.SH,0.012499999999999999,96.20251955613763,百货,219348.1042
2019-09-30,000809.SZ,0.012499999999999999,94.1544559848469,电气设备,192176.3713
2019-09-30,002521.SZ,0.012499999999999999,94.11070989499527,造纸,232852.9668
2019-09-30,601366.SH,0.012499999999999999,92.8849357585274,百货,268865.9476
2019-09-30,002533.SZ,0.012499999999999999,91.17427712352793,电气设备,246707.7843
2019-09-30,002483.SZ,0.012499999999999999,90.57648474581316,专用机械,274533.1297
2019-09-30,600683.SH,0.012499999999999999,87.83216746765828,区域地产,294829.4836
2019-09-30,002541.SZ,0.012499999999999999,87.69808594419212,钢加工,297836.8977
2019-09-30,000755.SZ,0.012499999999999999,86.455965543192,路桥,184420.9961
2019-09-30,002536.SZ,0.012499999999999999,84.64768840941679,汽车配件,221921.6479
2019-09-30,601599.SH,0.012499999999999999,83.64610757748312,纺织,256212.0647
2019-09-30,000715.SZ,0.012499999999999999,82.5662264779627,百货,295520.7684
2019-09-30,000407.SZ,0.012499999999999999,82.04567212123841,供气供热,297752.9022
2019-09-30,002788.SZ,0.012499999999999999,81.2590119564472,医药商业,251082.9002
2019-09-30,002448.SZ,0.012499999999999999,81.1959500483582,汽车配件,243953.3924
2019-09-30,002516.SZ,0.012499999999999999,81.17225944798298,汽车配件,253305.0129
2019-09-30,000756.SZ,0.012499999999999999,80.69445736227355,化学制药,267661.7016
2019-09-30,002682.SZ,0.012499999999999999,79.44489497968291,仓储物流,198505.3862
2019-09-30,000530.SZ,0.012499999999999999,79.27923781668356,机械基件,247467.6625
2019-09-30,002398.SZ,0.012499999999999999,79.09916639105955,其他建材,295620.2895
2019-09-30,002948.SZ,0.012499999999999999,79.04755105984736,银行,258860.6551
2019-09-30,002656.SZ,0.012499999999999999,78.82938470358756,服饰,187098.5339
2019-09-30,601218.SH,0.012499999999999999,78.48666897037847,电气设备,268766.96
2019-09-30,603608.SH,0.012499999999999999,77.32049389190325,服饰,197877.5531
2019-09-30,603385.SH,0.012499999999999999,77.0068852134271,家居用品,247375.8575
2019-09-30,002053.SZ,0.012499999999999999,76.90599491529363,新型电力,263536.8641
2019-09-30,002109.SZ,0.012499999999999999,76.75836250634312,化工原料,194015.8825
2019-09-30,002291.SZ,0.012499999999999999,75.42124794268746,广告包装,203450.1665
2019-09-30,603117.SH,0.012499999999999999,75.09397354745919,仓储物流,235529.7547
2019-09-30,002623.SZ,0.012499999999999999,73.36603327372815,玻璃,221966.9124
2019-09-30,002286.SZ,0.012499999999999999,72.68033922578022,食品,209366.2599
2019-09-30,600527.SH,0.012499999999999999,71.60694866229827,化纤,244236.2193
2019-09-30,002757.SZ,0.012499999999999999,71.56590797250807,专用机械,265269.5922
2019-09-30,002637.SZ,0.012499999999999999,70.93000791904456,日用化工,270780.663
2019-09-30,002342.SZ,0.012499999999999999,70.73158785622111,机械基件,280201.1288
2019-09-30,000026.SZ,0.012499999999999999,70.49867088527628,服饰,275385.0361
2019-09-30,002403.SZ,0.012499999999999999,70.42329798516346,家用电器,265119.6878
2019-09-30,300196.SZ,0.012499999999999999,70.35723101907591,玻璃,222628.0407
2019-09-30,300577.SZ,0.012499999999999999,69.94209825459315,纺织,206219.3536
2019-09-30,603359.SH,0.012499999999999999,69.30600135309686,建筑工程,242426.1938
2019-09-30,000582.SZ,0.012499999999999999,68.92584101819033,港口,230015.1196
2019-09-30,000153.SZ,0.012499999999999999,68.24602561985499,化学制药,190618.0875
2019-09-30,002391.SZ,0.012499999999999999,68.16036485413271,农药化肥,298384.7724
2019-09-30,300444.SZ,0.012499999999999999,68.1385693237038,电气设备,190248.2865
2019-09-30,002363.SZ,0.012499999999999999,67.60840937200082,汽车配件,221183.3448
2019-11-29,000537.SZ,0.0125,141.52646359611137,新型电力,276855.0451
2019-11-29,002133.SZ,0.0125,123.12355517886775,全国地产,198155.3187
2019-11-29,002377.SZ,0.0125,116.4278220359925,其他建材,182237.5721
2019-11-29,002094.SZ,0.0125,116.41913852120484,日用化工,271962.2841
2019-11-29,300230.SZ,0.0125,115.82468128304102,塑料,206304.8652
2019-11-29,600665.SH,0.0125,114.12080958936556,全国地产,289481.0445
2019-11-29,600969.SH,0.0125,111.45155454025833,水力发电,232761.7544
2019-11-29,000521.SZ,0.0125,108.40231734207792,家用电器,284301.4746
2019-11-29,000419.SZ,0.0125,107.16923435510222,百货,233071.4027
2019-11-29,002193.SZ,0.0125,106.63649307440903,纺织,200133.7955
2019-11-29,002574.SZ,0.0125,105.77203474695666,服饰,257664.0
2019-11-29,300195.SZ,0.0125,105.33687610557982,轻工机械,200063.7166
2019-11-29,000404.SZ,0.0125,102.18465255528675,家用电器,262567.4176
