rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2024-05-31,2024-08-01,2024-06-21,000407.SZ,3.01,2.63,-0.12624584717607967
2024-05-31,2024-08-01,2024-06-21,300938.SZ,23.77,20.57,-0.13462347496844762
2024-05-31,2024-08-01,2024-06-24,600693.SH,3.26,2.84,-0.1288343558282209
2024-05-31,2024-08-01,2024-06-25,002303.SZ,2.79,2.37,-0.15053763440860213
2024-05-31,2024-08-01,2024-06-25,603898.SH,8.51,7.15,-0.1598119858989424
2024-05-31,2024-08-01,2024-06-25,603817.SH,5.37,4.68,-0.12849162011173187
2024-05-31,2024-08-01,2024-06-25,920418.BJ,15.31,13.02,-0.14957544088830832
2024-05-31,2024-08-01,2024-06-25,002040.SZ,6.04,5.25,-0.13079470198675502
2024-05-31,2024-08-01,2024-06-25,600784.SH,5.22,4.54,-0.13026819923371646
2024-05-31,2024-08-01,2024-06-25,688151.SH,14.46,12.32,-0.14799446749654221
2024-05-31,2024-08-01,2024-06-25,301391.SZ,51.5,43.24,-0.16038834951456304
2024-05-31,2024-08-01,2024-06-25,002969.SZ,3.27,2.73,-0.1651376146788991
2024-05-31,2024-08-01,2024-06-25,300592.SZ,13.4,11.6,-0.13432835820895528
2024-05-31,2024-08-01,2024-06-25,605288.SH,34.84,30.0,-0.13892078071182556
2024-05-31,2024-08-01,2024-06-25,301109.SZ,16.94,14.51,-0.1434474616292799
2024-05-31,2024-08-01,2024-06-25,603948.SH,18.31,15.99,-0.12670671764063346
2024-05-31,2024-08-01,2024-06-25,600638.SH,4.18,3.65,-0.12679425837320568
2024-05-31,2024-08-01,2024-06-25,300453.SZ,7.45,6.44,-0.13557046979865772
2024-05-31,2024-08-01,2024-06-25,688350.SH,12.66,11.06,-0.12638230647709314
2024-05-31,2024-08-01,2024-06-25,000530.SZ,4.04,3.5,-0.13366336633663367
2024-05-31,2024-08-01,2024-06-25,002412.SZ,5.86,5.09,-0.1313993174061434
2024-05-31,2024-08-01,2024-06-25,603150.SH,27.76,24.21,-0.1278818443804035
2024-05-31,2024-08-01,2024-06-26,600731.SH,5.26,4.51,-0.14258555133079853
2024-05-31,2024-08-01,2024-06-26,688767.SH,28.59,24.6,-0.13955928646379845
2024-05-31,2024-08-01,2024-06-28,603278.SH,7.18,6.25,-0.1295264623955431
2024-05-31,2024-08-01,2024-07-01,688480.SH,31.77,27.85,-0.12338684293358504
2024-05-31,2024-08-01,2024-07-03,300840.SZ,10.31,9.03,-0.12415130940834151
2024-05-31,2024-08-01,2024-07-04,920522.BJ,16.65,12.43,-0.2534534534534534
2024-05-31,2024-08-01,2024-07-05,605287.SH,13.19,11.3,-0.1432903714935556
2024-05-31,2024-08-01,2024-07-05,688236.SH,15.79,13.37,-0.1532615579480684
2024-05-31,2024-08-01,2024-07-05,001311.SZ,27.0,23.65,-0.12407407407407411
2024-05-31,2024-08-01,2024-07-05,300592.SZ,11.6,10.23,-0.11810344827586206
2024-05-31,2024-08-01,2024-07-09,300983.SZ,16.92,14.66,-0.1335697399527187
2024-05-31,2024-08-01,2024-07-09,920599.BJ,8.42,7.35,-0.12707838479809985
2024-05-31,2024-08-01,2024-07-09,688479.SH,16.89,14.82,-0.12255772646536411
2024-05-31,2024-08-01,2024-07-09,001380.SZ,20.6,17.71,-0.14029126213592236
2024-05-31,2024-08-01,2024-07-09,603116.SH,4.88,4.25,-0.12909836065573765
2024-05-31,2024-08-01,2024-07-09,000880.SZ,8.63,7.24,-0.16106604866743923
2024-05-31,2024-08-01,2024-07-09,300695.SZ,39.51,34.6,-0.1242723361174386
2024-05-31,2024-08-01,2024-07-09,603230.SH,12.72,11.09,-0.12814465408805042
2024-05-31,2024-08-01,2024-07-09,688459.SH,9.08,7.9,-0.1299559471365639
2024-05-31,2024-08-01,2024-07-09,920491.BJ,12.36,10.64,-0.13915857605177984
2024-05-31,2024-08-01,2024-07-09,603278.SH,6.21,5.44,-0.12399355877616736
2024-05-31,2024-08-01,2024-07-10,605136.SH,5.96,5.2,-0.12751677852348986
2024-05-31,2024-08-01,2024-07-11,600467.SH,1.57,1.41,-0.1019108280254778
2024-05-31,2024-08-01,2024-07-17,301061.SZ,46.2,40.68,-0.11948051948051952
2024-05-31,2024-08-01,2024-07-17,688786.SH,25.76,22.55,-0.12461180124223603
2024-05-31,2024-08-01,2024-07-17,688186.SH,10.45,9.16,-0.12344497607655491
2024-05-31,2024-08-01,2024-07-24,300997.SZ,12.33,10.81,-0.12327656123276554
2024-05-31,2024-08-01,2024-07-24,301391.SZ,43.24,36.73,-0.15055504162812217
2024-05-31,2024-08-01,2024-07-25,002394.SZ,6.77,5.91,-0.12703101920236326
2024-05-31,2024-08-01,2024-07-25,688391.SH,30.85,26.25,-0.14910858995137766
2024-05-31,2024-08-01,2024-07-25,688480.SH,26.73,22.87,-0.1444070332959222
2024-05-31,2024-08-01,2024-07-26,301319.SZ,29.0,25.6,-0.11724137931034473
2024-07-31,2024-10-08,2024-08-16,002971.SZ,17.96,15.66,-0.1280623608017818
2024-07-31,2024-10-08,2024-08-20,301096.SZ,43.13,37.97,-0.11963830280547194
2024-07-31,2024-10-08,2024-08-21,002674.SZ,9.1,7.84,-0.1384615384615384
2024-07-31,2024-10-08,2024-08-23,688398.SH,14.35,12.68,-0.11637630662020904
2024-07-31,2024-10-08,2024-08-26,600785.SH,10.57,9.16,-0.1333964049195837
2024-07-31,2024-10-08,2024-08-26,603135.SH,9.18,8.06,-0.12200435729847492
2024-07-31,2024-10-08,2024-08-26,001311.SZ,23.55,19.81,-0.15881104033970284
2024-07-31,2024-10-08,2024-08-26,688410.SH,11.58,8.79,-0.2409326424870467
2024-07-31,2024-10-08,2024-08-26,301322.SZ,19.22,16.89,-0.12122788761706549
2024-07-31,2024-10-08,2024-08-28,301102.SZ,8.55,7.42,-0.1321637426900586
2024-07-31,2024-10-08,2024-08-28,603119.SH,14.67,12.95,-0.1172460804362645
2024-07-31,2024-10-08,2024-08-29,603230.SH,11.3,9.92,-0.12212389380530975
2024-07-31,2024-10-08,2024-08-29,603579.SH,13.78,11.77,-0.14586357039187225
2024-07-31,2024-10-08,2024-08-30,001289.SZ,17.38,15.05,-0.1340621403912542
2024-07-31,2024-10-08,2024-09-05,002441.SZ,7.37,6.41,-0.1302578018995929
2024-07-31,2024-10-08,2024-09-05,002225.SZ,3.51,3.09,-0.11965811965811968
2024-07-31,2024-10-08,2024-09-09,603071.SH,12.34,10.8,-0.12479740680713125
2024-07-31,2024-10-08,2024-09-11,688350.SH,11.16,9.82,-0.12007168458781359
2024-07-31,2024-10-08,2024-09-13,001215.SZ,26.19,22.66,-0.13478426880488736
2024-07-31,2024-10-08,2024-09-18,603681.SH,11.33,9.95,-0.12180052956751997
2024-07-31,2024-10-08,2024-09-18,603217.SH,14.08,12.45,-0.11576704545454553
2024-07-31,2024-10-08,2024-09-18,001308.SZ,20.51,18.0,-0.12237932715748423
2024-07-31,2024-10-08,2024-09-18,603798.SH,8.08,7.0,-0.13366336633663367
2024-07-31,2024-10-08,2024-09-18,688257.SH,14.81,12.89,-0.12964213369345035
2024-07-31,2024-10-08,2024-09-19,603903.SH,6.18,5.39,-0.12783171521035597
2024-07-31,2024-10-08,2024-09-19,300840.SZ,8.84,7.77,-0.12104072398190047
2024-07-31,2024-10-08,2024-09-19,688215.SH,17.1,14.96,-0.12514619883040934
2024-09-30,2024-12-02,2024-10-10,688267.SH,24.44,21.1,-0.1366612111292962
2024-09-30,2024-12-02,2024-10-10,000407.SZ,3.5,3.1,-0.11428571428571421
2024-09-30,2024-12-02,2024-10-10,603116.SH,5.32,4.6,-0.13533834586466176
2024-09-30,2024-12-02,2024-10-10,605287.SH,14.1,12.28,-0.12907801418439724
2024-09-30,2024-12-02,2024-10-10,688075.SH,46.0,38.82,-0.1560869565217391
2024-09-30,2024-12-02,2024-10-10,603020.SH,8.2,7.18,-0.12439024390243902
2024-09-30,2024-12-02,2024-10-10,688338.SH,30.1,26.21,-0.12923588039867107
2024-09-30,2024-12-02,2024-10-10,688257.SH,19.47,16.74,-0.140215716486903
2024-09-30,2024-12-02,2024-10-10,601033.SH,16.68,14.49,-0.13129496402877694
2024-09-30,2024-12-02,2024-10-10,301061.SZ,64.0,54.0,-0.15625
2024-09-30,2024-12-02,2024-10-10,301223.SZ,19.55,16.31,-0.1657289002557546
2024-09-30,2024-12-02,2024-10-10,301109.SZ,19.88,16.84,-0.1529175050301811
2024-09-30,2024-12-02,2024-10-10,920522.BJ,21.22,18.66,-0.12064090480678602
2024-09-30,2024-12-02,2024-10-10,603579.SH,15.99,14.16,-0.11444652908067543
2024-09-30,2024-12-02,2024-10-10,300867.SZ,16.24,13.56,-0.16502463054187178
2024-09-30,2024-12-02,2024-10-10,300196.SZ,13.9,11.28,-0.1884892086330936
2024-09-30,2024-12-02,2024-10-10,688679.SH,9.12,7.67,-0.1589912280701754
2024-09-30,2024-12-02,2024-10-10,301362.SZ,44.32,37.65,-0.15049638989169678
2024-09-30,2024-12-02,2024-10-10,600785.SH,12.27,10.33,-0.15810920945395268
2024-09-30,2024-12-02,2024-10-10,300692.SZ,6.18,5.14,-0.16828478964401294
2024-09-30,2024-12-02,2024-10-10,603898.SH,9.5,8.15,-0.14210526315789473
2024-09-30,2024-12-02,2024-10-10,601121.SH,7.02,6.02,-0.14245014245014243
2024-09-30,2024-12-02,2024-10-10,301305.SZ,21.0,17.72,-0.1561904761904762
2024-09-30,2024-12-02,2024-10-10,688350.SH,14.25,12.26,-0.13964912280701758
2024-09-30,2024-12-02,2024-10-10,300877.SZ,15.04,13.09,-0.12965425531914887
2024-09-30,2024-12-02,2024-10-10,605566.SH,18.42,16.06,-0.12812160694896868
2024-09-30,2024-12-02,2024-10-10,301235.SZ,22.9,19.09,-0.16637554585152836
2024-09-30,2024-12-02,2024-10-10,002969.SZ,3.54,3.04,-0.14124293785310738
2024-09-30,2024-12-02,2024-10-10,603137.SH,12.1,10.62,-0.12231404958677694
2024-09-30,2024-12-02,2024-10-10,603903.SH,7.35,6.41,-0.12789115646258498
2024-09-30,2024-12-02,2024-10-10,605488.SH,14.69,12.94,-0.1191286589516678
2024-09-30,2024-12-02,2024-10-10,688480.SH,35.6,28.83,-0.19016853932584277
2024-09-30,2024-12-02,2024-10-10,688377.SH,17.0,14.8,-0.12941176470588234
2024-09-30,2024-12-02,2024-10-10,605138.SH,6.14,5.48,-0.10749185667752437
2024-09-30,2024-12-02,2024-10-10,301196.SZ,39.0,34.8,-0.10769230769230775
2024-09-30,2024-12-02,2024-10-10,603928.SH,9.08,7.87,-0.1332599118942731
2024-09-30,2024-12-02,2024-10-10,301222.SZ,29.08,25.09,-0.1372077028885832
2024-09-30,2024-12-02,2024-10-10,603173.SH,22.6,19.1,-0.15486725663716816
2024-09-30,2024-12-02,2024-10-10,688181.SH,23.34,20.4,-0.12596401028277637
2024-09-30,2024-12-02,2024-10-10,001323.SZ,35.82,30.97,-0.1353992183137912
2024-09-30,2024-12-02,2024-10-10,920599.BJ,13.0,10.94,-0.15846153846153854
2024-09-30,2024-12-02,2024-10-10,300840.SZ,13.28,10.4,-0.216867469879518
2024-09-30,2024-12-02,2024-10-10,603130.SH,21.5,18.5,-0.13953488372093026
2024-09-30,2024-12-02,2024-10-10,601022.SH,9.73,8.29,-0.14799588900308336
2024-09-30,2024-12-02,2024-10-10,605259.SH,16.1,14.07,-0.12608695652173918
2024-09-30,2024-12-02,2024-10-10,603637.SH,7.52,6.6,-0.12234042553191493
2024-09-30,2024-12-02,2024-10-10,300801.SZ,18.7,15.55,-0.16844919786096246
2024-09-30,2024-12-02,2024-10-10,605100.SH,13.81,12.39,-0.10282404055032579
2024-09-30,2024-12-02,2024-10-10,688028.SH,21.0,18.82,-0.1038095238095238
2024-09-30,2024-12-02,2024-10-10,688379.SH,20.75,17.23,-0.16963855421686747
2024-09-30,2024-12-02,2024-10-11,003033.SZ,28.55,25.05,-0.12259194395796846
2024-09-30,2024-12-02,2024-10-11,603163.SH,28.22,24.48,-0.1325301204819277
2024-09-30,2024-12-02,2024-10-14,688370.SH,21.3,18.3,-0.14084507042253525
2024-09-30,2024-12-02,2024-10-14,603759.SH,7.13,6.31,-0.11500701262272095
2024-09-30,2024-12-02,2024-10-14,002328.SZ,5.53,4.82,-0.12839059674502706
2024-09-30,2024-12-02,2024-10-14,605208.SH,7.95,6.84,-0.13962264150943404
2024-09-30,2024-12-02,2024-10-14,605288.SH,38.0,33.06,-0.1299999999999999
2024-09-30,2024-12-02,2024-10-14,601616.SH,3.53,3.07,-0.13031161473087816
2024-09-30,2024-12-02,2024-10-14,603926.SH,9.85,8.45,-0.14213197969543157
2024-09-30,2024-12-02,2024-10-14,002560.SZ,6.7,5.9,-0.11940298507462688
2024-09-30,2024-12-02,2024-10-14,605389.SH,22.55,19.87,-0.11884700665188463
2024-09-30,2024-12-02,2024-10-14,605066.SH,6.48,5.63,-0.13117283950617287
2024-09-30,2024-12-02,2024-10-14,603683.SH,9.67,8.34,-0.13753877973112716
2024-09-30,2024-12-02,2024-10-14,688186.SH,15.2,13.06,-0.14078947368421046
2024-09-30,2024-12-02,2024-10-14,001359.SZ,25.32,21.99,-0.13151658767772523
2024-09-30,2024-12-02,2024-10-14,003018.SZ,9.6,8.45,-0.11979166666666674
2024-09-30,2024-12-02,2024-10-14,301580.SZ,74.0,62.99,-0.14878378378378376
2024-09-30,2024-12-02,2024-10-14,603115.SH,13.79,12.05,-0.12617839013778087
2024-09-30,2024-12-02,2024-10-14,920522.BJ,18.66,16.41,-0.12057877813504825
2024-09-30,2024-12-02,2024-10-16,603681.SH,13.83,12.0,-0.13232104121475052
2024-09-30,2024-12-02,2024-10-16,603811.SH,8.36,7.26,-0.13157894736842102
2024-09-30,2024-12-02,2024-10-17,603788.SH,14.75,12.93,-0.12338983050847463
2024-09-30,2024-12-02,2024-10-17,002860.SZ,9.69,8.4,-0.13312693498452
2024-09-30,2024-12-02,2024-10-18,603817.SH,6.0,5.25,-0.125
2024-09-30,2024-12-02,2024-11-04,605058.SH,22.53,19.43,-0.1375943186861962
2024-11-29,2025-01-02,2024-12-26,688480.SH,31.59,27.85,-0.11839189616967394
2024-11-29,2025-01-02,2024-12-31,301322.SZ,25.78,22.4,-0.13110938712179998
2024-12-31,2025-02-05,2025-01-13,688350.SH,13.79,11.9,-0.13705583756345174
2024-12-31,2025-02-05,2025-01-13,002303.SZ,3.58,3.13,-0.12569832402234637
2024-12-31,2025-02-05,2025-01-27,688253.SH,36.39,29.46,-0.19043693322341304
2025-03-31,2025-06-03,2025-04-07,301187.SZ,38.11,30.3,-0.204933088428234
2025-03-31,2025-06-03,2025-04-08,300196.SZ,11.19,9.36,-0.16353887399463807
2025-03-31,2025-06-03,2025-04-08,301115.SZ,13.92,12.35,-0.11278735632183912
2025-03-31,2025-06-03,2025-04-08,688726.SH,44.28,34.85,-0.2129629629629629
2025-03-31,2025-06-03,2025-04-08,301391.SZ,36.95,31.83,-0.13856562922868754
2025-03-31,2025-06-03,2025-04-08,301631.SZ,121.7,97.98,-0.19490550534100248
2025-03-31,2025-06-03,2025-04-08,300877.SZ,13.74,12.51,-0.08951965065502188
2025-03-31,2025-06-03,2025-04-08,001389.SZ,55.0,45.53,-0.1721818181818182
2025-03-31,2025-06-03,2025-04-08,301305.SZ,17.32,14.73,-0.14953810623556585
2025-03-31,2025-06-03,2025-04-08,688485.SH,9.9,8.77,-0.11414141414141421
2025-03-31,2025-06-03,2025-04-08,300434.SZ,8.25,7.16,-0.13212121212121208
2025-03-31,2025-06-03,2025-04-08,920239.BJ,40.3,32.08,-0.20397022332506198
2025-03-31,2025-06-03,2025-04-08,688679.SH,10.75,8.44,-0.21488372093023256
2025-03-31,2025-06-03,2025-04-08,300801.SZ,17.26,14.02,-0.18771726535341837
2025-03-31,2025-06-03,2025-04-08,301246.SZ,13.74,12.01,-0.12590975254730719
2025-03-31,2025-06-03,2025-04-08,301151.SZ,15.28,12.78,-0.16361256544502623
2025-03-31,2025-06-03,2025-04-08,300969.SZ,85.46,68.8,-0.19494500351041422
2025-03-31,2025-06-03,2025-04-08,688308.SH,18.95,15.69,-0.17203166226912925
2025-03-31,2025-06-03,2025-04-08,688073.SH,49.16,38.98,-0.2070789259560618
2025-03-31,2025-06-03,2025-04-08,301102.SZ,10.66,8.7,-0.18386491557223272
2025-03-31,2025-06-03,2025-04-08,002973.SZ,12.14,10.48,-0.13673805601317957
2025-03-31,2025-06-03,2025-04-08,300632.SZ,12.72,10.08,-0.20754716981132082
2025-03-31,2025-06-03,2025-04-08,301529.SZ,28.81,23.8,-0.17389795209996528
2025-03-31,2025-06-03,2025-04-08,301606.SZ,40.3,31.44,-0.2198511166253101
2025-03-31,2025-06-03,2025-04-08,301252.SZ,34.51,27.29,-0.20921472037090694
2025-03-31,2025-06-03,2025-04-08,301168.SZ,27.4,23.12,-0.1562043795620437
2025-03-31,2025-06-03,2025-04-08,301330.SZ,28.12,22.4,-0.20341394025604564
2025-03-31,2025-06-03,2025-04-08,688307.SH,27.1,22.45,-0.1715867158671588
2025-03-31,2025-06-03,2025-04-08,301362.SZ,40.0,32.8,-0.18000000000000005
2025-03-31,2025-06-03,2025-04-08,605259.SH,17.14,14.55,-0.15110851808634773
2025-03-31,2025-06-03,2025-04-08,688291.SH,20.49,17.05,-0.16788677403611507
2025-03-31,2025-06-03,2025-04-08,300243.SZ,9.65,8.22,-0.14818652849740932
2025-03-31,2025-06-03,2025-04-08,688115.SH,37.6,31.26,-0.16861702127659572
2025-03-31,2025-06-03,2025-04-08,301617.SZ,49.62,43.32,-0.12696493349455862
2025-03-31,2025-06-03,2025-04-08,301076.SZ,26.6,20.97,-0.21165413533834598
2025-03-31,2025-06-03,2025-04-08,688379.SH,22.97,19.61,-0.1462777535916413
2025-03-31,2025-06-03,2025-04-09,603681.SH,14.06,11.4,-0.18918918918918914
2025-03-31,2025-06-03,2025-04-09,603150.SH,33.59,26.01,-0.22566239952366784
2025-03-31,2025-06-03,2025-04-09,603310.SH,18.35,16.09,-0.12316076294277933
2025-03-31,2025-06-03,2025-04-09,002177.SZ,4.38,3.67,-0.16210045662100458
2025-03-31,2025-06-03,2025-04-09,605288.SH,39.62,33.65,-0.15068147400302878
2025-03-31,2025-06-03,2025-04-09,603173.SH,25.08,20.99,-0.16307814992025516
2025-03-31,2025-06-03,2025-04-09,001311.SZ,28.45,23.19,-0.1848857644991212
2025-03-31,2025-06-03,2025-04-09,002871.SZ,9.69,8.23,-0.15067079463364286
2025-03-31,2025-06-03,2025-05-08,300969.SZ,68.8,56.88,-0.17325581395348832
2025-03-31,2025-06-03,2025-05-27,301617.SZ,43.32,37.4,-0.13665743305632505
2025-03-31,2025-06-03,2025-05-28,301252.SZ,27.29,23.06,-0.15500183217295715
2025-05-30,2025-08-01,2025-06-11,001311.SZ,27.08,20.1,-0.2577548005908419
2025-05-30,2025-08-01,2025-06-13,920239.BJ,43.59,32.2,-0.26129846295021797
2025-05-30,2025-08-01,2025-06-18,301109.SZ,20.86,15.05,-0.2785234899328859
2025-07-31,2025-10-09,2025-08-11,603051.SH,27.7,20.33,-0.2660649819494585
2025-07-31,2025-10-09,2025-09-17,001323.SZ,32.25,28.38,-0.12
2025-09-30,2025-12-01,2025-10-20,301199.SZ,27.57,24.55,-0.10953935437069273
2025-09-30,2025-12-01,2025-10-30,603173.SH,50.44,43.01,-0.14730372720063445
2025-09-30,2025-12-01,2025-11-05,301500.SZ,18.32,15.85,-0.13482532751091703
2025-09-30,2025-12-01,2025-11-13,301187.SZ,27.37,24.03,-0.12203142126415778
2025-09-30,2025-12-01,2025-11-20,301282.SZ,28.16,25.2,-0.10511363636363635
2025-09-30,2025-12-01,2025-11-21,688370.SH,28.0,24.35,-0.13035714285714284
2025-09-30,2025-12-01,2025-11-21,301199.SZ,25.7,22.5,-0.1245136186770428
2025-09-30,2025-12-01,2025-11-24,688726.SH,46.5,40.9,-0.12043010752688177
2025-09-30,2025-12-01,2025-11-24,301317.SZ,33.23,28.88,-0.13090580800481488
2025-09-30,2025-12-01,2025-11-24,301613.SZ,52.45,45.99,-0.12316491897044801
2025-09-30,2025-12-01,2025-11-24,301281.SZ,34.37,29.4,-0.14460285132382888
2025-09-30,2025-12-01,2025-11-24,002849.SZ,15.1,13.28,-0.1205298013245033
2025-09-30,2025-12-01,2025-11-24,688750.SH,21.33,18.59,-0.12845757149554615
2025-11-28,2026-01-05,2025-12-17,301588.SZ,20.08,17.67,-0.12001992031872499
2025-11-28,2026-01-05,2025-12-23,688726.SH,42.93,35.09,-0.18262287444677372
2026-01-30,2026-04-01,2026-03-04,688073.SH,59.8,51.9,-0.13210702341137126
2026-01-30,2026-04-01,2026-03-04,301275.SZ,59.23,50.92,-0.14030052338342047
2026-01-30,2026-04-01,2026-03-06,001328.SZ,40.03,34.89,-0.12840369722707967
2026-01-30,2026-04-01,2026-03-09,601133.SH,18.2,15.5,-0.14835164835164827
2026-01-30,2026-04-01,2026-03-16,301315.SZ,59.18,51.75,-0.12554917201757354
2026-01-30,2026-04-01,2026-03-17,688370.SH,29.36,25.86,-0.11920980926430513
2026-01-30,2026-04-01,2026-03-18,300163.SZ,5.5,4.77,-0.1327272727272728
2026-01-30,2026-04-01,2026-03-20,688721.SH,48.0,42.18,-0.12124999999999997
2026-01-30,2026-04-01,2026-03-20,301275.SZ,50.27,42.02,-0.16411378555798684
2026-01-30,2026-04-01,2026-03-23,605189.SH,15.48,13.02,-0.1589147286821706
2026-01-30,2026-04-01,2026-03-23,300920.SZ,41.65,36.25,-0.1296518607442977
2026-01-30,2026-04-01,2026-03-23,301528.SZ,67.9,58.9,-0.13254786450662748
2026-01-30,2026-04-01,2026-03-24,688459.SH,10.06,8.85,-0.12027833001988075
2026-01-30,2026-04-01,2026-03-24,603153.SH,17.48,15.22,-0.12929061784897022
2026-01-30,2026-04-01,2026-03-24,301356.SZ,22.64,20.21,-0.10733215547703179
2026-01-30,2026-04-01,2026-03-24,603725.SH,10.21,8.59,-0.15866797257590604
2026-01-30,2026-04-01,2026-03-24,603065.SH,8.89,7.6,-0.1451068616422948
2026-01-30,2026-04-01,2026-03-24,001380.SZ,23.2,19.98,-0.13879310344827578
2026-01-30,2026-04-01,2026-03-24,301199.SZ,24.3,21.71,-0.10658436213991773
2026-01-30,2026-04-01,2026-03-24,301339.SZ,14.68,12.96,-0.1171662125340599
2026-01-30,2026-04-01,2026-03-24,688056.SH,36.8,32.92,-0.10543478260869554
2026-01-30,2026-04-01,2026-03-24,603819.SH,12.57,11.16,-0.11217183770883055
2026-01-30,2026-04-01,2026-03-24,603375.SH,38.99,34.8,-0.10746345216722253
2026-01-30,2026-04-01,2026-03-24,603637.SH,12.48,10.99,-0.11939102564102566
2026-01-30,2026-04-01,2026-03-24,301202.SZ,42.0,36.0,-0.1428571428571429
2026-01-30,2026-04-01,2026-03-24,301092.SZ,36.0,32.49,-0.09749999999999992
2026-01-30,2026-04-01,2026-03-24,603125.SH,18.64,16.63,-0.10783261802575117
2026-01-30,2026-04-01,2026-03-24,301387.SZ,59.0,49.72,-0.1572881355932204
2026-01-30,2026-04-01,2026-03-24,301328.SZ,53.0,45.58,-0.14
2026-01-30,2026-04-01,2026-03-24,301280.SZ,58.79,51.88,-0.11753699608777002
2026-01-30,2026-04-01,2026-03-24,301366.SZ,35.46,30.9,-0.12859560067681897
2026-01-30,2026-04-01,2026-03-24,605186.SH,22.01,18.94,-0.1394820536119945
2026-01-30,2026-04-01,2026-03-24,603135.SH,11.5,9.9,-0.13913043478260867
2026-01-30,2026-04-01,2026-03-24,001314.SZ,47.09,41.37,-0.12146952643873443
2026-01-30,2026-04-01,2026-03-24,688370.SH,25.12,22.05,-0.1222133757961783
2026-01-30,2026-04-01,2026-03-27,688273.SH,44.0,38.28,-0.13
2026-01-30,2026-04-01,2026-03-31,301563.SZ,163.96,142.49,-0.13094657233471574
2026-03-31,2026-06-01,2026-04-07,688813.SH,48.0,42.33,-0.11812500000000004
2026-03-31,2026-06-01,2026-05-06,301280.SZ,53.38,44.51,-0.16616710378418886
2026-03-31,2026-06-01,2026-05-11,300932.SZ,13.35,10.87,-0.18576779026217227
2026-03-31,2026-06-01,2026-05-15,001380.SZ,21.02,18.46,-0.12178877259752607
2026-03-31,2026-06-01,2026-05-19,920068.BJ,21.39,18.56,-0.1323048153342684
2026-03-31,2026-06-01,2026-05-20,301310.SZ,40.39,31.06,-0.2309977717256747
2026-03-31,2026-06-01,2026-05-21,603210.SH,17.62,15.22,-0.1362088535754824
2026-03-31,2026-06-01,2026-05-25,603886.SH,12.65,11.11,-0.12173913043478268
2026-03-31,2026-06-01,2026-06-01,301199.SZ,22.76,19.42,-0.14674868189806678
2026-03-31,2026-06-01,2026-06-01,301398.SZ,48.25,41.28,-0.14445595854922277
2026-03-31,2026-06-01,2026-06-01,301280.SZ,46.97,40.78,-0.13178624654034488
