code,name,sector,enabled
002166.SZ,,,true
002167.SZ,,,true
002168.SZ,,,true
002169.SZ,,,true
002170.SZ,,,true
002171.SZ,,,true
002172.SZ,,,true
002173.SZ,,,true
002174.SZ,,,true
002175.SZ,,,true
002176.SZ,,,true
002177.SZ,,,true
002178.SZ,,,true
002179.SZ,,,true
002180.SZ,,,true
002181.SZ,,,true
002182.SZ,,,true
002183.SZ,,,true
002184.SZ,,,true
002185.SZ,,,true
002186.SZ,,,true
002187.SZ,,,true
002189.SZ,,,true
002190.SZ,,,true
002191.SZ,,,true
002192.SZ,,,true
002193.SZ,,,true
002194.SZ,,,true
002195.SZ,,,true
002196.SZ,,,true
002197.SZ,,,true
002198.SZ,,,true
002199.SZ,,,true
002200.SZ,,,true
002201.SZ,,,true
002202.SZ,,,true
002203.SZ,,,true
002204.SZ,,,true
002205.SZ,,,true
002206.SZ,,,true
002207.SZ,,,true
002209.SZ,,,true
002210.SZ,,,true
002211.SZ,,,true
002212.SZ,,,true
002213.SZ,,,true
002214.SZ,,,true
002215.SZ,,,true
002216.SZ,,,true
002217.SZ,,,true
002218.SZ,,,true
002219.SZ,,,true
002220.SZ,,,true
002221.SZ,,,true
002222.SZ,,,true
002223.SZ,,,true
002224.SZ,,,true
002225.SZ,,,true
002226.SZ,,,true
002227.SZ,,,true
002228.SZ,,,true
002229.SZ,,,true
002230.SZ,,,true
002231.SZ,,,true
002232.SZ,,,true
002233.SZ,,,true
002234.SZ,,,true
002235.SZ,,,true
002236.SZ,,,true
002237.SZ,,,true
002238.SZ,,,true
002239.SZ,,,true
002240.SZ,,,true
002241.SZ,,,true
002242.SZ,,,true
002243.SZ,,,true
002244.SZ,,,true
002245.SZ,,,true
002246.SZ,,,true
002247.SZ,,,true
002248.SZ,,,true
002249.SZ,,,true
002250.SZ,,,true
002251.SZ,,,true
002253.SZ,,,true
002254.SZ,,,true
002255.SZ,,,true
002256.SZ,,,true
002258.SZ,,,true
002259.SZ,,,true
002260.SZ,,,true
002261.SZ,,,true
002262.SZ,,,true
002263.SZ,,,true
002264.SZ,,,true
002265.SZ,,,true
002266.SZ,,,true
002267.SZ,,,true
002268.SZ,,,true
002269.SZ,,,true
002270.SZ,,,true
002272.SZ,,,true
002273.SZ,,,true
002274.SZ,,,true
600000.SH,,,true
600001.SH,,,true
600003.SH,,,true
600004.SH,,,true
600005.SH,,,true
600006.SH,,,true
600007.SH,,,true
600008.SH,,,true
600009.SH,,,true
600010.SH,,,true
600011.SH,,,true
600012.SH,,,true
600015.SH,,,true
600016.SH,,,true
600017.SH,,,true
600018.SH,,,true
600019.SH,,,true
600020.SH,,,true
600021.SH,,,true
600022.SH,,,true
600026.SH,,,true
600027.SH,,,true
600028.SH,,,true
600029.SH,,,true
600030.SH,,,true
600031.SH,,,true
600033.SH,,,true
600035.SH,,,true
600036.SH,,,true
600037.SH,,,true
600038.SH,,,true
600039.SH,,,true
600048.SH,,,true
600050.SH,,,true
600051.SH,,,true
600052.SH,,,true
600053.SH,,,true
600054.SH,,,true
600055.SH,,,true
600056.SH,,,true
600057.SH,,,true
600058.SH,,,true
