date,code,reason,pnl,sue
2022-08-25,000153.SZ,SUE=0.39,0.0,0.39189
2022-08-25,000530.SZ,SUE=3.12,0.0,3.118486
2022-08-25,000543.SZ,SUE=1.64,0.0,1.63728
2022-08-26,920870.BJ,止损,-8.348623853211013,0.39533
2022-08-26,300130.SZ,止损,-8.351026185421095,1.0890389999999999
2022-08-26,000422.SZ,SUE=1.30,0.0,1.295348
2022-08-26,000554.SZ,SUE=1.77,0.0,1.7696789999999998
2022-08-29,300389.SZ,止损,-16.970658207771606,3.133591
2022-08-29,000597.SZ,SUE=0.86,0.0,0.8645860000000001
2022-08-30,300890.SZ,止损,-8.500962043029558,1.175168
2022-08-30,000595.SZ,止损,-8.045977011494255,0.338926
2022-08-30,000014.SZ,SUE=3.04,0.0,3.042846
2022-08-30,000498.SZ,SUE=0.32,0.0,0.32431600000000005
2022-08-31,002767.SZ,止损,-8.319327731092441,1.511941
2022-08-31,603032.SH,止损,-8.52585903600328,2.788568
2022-08-31,300160.SZ,止损,-9.977064220183497,1.476029
2022-08-31,300174.SZ,止损,-10.496083550913827,0.7349420000000001
2022-08-31,000404.SZ,止损,-8.333333333333337,0.631926
2022-08-31,688609.SH,止损,-9.405405405405398,0.6602049999999999
2022-08-31,000008.SZ,SUE=0.43,0.0,0.43386800000000003
2022-08-31,000034.SZ,SUE=4.01,0.0,4.0061219999999995
2022-08-31,000415.SZ,SUE=0.37,0.0,0.36892899999999995
2022-08-31,000523.SZ,SUE=0.49,0.0,0.486158
2022-08-31,000541.SZ,SUE=0.31,0.0,0.312859
2022-08-31,000552.SZ,SUE=1.23,0.0,1.227459
2022-09-01,000988.SZ,止损,-8.318739054290713,0.613359
2022-09-01,002952.SZ,止损,-10.925449871465299,1.106244
2022-09-02,000422.SZ,止损,-9.026369168356984,1.295348
2022-09-14,000833.SZ,止损,-9.529702970297038,2.783236
2022-09-15,688575.SH,止损,-10.416666666666675,6.517042
2022-09-15,688303.SH,止损,-9.172259507829972,3.4080700000000004
2022-09-15,000541.SZ,止损,-8.746355685131203,0.312859
2022-09-16,603077.SH,止损,-12.371134020618557,1.8879890000000001
2022-09-16,000831.SZ,止损,-10.3310294652601,0.7985469999999999
2022-09-16,000530.SZ,止损,-8.414239482200635,3.118486
2022-09-16,000554.SZ,止损,-8.532423208191132,1.7696789999999998
2022-09-19,000543.SZ,止损,-9.633911368015413,1.63728
2022-09-20,000065.SZ,止损,-8.653846153846157,0.418311
2022-09-22,603565.SH,止损,-9.20069005175389,0.400366
2022-09-23,000153.SZ,止损,-9.207459207459213,0.39189
2022-09-26,000597.SZ,止损,-10.1923076923077,0.8645860000000001
2022-09-26,000523.SZ,止损,-8.108108108108103,0.486158
2022-09-28,000552.SZ,止损,-9.487179487179487,1.227459
2022-09-29,000008.SZ,止损,-9.128630705394203,0.43386800000000003
2022-09-29,000415.SZ,止损,-8.968609865470857,0.36892899999999995
2022-09-30,000034.SZ,止损,-8.759954493742883,4.0061219999999995
2022-10-10,600557.SH,SUE=0.36,0.0,0.35829300000000003
2022-10-10,603185.SH,SUE=1.01,0.0,1.014271
2022-10-11,603300.SH,SUE=0.31,0.0,0.310985
2022-10-12,603339.SH,SUE=0.82,0.0,0.820534
2022-10-13,603938.SH,SUE=1.52,0.0,1.5227060000000001
2022-10-14,600313.SH,SUE=16.04,0.0,16.035367
2022-10-14,600481.SH,SUE=3.69,0.0,3.688255
2022-10-17,300191.SZ,SUE=0.65,0.0,0.653112
2022-10-17,300437.SZ,SUE=4.58,0.0,4.5825119999999995
2022-10-17,300881.SZ,SUE=0.46,0.0,0.46332700000000004
2022-10-17,301195.SZ,SUE=0.38,0.0,0.383671
2022-10-17,688569.SH,SUE=0.83,0.0,0.825367
2022-10-17,688779.SH,SUE=1.29,0.0,1.286641
2022-10-18,000567.SZ,SUE=1.35,0.0,1.351864
2022-10-18,000878.SZ,SUE=1.84,0.0,1.8389179999999998
2022-10-18,000933.SZ,SUE=1.55,0.0,1.545976
2022-10-18,000983.SZ,SUE=1.61,0.0,1.613717
2022-10-18,002056.SZ,SUE=0.36,0.0,0.364235
2022-10-18,002597.SZ,SUE=0.87,0.0,0.8678910000000001
2022-10-18,600330.SH,SUE=0.89,0.0,0.8857269999999999
2022-10-18,601882.SH,SUE=0.48,0.0,0.48287599999999997
2022-10-20,002865.SZ,到期,61.43299425033171,8.850079
2022-10-20,000408.SZ,SUE=4.05,0.0,4.04887
2022-10-24,688700.SH,到期,41.02789756226348,0.34381100000000003
2022-10-24,600481.SH,止损,-8.637681159420296,3.688255
2022-10-24,001308.SZ,SUE=0.98,0.0,0.9829349999999999
2022-10-24,002192.SZ,SUE=45.33,0.0,45.330257
2022-10-25,688768.SH,到期,10.129814854224307,0.8432940000000001
2022-10-25,000668.SZ,止损,-9.985632183908056,0.44488999999999995
2022-10-25,000014.SZ,止损,-9.188544152744637,3.042846
2022-10-25,000983.SZ,止损,-8.770614692653677,1.613717
2022-10-25,002597.SZ,止损,-8.282051282051272,0.8678910000000001
2022-10-25,000159.SZ,SUE=3.99,0.0,3.994551
2022-10-25,000521.SZ,SUE=1.61,0.0,1.6051849999999999
2022-10-25,000707.SZ,SUE=4.91,0.0,4.912712
2022-10-25,000731.SZ,SUE=0.41,0.0,0.40908900000000004
2022-10-25,000803.SZ,SUE=14.02,0.0,14.020799
2022-10-28,002549.SZ,到期,10.084541062801943,0.416862
2022-10-28,000498.SZ,止损,-11.778029445073612,0.32431600000000005
2022-10-28,603185.SH,止损,-11.294805102258964,1.014271
2022-10-28,600313.SH,止损,-10.43062200956938,16.035367
2022-10-28,300437.SZ,止损,-10.291595197255566,4.5825119999999995
2022-10-28,002056.SZ,止损,-10.659395141298965,0.364235
2022-10-28,001308.SZ,止损,-11.573823688480244,0.9829349999999999
2022-10-28,000153.SZ,SUE=0.40,0.0,0.402222
2022-10-28,000509.SZ,SUE=0.66,0.0,0.6561239999999999
2022-10-28,000529.SZ,SUE=2.00,0.0,2.0038210000000003
2022-10-28,000530.SZ,SUE=1.19,0.0,1.187019
2022-10-28,000532.SZ,SUE=0.34,0.0,0.341568
2022-10-28,000543.SZ,SUE=1.85,0.0,1.84975
2022-10-28,000568.SZ,SUE=0.31,0.0,0.309426
2022-10-31,603309.SH,到期,30.191082802547786,0.768716
2022-10-31,000423.SZ,SUE=0.70,0.0,0.7024429999999999
2022-11-03,300654.SZ,到期,11.542857142857144,22.053217
2022-11-15,688419.SH,SUE=0.95,0.0,0.951937
2022-11-23,688419.SH,止损,-9.301249421564084,0.951937
2022-11-28,000530.SZ,止损,-8.461538461538465,1.187019
2022-12-09,600330.SH,止损,-9.393183707398167,0.8857269999999999
2022-12-12,603938.SH,止损,-8.245445829338438,1.5227060000000001
2022-12-16,300191.SZ,止损,-9.053285049146409,0.653112
2022-12-16,002192.SZ,止损,-10.182409865547658,45.330257
2022-12-19,000567.SZ,止损,-9.973045822102433,1.351864
2022-12-21,000159.SZ,止损,-10.126582278481012,3.994551
2022-12-22,000408.SZ,止损,-10.821428571428571,4.04887
2022-12-22,000543.SZ,止损,-8.119658119658112,1.84975
2023-01-03,600557.SH,到期,42.139267767408484,0.35829300000000003
2023-01-04,603300.SH,到期,0.6389776357827559,0.310985
2023-01-05,603339.SH,到期,5.971404541631609,0.820534
2023-01-10,300881.SZ,到期,24.63768115942029,0.46332700000000004
2023-01-10,301195.SZ,到期,9.35960591133005,0.383671
2023-01-10,688569.SH,到期,1.4549524342473363,0.825367
2023-01-10,688779.SH,到期,1.7521090201167988,1.286641
2023-01-11,000878.SZ,到期,10.14362657091561,1.8389179999999998
2023-01-11,000933.SZ,到期,5.1724137931034475,1.545976
2023-01-11,601882.SH,到期,26.74259681093394,0.48287599999999997
2023-01-18,000521.SZ,到期,12.832929782082324,1.6051849999999999
2023-01-18,000707.SZ,到期,4.214963119072701,4.912712
2023-01-18,000731.SZ,到期,3.8701622971285987,0.40908900000000004
2023-01-18,000803.SZ,到期,4.0000000000000036,14.020799
2023-01-30,000153.SZ,到期,19.811320754716988,0.402222
2023-01-30,000509.SZ,到期,4.289544235924936,0.6561239999999999
2023-01-30,000529.SZ,到期,25.263157894736832,2.0038210000000003
2023-01-30,000532.SZ,到期,20.430107526881724,0.341568
2023-01-30,000568.SZ,到期,55.438443307970545,0.309426
2023-01-31,000423.SZ,到期,17.181672882258937,0.7024429999999999
2023-02-09,301059.SZ,SUE=0.31,0.0,0.305074
2023-02-21,600557.SH,SUE=0.36,0.0,0.35540799999999995
2023-02-24,000798.SZ,SUE=1.11,0.0,1.114541
2023-02-28,002616.SZ,SUE=1.40,0.0,1.397027
2023-03-01,688091.SH,SUE=36.74,0.0,36.740078
2023-03-02,002258.SZ,SUE=0.69,0.0,0.6901390000000001
2023-03-02,603317.SH,SUE=0.85,0.0,0.8510599999999999
2023-03-03,002812.SZ,SUE=0.47,0.0,0.472041
2023-03-07,002240.SZ,SUE=5.41,0.0,5.413191
2023-03-07,600873.SH,SUE=0.83,0.0,0.8342459999999999
2023-03-08,002741.SZ,SUE=0.88,0.0,0.8759990000000001
2023-03-08,300796.SZ,SUE=1.71,0.0,1.711026
2023-03-08,603305.SH,SUE=0.70,0.0,0.697026
2023-03-08,605090.SH,SUE=0.76,0.0,0.7586660000000001
2023-03-09,002056.SZ,SUE=0.49,0.0,0.489825
2023-03-10,000408.SZ,SUE=2.96,0.0,2.961826
2023-03-10,001205.SZ,SUE=0.30,0.0,0.30098400000000003
2023-03-10,002667.SZ,SUE=1.86,0.0,1.8589660000000001
2023-03-10,300354.SZ,SUE=0.52,0.0,0.521732
2023-03-10,603929.SH,SUE=5.04,0.0,5.036748
2023-03-14,301059.SZ,止损,-53.269799539927696,0.305074
2023-03-14,600237.SH,SUE=0.45,0.0,0.45409799999999995
2023-03-14,600732.SH,SUE=19.54,0.0,19.54327
2023-03-14,688203.SH,SUE=0.33,0.0,0.33329000000000003
2023-03-15,002812.SZ,止损,-8.021481544625352,0.472041
2023-03-15,000048.SZ,SUE=0.99,0.0,0.985603
2023-03-15,002514.SZ,SUE=0.33,0.0,0.329332
2023-03-15,002560.SZ,SUE=3.99,0.0,3.989556
2023-03-15,600765.SH,SUE=0.35,0.0,0.34933100000000006
2023-03-15,600976.SH,SUE=0.34,0.0,0.33516199999999996
2023-03-15,605366.SH,SUE=1.10,0.0,1.101965
2023-03-16,002741.SZ,止损,-8.848758465011276,0.8759990000000001
2023-03-16,002179.SZ,SUE=0.36,0.0,0.364707
2023-03-16,002947.SZ,SUE=5.17,0.0,5.174281
2023-03-16,603105.SH,SUE=0.74,0.0,0.741019
2023-03-16,688303.SH,SUE=2.34,0.0,2.340566
2023-03-17,002667.SZ,止损,-12.773029439696092,1.8589660000000001
2023-03-17,600732.SH,止损,-8.507670850767102,19.54327
2023-03-17,002379.SZ,SUE=1.29,0.0,1.294665
2023-03-17,002805.SZ,SUE=1.84,0.0,1.842406
2023-03-20,000798.SZ,止损,-9.348198970840482,1.114541
2023-03-20,603317.SH,止损,-9.552238805970159,0.8510599999999999
2023-03-20,605090.SH,止损,-10.423322683706072,0.7586660000000001
2023-03-20,002629.SZ,SUE=1.53,0.0,1.53267
2023-03-20,600486.SH,SUE=0.47,0.0,0.46822600000000003
2023-03-21,000553.SZ,SUE=2.87,0.0,2.8716809999999997
2023-03-23,001205.SZ,止损,-8.373590982286627,0.30098400000000003
2023-03-23,002407.SZ,SUE=0.55,0.0,0.5464220000000001
2023-03-24,000408.SZ,止损,-9.327548806941444,2.961826
2023-03-24,600976.SH,止损,-10.108638049814534,0.33516199999999996
2023-03-24,000822.SZ,SUE=0.48,0.0,0.47598
2023-03-24,300801.SZ,SUE=0.43,0.0,0.427859
2023-03-28,002240.SZ,止损,-8.123324396782827,5.413191
2023-03-28,600765.SH,止损,-8.543689320388347,0.34933100000000006
2023-03-28,002805.SZ,止损,-8.428184281842821,1.842406
2023-03-28,000707.SZ,SUE=1.07,0.0,1.065789
2023-03-28,000933.SZ,SUE=1.34,0.0,1.3390250000000001
2023-03-28,002136.SZ,SUE=0.45,0.0,0.447576
2023-03-29,688091.SH,止损,-8.502373759171356,36.740078
2023-03-29,002560.SZ,止损,-13.85927505330491,3.989556
2023-03-29,600486.SH,止损,-8.410596026490069,0.46822600000000003
2023-03-29,000738.SZ,SUE=0.41,0.0,0.411765
2023-03-29,002129.SZ,SUE=0.69,0.0,0.6921339999999999
2023-03-29,002166.SZ,SUE=0.51,0.0,0.509188
2023-03-30,000553.SZ,止损,-9.109109109109115,2.8716809999999997
2023-03-30,000597.SZ,SUE=2.54,0.0,2.535837
2023-04-04,002616.SZ,止损,-8.273381294964032,1.397027
2023-04-04,002258.SZ,止损,-13.311511183851598,0.6901390000000001
2023-04-04,300801.SZ,止损,-12.7110694183865,0.427859
2023-04-04,000045.SZ,SUE=0.32,0.0,0.315353
2023-04-04,002488.SZ,SUE=0.63,0.0,0.627747
2023-04-04,300938.SZ,SUE=0.47,0.0,0.47458399999999995
2023-04-06,002514.SZ,止损,-8.201058201058197,0.329332
2023-04-06,300890.SZ,SUE=0.61,0.0,0.608907
2023-04-10,300796.SZ,止损,-42.04045734388742,1.711026
2023-04-10,002629.SZ,止损,-9.113300492610833,1.53267
2023-04-10,002572.SZ,SUE=7.68,0.0,7.682843
2023-04-10,002986.SZ,SUE=2.05,0.0,2.052414
2023-04-14,603305.SH,止损,-30.670030838239416,0.697026
2023-04-14,002126.SZ,SUE=0.74,0.0,0.7392340000000001
2023-04-20,002129.SZ,止损,-8.787494719053656,0.6921339999999999
2023-04-20,000159.SZ,SUE=9.77,0.0,9.768816000000001
2023-04-21,605366.SH,止损,-9.421182266009842,1.101965
2023-04-21,002947.SZ,止损,-10.963748894783375,5.174281
2023-04-21,002379.SZ,止损,-10.06711409395974,1.294665
2023-04-21,000707.SZ,止损,-10.56563500533616,1.065789
2023-04-21,002126.SZ,止损,-8.728522336769773,0.7392340000000001
2023-04-21,000504.SZ,SUE=0.34,0.0,0.336254
2023-04-21,000652.SZ,SUE=0.52,0.0,0.5249389999999999
2023-04-21,000729.SZ,SUE=73.73,0.0,73.73283099999999
2023-04-21,000756.SZ,SUE=0.40,0.0,0.397224
2023-04-21,000892.SZ,SUE=1.02,0.0,1.015196
2023-04-24,600237.SH,止损,-8.670520231213864,0.45409799999999995
2023-04-24,603105.SH,止损,-9.07360406091371,0.741019
2023-04-24,000822.SZ,止损,-8.290816326530603,0.47598
2023-04-24,002136.SZ,止损,-16.367552045944002,0.447576
2023-04-24,002789.SZ,SUE=1.01,0.0,1.011392
2023-04-24,002877.SZ,SUE=0.32,0.0,0.32173
2023-04-24,300308.SZ,SUE=0.40,0.0,0.39569299999999996
2023-04-24,300567.SZ,SUE=0.41,0.0,0.413634
2023-04-25,600873.SH,止损,-8.7128712871287,0.8342459999999999
2023-04-25,002056.SZ,止损,-10.349854227405242,0.489825
2023-04-25,603929.SH,止损,-8.898776418242505,5.036748
2023-04-25,002407.SZ,止损,-36.89205219454329,0.5464220000000001
2023-04-25,002166.SZ,止损,-10.189075630252088,0.509188
2023-04-25,000045.SZ,止损,-9.519230769230768,0.315353
2023-04-25,002572.SZ,止损,-8.908045977011492,7.682843
2023-04-25,000055.SZ,SUE=0.61,0.0,0.613555
2023-04-25,000700.SZ,SUE=3.54,0.0,3.537231
2023-04-25,000899.SZ,SUE=1.04,0.0,1.042907
2023-04-25,000983.SZ,SUE=1.10,0.0,1.101719
2023-04-25,001366.SZ,SUE=14.27,0.0,14.269047
2023-04-25,002085.SZ,SUE=1.43,0.0,1.426891
2023-04-25,002101.SZ,SUE=0.55,0.0,0.55103
2023-04-27,300354.SZ,止损,-10.172413793103441,0.521732
2023-04-27,688203.SH,止损,-8.066502463054182,0.33329000000000003
2023-04-27,688303.SH,止损,-9.576654336210433,2.340566
2023-04-27,300308.SZ,止损,-8.102095773328655,0.39569299999999996
2023-04-27,000503.SZ,SUE=0.52,0.0,0.5195609999999999
2023-04-27,000538.SZ,SUE=0.66,0.0,0.66015
2023-04-27,000548.SZ,SUE=1.34,0.0,1.342662
2023-04-27,000591.SZ,SUE=0.48,0.0,0.48393200000000003
2023-05-04,000933.SZ,止损,-10.354691075514877,1.3390250000000001
2023-05-04,300567.SZ,止损,-9.708826205641497,0.413634
2023-05-08,000504.SZ,止损,-10.392798690671047,0.336254
2023-05-08,000756.SZ,止损,-10.89494163424125,0.397224
2023-05-10,688428.SH,SUE=0.90,0.0,0.895076
2023-05-16,002179.SZ,止损,-20.34216958074826,0.364707
2023-05-16,002488.SZ,止损,-8.045977011494243,0.627747
2023-05-17,000729.SZ,止损,-9.062742060418284,73.73283099999999
2023-05-22,600557.SH,到期,11.389432485322892,0.35540799999999995
2023-05-22,000159.SZ,止损,-8.951406649616366,9.768816000000001
2023-05-22,000892.SZ,止损,-10.669456066945616,1.015196
2023-05-25,000597.SZ,止损,-8.020477815699667,2.535837
2023-06-05,000048.SZ,止损,-8.068459657701709,0.985603
2023-06-06,000538.SZ,止损,-8.699426983851366,0.66015
2023-06-07,688428.SH,止损,-8.671875000000007,0.895076
2023-06-20,001366.SZ,止损,-9.23076923076922,14.269047
2023-06-21,000983.SZ,止损,-11.90944881889765,1.101719
2023-06-26,002986.SZ,止损,-8.115942028985511,2.052414
2023-06-29,000738.SZ,到期,-0.04163197335552704,0.411765
2023-07-05,300938.SZ,到期,10.914300599114357,0.47458399999999995
2023-07-06,300890.SZ,到期,5.125000000000002,0.608907
2023-07-13,600557.SH,SUE=0.31,0.0,0.305988
2023-07-20,300827.SZ,SUE=4.89,0.0,4.885367
2023-07-21,000652.SZ,到期,2.1897810218977964,0.5249389999999999
2023-07-21,920839.BJ,SUE=0.86,0.0,0.8612380000000001
2023-07-24,002789.SZ,到期,11.909949164851131,1.011392
2023-07-24,002877.SZ,到期,31.438515081206518,0.32173
2023-07-25,000055.SZ,到期,7.430997876857748,0.613555
2023-07-25,000700.SZ,到期,21.7821782178218,3.537231
2023-07-25,000899.SZ,到期,14.871794871794886,1.042907
2023-07-25,002085.SZ,到期,17.253521126760575,1.426891
2023-07-25,002101.SZ,到期,20.500595947556597,0.55103
2023-07-25,603300.SH,SUE=0.31,0.0,0.314967
2023-07-25,920394.BJ,SUE=0.49,0.0,0.490851
2023-07-26,002611.SZ,SUE=0.39,0.0,0.39102400000000004
2023-07-26,600011.SH,SUE=3.10,0.0,3.0966899999999997
2023-07-27,000503.SZ,到期,10.741444866920169,0.5195609999999999
2023-07-27,000548.SZ,到期,9.894736842105267,1.342662
2023-07-27,000591.SZ,到期,-6.051873198847268,0.48393200000000003
2023-07-27,300827.SZ,止损,-9.380668566986273,4.885367
2023-07-28,002533.SZ,SUE=0.36,0.0,0.360856
2023-07-28,002568.SZ,SUE=0.99,0.0,0.988465
2023-07-28,300246.SZ,SUE=7.28,0.0,7.281953
2023-07-28,300508.SZ,SUE=0.56,0.0,0.561925
2023-07-28,301269.SZ,SUE=1.07,0.0,1.073042
2023-07-28,600313.SH,SUE=0.55,0.0,0.553561
2023-07-28,603032.SH,SUE=0.58,0.0,0.583688
2023-07-28,603199.SH,SUE=4.38,0.0,4.382163
2023-07-28,688219.SH,SUE=1.05,0.0,1.048546
2023-07-31,002733.SZ,SUE=0.41,0.0,0.409621
2023-07-31,601007.SH,SUE=9.17,0.0,9.166062
2023-07-31,603530.SH,SUE=1.58,0.0,1.58273
2023-07-31,603737.SH,SUE=2.24,0.0,2.239506
2023-07-31,688579.SH,SUE=2.57,0.0,2.5709570000000004
2023-08-01,600557.SH,止损,-8.056872037914708,0.305988
2023-08-01,002998.SZ,SUE=0.78,0.0,0.7790860000000001
2023-08-01,300389.SZ,SUE=0.75,0.0,0.75449
2023-08-01,300554.SZ,SUE=2.68,0.0,2.6803019999999997
2023-08-01,300685.SZ,SUE=0.42,0.0,0.419693
2023-08-01,600212.SH,SUE=5.01,0.0,5.005231
2023-08-01,603345.SH,SUE=0.62,0.0,0.621403
2023-08-01,688315.SH,SUE=0.32,0.0,0.32343000000000005
2023-08-02,603137.SH,SUE=0.45,0.0,0.445704
2023-08-02,605060.SH,SUE=0.35,0.0,0.34810800000000003
2023-08-03,002847.SZ,SUE=0.91,0.0,0.9069020000000001
2023-08-03,300619.SZ,SUE=2.13,0.0,2.131933
2023-08-07,688315.SH,止损,-13.974926253687325,0.32343000000000005
2023-08-07,603161.SH,SUE=2.26,0.0,2.260663
2023-08-09,601007.SH,止损,-8.27517447657029,9.166062
2023-08-09,605060.SH,止损,-9.333333333333337,0.34810800000000003
2023-08-09,300039.SZ,SUE=0.63,0.0,0.63435
2023-08-09,300181.SZ,SUE=0.47,0.0,0.465384
2023-08-11,688579.SH,止损,-11.103723404255316,2.5709570000000004
2023-08-11,600212.SH,止损,-9.727164887307227,5.005231
2023-08-11,000852.SZ,SUE=0.67,0.0,0.6702670000000001
2023-08-11,002033.SZ,SUE=3.26,0.0,3.2647809999999997
2023-08-14,920394.BJ,止损,-10.881458966565349,0.490851
2023-08-14,002733.SZ,止损,-8.25906120023766,0.409621
2023-08-14,002687.SZ,SUE=0.41,0.0,0.410161
2023-08-14,600566.SH,SUE=0.32,0.0,0.319304
2023-08-15,603032.SH,止损,-9.252173913043482,0.583688
2023-08-15,300619.SZ,止损,-10.049893086243767,2.131933
2023-08-15,000586.SZ,SUE=0.53,0.0,0.529093
2023-08-15,000739.SZ,SUE=0.38,0.0,0.37548299999999996
2023-08-18,002568.SZ,止损,-8.383397050791919,0.988465
2023-08-18,603530.SH,止损,-8.14536340852131,1.58273
2023-08-18,300685.SZ,止损,-8.837391987431264,0.419693
2023-08-18,603345.SH,止损,-10.061438858426385,0.621403
2023-08-18,300039.SZ,止损,-9.620596205962062,0.63435
2023-08-18,000521.SZ,SUE=4.93,0.0,4.9304950000000005
2023-08-18,000593.SZ,SUE=0.87,0.0,0.8673050000000001
2023-08-18,000681.SZ,SUE=0.66,0.0,0.657199
2023-08-18,000903.SZ,SUE=0.35,0.0,0.35483400000000004
2023-08-18,000922.SZ,SUE=0.31,0.0,0.310927
2023-08-21,000739.SZ,止损,-9.422657952069724,0.37548299999999996
2023-08-21,000766.SZ,SUE=0.43,0.0,0.431223
2023-08-22,000903.SZ,止损,-8.223684210526317,0.35483400000000004
2023-08-22,000430.SZ,SUE=0.65,0.0,0.650151
2023-08-23,920839.BJ,止损,-9.113607990012474,0.8612380000000001
2023-08-23,002533.SZ,止损,-8.417085427135673,0.360856
2023-08-23,300246.SZ,止损,-8.164983164983175,7.281953
2023-08-23,603737.SH,止损,-8.262038621363955,2.239506
2023-08-23,002847.SZ,止损,-8.64739602390534,0.9069020000000001
2023-08-23,000026.SZ,SUE=0.33,0.0,0.331945
2023-08-23,000607.SZ,SUE=0.35,0.0,0.35212400000000005
2023-08-23,000702.SZ,SUE=0.33,0.0,0.325134
2023-08-23,000856.SZ,SUE=3.01,0.0,3.01207
2023-08-23,000862.SZ,SUE=0.43,0.0,0.425953
2023-08-25,002033.SZ,止损,-8.945386064030124,3.2647809999999997
2023-08-25,000037.SZ,SUE=0.60,0.0,0.604235
2023-09-04,600011.SH,止损,-10.241657077100108,3.0966899999999997
2023-09-08,600313.SH,止损,-8.993576017130621,0.553561
2023-09-14,000922.SZ,止损,-8.195364238410596,0.310927
2023-09-21,002611.SZ,止损,-8.518518518518514,0.39102400000000004
2023-09-21,603199.SH,止损,-8.658420551855372,4.382163
2023-09-21,000852.SZ,止损,-8.583106267029972,0.6702670000000001
2023-09-26,000607.SZ,止损,-8.57699805068225,0.35212400000000005
2023-10-09,000430.SZ,止损,-9.555854643337824,0.650151
2023-10-12,300809.SZ,SUE=3.37,0.0,3.371692
2023-10-13,603137.SH,止损,-9.399224806201556,0.445704
2023-10-16,000037.SZ,止损,-8.360477741585248,0.604235
2023-10-16,301277.SZ,SUE=0.53,0.0,0.530724
2023-10-16,600186.SH,SUE=0.94,0.0,0.9380299999999999
2023-10-17,300421.SZ,SUE=0.42,0.0,0.416273
2023-10-17,603153.SH,SUE=0.34,0.0,0.34395699999999996
2023-10-18,000862.SZ,止损,-9.74889217134416,0.425953
2023-10-18,300809.SZ,止损,-9.639440765268581,3.371692
2023-10-18,600186.SH,止损,-9.055627425614487,0.9380299999999999
2023-10-18,000567.SZ,SUE=0.42,0.0,0.415563
2023-10-18,000852.SZ,SUE=0.83,0.0,0.8256399999999999
2023-10-18,001207.SZ,SUE=0.57,0.0,0.569143
2023-10-18,002053.SZ,SUE=0.64,0.0,0.6442829999999999
2023-10-18,002093.SZ,SUE=0.92,0.0,0.917435
2023-10-18,002521.SZ,SUE=41.35,0.0,41.34877900000001
2023-10-18,002917.SZ,SUE=0.72,0.0,0.724093
2023-10-18,300039.SZ,SUE=0.65,0.0,0.653482
2023-10-19,301277.SZ,止损,-12.16680997420465,0.530724
2023-10-19,300433.SZ,SUE=1.17,0.0,1.172275
2023-10-20,000681.SZ,止损,-10.191925876902708,0.657199
2023-10-20,000702.SZ,止损,-8.318890814558056,0.325134
2023-10-20,000705.SZ,SUE=0.35,0.0,0.353891
2023-10-20,002056.SZ,SUE=0.37,0.0,0.365952
2023-10-23,000521.SZ,止损,-8.210180623973729,4.9304950000000005
2023-10-23,000026.SZ,止损,-10.176991150442483,0.331945
2023-10-23,000715.SZ,SUE=0.67,0.0,0.665347
2023-10-23,002877.SZ,SUE=0.63,0.0,0.633718
2023-10-25,603300.SH,到期,-2.4590163934426146,0.314967
2023-10-25,000417.SZ,SUE=0.32,0.0,0.319863
2023-10-30,300508.SZ,到期,-2.0861372812920553,0.561925
2023-10-30,301269.SZ,到期,0.6162574586716207,1.073042
2023-10-30,688219.SH,到期,7.797270955165692,1.048546
2023-10-30,000020.SZ,SUE=0.46,0.0,0.459796
2023-10-30,000030.SZ,SUE=0.31,0.0,0.311857
2023-10-30,000426.SZ,SUE=1.36,0.0,1.3620089999999998
2023-11-01,002998.SZ,到期,5.844980940279543,0.7790860000000001
2023-11-01,300389.SZ,到期,1.2919896640826822,0.75449
2023-11-01,300554.SZ,到期,6.361185983827489,2.6803019999999997
2023-11-07,603161.SH,到期,12.119289340101535,2.260663
2023-11-09,300181.SZ,到期,2.837573385518577,0.465384
2023-11-14,002687.SZ,到期,6.102362204724399,0.410161
2023-11-14,600566.SH,到期,1.2222222222222134,0.319304
2023-11-14,688235.SH,SUE=0.63,0.0,0.6283080000000001
2023-11-14,688428.SH,SUE=0.36,0.0,0.363226
2023-11-15,000586.SZ,到期,4.4267053701016135,0.529093
2023-11-20,000593.SZ,到期,16.574585635359096,0.8673050000000001
2023-11-21,000766.SZ,到期,146.65551839464882,0.431223
2023-11-23,000856.SZ,到期,2.154195011337867,3.01207
2023-11-27,002056.SZ,止损,-10.430686406460287,0.365952
2023-12-20,000567.SZ,止损,-8.396946564885488,0.415563
2023-12-22,688235.SH,止损,-10.023155805491236,0.6283080000000001
2024-01-08,300039.SZ,止损,-8.853410740203183,0.653482
2024-01-10,300421.SZ,到期,28.35164835164836,0.416273
2024-01-10,603153.SH,到期,23.55289421157685,0.34395699999999996
2024-01-10,001207.SZ,止损,-8.10185185185185,0.569143
2024-01-11,000852.SZ,到期,-1.9908116385911168,0.8256399999999999
2024-01-11,002053.SZ,到期,1.139896373056981,0.6442829999999999
2024-01-11,002093.SZ,到期,-3.901170351105343,0.917435
2024-01-11,002521.SZ,到期,10.675675675675667,41.34877900000001
2024-01-11,002917.SZ,到期,5.830583058305816,0.724093
2024-01-12,300433.SZ,到期,-6.039215686274502,1.172275
2024-01-15,000705.SZ,到期,15.308641975308635,0.353891
2024-01-16,000715.SZ,到期,51.908396946564885,0.665347
2024-01-16,002877.SZ,到期,18.63285556780594,0.633718
2024-01-17,688428.SH,止损,-9.909090909090912,0.363226
